# Diode Laser Delay Scan w/ MW and PM
# MW at 19 dB, Phase Modulation at 30.0 dB (~1.75)
# Center at -10 GHz
# Hittite at 18.6 dBm and 18510.1 MHz
# Short scan
i	d	n	nb	s	sb
0.000	82841.000	1.000	0.000	0.030	-0.007
1.000	83913.000	1.000	0.000	0.022	-0.007
2.000	84986.000	1.000	0.000	0.027	-0.007
3.000	86058.000	1.000	0.000	0.037	-0.007
4.000	87131.000	1.000	0.000	0.051	-0.007
5.000	88203.000	1.000	0.000	0.040	-0.007
6.000	89275.000	1.000	0.000	0.033	-0.007
7.000	90348.000	1.000	0.000	0.034	-0.007
8.000	91420.000	1.000	0.000	0.022	-0.007
9.000	92493.000	1.000	0.000	0.023	-0.007
10.000	93565.000	1.000	0.000	0.030	-0.007
11.000	94638.000	1.000	0.000	0.033	-0.007
12.000	95710.000	1.000	0.000	0.043	-0.007
13.000	96783.000	1.000	0.000	0.028	-0.007
14.000	97855.000	1.000	0.000	0.027	-0.007
15.000	98928.000	1.000	0.000	0.018	-0.007
16.000	100000.000	1.000	0.000	0.027	-0.007
17.000	101072.000	1.000	0.000	0.036	-0.007
18.000	102145.000	1.000	0.000	0.040	-0.007
19.000	103217.000	1.000	0.000	0.029	-0.007
20.000	104290.000	1.000	0.000	0.030	-0.007
21.000	105362.000	1.000	0.000	0.032	-0.007
22.000	106435.000	1.000	0.000	0.028	-0.007
23.000	107507.000	1.000	0.000	0.024	-0.007
24.000	108580.000	1.000	0.000	0.020	-0.007
25.000	109652.000	1.000	0.000	0.036	-0.007
26.000	110725.000	1.000	0.000	0.028	-0.007
27.000	111797.000	1.000	0.000	0.039	-0.007
28.000	112869.000	1.000	0.000	0.032	-0.007
29.000	113942.000	1.000	0.000	0.033	-0.007
30.000	115014.000	1.000	0.000	0.023	-0.007
31.000	116087.000	1.000	0.000	0.025	-0.007
32.000	117159.000	1.000	0.000	0.020	-0.007
33.000	116355.000	1.000	0.000	0.022	-0.007
34.000	115282.000	1.000	0.000	0.019	-0.007
35.000	114210.000	1.000	0.000	0.023	-0.007
36.000	113138.000	1.000	0.000	0.039	-0.007
37.000	112065.000	1.000	0.000	0.030	-0.007
38.000	110993.000	1.000	0.000	0.030	-0.007
39.000	109920.000	1.000	0.000	0.026	-0.007
40.000	108848.000	1.000	0.000	0.025	-0.007
41.000	107775.000	1.000	0.000	0.020	-0.007
42.000	106703.000	1.000	0.000	0.024	-0.007
43.000	105630.000	1.000	0.000	0.029	-0.007
44.000	104558.000	1.000	0.000	0.032	-0.007
45.000	103485.000	1.000	0.000	0.027	-0.007
46.000	102413.000	1.000	0.000	0.034	-0.007
47.000	101341.000	1.000	0.000	0.021	-0.007
48.000	100268.000	1.000	0.000	0.012	-0.007
49.000	99196.000	1.000	0.000	0.016	-0.007
50.000	98123.000	1.000	0.000	0.019	-0.007
51.000	97051.000	1.000	0.000	0.034	-0.007
52.000	95978.000	1.000	0.000	0.031	-0.007
53.000	94906.000	1.000	0.000	0.028	-0.007
54.000	93833.000	1.000	0.000	0.024	-0.007
55.000	92761.000	1.000	0.000	0.017	-0.007
56.000	91688.000	1.000	0.000	0.019	-0.007
57.000	90616.000	1.000	0.000	0.029	-0.007
58.000	89544.000	1.000	0.000	0.030	-0.007
59.000	88471.000	1.000	0.000	0.031	-0.007
60.000	87399.000	1.000	0.000	0.038	-0.007
61.000	86326.000	1.000	0.000	0.031	-0.007
62.000	85254.000	1.000	0.000	0.036	-0.007
63.000	84181.000	1.000	0.000	0.024	-0.007
64.000	83109.000	1.000	0.000	0.020	-0.007
65.000	83377.000	1.000	0.000	0.025	-0.007
66.000	84449.000	1.000	0.000	0.019	-0.007
67.000	85522.000	1.000	0.000	0.030	-0.007
68.000	86594.000	1.000	0.000	0.030	-0.007
69.000	87667.000	1.000	0.000	0.038	-0.007
70.000	88739.000	1.000	0.000	0.032	-0.007
71.000	89812.000	1.000	0.000	0.028	-0.007
72.000	90884.000	1.000	0.000	0.024	-0.007
73.000	91957.000	1.000	0.000	0.019	-0.007
74.000	93029.000	1.000	0.000	0.027	-0.007
75.000	94102.000	1.000	0.000	0.025	-0.007
76.000	95174.000	1.000	0.000	0.037	-0.007
77.000	96246.000	1.000	0.000	0.029	-0.007
78.000	97319.000	1.000	0.000	0.025	-0.007
79.000	98391.000	1.000	0.000	0.021	-0.007
80.000	99464.000	1.000	0.000	0.023	-0.007
81.000	100536.000	1.000	0.000	0.019	-0.007
82.000	101609.000	1.000	0.000	0.032	-0.007
83.000	102681.000	1.000	0.000	0.025	-0.007
84.000	103754.000	1.000	0.000	0.033	-0.007
85.000	104826.000	1.000	0.000	0.038	-0.007
86.000	105898.000	1.000	0.000	0.032	-0.007
87.000	106971.000	1.000	0.000	0.025	-0.007
88.000	108043.000	1.000	0.000	0.030	-0.007
89.000	109116.000	1.000	0.000	0.026	-0.007
90.000	110188.000	1.000	0.000	0.029	-0.007
91.000	111261.000	1.000	0.000	0.042	-0.007
92.000	112333.000	1.000	0.000	0.037	-0.007
93.000	113406.000	1.000	0.000	0.025	-0.007
94.000	114478.000	1.000	0.000	0.026	-0.007
95.000	115551.000	1.000	0.000	0.018	-0.007
96.000	116623.000	1.000	0.000	0.027	-0.007
97.000	116891.000	1.000	0.000	0.024	-0.007
98.000	115819.000	1.000	0.000	0.029	-0.007
99.000	114746.000	1.000	0.000	0.029	-0.007
100.000	113674.000	1.000	0.000	0.031	-0.007
101.000	112601.000	1.000	0.000	0.031	-0.007
102.000	111529.000	1.000	0.000	0.030	-0.007
103.000	110456.000	1.000	0.000	0.037	-0.007
104.000	109384.000	1.000	0.000	0.016	-0.007
105.000	108312.000	1.000	0.000	0.021	-0.007
106.000	107239.000	1.000	0.000	0.025	-0.007
107.000	106167.000	1.000	0.000	0.028	-0.007
108.000	105094.000	1.000	0.000	0.024	-0.007
109.000	104022.000	1.000	0.000	0.031	-0.007
110.000	102949.000	1.000	0.000	0.033	-0.007
111.000	101877.000	1.000	0.000	0.039	-0.007
112.000	100804.000	1.000	0.000	0.035	-0.007
113.000	99732.000	1.000	0.000	0.026	-0.007
114.000	98659.000	1.000	0.000	0.020	-0.007
115.000	97587.000	1.000	0.000	0.031	-0.007
116.000	96515.000	1.000	0.000	0.028	-0.007
117.000	95442.000	1.000	0.000	0.038	-0.007
118.000	94370.000	1.000	0.000	0.037	-0.007
119.000	93297.000	1.000	0.000	0.026	-0.007
120.000	92225.000	1.000	0.000	0.022	-0.007
121.000	91152.000	1.000	0.000	0.025	-0.007
122.000	90080.000	1.000	0.000	0.029	-0.007
123.000	89007.000	1.000	0.000	0.023	-0.007
124.000	87935.000	1.000	0.000	0.030	-0.007
125.000	86862.000	1.000	0.000	0.028	-0.007
126.000	85790.000	1.000	0.000	0.038	-0.007
127.000	84718.000	1.000	0.000	0.034	-0.007
128.000	83645.000	1.000	0.000	0.016	-0.007
