# Title: Diode Laser Frequency Scan, no Static, looking for MW power shift.
# Note:	Frequency Scan at n=27. No Static, no PM, -15 dB MW. Looking for MW power shift.
# Type:	Frequency
# Hittite Freq:	19635.40 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	NaN
# MW Attn:	15 dB
# Delay:	1000 ns
# MW Off:	20 ns
# Top w/o Static:	NaN
# Static:	NaN
# Static Off:	NaN
i	f	n	nb	s	sb
0	-4512.32	1	0	0.00549923	-0.000692806	
1	-4512.42	1	0	0.00743938	-0.000692806	
2	-4512.42	1	0	0.00517039	-0.000692806	
3	-4512.42	1	0	0.0102674	-0.000692806	
4	-4512.42	1	0	0.00766956	-0.000692806	
5	-4512.42	1	0	0.00997144	-0.000692806	
6	-4512.42	1	0	0.0049402	-0.000692806	
7	-4512.42	1	0	0.00763668	-0.000692806	
8	-4512.42	1	0	0.00510462	-0.000692806	
9	-4512.42	1	0	0.00766956	-0.000692806	
10	-4512.42	1	0	0.00464425	-0.000692806	
11	-4512.42	1	0	0.012635	-0.000692806	
12	-4512.42	1	0	0.00766956	-0.000692806	
13	-4512.42	1	0	0.00928087	-0.000692806	
14	-4512.32	1	0	0.0076038	-0.000692806	
15	-4512.32	1	0	0.00681458	-0.000692806	
16	-4512.32	1	0	0.0098399	-0.000692806	
17	-4512.32	1	0	0.00997144	-0.000692806	
18	-4512.32	1	0	0.0111224	-0.000692806	
19	-4512.32	1	0	0.00592672	-0.000692806	
20	-4512.32	1	0	0.00566365	-0.000692806	
21	-4512.32	1	0	0.00819571	-0.000692806	
22	-4512.32	1	0	0.00921511	-0.000692806	
23	-4512.32	1	0	0.00770245	-0.000692806	
24	-4512.32	1	0	0.00888627	-0.000692806	
25	-4512.32	1	0	0.0067817	-0.000692806	
26	-4512.32	1	0	0.0117472	-0.000692806	
27	-4512.32	1	0	0.00388792	-0.000692806	
28	-4512.32	1	0	0.00655151	-0.000692806	
29	-4512.32	1	0	0.00592672	-0.000692806	
30	-4512.32	1	0	0.00786687	-0.000692806	
31	-4512.32	1	0	0.00599249	-0.000692806	
32	-4512.32	1	0	0.00638709	-0.000692806	
33	-4512.32	1	0	0.0078011	-0.000692806	
34	-4512.32	1	0	0.00681458	-0.000692806	
35	-4512.32	1	0	0.0049402	-0.000692806	
36	-4512.32	1	0	0.00855743	-0.000692806	
37	-4512.32	1	0	0.00895204	-0.000692806	
38	-4512.32	1	0	0.00747226	-0.000692806	
39	-4512.32	1	0	0.00701189	-0.000692806	
40	-4512.32	1	0	0.0065844	-0.000692806	
41	-4512.32	1	0	0.000237808	-0.000692806	
42	-4512.32	1	0	0.00421676	-0.000692806	
43	-4512.32	1	0	0.00490732	-0.000692806	
44	-4512.32	1	0	0.00891915	-0.000692806	
45	-4512.32	1	0	0.00727496	-0.000692806	
46	-4512.32	1	0	0.00763668	-0.000692806	
47	-4512.32	1	0	0.00796552	-0.000692806	
48	-4512.32	1	0	0.00737361	-0.000692806	
49	-4512.32	1	0	0.0035262	-0.000692806	
50	-4512.32	1	0	0.00898492	-0.000692806	
51	-4512.32	1	0	0.0127337	-0.000692806	
52	-4512.32	1	0	0.00891915	-0.000692806	
53	-4512.32	1	0	0.0103332	-0.000692806	
54	-4512.32	1	0	0.0114512	-0.000692806	
55	-4512.32	1	0	0.00707765	-0.000692806	
56	-4512.32	1	0	0.010366	-0.000692806	
57	-4512.32	1	0	0.00849166	-0.000692806	
58	-4512.32	1	0	0.0106291	-0.000692806	
59	-4512.32	1	0	0.00859031	-0.000692806	
60	-4512.32	1	0	0.0111881	-0.000692806	
61	-4512.32	1	0	0.00872185	-0.000692806	
62	-4512.32	1	0	0.0103003	-0.000692806	
63	-4512.32	1	0	0.0108264	-0.000692806	
64	-4512.32	1	0	0.00845878	-0.000692806	
65	-4512.32	1	0	0.0067817	-0.000692806	
66	-4512.32	1	0	0.0098399	-0.000692806	
67	-4512.32	1	0	0.0090178	-0.000692806	
68	-4512.32	1	0	0.0110237	-0.000692806	
69	-4512.32	1	0	0.00993855	-0.000692806	
70	-4512.32	1	0	0.00740649	-0.000692806	
71	-4512.22	1	0	0.0112868	-0.000692806	
72	-4512.22	1	0	0.0100701	-0.000692806	
73	-4512.32	1	0	0.0105633	-0.000692806	
74	-4512.22	1	0	0.00941241	-0.000692806	
75	-4512.22	1	0	0.0123391	-0.000692806	
76	-4512.22	1	0	0.00895204	-0.000692806	
77	-4512.22	1	0	0.00829436	-0.000692806	
78	-4512.22	1	0	0.0100701	-0.000692806	
79	-4512.22	1	0	0.0136544	-0.000692806	
80	-4512.22	1	0	0.0067817	-0.000692806	
81	-4512.22	1	0	0.00875473	-0.000692806	
82	-4512.22	1	0	0.0067817	-0.000692806	
83	-4512.22	1	0	0.00888627	-0.000692806	
84	-4512.22	1	0	0.00724207	-0.000692806	
85	-4512.22	1	0	0.0105305	-0.000692806	
86	-4512.22	1	0	0.010662	-0.000692806	
87	-4512.22	1	0	0.00951106	-0.000692806	
88	-4512.22	1	0	0.00763668	-0.000692806	
89	-4512.22	1	0	0.00747226	-0.000692806	
90	-4512.22	1	0	0.0115499	-0.000692806	
91	-4512.22	1	0	0.01178	-0.000692806	
92	-4512.22	1	0	0.0145423	-0.000692806	
93	-4512.12	1	0	0.0111881	-0.000692806	
94	-4512.12	1	0	0.0144436	-0.000692806	
95	-4512.22	1	0	0.00849166	-0.000692806	
96	-4512.22	1	0	0.00970836	-0.000692806	
97	-4512.12	1	0	0.0102674	-0.000692806	
98	-4512.12	1	0	0.00954395	-0.000692806	
99	-4512.12	1	0	0.00970836	-0.000692806	
100	-4512.12	1	0	0.00914934	-0.000692806	
101	-4512.12	1	0	0.00776822	-0.000692806	
102	-4512.12	1	0	0.0102674	-0.000692806	
103	-4512.12	1	0	0.0125035	-0.000692806	
104	-4512.12	1	0	0.0155617	-0.000692806	
105	-4512.12	1	0	0.0158248	-0.000692806	
106	-4512.12	1	0	0.0123062	-0.000692806	
107	-4512.12	1	0	0.00918222	-0.000692806	
108	-4512.12	1	0	0.015463	-0.000692806	
109	-4512.12	1	0	0.0110895	-0.000692806	
110	-4512.12	1	0	0.0148054	-0.000692806	
111	-4512.12	1	0	0.0165153	-0.000692806	
112	-4512.12	1	0	0.0148054	-0.000692806	
113	-4512.12	1	0	0.00865608	-0.000692806	
114	-4512.12	1	0	0.0125035	-0.000692806	
115	-4512.12	1	0	0.012931	-0.000692806	
116	-4512.02	1	0	0.0181924	-0.000692806	
117	-4512.02	1	0	0.0146738	-0.000692806	
118	-4512.02	1	0	0.0179622	-0.000692806	
119	-4512.02	1	0	0.0161536	-0.000692806	
120	-4512.02	1	0	0.0118787	-0.000692806	
121	-4512.02	1	0	0.0151342	-0.000692806	
122	-4512.02	1	0	0.0136544	-0.000692806	
123	-4512.02	1	0	0.0161207	-0.000692806	
124	-4512.02	1	0	0.0135229	-0.000692806	
125	-4512.02	1	0	0.0155617	-0.000692806	
126	-4512.02	1	0	0.0155946	-0.000692806	
127	-4512.02	1	0	0.0172059	-0.000692806	
128	-4512.02	1	0	0.0150356	-0.000692806	
129	-4512.02	1	0	0.0158248	-0.000692806	
130	-4512.02	1	0	0.0152329	-0.000692806	
131	-4512.02	1	0	0.0141806	-0.000692806	
132	-4512.02	1	0	0.0166797	-0.000692806	
133	-4512.02	1	0	0.0219083	-0.000692806	
134	-4512.02	1	0	0.0164167	-0.000692806	
135	-4511.92	1	0	0.0186528	-0.000692806	
136	-4512.02	1	0	0.0176991	-0.000692806	
137	-4511.92	1	0	0.0165811	-0.000692806	
138	-4511.92	1	0	0.021152	-0.000692806	
139	-4511.92	1	0	0.0167126	-0.000692806	
140	-4511.92	1	0	0.0220069	-0.000692806	
141	-4511.92	1	0	0.017173	-0.000692806	
142	-4511.92	1	0	0.0170744	-0.000692806	
143	-4511.92	1	0	0.0203956	-0.000692806	
144	-4511.92	1	0	0.0287481	-0.000692806	
145	-4511.92	1	0	0.0166797	-0.000692806	
146	-4511.92	1	0	0.0202641	-0.000692806	
147	-4511.92	1	0	0.0286824	-0.000692806	
148	-4511.92	1	0	0.0213493	-0.000692806	
149	-4511.92	1	0	0.0217439	-0.000692806	
150	-4511.92	1	0	0.0168442	-0.000692806	
151	-4511.92	1	0	0.0297346	-0.000692806	
152	-4511.92	1	0	0.026249	-0.000692806	
153	-4511.92	1	0	0.0215137	-0.000692806	
154	-4511.82	1	0	0.0231579	-0.000692806	
155	-4511.82	1	0	0.0262161	-0.000692806	
156	-4511.82	1	0	0.0243417	-0.000692806	
157	-4511.82	1	0	0.0271368	-0.000692806	
158	-4511.82	1	0	0.0247692	-0.000692806	
159	-4511.82	1	0	0.0361141	-0.000692806	
160	-4511.82	1	0	0.0296031	-0.000692806	
161	-4511.82	1	0	0.0315761	-0.000692806	
162	-4511.82	1	0	0.0317077	-0.000692806	
163	-4511.82	1	0	0.0293729	-0.000692806	
164	-4511.82	1	0	0.026808	-0.000692806	
165	-4511.82	1	0	0.0286495	-0.000692806	
166	-4511.82	1	0	0.0403561	-0.000692806	
167	-4511.82	1	0	0.0368376	-0.000692806	
168	-4511.82	1	0	0.0294716	-0.000692806	
169	-4511.82	1	0	0.0372322	-0.000692806	
170	-4511.82	1	0	0.0387119	-0.000692806	
171	-4511.72	1	0	0.0381858	-0.000692806	
172	-4511.72	1	0	0.042658	-0.000692806	
173	-4511.72	1	0	0.0433486	-0.000692806	
174	-4511.72	1	0	0.0427567	-0.000692806	
175	-4511.72	1	0	0.0426909	-0.000692806	
176	-4511.72	1	0	0.0472618	-0.000692806	
177	-4511.72	1	0	0.0461108	-0.000692806	
178	-4511.72	1	0	0.0458806	-0.000692806	
179	-4511.72	1	0	0.0523259	-0.000692806	
180	-4511.72	1	0	0.0524245	-0.000692806	
181	-4511.72	1	0	0.060777	-0.000692806	
182	-4511.72	1	0	0.0612045	-0.000692806	
183	-4511.72	1	0	0.0737004	-0.000692806	
184	-4511.72	1	0	0.0772519	-0.000692806	
185	-4511.72	1	0	0.0852098	-0.000692806	
186	-4511.72	1	0	0.0831381	-0.000692806	
187	-4511.72	1	0	0.088531	-0.000692806	
188	-4511.72	1	0	0.0932334	-0.000692806	
189	-4511.72	1	0	0.0867882	-0.000692806	
190	-4511.72	1	0	0.0786988	-0.000692806	
191	-4511.72	1	0	0.0820858	-0.000692806	
192	-4511.72	1	0	0.0797839	-0.000692806	
193	-4511.72	1	0	0.0842232	-0.000692806	
194	-4511.62	1	0	0.0711355	-0.000692806	
195	-4511.62	1	0	0.0777122	-0.000692806	
196	-4511.62	1	0	0.0746869	-0.000692806	
197	-4511.62	1	0	0.0716945	-0.000692806	
198	-4511.62	1	0	0.0649533	-0.000692806	
199	-4511.62	1	0	0.0692282	-0.000692806	
200	-4511.62	1	0	0.0584752	-0.000692806	
201	-4511.62	1	0	0.0591	-0.000692806	
202	-4511.62	1	0	0.0579161	-0.000692806	
203	-4511.62	1	0	0.0688007	-0.000692806	
204	-4511.62	1	0	0.0539372	-0.000692806	
205	-4511.62	1	0	0.0492677	-0.000692806	
206	-4511.62	1	0	0.0487086	-0.000692806	
207	-4511.62	1	0	0.0456833	-0.000692806	
208	-4511.52	1	0	0.0387448	-0.000692806	
