# Title: Diode Laser Frequency Scan, no Static, looking for MW power shift.
# Note:	Frequency Scan at n=27. No Static, no PM, -5 dB MW. Looking for MW power shift.
# Type:	Frequency
# Hittite Freq:	19635.40 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	NaN
# MW Attn:	5 dB
# Delay:	1000 ns
# MW Off:	20 ns
# Top w/o Static:	NaN
# Static:	NaN
# Static Off:	NaN
i	f	n	nb	s	sb
0	-4512.72	1	0	0.0240129	-0.000367256	
1	-4512.72	1	0	0.02056	-0.000367256	
2	-4512.72	1	0	0.0277287	-0.000367256	
3	-4512.72	1	0	0.0241115	-0.000367256	
4	-4512.72	1	0	0.0185212	-0.000367256	
5	-4512.72	1	0	0.0235854	-0.000367256	
6	-4512.72	1	0	0.0204614	-0.000367256	
7	-4512.72	1	0	0.0205272	-0.000367256	
8	-4512.72	1	0	0.022566	-0.000367256	
9	-4512.72	1	0	0.017732	-0.000367256	
10	-4512.72	1	0	0.0207573	-0.000367256	
11	-4512.72	1	0	0.0245719	-0.000367256	
12	-4512.72	1	0	0.0196393	-0.000367256	
13	-4512.72	1	0	0.0249336	-0.000367256	
14	-4512.62	1	0	0.0152	-0.000367256	
15	-4512.62	1	0	0.0192447	-0.000367256	
16	-4512.62	1	0	0.0210533	-0.000367256	
17	-4512.62	1	0	0.0137202	-0.000367256	
18	-4512.62	1	0	0.0156603	-0.000367256	
19	-4512.62	1	0	0.0128652	-0.000367256	
20	-4512.62	1	0	0.0114512	-0.000367256	
21	-4512.62	1	0	0.0135887	-0.000367256	
22	-4512.62	1	0	0.0119116	-0.000367256	
23	-4512.62	1	0	0.0132927	-0.000367256	
24	-4512.62	1	0	0.0155617	-0.000367256	
25	-4512.62	1	0	0.0204614	-0.000367256	
26	-4512.62	1	0	0.0225988	-0.000367256	
27	-4512.52	1	0	0.0183568	-0.000367256	
28	-4512.52	1	0	0.0186528	-0.000367256	
29	-4512.52	1	0	0.017173	-0.000367256	
30	-4512.52	1	0	0.0152329	-0.000367256	
31	-4512.52	1	0	0.0188172	-0.000367256	
32	-4512.52	1	0	0.0141477	-0.000367256	
33	-4512.52	1	0	0.0114183	-0.000367256	
34	-4512.52	1	0	0.013786	-0.000367256	
35	-4512.52	1	0	0.0155288	-0.000367256	
36	-4512.52	1	0	0.011221	-0.000367256	
37	-4512.52	1	0	0.00977413	-0.000367256	
38	-4512.52	1	0	0.00674882	-0.000367256	
39	-4512.52	1	0	0.012076	-0.000367256	
40	-4512.52	1	0	0.0141148	-0.000367256	
41	-4512.52	1	0	0.0111881	-0.000367256	
42	-4512.52	1	0	0.0108593	-0.000367256	
43	-4512.52	1	0	0.0107935	-0.000367256	
44	-4512.42	1	0	0.015463	-0.000367256	
45	-4512.42	1	0	0.0103989	-0.000367256	
46	-4512.42	1	0	0.0113526	-0.000367256	
47	-4512.42	1	0	0.0145752	-0.000367256	
48	-4512.42	1	0	0.00806417	-0.000367256	
49	-4512.42	1	0	0.0105305	-0.000367256	
50	-4512.42	1	0	0.0088205	-0.000367256	
51	-4512.42	1	0	0.00816282	-0.000367256	
52	-4512.42	1	0	0.00891915	-0.000367256	
53	-4512.42	1	0	0.00885338	-0.000367256	
54	-4512.42	1	0	0.014904	-0.000367256	
55	-4512.42	1	0	0.00724207	-0.000367256	
56	-4512.42	1	0	0.0121089	-0.000367256	
57	-4512.42	1	0	0.00615691	-0.000367256	
58	-4512.42	1	0	0.00997144	-0.000367256	
59	-4512.42	1	0	0.00536769	-0.000367256	
60	-4512.42	1	0	0.00970836	-0.000367256	
61	-4512.42	1	0	0.00987278	-0.000367256	
62	-4512.42	1	0	0.00589383	-0.000367256	
63	-4512.42	1	0	0.00990567	-0.000367256	
64	-4512.42	1	0	0.0106291	-0.000367256	
65	-4512.32	1	0	0.010366	-0.000367256	
66	-4512.32	1	0	0.00487443	-0.000367256	
67	-4512.32	1	0	0.0110566	-0.000367256	
68	-4512.32	1	0	0.0123391	-0.000367256	
69	-4512.32	1	0	0.0100701	-0.000367256	
70	-4512.32	1	0	0.00951106	-0.000367256	
71	-4512.32	1	0	0.0079984	-0.000367256	
72	-4512.32	1	0	0.0109908	-0.000367256	
73	-4512.32	1	0	0.0123391	-0.000367256	
74	-4512.32	1	0	0.0112868	-0.000367256	
75	-4512.32	1	0	0.00770245	-0.000367256	
76	-4512.32	1	0	0.0110237	-0.000367256	
77	-4512.32	1	0	0.0147725	-0.000367256	
78	-4512.32	1	0	0.0130954	-0.000367256	
79	-4512.32	1	0	0.00997144	-0.000367256	
80	-4512.32	1	0	0.00980702	-0.000367256	
81	-4512.32	1	0	0.0098399	-0.000367256	
82	-4512.32	1	0	0.00717631	-0.000367256	
83	-4512.22	1	0	0.0111224	-0.000367256	
84	-4512.22	1	0	0.00776822	-0.000367256	
85	-4512.22	1	0	0.0107278	-0.000367256	
86	-4512.22	1	0	0.00803129	-0.000367256	
87	-4512.22	1	0	0.0103003	-0.000367256	
88	-4512.22	1	0	0.0113854	-0.000367256	
89	-4512.22	1	0	0.0119774	-0.000367256	
90	-4512.22	1	0	0.0142135	-0.000367256	
91	-4512.22	1	0	0.012931	-0.000367256	
92	-4512.22	1	0	0.0141477	-0.000367256	
93	-4512.22	1	0	0.0135887	-0.000367256	
94	-4512.22	1	0	0.00757091	-0.000367256	
95	-4512.22	1	0	0.00954395	-0.000367256	
96	-4512.22	1	0	0.0125693	-0.000367256	
97	-4512.22	1	0	0.0078011	-0.000367256	
98	-4512.22	1	0	0.0136873	-0.000367256	
99	-4512.22	1	0	0.0088205	-0.000367256	
100	-4512.22	1	0	0.00931376	-0.000367256	
101	-4512.22	1	0	0.0123062	-0.000367256	
102	-4512.22	1	0	0.0118458	-0.000367256	
103	-4512.22	1	0	0.0115827	-0.000367256	
104	-4512.12	1	0	0.00960971	-0.000367256	
105	-4512.12	1	0	0.0157919	-0.000367256	
106	-4512.12	1	0	0.0165811	-0.000367256	
107	-4512.12	1	0	0.0102345	-0.000367256	
108	-4512.12	1	0	0.014049	-0.000367256	
109	-4512.12	1	0	0.0150027	-0.000367256	
110	-4512.12	1	0	0.0162194	-0.000367256	
111	-4512.12	1	0	0.0122075	-0.000367256	
112	-4512.12	1	0	0.0156932	-0.000367256	
113	-4512.12	1	0	0.0183897	-0.000367256	
114	-4512.12	1	0	0.0164824	-0.000367256	
115	-4512.12	1	0	0.016055	-0.000367256	
116	-4512.12	1	0	0.0151671	-0.000367256	
117	-4512.12	1	0	0.0154959	-0.000367256	
118	-4512.12	1	0	0.0179293	-0.000367256	
119	-4512.12	1	0	0.012076	-0.000367256	
120	-4512.12	1	0	0.0140819	-0.000367256	
121	-4512.12	1	0	0.0131612	-0.000367256	
122	-4512.12	1	0	0.0143121	-0.000367256	
123	-4512.02	1	0	0.0196393	-0.000367256	
124	-4512.12	1	0	0.0176005	-0.000367256	
125	-4512.02	1	0	0.0192447	-0.000367256	
126	-4512.02	1	0	0.016614	-0.000367256	
127	-4512.02	1	0	0.0197051	-0.000367256	
128	-4512.02	1	0	0.0176334	-0.000367256	
129	-4512.02	1	0	0.0198695	-0.000367256	
130	-4512.02	1	0	0.0208231	-0.000367256	
131	-4512.02	1	0	0.0259859	-0.000367256	
132	-4512.02	1	0	0.0212177	-0.000367256	
133	-4512.02	1	0	0.0262161	-0.000367256	
134	-4512.02	1	0	0.0240457	-0.000367256	
135	-4512.02	1	0	0.02934	-0.000367256	
136	-4512.02	1	0	0.0292414	-0.000367256	
137	-4512.02	1	0	0.0292085	-0.000367256	
138	-4512.02	1	0	0.0355222	-0.000367256	
