# Title: Diode Laser Frequency Scan, no Static, looking for MW power shift.
# Note:	Frequency Scan at n=27. No Static, no PM, MW blinked. -15 dB attenuation. Looking for MW power shift.
# Type:	Frequency
# Hittite Freq:	18512.8 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	NaN
# MW Attn:	15 dB
# Delay:	1000 ns
# MW Off:	20 ns
# Top w/o Static:	NaN
# Static:	NaN
# Static Off:	NaN
i	f	b	s	n
0	-4511.52	0.00229305	0.0744238	0.0366074	
1	-4511.52	0.00229305	0.0711355	0.0456833	
2	-4511.52	0.00229305	0.0659398	0.0526876	
3	-4511.52	0.00229305	0.0437761	0.067584	
4	-4511.52	0.00229305	0.0568639	0.0610072	
5	-4511.52	0.00229305	0.0499911	0.058804	
6	-4511.52	0.00229305	0.0377254	0.0438418	
7	-4511.42	0.00229305	0.034437	0.0515695	
8	-4511.42	0.00229305	0.0341411	0.0456833	
9	-4511.42	0.00229305	0.0312802	0.0350947	
10	-4511.42	0.00229305	0.0274985	0.0306225	
11	-4511.42	0.00229305	0.0248349	0.0273012	
12	-4511.42	0.00229305	0.0215466	0.0230592	
13	-4511.42	0.00229305	0.0273999	0.0252296	
14	-4511.32	0.00229305	0.0172388	0.029077	
15	-4511.32	0.00229305	0.0146738	0.0182253	
16	-4511.32	0.00229305	0.0134571	0.019442	
17	-4511.32	0.00229305	0.0248678	0.0178307	
18	-4511.32	0.00229305	0.0147725	0.0235854	
19	-4511.22	0.00229305	0.0169428	0.0170415	
20	-4511.22	0.00229305	0.019146	0.0162523	
21	-4511.22	0.00229305	0.0135558	0.0193433	
22	-4511.32	0.00229305	0.0107935	0.0174361	
23	-4511.22	0.00229305	0.0129639	0.0166469	
24	-4511.22	0.00229305	0.0144108	0.0139175	
25	-4511.22	0.00229305	0.0149698	0.012931	
26	-4511.22	0.00229305	0.0107935	0.0169099	
27	-4511.22	0.00229305	0.0143779	0.0181595	
28	-4511.22	0.00229305	0.0170086	0.0126679	
29	-4511.22	0.00229305	0.0106291	0.0138188	
30	-4511.22	0.00229305	0.0125364	0.0150027	
31	-4511.12	0.00229305	0.0166797	0.0137531	
32	-4511.12	0.00229305	0.0114512	0.0147067	
33	-4511.12	0.00229305	0.0122404	0.0157261	
34	-4511.12	0.00229305	0.0169757	0.0146738	
35	-4511.12	0.00229305	0.0171401	0.0192118	
36	-4511.02	0.00229305	0.0129968	0.0210204	
37	-4511.02	0.00229305	0.0153973	0.02227	
38	-4511.02	0.00229305	0.0190803	0.0251309	
39	-4511.02	0.00229305	0.0184555	0.0182253	
40	-4511.02	0.00229305	0.0160878	0.0220727	
41	-4511.02	0.00229305	0.0168771	0.016614	
42	-4511.02	0.00229305	0.0169099	0.0203956	
43	-4511.02	0.00229305	0.0147725	0.0221056	
44	-4511.02	0.00229305	0.0129968	0.0149698	
45	-4510.92	0.00229305	0.0153973	0.0175676	
46	-4510.92	0.00229305	0.0223687	0.0194749	
47	-4510.92	0.00229305	0.0233223	0.0175676	
48	-4510.92	0.00229305	0.0208231	0.0198037	
49	-4510.82	0.00229305	0.0238484	0.0247363	
50	-4510.82	0.00229305	0.0243088	0.0213821	
51	-4510.82	0.00229305	0.025394	0.0288139	
52	-4510.82	0.00229305	0.0269066	0.0259201	
53	-4510.72	0.00229305	0.0240786	0.0254597	
54	-4510.72	0.00229305	0.027926	0.0335492	
55	-4510.72	0.00229305	0.0353578	0.0269724	
56	-4510.72	0.00229305	0.0404548	0.0298004	
57	-4510.72	0.00229305	0.0417701	0.0353907	
58	-4510.72	0.00229305	0.0434472	0.0373966	
59	-4510.72	0.00229305	0.0538056	0.0335163	
60	-4510.72	0.00229305	0.0572585	0.0372322	
61	-4510.72	0.00229305	0.0600207	0.0377583	
62	-4510.72	0.00229305	0.0642298	0.0544962	
63	-4510.72	0.00229305	0.0720891	0.0563048	
64	-4510.72	0.00229305	0.107406	0.0532466	
65	-4510.72	0.00229305	0.139402	0.0707409	
66	-4510.62	0.00229305	0.149432	0.078337	
67	-4510.62	0.00229305	0.144565	0.111616	
68	-4510.62	0.00229305	0.12296	0.139304	
69	-4510.62	0.00229305	0.101224	0.136081	
70	-4510.52	0.00229305	0.0887612	0.116154	
71	-4510.52	0.00229305	0.0771203	0.101553	
72	-4510.52	0.00229305	0.0661371	0.0877089	
73	-4510.52	0.00229305	0.0563377	0.0696557	
74	-4510.52	0.00229305	0.0467356	0.0599221	
75	-4510.52	0.00229305	0.0399944	0.0470645	
76	-4510.42	0.00229305	0.0418688	0.0415071	
77	-4510.42	0.00229305	0.0359826	0.040126	
78	-4510.42	0.00229305	0.0333519	0.0383831	
79	-4510.42	0.00229305	0.0305896	0.0303266	
80	-4510.42	0.00229305	0.0218754	0.0318392	
81	-4510.42	0.00229305	0.0219741	0.0249994	
82	-4510.32	0.00229305	0.018883	0.0259201	
83	-4510.32	0.00229305	0.0204614	0.0170086	
84	-4510.32	0.00229305	0.021415	0.0207902	
85	-4510.32	0.00229305	0.019146	0.0165811	
86	-4510.32	0.00229305	0.0178965	0.0196064	
87	-4510.22	0.00229305	0.0145094	0.0164167	
88	-4510.22	0.00229305	0.0173703	0.0182911	
89	-4510.22	0.00229305	0.014049	0.0173045	
90	-4510.22	0.00229305	0.0125693	0.0147067	
91	-4510.22	0.00229305	0.0161536	0.0156932	
92	-4510.22	0.00229305	0.0141477	0.0143121	
93	-4510.22	0.00229305	0.0161536	0.0163509	
94	-4510.12	0.00229305	0.014904	0.0131612	
95	-4510.12	0.00229305	0.0164167	0.0153644	
96	-4510.12	0.00229305	0.0197708	0.0161536	
97	-4510.12	0.00229305	0.0102345	0.0150684	
98	-4510.12	0.00229305	0.0117472	0.0162851	
99	-4510.12	0.00229305	0.0141148	0.0131941	
100	-4510.12	0.00229305	0.0115499	0.0173703	
101	-4510.12	0.00229305	0.0123391	0.0119774	
102	-4510.02	0.00229305	0.0144436	0.0178307	
103	-4510.02	0.00229305	0.010958	0.0141148	
