# Title: Dye Laser Frequency Scan, Depressed Limit
# Note:	Dye laser frequency scan to find the depressed ionization limit. HP 214B. Short (250 ns) integration gate.
# Type:	Frequency
# Hittite Freq:	18510.8 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	NaN
# MW Attn:	MAX
# Delay:	1000 ns
# MW Off:	400 ns
# Top w/o Static:	NaN
# Static:	NaN
# Static Off:	NaN
i	f	n	nb	s	sb
0	59.78	0.0890851	0.0528504	0.0400931	0.037635	
0	44.08	0.120198	0.0141362	-0.00637185	-0.0040371	
1	43.58	0.120198	0.0141362	-0.00699665	-0.0040371	
2	43.38	0.120198	0.0141362	-0.00512226	-0.0040371	
3	43.08	0.120198	0.0141362	-0.00591148	-0.0040371	
4	42.88	0.120198	0.0141362	-0.00515515	-0.0040371	
5	42.58	0.120198	0.0141362	-0.00380691	-0.0040371	
6	42.28	0.120198	0.0141362	-0.0106796	-0.0040371	
7	42.18	0.120198	0.0141362	-0.00591148	-0.0040371	
8	41.98	0.120198	0.0141362	-0.00265597	-0.0040371	
9	41.58	0.120198	0.0141362	-0.00689799	-0.0040371	
10	41.38	0.120198	0.0141362	-0.00587859	-0.0040371	
11	40.88	0.120198	0.0141362	-0.00453035	-0.0040371	
12	40.58	0.120198	0.0141362	-0.00577994	-0.0040371	
13	40.08	0.120198	0.0141362	-0.00495785	-0.0040371	
14	39.58	0.120198	0.0141362	-0.00643762	-0.0040371	
15	39.38	0.120198	0.0141362	-0.00847642	-0.0040371	
16	39.08	0.120198	0.0141362	-0.00193253	-0.0040371	
17	38.48	0.120198	0.0141362	-0.00282039	-0.0040371	
18	37.78	0.120198	0.0141362	-0.00459612	-0.0040371	
19	37.48	0.120198	0.0141362	-0.00558264	-0.0040371	
20	36.88	0.120198	0.0141362	-0.00548399	-0.0040371	
21	36.48	0.120198	0.0141362	-0.00564841	-0.0040371	
22	35.78	0.120198	0.0141362	-2.52634E-5	-0.0040371	
23	35.28	0.120198	0.0141362	-0.0062732	-0.0040371	
24	34.38	0.120198	0.0141362	-0.00282039	-0.0040371	
25	33.98	0.120198	0.0141362	-0.00476054	-0.0040371	
26	33.48	0.120198	0.0141362	-0.00597725	-0.0040371	
27	32.78	0.120198	0.0141362	-0.00101178	-0.0040371	
28	32.28	0.120198	0.0141362	-0.00591148	-0.0040371	
29	31.58	0.120198	0.0141362	0.00155316	-0.0040371	
30	30.88	0.120198	0.0141362	-0.00252444	-0.0040371	
31	29.98	0.120198	0.0141362	-0.0062732	-0.0040371	
32	29.28	0.120198	0.0141362	-0.00798316	-0.0040371	
33	28.68	0.120198	0.0141362	-0.00232713	-0.0040371	
34	27.98	0.120198	0.0141362	-0.0085093	-0.0040371	
35	27.48	0.120198	0.0141362	-0.00568129	-0.0040371	
36	26.88	0.120198	0.0141362	-0.00571417	-0.0040371	
37	26.28	0.120198	0.0141362	-0.00212983	-0.0040371	
38	25.38	0.120198	0.0141362	-0.00518803	-0.0040371	
39	24.58	0.120198	0.0141362	-0.00469477	-0.0040371	
40	24.28	0.120198	0.0141362	-0.00568129	-0.0040371	
41	23.28	0.120198	0.0141362	-0.00285328	-0.0040371	
42	22.48	0.120198	0.0141362	-0.00643762	-0.0040371	
43	21.98	0.120198	0.0141362	-0.00446459	-0.0040371	
44	20.68	0.120198	0.0141362	-0.00594436	-0.0040371	
45	19.98	0.120198	0.0141362	-0.00252444	-0.0040371	
46	19.28	0.120198	0.0141362	-0.00311635	-0.0040371	
47	18.78	0.120198	0.0141362	0.000303575	-0.0040371	
48	17.78	0.120198	0.0141362	-0.00956159	-0.0040371	
49	16.98	0.120198	0.0141362	-0.00370826	-0.0040371	
50	16.18	0.120198	0.0141362	-0.0074899	-0.0040371	
51	15.38	0.120198	0.0141362	-0.00841065	-0.0040371	
52	14.88	0.120198	0.0141362	-0.00314923	-0.0040371	
53	13.88	0.120198	0.0141362	-0.00551687	-0.0040371	
54	13.28	0.120198	0.0141362	-0.00564841	-0.0040371	
55	12.28	0.120198	0.0141362	-0.00495785	-0.0040371	
56	11.28	0.120198	0.0141362	-0.00551687	-0.0040371	
57	10.08	0.120198	0.0141362	-0.0070953	-0.0040371	
58	9.28	0.120198	0.0141362	-0.00416863	-0.0040371	
59	8.68	0.120198	0.0141362	-0.00314923	-0.0040371	
60	7.98	0.120198	0.0141362	-0.00515515	-0.0040371	
61	7.08	0.120198	0.0141362	-0.00406998	-0.0040371	
62	6.38	0.120198	0.0141362	-0.00594436	-0.0040371	
63	5.38	0.120198	0.0141362	0.000336459	-0.0040371	
64	4.48	0.120198	0.0141362	-0.000617173	-0.0040371	
65	3.18	0.120198	0.0141362	-0.00656916	-0.0040371	
66	2.68	0.120198	0.0141362	-0.00360961	-0.0040371	
67	1.48	0.120198	0.0141362	-0.00364249	-0.0040371	
68	0.78	0.120198	0.0141362	0.00500597	-0.0040371	
69	-0.02	0.120198	0.0141362	0.0090178	-0.0040371	
70	-0.82	0.120198	0.0141362	0.00757091	-0.0040371	
71	-1.72	0.120198	0.0141362	0.014345	-0.0040371	
72	-2.42	0.120198	0.0141362	0.0117472	-0.0040371	
73	-3.32	0.120198	0.0141362	0.0224673	-0.0040371	
74	-4.32	0.120198	0.0141362	0.0233552	-0.0040371	
75	-5.22	0.120198	0.0141362	0.0345357	-0.0040371	
76	-5.72	0.120198	0.0141362	0.0308198	-0.0040371	
77	-6.42	0.120198	0.0141362	0.0332532	-0.0040371	
78	-6.92	0.120198	0.0141362	0.0409809	-0.0040371	
79	-8.22	0.120198	0.0141362	0.0467356	-0.0040371	
80	-9.02	0.120198	0.0141362	0.054266	-0.0040371	
81	-9.62	0.120198	0.0141362	0.0503528	-0.0040371	
82	-10.32	0.120198	0.0141362	0.0499911	-0.0040371	
83	-11.12	0.120198	0.0141362	0.062487	-0.0040371	
84	-11.92	0.120198	0.0141362	0.0741937	-0.0040371	
85	-12.52	0.120198	0.0141362	0.0705107	-0.0040371	
86	-13.72	0.120198	0.0141362	0.0550881	-0.0040371	
87	-14.62	0.120198	0.0141362	0.0672552	-0.0040371	
88	-15.52	0.120198	0.0141362	0.0576859	-0.0040371	
89	-16.02	0.120198	0.0141362	0.0625528	-0.0040371	
90	-16.92	0.120198	0.0141362	0.0688336	-0.0040371	
91	-17.62	0.120198	0.0141362	0.0843548	-0.0040371	
92	-18.82	0.120198	0.0141362	0.081461	-0.0040371	
93	-19.42	0.120198	0.0141362	0.0714314	-0.0040371	
94	-20.42	0.120198	0.0141362	0.0804087	-0.0040371	
95	-21.32	0.120198	0.0141362	0.0789618	-0.0040371	
96	-22.12	0.120198	0.0141362	0.0786001	-0.0040371	
97	-23.12	0.120198	0.0141362	0.0844534	-0.0040371	
98	-23.92	0.120198	0.0141362	0.0825133	-0.0040371	
99	-24.72	0.120198	0.0141362	0.0881035	-0.0040371	
100	-25.82	0.120198	0.0141362	0.0978043	-0.0040371	
101	-26.82	0.120198	0.0141362	0.102441	-0.0040371	
102	-27.82	0.120198	0.0141362	0.102145	-0.0040371	
103	-28.62	0.120198	0.0141362	0.0986593	-0.0040371	
104	-29.92	0.120198	0.0141362	0.109083	-0.0040371	
105	-30.82	0.120198	0.0141362	0.109544	-0.0040371	
106	-31.72	0.120198	0.0141362	0.110004	-0.0040371	
107	-32.82	0.120198	0.0141362	0.123289	-0.0040371	
108	-33.42	0.120198	0.0141362	0.129833	-0.0040371	
109	-34.32	0.120198	0.0141362	0.124572	-0.0040371	
110	-35.12	0.120198	0.0141362	0.119573	-0.0040371	
111	-36.02	0.120198	0.0141362	0.141244	-0.0040371	
112	-36.62	0.120198	0.0141362	0.126216	-0.0040371	
113	-36.82	0.120198	0.0141362	0.126512	-0.0040371	
114	-38.22	0.120198	0.0141362	0.134174	-0.0040371	
115	-39.22	0.120198	0.0141362	0.130885	-0.0040371	
116	-39.72	0.120198	0.0141362	0.125229	-0.0040371	
117	-40.42	0.120198	0.0141362	0.131576	-0.0040371	
118	-41.52	0.120198	0.0141362	0.127367	-0.0040371	
119	-42.32	0.120198	0.0141362	0.136772	-0.0040371	
120	-42.92	0.120198	0.0141362	0.148972	-0.0040371	
121	-43.72	0.120198	0.0141362	0.137199	-0.0040371	
122	-44.42	0.120198	0.0141362	0.132036	-0.0040371	
123	-45.42	0.120198	0.0141362	0.134733	-0.0040371	
124	-46.42	0.120198	0.0141362	0.158344	-0.0040371	
125	-47.12	0.120198	0.0141362	0.145387	-0.0040371	
126	-48.12	0.120198	0.0141362	0.14371	-0.0040371	
127	-48.82	0.120198	0.0141362	0.145124	-0.0040371	
128	-49.62	0.120198	0.0141362	0.139074	-0.0040371	
129	-50.52	0.120198	0.0141362	0.141112	-0.0040371	
130	-51.42	0.120198	0.0141362	0.144368	-0.0040371	
131	-52.02	0.120198	0.0141362	0.152753	-0.0040371	
132	-53.02	0.120198	0.0141362	0.143908	-0.0040371	
133	-54.02	0.120198	0.0141362	0.143217	-0.0040371	
134	-54.62	0.120198	0.0141362	0.140915	-0.0040371	
135	-55.52	0.120198	0.0141362	0.140257	-0.0040371	
136	-56.42	0.120198	0.0141362	0.151602	-0.0040371	
137	-57.22	0.120198	0.0141362	0.140882	-0.0040371	
