# Title: Diode Laser Delay Scan, 21 dB MW, short check.
# Note: Diode Laser Delay Scan, 21 dB on Var Attn, 45.5 dB PM, 40 V Top to Bot, 27f. Making a short scan to check how the phase dependence behaves.
# Type:	Delay
# Hittite Freq:	18509.9 MHz
# Hittite: Power	14 dBm
# Laser Freq:	361351.5 GHz
# Target:	n=27, l=f, blue f-s of 2nd lowest stark state after 27d
# Laser Mod:	0.31 (0.95 = J_0(0.31)^2) or 0.45 (0.05 = J_1(0.45)^2)
# Laser Mod Attn:	45.5 dB
# MW Attn:	21 dB
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	-0.0022 V
# Static:	+40 V
# Static Off:	NaN
i	d	n	nb	s	sb
0.000	89704.000	0.272	0.005	0.250	0.005
1.000	90774.000	0.272	0.005	0.237	0.005
2.000	91844.000	0.272	0.005	0.235	0.005
3.000	92913.000	0.272	0.005	0.249	0.005
4.000	93983.000	0.272	0.005	0.251	0.005
5.000	95053.000	0.272	0.005	0.252	0.005
6.000	96122.000	0.272	0.005	0.250	0.005
7.000	97192.000	0.272	0.005	0.235	0.005
8.000	98262.000	0.272	0.005	0.252	0.005
9.000	99331.000	0.272	0.005	0.251	0.005
10.000	100401.000	0.272	0.005	0.256	0.005
11.000	101471.000	0.272	0.005	0.229	0.005
12.000	102540.000	0.272	0.005	0.275	0.005
13.000	103610.000	0.272	0.005	0.257	0.005
14.000	104680.000	0.272	0.005	0.254	0.005
15.000	105750.000	0.272	0.005	0.276	0.005
16.000	106819.000	0.272	0.005	0.265	0.005
17.000	107889.000	0.272	0.005	0.243	0.005
18.000	108959.000	0.272	0.005	0.259	0.005
19.000	110028.000	0.272	0.005	0.266	0.005
20.000	110296.000	0.272	0.005	0.253	0.005
21.000	109226.000	0.272	0.005	0.261	0.005
22.000	108156.000	0.272	0.005	0.258	0.005
23.000	107087.000	0.272	0.005	0.258	0.005
24.000	106017.000	0.272	0.005	0.256	0.005
25.000	104947.000	0.272	0.005	0.270	0.005
26.000	103878.000	0.272	0.005	0.273	0.005
27.000	102808.000	0.272	0.005	0.262	0.005
28.000	101738.000	0.272	0.005	0.255	0.005
29.000	100669.000	0.272	0.005	0.254	0.005
30.000	99599.000	0.272	0.005	0.267	0.005
31.000	98529.000	0.272	0.005	0.244	0.005
32.000	97460.000	0.272	0.005	0.229	0.005
33.000	96390.000	0.272	0.005	0.249	0.005
34.000	95320.000	0.272	0.005	0.247	0.005
35.000	94250.000	0.272	0.005	0.255	0.005
36.000	93181.000	0.272	0.005	0.265	0.005
37.000	92111.000	0.272	0.005	0.251	0.005
38.000	91041.000	0.272	0.005	0.260	0.005
39.000	89972.000	0.272	0.005	0.267	0.005
40.000	90239.000	0.272	0.005	0.254	0.005
41.000	91309.000	0.272	0.005	0.261	0.005
42.000	92379.000	0.272	0.005	0.242	0.005
43.000	93448.000	0.272	0.005	0.252	0.005
44.000	94518.000	0.272	0.005	0.235	0.005
45.000	95588.000	0.272	0.005	0.249	0.005
46.000	96657.000	0.272	0.005	0.245	0.005
47.000	97727.000	0.272	0.005	0.258	0.005
48.000	98797.000	0.272	0.005	0.242	0.005
49.000	99866.000	0.272	0.005	0.243	0.005
50.000	100936.000	0.272	0.005	0.263	0.005
51.000	102006.000	0.272	0.005	0.277	0.005
52.000	103075.000	0.272	0.005	0.254	0.005
53.000	104145.000	0.272	0.005	0.273	0.005
54.000	105215.000	0.272	0.005	0.251	0.005
55.000	106284.000	0.272	0.005	0.274	0.005
56.000	107354.000	0.272	0.005	0.254	0.005
57.000	108424.000	0.272	0.005	0.253	0.005
58.000	109493.000	0.272	0.005	0.250	0.005
59.000	109761.000	0.272	0.005	0.239	0.005
60.000	108691.000	0.272	0.005	0.253	0.005
61.000	107621.000	0.272	0.005	0.247	0.005
62.000	106552.000	0.272	0.005	0.260	0.005
63.000	105482.000	0.272	0.005	0.267	0.005
64.000	104412.000	0.272	0.005	0.271	0.005
65.000	103343.000	0.272	0.005	0.258	0.005
66.000	102273.000	0.272	0.005	0.268	0.005
67.000	101203.000	0.272	0.005	0.258	0.005
68.000	100134.000	0.272	0.005	0.266	0.005
69.000	99064.000	0.272	0.005	0.248	0.005
70.000	97994.000	0.272	0.005	0.257	0.005
71.000	96925.000	0.272	0.005	0.250	0.005
72.000	95855.000	0.272	0.005	0.243	0.005
73.000	94785.000	0.272	0.005	0.251	0.005
74.000	93716.000	0.272	0.005	0.255	0.005
75.000	92646.000	0.272	0.005	0.261	0.005
76.000	91576.000	0.272	0.005	0.262	0.005
77.000	90507.000	0.272	0.005	0.270	0.005
