# Title: Diode Laser Delay Scan, 21 dB MW, short check.
# Note: Diode Laser Delay Scan, 21 dB on Var Attn, 42.5 dB PM, 40 V Top to Bot, 27f. Making a short scan to check how the phase dependence behaves.
# Type:	Delay
# Hittite Freq:	18509.9 MHz
# Hittite: Power	14 dBm
# Laser Freq:	361351.5 GHz
# Target:	n=27, l=f, blue f-s of 2nd lowest stark state after 27d
# Laser Mod:	0.49 (0.88 = J_0(0.49)^2) or 0.044 (0.05 = J_1(0.44)^2)
# Laser Mod Attn:	42.5 dB
# MW Attn:	21 dB
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	-0.0022 V
# Static:	+40 V
# Static Off:	NaN
i	d	n	nb	s	sb
0.000	89704.000	0.277	0.006	0.266	0.006
1.000	90774.000	0.277	0.006	0.288	0.006
2.000	91844.000	0.277	0.006	0.276	0.006
3.000	92913.000	0.277	0.006	0.253	0.006
4.000	93983.000	0.277	0.006	0.248	0.006
5.000	95053.000	0.277	0.006	0.279	0.006
6.000	96122.000	0.277	0.006	0.262	0.006
7.000	97192.000	0.277	0.006	0.265	0.006
8.000	98262.000	0.277	0.006	0.273	0.006
9.000	99331.000	0.277	0.006	0.282	0.006
10.000	100401.000	0.277	0.006	0.295	0.006
11.000	101471.000	0.277	0.006	0.267	0.006
12.000	102540.000	0.277	0.006	0.269	0.006
13.000	103610.000	0.277	0.006	0.255	0.006
14.000	104680.000	0.277	0.006	0.281	0.006
15.000	105750.000	0.277	0.006	0.284	0.006
16.000	106819.000	0.277	0.006	0.267	0.006
17.000	107889.000	0.277	0.006	0.244	0.006
18.000	108959.000	0.277	0.006	0.263	0.006
19.000	110028.000	0.277	0.006	0.261	0.006
20.000	110296.000	0.277	0.006	0.256	0.006
21.000	109226.000	0.277	0.006	0.249	0.006
22.000	108156.000	0.277	0.006	0.269	0.006
23.000	107087.000	0.277	0.006	0.276	0.006
24.000	106017.000	0.277	0.006	0.281	0.006
25.000	104947.000	0.277	0.006	0.287	0.006
26.000	103878.000	0.277	0.006	0.283	0.006
27.000	102808.000	0.277	0.006	0.290	0.006
28.000	101738.000	0.277	0.006	0.277	0.006
29.000	100669.000	0.277	0.006	0.275	0.006
30.000	99599.000	0.277	0.006	0.281	0.006
31.000	98529.000	0.277	0.006	0.274	0.006
32.000	97460.000	0.277	0.006	0.256	0.006
33.000	96390.000	0.277	0.006	0.241	0.006
34.000	95320.000	0.277	0.006	0.284	0.006
35.000	94250.000	0.277	0.006	0.271	0.006
36.000	93181.000	0.277	0.006	0.298	0.006
37.000	92111.000	0.277	0.006	0.266	0.006
38.000	91041.000	0.277	0.006	0.275	0.006
39.000	89972.000	0.277	0.006	0.287	0.006
40.000	90239.000	0.277	0.006	0.275	0.006
41.000	91309.000	0.277	0.006	0.292	0.006
42.000	92379.000	0.277	0.006	0.279	0.006
43.000	93448.000	0.277	0.006	0.266	0.006
44.000	94518.000	0.277	0.006	0.268	0.006
45.000	95588.000	0.277	0.006	0.263	0.006
46.000	96657.000	0.277	0.006	0.281	0.006
47.000	97727.000	0.277	0.006	0.258	0.006
48.000	98797.000	0.277	0.006	0.288	0.006
49.000	99866.000	0.277	0.006	0.272	0.006
50.000	100936.000	0.277	0.006	0.281	0.006
51.000	102006.000	0.277	0.006	0.302	0.006
52.000	103075.000	0.277	0.006	0.297	0.006
53.000	104145.000	0.277	0.006	0.299	0.006
54.000	105215.000	0.277	0.006	0.265	0.006
55.000	106284.000	0.277	0.006	0.271	0.006
56.000	107354.000	0.277	0.006	0.266	0.006
57.000	108424.000	0.277	0.006	0.250	0.006
58.000	109493.000	0.277	0.006	0.275	0.006
59.000	109761.000	0.277	0.006	0.259	0.006
60.000	108691.000	0.277	0.006	0.265	0.006
61.000	107621.000	0.277	0.006	0.270	0.006
62.000	106552.000	0.277	0.006	0.281	0.006
63.000	105482.000	0.277	0.006	0.283	0.006
64.000	104412.000	0.277	0.006	0.274	0.006
65.000	103343.000	0.277	0.006	0.311	0.006
66.000	102273.000	0.277	0.006	0.287	0.006
67.000	101203.000	0.277	0.006	0.297	0.006
68.000	100134.000	0.277	0.006	0.284	0.006
69.000	99064.000	0.277	0.006	0.285	0.006
70.000	97994.000	0.277	0.006	0.279	0.006
71.000	96925.000	0.277	0.006	0.241	0.006
72.000	95855.000	0.277	0.006	0.258	0.006
73.000	94785.000	0.277	0.006	0.264	0.006
74.000	93716.000	0.277	0.006	0.270	0.006
75.000	92646.000	0.277	0.006	0.280	0.006
76.000	91576.000	0.277	0.006	0.278	0.006
77.000	90507.000	0.277	0.006	0.306	0.006
