# Title: Diode Laser Delay Scan, 9 dB MW, short check.
# Note: Diode Laser Delay Scan, 9 dB on Var Attn, 45.5 dB PM, 40 V Top to Bot, 27f. Making a short scan to check how the phsse dependence behaves.
# Type:	Delay
# Hittite Freq:	18509.9 MHz
# Hittite: Power	14 dBm
# Laser Freq:	361351.5 GHz
# Target:	n=27, l=f, blue f-s of 2nd lowest stark state after 27d
# Laser Mod:	0.24 (0.24 = J_0(0.97)^2) or 0.36 (0.03 = J_1(0.36)^2)
# Laser Mod Attn:	45.5 dB
# MW Attn:	9 dB
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	-0.0022 V
# Static:	+40 V
# Static Off:	NaN
i	d	n	nb	s	sb
0.000	89704.000	0.242	0.002	0.263	0.002
1.000	90774.000	0.242	0.002	0.249	0.002
2.000	91844.000	0.242	0.002	0.240	0.002
3.000	92913.000	0.242	0.002	0.212	0.002
4.000	93983.000	0.242	0.002	0.213	0.002
5.000	95053.000	0.242	0.002	0.207	0.002
6.000	96122.000	0.242	0.002	0.203	0.002
7.000	97192.000	0.242	0.002	0.205	0.002
8.000	98262.000	0.242	0.002	0.223	0.002
9.000	99331.000	0.242	0.002	0.222	0.002
10.000	100401.000	0.242	0.002	0.248	0.002
11.000	101471.000	0.242	0.002	0.272	0.002
12.000	102540.000	0.242	0.002	0.262	0.002
13.000	103610.000	0.242	0.002	0.278	0.002
14.000	104680.000	0.242	0.002	0.272	0.002
15.000	105750.000	0.242	0.002	0.258	0.002
16.000	106819.000	0.242	0.002	0.240	0.002
17.000	107889.000	0.242	0.002	0.232	0.002
18.000	108959.000	0.242	0.002	0.236	0.002
19.000	110028.000	0.242	0.002	0.185	0.002
20.000	110296.000	0.242	0.002	0.212	0.002
21.000	109226.000	0.242	0.002	0.212	0.002
22.000	108156.000	0.242	0.002	0.227	0.002
23.000	107087.000	0.242	0.002	0.236	0.002
24.000	106017.000	0.242	0.002	0.246	0.002
25.000	104947.000	0.242	0.002	0.272	0.002
26.000	103878.000	0.242	0.002	0.275	0.002
27.000	102808.000	0.242	0.002	0.281	0.002
28.000	101738.000	0.242	0.002	0.250	0.002
29.000	100669.000	0.242	0.002	0.246	0.002
30.000	99599.000	0.242	0.002	0.242	0.002
31.000	98529.000	0.242	0.002	0.208	0.002
32.000	97460.000	0.242	0.002	0.219	0.002
33.000	96390.000	0.242	0.002	0.203	0.002
34.000	95320.000	0.242	0.002	0.195	0.002
35.000	94250.000	0.242	0.002	0.207	0.002
36.000	93181.000	0.242	0.002	0.216	0.002
37.000	92111.000	0.242	0.002	0.231	0.002
38.000	91041.000	0.242	0.002	0.226	0.002
39.000	89972.000	0.242	0.002	0.255	0.002
40.000	90239.000	0.242	0.002	0.236	0.002
41.000	91309.000	0.242	0.002	0.239	0.002
42.000	92379.000	0.242	0.002	0.240	0.002
43.000	93448.000	0.242	0.002	0.214	0.002
44.000	94518.000	0.242	0.002	0.200	0.002
45.000	95588.000	0.242	0.002	0.211	0.002
46.000	96657.000	0.242	0.002	0.213	0.002
47.000	97727.000	0.242	0.002	0.207	0.002
48.000	98797.000	0.242	0.002	0.244	0.002
49.000	99866.000	0.242	0.002	0.260	0.002
50.000	100936.000	0.242	0.002	0.270	0.002
51.000	102006.000	0.242	0.002	0.269	0.002
52.000	103075.000	0.242	0.002	0.281	0.002
53.000	104145.000	0.242	0.002	0.279	0.002
54.000	105215.000	0.242	0.002	0.297	0.002
55.000	106284.000	0.242	0.002	0.255	0.002
56.000	107354.000	0.242	0.002	0.246	0.002
57.000	108424.000	0.242	0.002	0.225	0.002
58.000	109493.000	0.242	0.002	0.219	0.002
59.000	109761.000	0.242	0.002	0.219	0.002
60.000	108691.000	0.242	0.002	0.236	0.002
61.000	107621.000	0.242	0.002	0.231	0.002
62.000	106552.000	0.242	0.002	0.270	0.002
63.000	105482.000	0.242	0.002	0.260	0.002
64.000	104412.000	0.242	0.002	0.273	0.002
65.000	103343.000	0.242	0.002	0.248	0.002
66.000	102273.000	0.242	0.002	0.264	0.002
67.000	101203.000	0.242	0.002	0.252	0.002
68.000	100134.000	0.242	0.002	0.253	0.002
69.000	99064.000	0.242	0.002	0.228	0.002
70.000	97994.000	0.242	0.002	0.235	0.002
71.000	96925.000	0.242	0.002	0.205	0.002
72.000	95855.000	0.242	0.002	0.196	0.002
73.000	94785.000	0.242	0.002	0.215	0.002
74.000	93716.000	0.242	0.002	0.218	0.002
75.000	92646.000	0.242	0.002	0.206	0.002
76.000	91576.000	0.242	0.002	0.232	0.002
77.000	90507.000	0.242	0.002	0.267	0.002
