# Title: Diode Laser Delay Scan, 21 dB MW, short check.
# Note: Diode Laser Delay Scan, 21 dB on Var Attn, 28.5 dB PM, 40 V Top to Bot, 27f. Making a short scan to check how the phsse dependence behaves.
# Type:	Delay
# Hittite Freq:	18509.9 MHz
# Hittite: Power	14 dBm
# Laser Freq:	361351.5 GHz
# Target:	n=27, l=f, blue f-s of 2nd lowest stark state after 27d
# Laser Mod:	2.0 (1.38 = J_0(0.05)^2) or 1.66 (0.33 = J_1(0.33)
# Laser Mod Attn:	28.5 dB
# MW Attn:	21 dB
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	-0.0022 V
# Static:	+40 V
# Static Off:	NaN
i	d	n	nb	s	sb
0.000	89704.000	0.226	0.001	0.011	0.001
1.000	90774.000	0.226	0.001	0.009	0.001
2.000	91844.000	0.226	0.001	0.016	0.001
3.000	92913.000	0.226	0.001	0.022	0.001
4.000	93983.000	0.226	0.001	0.022	0.001
5.000	95053.000	0.226	0.001	0.024	0.001
6.000	96122.000	0.226	0.001	0.027	0.001
7.000	97192.000	0.226	0.001	0.017	0.001
8.000	98262.000	0.226	0.001	0.011	0.001
9.000	99331.000	0.226	0.001	0.004	0.001
10.000	100401.000	0.226	0.001	0.013	0.001
11.000	101471.000	0.226	0.001	0.023	0.001
12.000	102540.000	0.226	0.001	0.032	0.001
13.000	103610.000	0.226	0.001	0.022	0.001
14.000	104680.000	0.226	0.001	0.020	0.001
15.000	105750.000	0.226	0.001	0.015	0.001
16.000	106819.000	0.226	0.001	0.014	0.001
17.000	107889.000	0.226	0.001	0.005	0.001
18.000	108959.000	0.226	0.001	0.019	0.001
19.000	110028.000	0.226	0.001	0.023	0.001
20.000	110296.000	0.226	0.001	0.020	0.001
21.000	109226.000	0.226	0.001	0.019	0.001
22.000	108156.000	0.226	0.001	0.006	0.001
23.000	107087.000	0.226	0.001	0.011	0.001
24.000	106017.000	0.226	0.001	0.010	0.001
25.000	104947.000	0.226	0.001	0.022	0.001
26.000	103878.000	0.226	0.001	0.024	0.001
27.000	102808.000	0.226	0.001	0.029	0.001
28.000	101738.000	0.226	0.001	0.030	0.001
29.000	100669.000	0.226	0.001	0.021	0.001
30.000	99599.000	0.226	0.001	0.008	0.001
31.000	98529.000	0.226	0.001	0.007	0.001
32.000	97460.000	0.226	0.001	0.006	0.001
33.000	96390.000	0.226	0.001	0.013	0.001
34.000	95320.000	0.226	0.001	0.025	0.001
35.000	94250.000	0.226	0.001	0.015	0.001
36.000	93181.000	0.226	0.001	0.013	0.001
37.000	92111.000	0.226	0.001	0.007	0.001
38.000	91041.000	0.226	0.001	0.009	0.001
39.000	89972.000	0.226	0.001	0.006	0.001
40.000	90239.000	0.226	0.001	0.011	0.001
41.000	91309.000	0.226	0.001	0.011	0.001
42.000	92379.000	0.226	0.001	0.009	0.001
43.000	93448.000	0.226	0.001	0.012	0.001
44.000	94518.000	0.226	0.001	0.021	0.001
45.000	95588.000	0.226	0.001	0.021	0.001
46.000	96657.000	0.226	0.001	0.015	0.001
47.000	97727.000	0.226	0.001	0.003	0.001
48.000	98797.000	0.226	0.001	0.005	0.001
49.000	99866.000	0.226	0.001	0.012	0.001
50.000	100936.000	0.226	0.001	0.019	0.001
51.000	102006.000	0.226	0.001	0.030	0.001
52.000	103075.000	0.226	0.001	0.028	0.001
53.000	104145.000	0.226	0.001	0.033	0.001
54.000	105215.000	0.226	0.001	0.016	0.001
55.000	106284.000	0.226	0.001	0.012	0.001
56.000	107354.000	0.226	0.001	0.007	0.001
57.000	108424.000	0.226	0.001	0.011	0.001
58.000	109493.000	0.226	0.001	0.015	0.001
59.000	109761.000	0.226	0.001	0.018	0.001
60.000	108691.000	0.226	0.001	0.010	0.001
61.000	107621.000	0.226	0.001	0.011	0.001
62.000	106552.000	0.226	0.001	0.003	0.001
63.000	105482.000	0.226	0.001	0.013	0.001
64.000	104412.000	0.226	0.001	0.020	0.001
65.000	103343.000	0.226	0.001	0.027	0.001
66.000	102273.000	0.226	0.001	0.025	0.001
67.000	101203.000	0.226	0.001	0.020	0.001
68.000	100134.000	0.226	0.001	0.009	0.001
69.000	99064.000	0.226	0.001	0.008	0.001
70.000	97994.000	0.226	0.001	0.003	0.001
71.000	96925.000	0.226	0.001	0.016	0.001
72.000	95855.000	0.226	0.001	0.017	0.001
73.000	94785.000	0.226	0.001	0.016	0.001
74.000	93716.000	0.226	0.001	0.017	0.001
75.000	92646.000	0.226	0.001	0.007	0.001
76.000	91576.000	0.226	0.001	0.011	0.001
77.000	90507.000	0.226	0.001	0.007	0.001
