# Title: Diode Laser Delay Scan, 9 dB MW, Long Scan.
# Note: Diode Laser Delay Scan, 9 dB on Var Attn, 27.5 dB PM, 40 V Top to Bot, 27f. Long scan to look striking.
# Type:	Delay
# Hittite Freq:	18509.7 MHz
# Hittite: Power	14 dBm
# Laser Freq:	361351.5 GHz
# Target:	n=27, l=f, blue f-s of 2nd lowest stark state after 27d
# Laser Mod:	1.85 (0.10 = J_0(1.85)^2) or 1.58 (0.32 = J_1(1.58))
# Laser Mod Attn:	27.5 dB
# MW Attn:	9 dB
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	-0.0022 V
# Static:	+40 V
# Static Off:	NaN
i	d	n	nb	s	sb
0.000	46805.000	0.256	0.002	0.160	0.002
1.000	48413.000	0.256	0.002	0.154	0.002
2.000	50021.000	0.256	0.002	0.131	0.002
3.000	51629.000	0.256	0.002	0.073	0.002
4.000	53237.000	0.256	0.002	0.074	0.002
5.000	54845.000	0.256	0.002	0.129	0.002
6.000	56453.000	0.256	0.002	0.106	0.002
7.000	58061.000	0.256	0.002	0.054	0.002
8.000	59668.000	0.256	0.002	0.097	0.002
9.000	61276.000	0.256	0.002	0.145	0.002
10.000	62884.000	0.256	0.002	0.147	0.002
11.000	64492.000	0.256	0.002	0.136	0.002
12.000	66100.000	0.256	0.002	0.140	0.002
13.000	67708.000	0.256	0.002	0.064	0.002
14.000	69316.000	0.256	0.002	0.073	0.002
15.000	70924.000	0.256	0.002	0.126	0.002
16.000	72532.000	0.256	0.002	0.094	0.002
17.000	74140.000	0.256	0.002	0.050	0.002
18.000	75747.000	0.256	0.002	0.095	0.002
19.000	77355.000	0.256	0.002	0.140	0.002
20.000	78963.000	0.256	0.002	0.160	0.002
21.000	80571.000	0.256	0.002	0.146	0.002
22.000	82179.000	0.256	0.002	0.115	0.002
23.000	83787.000	0.256	0.002	0.062	0.002
24.000	85395.000	0.256	0.002	0.077	0.002
25.000	87003.000	0.256	0.002	0.126	0.002
26.000	88611.000	0.256	0.002	0.097	0.002
27.000	90219.000	0.256	0.002	0.049	0.002
28.000	91826.000	0.256	0.002	0.104	0.002
29.000	93434.000	0.256	0.002	0.136	0.002
30.000	95042.000	0.256	0.002	0.150	0.002
31.000	96650.000	0.256	0.002	0.139	0.002
32.000	98258.000	0.256	0.002	0.117	0.002
33.000	99866.000	0.256	0.002	0.050	0.002
34.000	101474.000	0.256	0.002	0.091	0.002
35.000	103082.000	0.256	0.002	0.141	0.002
36.000	104690.000	0.256	0.002	0.093	0.002
37.000	106298.000	0.256	0.002	0.043	0.002
38.000	107906.000	0.256	0.002	0.111	0.002
39.000	109513.000	0.256	0.002	0.145	0.002
40.000	111121.000	0.256	0.002	0.151	0.002
41.000	112729.000	0.256	0.002	0.160	0.002
42.000	114337.000	0.256	0.002	0.115	0.002
43.000	115945.000	0.256	0.002	0.061	0.002
44.000	117553.000	0.256	0.002	0.091	0.002
45.000	119161.000	0.256	0.002	0.134	0.002
46.000	120769.000	0.256	0.002	0.064	0.002
47.000	122377.000	0.256	0.002	0.059	0.002
48.000	123985.000	0.256	0.002	0.109	0.002
49.000	125592.000	0.256	0.002	0.145	0.002
50.000	127200.000	0.256	0.002	0.157	0.002
51.000	128808.000	0.256	0.002	0.149	0.002
