# Title: Dye Laser Frequency Scan, Depressed Limit
# Note:	Dye laser frequency scan to find the depressed ionization limit. SFIP with 150 VDC. Short (500 ns) integration gate. Started by using diode laser and Stark Broadening of 27f.
# Type:	Frequency
# Hittite Freq:	18513.1 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	NaN
# MW Attn:	MAX
# Delay:	1000 ns
# MW Off:	20 ns
# Top w/o Static:	NaN
# Static:	NaN
# Static Off:	NaN
i	f	n	nb	s	sb
268	-146.82	-0.0551978	-0.0560561	0.403954	-0.00758362	
269	-148.12	-0.0551978	-0.0560561	0.387578	-0.00758362	
270	-148.72	-0.0551978	-0.0560561	0.401126	-0.00758362	
271	-149.22	-0.0551978	-0.0560561	0.403033	-0.00758362	
272	-150.32	-0.0551978	-0.0560561	0.405467	-0.00758362	
273	-151.02	-0.0551978	-0.0560561	0.412175	-0.00758362	
274	-151.72	-0.0551978	-0.0560561	0.40619	-0.00758362	
275	-152.62	-0.0551978	-0.0560561	0.403691	-0.00758362	
276	-153.52	-0.0551978	-0.0560561	0.400764	-0.00758362	
277	-154.02	-0.0551978	-0.0560561	0.396194	-0.00758362	
278	-155.02	-0.0551978	-0.0560561	0.398463	-0.00758362	
279	-155.32	-0.0551978	-0.0560561	0.402441	-0.00758362	
280	-156.32	-0.0551978	-0.0560561	0.417437	-0.00758362	
281	-157.32	-0.0551978	-0.0560561	0.400074	-0.00758362	
282	-157.92	-0.0551978	-0.0560561	0.404645	-0.00758362	
283	-158.62	-0.0551978	-0.0560561	0.404513	-0.00758362	
284	-159.62	-0.0551978	-0.0560561	0.392083	-0.00758362	
285	-160.12	-0.0551978	-0.0560561	0.386032	-0.00758362	
286	-161.62	-0.0551978	-0.0560561	0.390505	-0.00758362	
287	-162.32	-0.0551978	-0.0560561	0.401027	-0.00758362	
288	-163.22	-0.0551978	-0.0560561	0.382382	-0.00758362	
289	-163.82	-0.0551978	-0.0560561	0.388893	-0.00758362	
290	-164.62	-0.0551978	-0.0560561	0.367782	-0.00758362	
291	-165.72	-0.0551978	-0.0560561	0.352852	-0.00758362	
292	-166.32	-0.0551978	-0.0560561	0.386394	-0.00758362	
293	-167.02	-0.0551978	-0.0560561	0.383467	-0.00758362	
294	-167.52	-0.0551978	-0.0560561	0.384257	-0.00758362	
295	-168.52	-0.0551978	-0.0560561	0.376299	-0.00758362	
296	-169.52	-0.0551978	-0.0560561	0.378666	-0.00758362	
297	-170.42	-0.0551978	-0.0560561	0.37232	-0.00758362	
298	-171.32	-0.0551978	-0.0560561	0.364888	-0.00758362	
299	-172.12	-0.0551978	-0.0560561	0.372155	-0.00758362	
300	-172.92	-0.0551978	-0.0560561	0.358541	-0.00758362	
301	-173.52	-0.0551978	-0.0560561	0.37962	-0.00758362	
302	-174.72	-0.0551978	-0.0560561	0.358804	-0.00758362	
303	-175.82	-0.0551978	-0.0560561	0.361369	-0.00758362	
304	-176.72	-0.0551978	-0.0560561	0.372813	-0.00758362	
305	-177.62	-0.0551978	-0.0560561	0.361468	-0.00758362	
306	-178.92	-0.0551978	-0.0560561	0.377384	-0.00758362	
307	-179.82	-0.0551978	-0.0560561	0.360909	-0.00758362	
308	-180.82	-0.0551978	-0.0560561	0.385506	-0.00758362	
309	-181.62	-0.0551978	-0.0560561	0.355713	-0.00758362	
310	-182.62	-0.0551978	-0.0560561	0.370873	-0.00758362	
311	-183.42	-0.0551978	-0.0560561	0.353017	-0.00758362	
312	-184.42	-0.0551978	-0.0560561	0.361172	-0.00758362	
313	-185.12	-0.0551978	-0.0560561	0.384585	-0.00758362	
314	-185.82	-0.0551978	-0.0560561	0.354957	-0.00758362	
315	-186.82	-0.0551978	-0.0560561	0.353313	-0.00758362	
316	-187.62	-0.0551978	-0.0560561	0.374227	-0.00758362	
317	-188.52	-0.0551978	-0.0560561	0.365151	-0.00758362	
318	-189.32	-0.0551978	-0.0560561	0.369393	-0.00758362	
319	-190.42	-0.0551978	-0.0560561	0.349399	-0.00758362	
320	-191.32	-0.0551978	-0.0560561	0.368472	-0.00758362	
