# Title: Diode Laser Frequency Scan, MW & PM at Minimum Step.
# Note: Diode Laser Frequency Scan, -9 dB MW and -33.5 dB PM at step 103331 to minimize Blue.
# Type:	Frequency
# Hittite Freq:	18509.7 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Target:	Full Manifold in 40 V
# Laser Mod:	NaN
# Laser Mod Attn:	NaN
# MW Attn:	NaN
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	-0.0022 V
# Static:	+40 V
# Static Off:	NaN
# Time - Plot 0	Amplitude - Plot 0	
t	v
# Time - Plot 0	Amplitude - Plot 0	
0	0.00068255	
1	-0.00459572	
2	-0.0025732	
3	-0.00280341	
4	-0.00212924	
5	-0.000304042	
6	-0.00263898	
7	0.00107719	
8	0.000189254	
9	0.00339568	
10	-0.000336928	
11	-0.00525344	
12	-0.00204702	
13	0.00027147	
14	-0.000780895	
15	0.00135672	
16	0.00278728	
17	0.000896311	
18	-5.73941E-5	
19	-0.00209635	
20	-0.000632906	
21	-0.00178393	
22	-5.73941E-5	
23	-0.000665792	
24	0.00240908	
25	-0.00120842	
26	0.00138961	
27	-0.00191547	
28	-0.00429974	
29	-0.00203058	
30	0.000419458	
31	0.00235976	
32	0.00232687	
33	0.00270506	
34	0.000666106	
35	-0.00203058	
36	-0.00342825	
37	-0.00566452	
38	-0.00170171	
39	0.00163625	
40	0.00168558	
41	0.00346145	
42	0.00191579	
43	0.00433294	
44	-0.00277052	
45	0.00114296	
46	0.00300104	
47	0.00337923	
48	0.00372454	
49	0.00556618	
50	0.00773668	
51	0.0032148	
52	0.00568128	
53	0.0044316	
54	0.00573061	
55	0.00706251	
56	0.00619102	
57	0.00855884	
58	0.00596081	
59	0.00928234	
60	0.00768735	
61	0.00130739	
62	0.00308326	
63	0.00609236	
64	0.00367521	
65	0.00471113	
66	0.00724338	
67	0.00203089	
68	-0.000238269	
69	-0.000419144	
70	0.00068255	
71	-0.000156053	
72	0.00316547	
73	0.00229398	
74	0.00444804	
75	0.00434938	
76	0.00711184	
77	0.00257352	
78	-0.000123167	
79	0.00168558	
80	0.000485231	
81	0.00234331	
82	0.0053853	
83	0.0051551	
84	0.00390542	
85	0.000797652	
86	-0.000254712	
87	-0.00181682	
88	0.00239264	
89	0.00484268	
90	0.00625679	
91	0.00604303	
92	0.00479335	
93	0.00663499	
94	-0.00267186	
95	-0.00107687	
96	0.00168558	
97	0.000551004	
98	0.00175136	
99	0.00411918	
100	0.00566484	
101	0.00120873	
102	0.00408629	
103	0.00196512	
104	0.00388897	
105	0.00707895	
106	0.0057635	
107	0.00850951	
108	0.00591149	
109	0.00862461	
110	0.0057635	
111	0.000879868	
112	0.000435902	
113	0.00314903	
114	0.000468788	
115	0.000139924	
116	0.00252419	
117	0.000649663	
118	-7.38373E-5	
119	-0.00102754	
120	0.00173491	
121	0.000107038	
122	0.0017678	
123	0.00027147	
124	0.00337923	
125	0.00324769	
126	0.00607592	
127	7.41514E-5	
128	-0.00175104	
129	0.00268862	
130	0.00331346	
131	0.00655277	
132	0.0086575	
133	0.00918368	
134	0.00635545	
135	0.00400407	
136	0.000731879	
137	0.000518118	
138	0.00232687	
139	0.00510577	
140	0.00347789	
141	0.00637189	
142	0.00395475	
143	0.00679942	
144	-0.000567133	
145	0.000945641	
146	0.00367521	
147	0.000567447	
148	0.00374098	
149	0.00675009	
150	0.00624035	
151	0.00196512	
152	0.00574705	
153	0.0037081	
154	0.00308326	
155	0.00480979	
156	0.0038232	
157	0.00735849	
158	0.00653633	
159	0.00696385	
160	0.00596081	
161	0.00147182	
162	0.00390542	
163	0.00638834	
164	0.00360944	
165	0.00426717	
166	0.00619102	
167	0.0037081	
168	0.00114296	
169	0.000370129	
170	0.00354367	
171	0.000468788	
172	0.00282016	
173	0.000287913	
174	0.00336279	
175	0.00143894	
176	0.00428361	
177	-0.00283629	
178	-0.00515478	
179	-0.00285274	
180	-0.00255676	
181	-0.00109332	
182	0.00196512	
183	0.00359299	
184	0.00295171	
185	4.1265E-5	
186	-7.38373E-5	
187	-0.00148795	
188	-0.000567133	
189	0.00283661	
190	0.00204733	
191	0.00413562	
192	0.00411918	
193	0.00638834	
194	-0.00281985	
195	-0.00193192	
196	8.37863E-6	
197	-0.00209635	
198	-0.00106043	
199	0.00178424	
200	0.00137316	
201	0.000419458	
202	0.00163625	
203	-0.000369815	
204	-0.00349402	
205	0.000205697	
206	2.48218E-5	
207	0.00263929	
208	0.00250774	
209	0.00645411	
210	0.00397119	
211	-0.00203058	
212	-0.00260609	
213	0.00142249	
214	0.000748322	
215	0.00464536	
216	0.00505644	
217	0.00296815	
218	0.00193223	
219	0.00161981	
220	0.00395475	
221	0.0024913	
222	0.00433294	
223	0.00198156	
224	0.00444804	
225	0.00135672	
226	0.00512221	
227	-0.00472726	
228	-0.00347758	
229	-0.0017346	
230	-0.00214568	
231	0.00247486	
232	0.00423428	
233	0.00773668	
234	0.00563195	
235	0.00295171	
236	0.00022214	
237	-0.0010111	
238	0.000107038	
239	0.00385609	
240	0.00444804	
241	0.00607592	
242	0.00365877	
243	0.00632256	
244	0.000896311	
245	0.00186646	
246	0.00601014	
247	0.0046618	
248	0.00545108	
249	0.00604303	
250	0.00586216	
251	0.00374098	
252	0.00701318	
253	0.00614169	
254	0.00426717	
255	0.00842729	
256	0.00725983	
257	0.00841085	
258	0.00581283	
259	0.00702962	
260	0.00546752	
261	0.000403015	
262	0.00170203	
263	0.00336279	
264	0.000863425	
265	0.00201445	
266	0.00170203	
267	0.000863425	
268	-0.00147151	
269	-0.00444773	
270	-0.00420108	
271	-0.00349402	
272	-0.000945327	
273	0.00022214	
274	0.00300104	
275	0.000403015	
276	0.00451381	
277	-0.00619071	
278	-0.00489169	
279	-0.00199769	
280	-0.00301717	
281	-0.00270475	
282	0.000518118	
283	0.00387253	
284	0.00227754	
285	0.000781209	
286	0.00112652	
287	-0.00140574	
288	0.000879868	
289	0.00158693	
290	0.000929197	
291	0.00194868	
292	0.000353686	
293	0.00166914	
294	-0.00227723	
295	0.00208022	
296	0.00193223	
297	-0.00060002	
298	0.0022611	
299	0.00446448	
300	0.00273795	
301	0.00316547	
302	0.00469469	
303	0.00441515	
304	0.00334635	
305	0.0066021	
306	0.00430005	
307	0.00790111	
308	0.00589504	
309	0.00666787	
310	0.00568128	
311	0.00296815	
312	0.0046618	
313	0.00577994	
314	0.00234331	
315	0.0039383	
