# Title: Dye Laser Frequency Scan, Depressed Limit
# Note:	Dye laser frequency scan to find the depressed ionization limit. Using AWG with a -9V pulse applied to bottom plate.
# Type:	Frequency
# Hittite Freq:	NaN
# Hittite: Power	NaN
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	NaN
# MW Attn:	MAX
# Delay:	1000 ns
# MW Off:	NaN
# Top w/o Static:	NaN
# Static:	NaN
# Static Off:	NaN
i	f	n	nb	s	sb
0	92.88	0.0762062	0.0655107	0.00365773	0.0029162	
1	92.78	0.0762062	0.0655107	0.00401945	0.0029162	
2	92.58	0.0762062	0.0655107	0.00451271	0.0029162	
3	92.68	0.0762062	0.0655107	0.0030987	0.0029162	
4	92.78	0.0762062	0.0655107	0.00102702	0.0029162	
5	92.58	0.0762062	0.0655107	0.00138874	0.0029162	
6	92.48	0.0762062	0.0655107	0.00296717	0.0029162	
7	92.38	0.0762062	0.0655107	-0.0023929	0.0029162	
8	92.28	0.0762062	0.0655107	-0.0011762	0.0029162	
9	92.08	0.0762062	0.0655107	0.00316447	0.0029162	
10	91.78	0.0762062	0.0655107	0.0039208	0.0029162	
11	91.88	0.0762062	0.0655107	0.00194777	0.0029162	
12	91.68	0.0762062	0.0655107	-0.00041987	0.0029162	
13	91.68	0.0762062	0.0655107	0.00283563	0.0029162	
14	91.38	0.0762062	0.0655107	0.00517039	0.0029162	
15	91.38	0.0762062	0.0655107	0.00300005	0.0029162	
16	91.08	0.0762062	0.0655107	0.000369343	0.0029162	
17	90.98	0.0762062	0.0655107	0.00605825	0.0029162	
18	90.98	0.0762062	0.0655107	0.00540058	0.0029162	
19	90.88	0.0762062	0.0655107	0.00286852	0.0029162	
20	90.78	0.0762062	0.0655107	0.00293429	0.0029162	
21	90.68	0.0762062	0.0655107	0.00178335	0.0029162	
22	90.38	0.0762062	0.0655107	0.0029014	0.0029162	
23	90.38	0.0762062	0.0655107	0.00326312	0.0029162	
24	90.38	0.0762062	0.0655107	0.000369343	0.0029162	
25	89.78	0.0762062	0.0655107	0.0029014	0.0029162	
26	89.68	0.0762062	0.0655107	0.00382215	0.0029162	
27	89.58	0.0762062	0.0655107	0.00431541	0.0029162	
28	89.48	0.0762062	0.0655107	0.00638709	0.0029162	
29	89.38	0.0762062	0.0655107	-0.000584289	0.0029162	
30	89.28	0.0762062	0.0655107	0.00303294	0.0029162	
31	89.08	0.0762062	0.0655107	0.00346043	0.0029162	
32	88.68	0.0762062	0.0655107	0.00286852	0.0029162	
33	88.48	0.0762062	0.0655107	0.00549923	0.0029162	
34	88.28	0.0762062	0.0655107	0.0030987	0.0029162	
35	87.98	0.0762062	0.0655107	0.00408522	0.0029162	
36	87.98	0.0762062	0.0655107	0.00283563	0.0029162	
37	87.38	0.0762062	0.0655107	0.00540058	0.0029162	
38	87.38	0.0762062	0.0655107	0.00609114	0.0029162	
39	86.98	0.0762062	0.0655107	0.00829436	0.0029162	
40	87.08	0.0762062	0.0655107	0.0045456	0.0029162	
41	86.78	0.0762062	0.0655107	0.0059596	0.0029162	
42	86.48	0.0762062	0.0655107	0.00714342	0.0029162	
43	86.28	0.0762062	0.0655107	0.00467713	0.0029162	
44	86.18	0.0762062	0.0655107	0.00507174	0.0029162	
45	85.98	0.0762062	0.0655107	0.006979	0.0029162	
46	85.78	0.0762062	0.0655107	0.00536769	0.0029162	
47	85.58	0.0762062	0.0655107	0.00707765	0.0029162	
48	85.18	0.0762062	0.0655107	0.00517039	0.0029162	
49	84.98	0.0762062	0.0655107	-0.00124197	0.0029162	
50	84.78	0.0762062	0.0655107	-0.00114332	0.0029162	
51	84.48	0.0762062	0.0655107	0.00444694	0.0029162	
52	84.38	0.0762062	0.0655107	0.00142163	0.0029162	
53	83.88	0.0762062	0.0655107	0.00500597	0.0029162	
54	83.68	0.0762062	0.0655107	0.0057623	0.0029162	
55	83.48	0.0762062	0.0655107	0.00829436	0.0029162	
56	83.38	0.0762062	0.0655107	0.00517039	0.0029162	
57	83.08	0.0762062	0.0655107	0.00924799	0.0029162	
58	82.58	0.0762062	0.0655107	0.00349331	0.0029162	
59	82.58	0.0762062	0.0655107	0.00533481	0.0029162	
60	82.28	0.0762062	0.0655107	0.00484155	0.0029162	
61	82.28	0.0762062	0.0655107	0.00586095	0.0029162	
62	81.58	0.0762062	0.0655107	-0.00291904	0.0029162	
63	81.18	0.0762062	0.0655107	-0.000617173	0.0029162	
64	80.78	0.0762062	0.0655107	0.00359196	0.0029162	
65	80.58	0.0762062	0.0655107	0.00451271	0.0029162	
66	80.58	0.0762062	0.0655107	0.00267121	0.0029162	
67	80.08	0.0762062	0.0655107	0.00382215	0.0029162	
68	79.78	0.0762062	0.0655107	0.00145451	0.0029162	
69	79.28	0.0762062	0.0655107	0.00681458	0.0029162	
70	79.28	0.0762062	0.0655107	0.00701189	0.0029162	
71	78.88	0.0762062	0.0655107	0.00836013	0.0029162	
72	78.28	0.0762062	0.0655107	0.00803129	0.0029162	
73	78.18	0.0762062	0.0655107	0.00507174	0.0029162	
74	77.88	0.0762062	0.0655107	0.00161893	0.0029162	
75	77.48	0.0762062	0.0655107	-0.00305058	0.0029162	
76	77.28	0.0762062	0.0655107	0.00102702	0.0029162	
77	76.98	0.0762062	0.0655107	0.000731066	0.0029162	
78	76.78	0.0762062	0.0655107	0.00158605	0.0029162	
79	76.18	0.0762062	0.0655107	-0.00406998	0.0029162	
80	75.78	0.0762062	0.0655107	-0.000452754	0.0029162	
81	75.78	0.0762062	0.0655107	-0.000781593	0.0029162	
82	75.28	0.0762062	0.0655107	0.000303575	0.0029162	
83	74.88	0.0762062	0.0655107	0.00490732	0.0029162	
84	74.78	0.0762062	0.0655107	0.00313159	0.0029162	
85	74.38	0.0762062	0.0655107	0.00484155	0.0029162	
86	74.08	0.0762062	0.0655107	0.00378927	0.0029162	
87	73.98	0.0762062	0.0655107	0.00829436	0.0029162	
88	73.28	0.0762062	0.0655107	0.00720919	0.0029162	
89	73.18	0.0762062	0.0655107	0.00665016	0.0029162	
90	72.38	0.0762062	0.0655107	0.00586095	0.0029162	
91	72.28	0.0762062	0.0655107	0.00559788	0.0029162	
92	71.78	0.0762062	0.0655107	0.00375638	0.0029162	
93	71.68	0.0762062	0.0655107	0.00214507	0.0029162	
94	71.28	0.0762062	0.0655107	0.00260545	0.0029162	
95	71.28	0.0762062	0.0655107	0.00411811	0.0029162	
96	70.78	0.0762062	0.0655107	0.00625556	0.0029162	
97	70.48	0.0762062	0.0655107	0.00559788	0.0029162	
98	69.98	0.0762062	0.0655107	0.00388792	0.0029162	
99	69.68	0.0762062	0.0655107	0.00263833	0.0029162	
100	69.48	0.0762062	0.0655107	0.00184912	0.0029162	
101	69.08	0.0762062	0.0655107	0.00102702	0.0029162	
102	68.78	0.0762062	0.0655107	0.00487443	0.0029162	
103	68.38	0.0762062	0.0655107	0.00405234	0.0029162	
104	68.38	0.0762062	0.0655107	0.00618979	0.0029162	
105	67.98	0.0762062	0.0655107	0.00316447	0.0029162	
106	67.78	0.0762062	0.0655107	0.0035262	0.0029162	
107	67.68	0.0762062	0.0655107	0.00303294	0.0029162	
108	67.18	0.0762062	0.0655107	0.00497309	0.0029162	
109	66.78	0.0762062	0.0655107	0.00868896	0.0029162	
110	66.48	0.0762062	0.0655107	0.00339466	0.0029162	
111	62.28	0.0762062	0.0655107	0.000994137	0.0029162	
112	62.08	0.0762062	0.0655107	0.00211219	0.0029162	
113	61.98	0.0762062	0.0655107	0.00165181	0.0029162	
114	61.78	0.0762062	0.0655107	0.00125721	0.0029162	
115	61.58	0.0762062	0.0655107	0.000665298	0.0029162	
116	61.38	0.0762062	0.0655107	0.00395369	0.0029162	
117	61.18	0.0762062	0.0655107	4.05043E-5	0.0029162	
118	61.08	0.0762062	0.0655107	0.00234238	0.0029162	
119	60.98	0.0762062	0.0655107	-0.000715825	0.0029162	
120	60.88	0.0762062	0.0655107	0.00217796	0.0029162	
121	60.78	0.0762062	0.0655107	0.00244103	0.0029162	
