# Title: Dye Laser Frequency Scan, Depressed Limit
# Note:	Dye laser frequency scan to find the depressed ionization limit. SFIP with 175 VDC (Max before failure). Long (1500 ns) integration gate.
# Type:	Frequency
# Hittite Freq:	NaN
# Hittite: Power	NaN
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	NaN
# MW Attn:	MAX
# Delay:	1000 ns
# MW Off:	NaN
# Top w/o Static:	NaN
# Static:	NaN
# Static Off:	NaN
i	f	n	nb	s	sb
0	-5906.32	-0.00754909	-0.0264623	0.000204924	-0.000531675	
1	-5905.92	-0.00754909	-0.0264623	0.00329601	-0.000531675	
2	-5905.22	-0.00754909	-0.0264623	0.00385503	-0.000531675	
3	-5904.52	-0.00754909	-0.0264623	0.00263833	-0.000531675	
4	-5903.92	-0.00754909	-0.0264623	0.00329601	-0.000531675	
5	-5903.32	-0.00754909	-0.0264623	0.0010599	-0.000531675	
6	-5902.52	-0.00754909	-0.0264623	-0.000913128	-0.000531675	
7	-5901.92	-0.00754909	-0.0264623	0.00319736	-0.000531675	
8	-5901.12	-0.00754909	-0.0264623	0.00276987	-0.000531675	
9	-5900.32	-0.00754909	-0.0264623	-0.00176811	-0.000531675	
10	-5899.22	-0.00754909	-0.0264623	0.0016847	-0.000531675	
11	-5898.22	-0.00754909	-0.0264623	0.00115856	-0.000531675	
12	-5896.42	-0.00754909	-0.0264623	0.00257256	-0.000531675	
13	-5896.12	-0.00754909	-0.0264623	0.00158605	-0.000531675	
14	-5895.52	-0.00754909	-0.0264623	0.00109279	-0.000531675	
15	-5894.92	-0.00754909	-0.0264623	0.000467995	-0.000531675	
16	-5893.72	-0.00754909	-0.0264623	0.00273698	-0.000531675	
17	-5892.52	-0.00754909	-0.0264623	0.00451271	-0.000531675	
18	-5891.32	-0.00754909	-0.0264623	0.00395369	-0.000531675	
19	-5890.42	-0.00754909	-0.0264623	0.00230949	-0.000531675	
20	-5889.32	-0.00754909	-0.0264623	0.000500879	-0.000531675	
21	-5888.62	-0.00754909	-0.0264623	0.00385503	-0.000531675	
22	-5887.22	-0.00754909	-0.0264623	0.00152028	-0.000531675	
23	-5886.22	-0.00754909	-0.0264623	0.00253968	-0.000531675	
24	-5885.52	-0.00754909	-0.0264623	0.0059596	-0.000531675	
25	-5884.22	-0.00754909	-0.0264623	0.000435111	-0.000531675	
26	-5883.32	-0.00754909	-0.0264623	0.00119144	-0.000531675	
27	-5882.72	-0.00754909	-0.0264623	0.00451271	-0.000531675	
28	-5881.92	-0.00754909	-0.0264623	0.00198065	-0.000531675	
29	-5881.02	-0.00754909	-0.0264623	0.00161893	-0.000531675	
30	-5880.22	-0.00754909	-0.0264623	0.00323024	-0.000531675	
31	-5879.62	-0.00754909	-0.0264623	0.000270691	-0.000531675	
32	-5878.72	-0.00754909	-0.0264623	0.00530192	-0.000531675	
33	-5877.82	-0.00754909	-0.0264623	0.00273698	-0.000531675	
34	-5877.02	-0.00754909	-0.0264623	0.00227661	-0.000531675	
35	-5876.42	-0.00754909	-0.0264623	0.00431541	-0.000531675	
36	-5875.62	-0.00754909	-0.0264623	0.000467995	-0.000531675	
37	-5874.82	-0.00754909	-0.0264623	0.0037235	-0.000531675	
38	-5873.92	-0.00754909	-0.0264623	0.00119144	-0.000531675	
39	-5873.22	-0.00754909	-0.0264623	0.000435111	-0.000531675	
40	-5872.32	-0.00754909	-0.0264623	0.00171758	-0.000531675	
41	-5871.32	-0.00754909	-0.0264623	0.00342754	-0.000531675	
42	-5870.52	-0.00754909	-0.0264623	0.000106272	-0.000531675	
43	-5869.52	-0.00754909	-0.0264623	0.00102702	-0.000531675	
44	-5868.62	-0.00754909	-0.0264623	-0.000354102	-0.000531675	
