# Title: Dye Laser Frequency Scan, Depressed Limit
# Note:	Dye laser frequency scan to find the depressed ionization limit. SFIP with 150 VDC (Max before failure). Short (250 ns) integration gate.
# Type:	Frequency
# Hittite Freq:	NaN
# Hittite: Power	NaN
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	NaN
# MW Attn:	MAX
# Delay:	1000 ns
# MW Off:	NaN
# Top w/o Static:	NaN
# Static:	NaN
# Static Off:	NaN
i	f	n	nb	s	sb
193	-50.82	-0.0767022	-0.0773632	0.0433486	0.0185541	
194	-51.62	-0.0767022	-0.0773632	0.0416386	0.0185541	
195	-52.52	-0.0767022	-0.0773632	0.0410138	0.0185541	
196	-53.32	-0.0767022	-0.0773632	0.0428553	0.0185541	
197	-53.82	-0.0767022	-0.0773632	0.0477221	0.0185541	
198	-54.92	-0.0767022	-0.0773632	0.0465383	0.0185541	
199	-55.62	-0.0767022	-0.0773632	0.0466041	0.0185541	
200	-56.72	-0.0767022	-0.0773632	0.0512736	0.0185541	
201	-57.32	-0.0767022	-0.0773632	0.0521943	0.0185541	
202	-58.02	-0.0767022	-0.0773632	0.0480839	0.0185541	
203	-59.02	-0.0767022	-0.0773632	0.0497938	0.0185541	
204	-60.32	-0.0767022	-0.0773632	0.0509776	0.0185541	
205	-61.22	-0.0767022	-0.0773632	0.0563377	0.0185541	
206	-63.22	-0.0767022	-0.0773632	0.0569954	0.0185541	
207	-63.82	-0.0767022	-0.0773632	0.0569625	0.0185541	
208	-64.82	-0.0767022	-0.0773632	0.051734	0.0185541	
209	-66.12	-0.0767022	-0.0773632	0.0573242	0.0185541	
210	-66.62	-0.0767022	-0.0773632	0.0643943	0.0185541	
211	-68.02	-0.0767022	-0.0773632	0.0578833	0.0185541	
212	-69.02	-0.0767022	-0.0773632	0.0594617	0.0185541	
213	-69.92	-0.0767022	-0.0773632	0.0690309	0.0185541	
214	-70.42	-0.0767022	-0.0773632	0.0546935	0.0185541	
215	-71.62	-0.0767022	-0.0773632	0.0696228	0.0185541	
216	-72.32	-0.0767022	-0.0773632	0.0673538	0.0185541	
217	-73.22	-0.0767022	-0.0773632	0.0687349	0.0185541	
218	-74.42	-0.0767022	-0.0773632	0.0712012	0.0185541	
219	-74.92	-0.0767022	-0.0773632	0.0724508	0.0185541	
220	-75.82	-0.0767022	-0.0773632	0.0775807	0.0185541	
221	-76.32	-0.0767022	-0.0773632	0.0736017	0.0185541	
222	-77.42	-0.0767022	-0.0773632	0.0807376	0.0185541	
223	-78.02	-0.0767022	-0.0773632	0.0850782	0.0185541	
224	-78.82	-0.0767022	-0.0773632	0.0831052	0.0185541	
225	-79.72	-0.0767022	-0.0773632	0.0923456	0.0185541	
226	-80.42	-0.0767022	-0.0773632	0.0918194	0.0185541	
227	-81.12	-0.0767022	-0.0773632	0.0878734	0.0185541	
228	-81.72	-0.0767022	-0.0773632	0.0918852	0.0185541	
229	-82.72	-0.0767022	-0.0773632	0.094483	0.0185541	
230	-83.62	-0.0767022	-0.0773632	0.0891887	0.0185541	
231	-84.32	-0.0767022	-0.0773632	0.0908658	0.0185541	
232	-85.12	-0.0767022	-0.0773632	0.0897149	0.0185541	
233	-86.52	-0.0767022	-0.0773632	0.0877747	0.0185541	
234	-86.92	-0.0767022	-0.0773632	0.0926415	0.0185541	
235	-87.52	-0.0767022	-0.0773632	0.095897	0.0185541	
236	-88.22	-0.0767022	-0.0773632	0.0921154	0.0185541	
237	-89.32	-0.0767022	-0.0773632	0.0968507	0.0185541	
238	-90.42	-0.0767022	-0.0773632	0.0898464	0.0185541	
239	-91.22	-0.0767022	-0.0773632	0.0949105	0.0185541	
240	-91.92	-0.0767022	-0.0773632	0.0910631	0.0185541	
241	-92.82	-0.0767022	-0.0773632	0.0934307	0.0185541	
242	-93.42	-0.0767022	-0.0773632	0.100895	0.0185541	
243	-94.22	-0.0767022	-0.0773632	0.0934965	0.0185541	
244	-94.92	-0.0767022	-0.0773632	0.0936609	0.0185541	
245	-96.02	-0.0767022	-0.0773632	0.0983304	0.0185541	
246	-96.72	-0.0767022	-0.0773632	0.0936609	0.0185541	
247	-97.72	-0.0767022	-0.0773632	0.0937596	0.0185541	
248	-98.72	-0.0767022	-0.0773632	0.0999746	0.0185541	
249	-99.42	-0.0767022	-0.0773632	0.0932005	0.0185541	
250	-100.02	-0.0767022	-0.0773632	0.0993498	0.0185541	
251	-101.02	-0.0767022	-0.0773632	0.099876	0.0185541	
252	-101.82	-0.0767022	-0.0773632	0.0955353	0.0185541	
253	-102.72	-0.0767022	-0.0773632	0.0939898	0.0185541	
254	-103.02	-0.0767022	-0.0773632	0.0927073	0.0185541	
255	-104.12	-0.0767022	-0.0773632	0.0914906	0.0185541	
256	-105.22	-0.0767022	-0.0773632	0.089682	0.0185541	
257	-105.62	-0.0767022	-0.0773632	0.0939569	0.0185541	
258	-106.22	-0.0767022	-0.0773632	0.0921154	0.0185541	
259	-107.22	-0.0767022	-0.0773632	0.0894189	0.0185541	
260	-107.92	-0.0767022	-0.0773632	0.0966205	0.0185541	
261	-108.62	-0.0767022	-0.0773632	0.0870184	0.0185541	
262	-109.22	-0.0767022	-0.0773632	0.0928388	0.0185541	
263	-110.22	-0.0767022	-0.0773632	0.0855057	0.0185541	
264	-110.82	-0.0767022	-0.0773632	0.0934307	0.0185541	
265	-111.82	-0.0767022	-0.0773632	0.0872814	0.0185541	
266	-112.32	-0.0767022	-0.0773632	0.0948776	0.0185541	
267	-113.62	-0.0767022	-0.0773632	0.09251	0.0185541	
268	-114.72	-0.0767022	-0.0773632	0.0951078	0.0185541	
269	-115.62	-0.0767022	-0.0773632	0.0903725	0.0185541	
270	-116.42	-0.0767022	-0.0773632	0.0993498	0.0185541	
271	-117.22	-0.0767022	-0.0773632	0.0994814	0.0185541	
272	-118.22	-0.0767022	-0.0773632	0.101948	0.0185541	
273	-118.62	-0.0767022	-0.0773632	0.0957984	0.0185541	
274	-119.42	-0.0767022	-0.0773632	0.0914248	0.0185541	
275	-120.42	-0.0767022	-0.0773632	0.102605	0.0185541	
276	-121.02	-0.0767022	-0.0773632	0.0960943	0.0185541	
277	-121.92	-0.0767022	-0.0773632	0.096752	0.0185541	
278	-122.92	-0.0767022	-0.0773632	0.0951078	0.0185541	
279	-123.52	-0.0767022	-0.0773632	0.0890572	0.0185541	
280	-124.32	-0.0767022	-0.0773632	0.0961601	0.0185541	
281	-125.02	-0.0767022	-0.0773632	0.0924771	0.0185541	
282	-126.22	-0.0767022	-0.0773632	0.091951	0.0185541	
283	-126.92	-0.0767022	-0.0773632	0.0893531	0.0185541	
284	-127.92	-0.0767022	-0.0773632	0.0992183	0.0185541	
285	-128.92	-0.0767022	-0.0773632	0.0945817	0.0185541	
286	-129.92	-0.0767022	-0.0773632	0.0900108	0.0185541	
287	-130.52	-0.0767022	-0.0773632	0.0911946	0.0185541	
288	-131.32	-0.0767022	-0.0773632	0.0883666	0.0185541	
289	-132.42	-0.0767022	-0.0773632	0.0851111	0.0185541	
290	-133.42	-0.0767022	-0.0773632	0.0867882	0.0185541	
291	-133.82	-0.0767022	-0.0773632	0.0988566	0.0185541	
292	-134.92	-0.0767022	-0.0773632	0.0888599	0.0185541	
293	-135.52	-0.0767022	-0.0773632	0.0929704	0.0185541	
294	-136.32	-0.0767022	-0.0773632	0.0875774	0.0185541	
295	-137.12	-0.0767022	-0.0773632	0.102178	0.0185541	
296	-138.82	-0.0767022	-0.0773632	0.0988895	0.0185541	
297	-139.22	-0.0767022	-0.0773632	0.100336	0.0185541	
298	-139.92	-0.0767022	-0.0773632	0.102178	0.0185541	
299	-140.72	-0.0767022	-0.0773632	0.107965	0.0185541	
300	-141.62	-0.0767022	-0.0773632	0.100961	0.0185541	
301	-142.62	-0.0767022	-0.0773632	0.106847	0.0185541	
302	-144.12	-0.0767022	-0.0773632	0.099876	0.0185541	
303	-144.82	-0.0767022	-0.0773632	0.104578	0.0185541	
304	-145.52	-0.0767022	-0.0773632	0.096193	0.0185541	
305	-146.42	-0.0767022	-0.0773632	0.103066	0.0185541	
306	-147.72	-0.0767022	-0.0773632	0.0981989	0.0185541	
307	-148.52	-0.0767022	-0.0773632	0.102178	0.0185541	
308	-149.22	-0.0767022	-0.0773632	0.0896491	0.0185541	
309	-149.92	-0.0767022	-0.0773632	0.10517	0.0185541	
310	-151.22	-0.0767022	-0.0773632	0.0990868	0.0185541	
311	-152.32	-0.0767022	-0.0773632	0.0944501	0.0185541	
312	-153.82	-0.0767022	-0.0773632	0.0921154	0.0185541	
313	-153.92	-0.0767022	-0.0773632	0.0943186	0.0185541	
314	-154.62	-0.0767022	-0.0773632	0.0911946	0.0185541	
315	-155.92	-0.0767022	-0.0773632	0.101093	0.0185541	
316	-156.62	-0.0767022	-0.0773632	0.0980345	0.0185541	
317	-157.42	-0.0767022	-0.0773632	0.100534	0.0185541	
318	-158.12	-0.0767022	-0.0773632	0.0960286	0.0185541	
319	-159.12	-0.0767022	-0.0773632	0.0940555	0.0185541	
320	-160.12	-0.0767022	-0.0773632	0.105696	0.0185541	
321	-160.42	-0.0767022	-0.0773632	0.103986	0.0185541	
322	-161.62	-0.0767022	-0.0773632	0.10517	0.0185541	
323	-162.32	-0.0767022	-0.0773632	0.099876	0.0185541	
324	-163.22	-0.0767022	-0.0773632	0.107045	0.0185541	
325	-163.82	-0.0767022	-0.0773632	0.104052	0.0185541	
326	-165.02	-0.0767022	-0.0773632	0.0988895	0.0185541	
327	-165.72	-0.0767022	-0.0773632	0.100599	0.0185541	
328	-166.52	-0.0767022	-0.0773632	0.103822	0.0185541	
329	-168.02	-0.0767022	-0.0773632	0.108261	0.0185541	
330	-168.82	-0.0767022	-0.0773632	0.100665	0.0185541	
331	-169.62	-0.0767022	-0.0773632	0.102967	0.0185541	
332	-170.12	-0.0767022	-0.0773632	0.0990868	0.0185541	
333	-170.72	-0.0767022	-0.0773632	0.102441	0.0185541	
334	-171.62	-0.0767022	-0.0773632	0.0942199	0.0185541	
335	-172.62	-0.0767022	-0.0773632	0.0964889	0.0185541	
336	-173.42	-0.0767022	-0.0773632	0.100994	0.0185541	
337	-174.22	-0.0767022	-0.0773632	0.099021	0.0185541	
338	-175.42	-0.0767022	-0.0773632	0.102441	0.0185541	
339	-176.12	-0.0767022	-0.0773632	0.0946803	0.0185541	
340	-177.02	-0.0767022	-0.0773632	0.0991854	0.0185541	
341	-177.82	-0.0767022	-0.0773632	0.102244	0.0185541	
342	-178.42	-0.0767022	-0.0773632	0.0994485	0.0185541	
343	-179.12	-0.0767022	-0.0773632	0.0961272	0.0185541	
344	-180.42	-0.0767022	-0.0773632	0.0989223	0.0185541	
345	-181.02	-0.0767022	-0.0773632	0.0969493	0.0185541	
346	-181.72	-0.0767022	-0.0773632	0.10106	0.0185541	
347	-182.72	-0.0767022	-0.0773632	0.100534	0.0185541	
348	-183.72	-0.0767022	-0.0773632	0.103691	0.0185541	
349	-184.42	-0.0767022	-0.0773632	0.100862	0.0185541	
350	-185.12	-0.0767022	-0.0773632	0.100797	0.0185541	
351	-186.52	-0.0767022	-0.0773632	0.101487	0.0185541	
352	-187.12	-0.0767022	-0.0773632	0.103197	0.0185541	
353	-187.82	-0.0767022	-0.0773632	0.0974426	0.0185541	
354	-188.42	-0.0767022	-0.0773632	0.103197	0.0185541	
355	-189.62	-0.0767022	-0.0773632	0.102408	0.0185541	
356	-190.42	-0.0767022	-0.0773632	0.102901	0.0185541	
357	-191.62	-0.0767022	-0.0773632	0.103	0.0185541	
358	-192.12	-0.0767022	-0.0773632	0.103329	0.0185541	
359	-193.12	-0.0767022	-0.0773632	0.109445	0.0185541	
360	-193.92	-0.0767022	-0.0773632	0.104118	0.0185541	
361	-194.82	-0.0767022	-0.0773632	0.103066	0.0185541	
362	-195.72	-0.0767022	-0.0773632	0.107965	0.0185541	
363	-196.42	-0.0767022	-0.0773632	0.0969493	0.0185541	
364	-197.32	-0.0767022	-0.0773632	0.0953709	0.0185541	
365	-198.12	-0.0767022	-0.0773632	0.104874	0.0185541	
366	-199.72	-0.0767022	-0.0773632	0.0977714	0.0185541	
367	-200.32	-0.0767022	-0.0773632	0.0988895	0.0185541	
368	-201.12	-0.0767022	-0.0773632	0.0922798	0.0185541	
369	-202.22	-0.0767022	-0.0773632	0.0970808	0.0185541	
370	-202.82	-0.0767022	-0.0773632	0.0977056	0.0185541	
371	-203.42	-0.0767022	-0.0773632	0.0978043	0.0185541	
372	-204.52	-0.0767022	-0.0773632	0.100402	0.0185541	
373	-205.22	-0.0767022	-0.0773632	0.098725	0.0185541	
374	-206.12	-0.0767022	-0.0773632	0.0997444	0.0185541	
375	-207.12	-0.0767022	-0.0773632	0.104841	0.0185541	
376	-207.82	-0.0767022	-0.0773632	0.0985277	0.0185541	
377	-208.82	-0.0767022	-0.0773632	0.102013	0.0185541	
378	-209.42	-0.0767022	-0.0773632	0.104118	0.0185541	
379	-210.22	-0.0767022	-0.0773632	0.105368	0.0185541	
380	-211.02	-0.0767022	-0.0773632	0.103756	0.0185541	
381	-211.22	-0.0767022	-0.0773632	0.101093	0.0185541	
382	-212.72	-0.0767022	-0.0773632	0.106814	0.0185541	
383	-214.02	-0.0767022	-0.0773632	0.10494	0.0185541	
384	-214.92	-0.0767022	-0.0773632	0.10836	0.0185541	
385	-215.52	-0.0767022	-0.0773632	0.0983962	0.0185541	
386	-216.72	-0.0767022	-0.0773632	0.100501	0.0185541	
387	-217.32	-0.0767022	-0.0773632	0.109215	0.0185541	
388	-218.62	-0.0767022	-0.0773632	0.110202	0.0185541	
389	-219.62	-0.0767022	-0.0773632	0.102901	0.0185541	
390	-220.42	-0.0767022	-0.0773632	0.105236	0.0185541	
391	-220.92	-0.0767022	-0.0773632	0.110497	0.0185541	
392	-222.72	-0.0767022	-0.0773632	0.10106	0.0185541	
393	-223.62	-0.0767022	-0.0773632	0.102474	0.0185541	
394	-224.32	-0.0767022	-0.0773632	0.10152	0.0185541	
395	-225.12	-0.0767022	-0.0773632	0.101948	0.0185541	
396	-226.32	-0.0767022	-0.0773632	0.0983633	0.0185541	
397	-227.02	-0.0767022	-0.0773632	0.0970151	0.0185541	
398	-228.42	-0.0767022	-0.0773632	0.0997116	0.0185541	
399	-229.12	-0.0767022	-0.0773632	0.0980016	0.0185541	
400	-229.82	-0.0767022	-0.0773632	0.111484	0.0185541	
401	-230.82	-0.0767022	-0.0773632	0.0976728	0.0185541	
402	-231.82	-0.0767022	-0.0773632	0.103888	0.0185541	
