# Delay scan
# MW at 19 dB, 18.5132 GHz x2, 18.6 dB
# Laser at 365858 GHz, 0th Resonance.
# PM at 3.0 (28.5 dB)
# 0 mV static
i	d	s	sb	n	nb
6335.000	68526.000	0.133	-0.011	-0.356	0.167
6334.000	68536.000	0.137	-0.011	-0.356	0.167
6333.000	68546.000	0.149	-0.011	-0.356	0.167
6332.000	68556.000	0.163	-0.011	-0.356	0.167
6331.000	68566.000	0.156	-0.011	-0.356	0.167
6330.000	68576.000	0.142	-0.011	-0.356	0.167
6329.000	68586.000	0.165	-0.011	-0.356	0.167
6328.000	68596.000	0.140	-0.011	-0.356	0.167
6327.000	68606.000	0.140	-0.011	-0.356	0.167
6326.000	68616.000	0.178	-0.011	-0.356	0.167
6325.000	68626.000	0.165	-0.011	-0.356	0.167
6324.000	68636.000	0.165	-0.011	-0.356	0.167
6323.000	68646.000	0.175	-0.011	-0.356	0.167
6322.000	68656.000	0.142	-0.011	-0.356	0.167
6321.000	68666.000	0.151	-0.011	-0.356	0.167
6320.000	68676.000	0.151	-0.011	-0.356	0.167
6319.000	68686.000	0.164	-0.011	-0.356	0.167
6318.000	68696.000	0.179	-0.011	-0.356	0.167
6317.000	68706.000	0.166	-0.011	-0.356	0.167
6316.000	68716.000	0.170	-0.011	-0.356	0.167
6315.000	68726.000	0.152	-0.011	-0.356	0.167
6314.000	68736.000	0.148	-0.011	-0.356	0.167
6313.000	68746.000	0.143	-0.011	-0.356	0.167
6312.000	68756.000	0.156	-0.011	-0.356	0.167
6311.000	68766.000	0.149	-0.011	-0.356	0.167
6310.000	68776.000	0.159	-0.011	-0.356	0.167
6309.000	68786.000	0.174	-0.011	-0.356	0.167
6308.000	68796.000	0.152	-0.011	-0.356	0.167
6307.000	68806.000	0.170	-0.011	-0.356	0.167
6306.000	68816.000	0.123	-0.011	-0.356	0.167
6305.000	68826.000	0.148	-0.011	-0.356	0.167
6304.000	68836.000	0.150	-0.011	-0.356	0.167
6303.000	68846.000	0.146	-0.011	-0.356	0.167
6302.000	68856.000	0.121	-0.011	-0.356	0.167
6301.000	68866.000	0.137	-0.011	-0.356	0.167
6300.000	68876.000	0.140	-0.011	-0.356	0.167
6299.000	68886.000	0.143	-0.011	-0.356	0.167
6298.000	68896.000	0.172	-0.011	-0.356	0.167
6297.000	68906.000	0.177	-0.011	-0.356	0.167
6296.000	68916.000	0.166	-0.011	-0.356	0.167
6295.000	68926.000	0.172	-0.011	-0.356	0.167
6294.000	68936.000	0.194	-0.011	-0.356	0.167
6293.000	68946.000	0.179	-0.011	-0.356	0.167
6292.000	68956.000	0.165	-0.011	-0.356	0.167
6291.000	68966.000	0.184	-0.011	-0.356	0.167
6290.000	68976.000	0.176	-0.011	-0.356	0.167
6289.000	68986.000	0.169	-0.011	-0.356	0.167
6288.000	68996.000	0.187	-0.011	-0.356	0.167
6287.000	69006.000	0.202	-0.011	-0.356	0.167
6286.000	69016.000	0.188	-0.011	-0.356	0.167
6285.000	69026.000	0.175	-0.011	-0.356	0.167
6284.000	69036.000	0.162	-0.011	-0.356	0.167
6283.000	69046.000	0.158	-0.011	-0.356	0.167
6282.000	69056.000	0.151	-0.011	-0.356	0.167
6281.000	69066.000	0.143	-0.011	-0.356	0.167
6280.000	69076.000	0.159	-0.011	-0.356	0.167
6279.000	69086.000	0.154	-0.011	-0.356	0.167
6278.000	69096.000	0.166	-0.011	-0.356	0.167
6277.000	69106.000	0.185	-0.011	-0.356	0.167
6276.000	69116.000	0.183	-0.011	-0.356	0.167
6275.000	69126.000	0.183	-0.011	-0.356	0.167
6274.000	69136.000	0.171	-0.011	-0.356	0.167
6273.000	69146.000	0.176	-0.011	-0.356	0.167
6272.000	69156.000	0.154	-0.011	-0.356	0.167
6271.000	69166.000	0.152	-0.011	-0.356	0.167
6270.000	69176.000	0.136	-0.011	-0.356	0.167
6269.000	69186.000	0.146	-0.011	-0.356	0.167
6268.000	69196.000	0.165	-0.011	-0.356	0.167
6267.000	69206.000	0.176	-0.011	-0.356	0.167
6266.000	69216.000	0.179	-0.011	-0.356	0.167
6265.000	69226.000	0.190	-0.011	-0.356	0.167
6264.000	69236.000	0.174	-0.011	-0.356	0.167
6263.000	69246.000	0.175	-0.011	-0.356	0.167
6262.000	69256.000	0.155	-0.011	-0.356	0.167
6261.000	69266.000	0.144	-0.011	-0.356	0.167
6260.000	69276.000	0.127	-0.011	-0.356	0.167
6259.000	69286.000	0.122	-0.011	-0.356	0.167
6258.000	69296.000	0.139	-0.011	-0.356	0.167
6257.000	69306.000	0.139	-0.011	-0.356	0.167
6256.000	69316.000	0.172	-0.011	-0.356	0.167
6255.000	69326.000	0.171	-0.011	-0.356	0.167
6254.000	69336.000	0.190	-0.011	-0.356	0.167
6253.000	69346.000	0.196	-0.011	-0.356	0.167
6252.000	69356.000	0.204	-0.011	-0.356	0.167
6251.000	69366.000	0.203	-0.011	-0.356	0.167
6250.000	69376.000	0.176	-0.011	-0.356	0.167
6249.000	69386.000	0.195	-0.011	-0.356	0.167
6248.000	69396.000	0.164	-0.011	-0.356	0.167
6247.000	69406.000	0.173	-0.011	-0.356	0.167
6246.000	69416.000	0.158	-0.011	-0.356	0.167
6245.000	69426.000	0.164	-0.011	-0.356	0.167
6244.000	69436.000	0.151	-0.011	-0.356	0.167
6243.000	69446.000	0.140	-0.011	-0.356	0.167
6242.000	69456.000	0.134	-0.011	-0.356	0.167
6241.000	69466.000	0.128	-0.011	-0.356	0.167
6240.000	69476.000	0.154	-0.011	-0.356	0.167
6239.000	69486.000	0.144	-0.011	-0.356	0.167
6238.000	69496.000	0.149	-0.011	-0.356	0.167
6237.000	69506.000	0.174	-0.011	-0.356	0.167
6236.000	69516.000	0.180	-0.011	-0.356	0.167
6235.000	69526.000	0.183	-0.011	-0.356	0.167
6234.000	69536.000	0.149	-0.011	-0.356	0.167
6233.000	69546.000	0.131	-0.011	-0.356	0.167
6232.000	69556.000	0.154	-0.011	-0.356	0.167
6231.000	69566.000	0.154	-0.011	-0.356	0.167
6230.000	69576.000	0.160	-0.011	-0.356	0.167
6229.000	69586.000	0.155	-0.011	-0.356	0.167
6228.000	69596.000	0.144	-0.011	-0.356	0.167
6227.000	69606.000	0.140	-0.011	-0.356	0.167
6226.000	69616.000	0.151	-0.011	-0.356	0.167
6225.000	69626.000	0.152	-0.011	-0.356	0.167
6224.000	69636.000	0.140	-0.011	-0.356	0.167
6223.000	69646.000	0.140	-0.011	-0.356	0.167
6222.000	69656.000	0.128	-0.011	-0.356	0.167
6221.000	69666.000	0.152	-0.011	-0.356	0.167
6220.000	69676.000	0.138	-0.011	-0.356	0.167
6219.000	69686.000	0.145	-0.011	-0.356	0.167
6218.000	69696.000	0.170	-0.011	-0.356	0.167
6217.000	69706.000	0.161	-0.011	-0.356	0.167
6216.000	69716.000	0.148	-0.011	-0.356	0.167
6215.000	69726.000	0.136	-0.011	-0.356	0.167
6214.000	69736.000	0.157	-0.011	-0.356	0.167
6213.000	69746.000	0.159	-0.011	-0.356	0.167
6212.000	69756.000	0.181	-0.011	-0.356	0.167
6211.000	69766.000	0.170	-0.011	-0.356	0.167
6210.000	69776.000	0.197	-0.011	-0.356	0.167
6209.000	69786.000	0.174	-0.011	-0.356	0.167
6208.000	69796.000	0.178	-0.011	-0.356	0.167
6207.000	69806.000	0.157	-0.011	-0.356	0.167
6206.000	69816.000	0.132	-0.011	-0.356	0.167
6205.000	69826.000	0.164	-0.011	-0.356	0.167
6204.000	69836.000	0.155	-0.011	-0.356	0.167
6203.000	69846.000	0.131	-0.011	-0.356	0.167
6202.000	69856.000	0.126	-0.011	-0.356	0.167
6201.000	69866.000	0.123	-0.011	-0.356	0.167
6200.000	69876.000	0.134	-0.011	-0.356	0.167
6199.000	69886.000	0.173	-0.011	-0.356	0.167
6198.000	69896.000	0.178	-0.011	-0.356	0.167
6197.000	69906.000	0.170	-0.011	-0.356	0.167
6196.000	69916.000	0.179	-0.011	-0.356	0.167
6195.000	69926.000	0.168	-0.011	-0.356	0.167
6194.000	69936.000	0.156	-0.011	-0.356	0.167
6193.000	69946.000	0.177	-0.011	-0.356	0.167
6192.000	69956.000	0.159	-0.011	-0.356	0.167
6191.000	69966.000	0.171	-0.011	-0.356	0.167
6190.000	69976.000	0.181	-0.011	-0.356	0.167
6189.000	69986.000	0.180	-0.011	-0.356	0.167
6188.000	69996.000	0.141	-0.011	-0.356	0.167
6187.000	70006.000	0.140	-0.011	-0.356	0.167
6186.000	70016.000	0.141	-0.011	-0.356	0.167
6185.000	70026.000	0.117	-0.011	-0.356	0.167
6184.000	70036.000	0.135	-0.011	-0.356	0.167
6183.000	70046.000	0.156	-0.011	-0.356	0.167
6182.000	70056.000	0.143	-0.011	-0.356	0.167
6181.000	70066.000	0.143	-0.011	-0.356	0.167
6180.000	70076.000	0.147	-0.011	-0.356	0.167
6179.000	70086.000	0.153	-0.011	-0.356	0.167
6178.000	70096.000	0.134	-0.011	-0.356	0.167
6177.000	70106.000	0.150	-0.011	-0.356	0.167
6176.000	70116.000	0.125	-0.011	-0.356	0.167
6175.000	70126.000	0.131	-0.011	-0.356	0.167
6174.000	70136.000	0.142	-0.011	-0.356	0.167
6173.000	70146.000	0.170	-0.011	-0.356	0.167
6172.000	70156.000	0.148	-0.011	-0.356	0.167
6171.000	70166.000	0.152	-0.011	-0.356	0.167
6170.000	70176.000	0.148	-0.011	-0.356	0.167
6169.000	70186.000	0.129	-0.011	-0.356	0.167
6168.000	70196.000	0.136	-0.011	-0.356	0.167
6167.000	70206.000	0.128	-0.011	-0.356	0.167
6166.000	70216.000	0.123	-0.011	-0.356	0.167
6165.000	70226.000	0.115	-0.011	-0.356	0.167
6164.000	70236.000	0.124	-0.011	-0.356	0.167
6163.000	70246.000	0.138	-0.011	-0.356	0.167
6162.000	70256.000	0.153	-0.011	-0.356	0.167
6161.000	70266.000	0.130	-0.011	-0.356	0.167
6160.000	70276.000	0.144	-0.011	-0.356	0.167
6159.000	70286.000	0.157	-0.011	-0.356	0.167
6158.000	70296.000	0.133	-0.011	-0.356	0.167
6157.000	70306.000	0.124	-0.011	-0.356	0.167
6156.000	70316.000	0.132	-0.011	-0.356	0.167
6155.000	70326.000	0.127	-0.011	-0.356	0.167
6154.000	70336.000	0.160	-0.011	-0.356	0.167
6153.000	70346.000	0.195	-0.011	-0.356	0.167
6152.000	70356.000	0.166	-0.011	-0.356	0.167
6151.000	70366.000	0.185	-0.011	-0.356	0.167
6150.000	70376.000	0.184	-0.011	-0.356	0.167
6149.000	70386.000	0.197	-0.011	-0.356	0.167
6148.000	70396.000	0.171	-0.011	-0.356	0.167
6147.000	70406.000	0.146	-0.011	-0.356	0.167
6146.000	70416.000	0.172	-0.011	-0.356	0.167
6145.000	70426.000	0.164	-0.011	-0.356	0.167
6144.000	70436.000	0.151	-0.011	-0.356	0.167
6143.000	70446.000	0.139	-0.011	-0.356	0.167
6142.000	70456.000	0.131	-0.011	-0.356	0.167
6141.000	70466.000	0.149	-0.011	-0.356	0.167
6140.000	70476.000	0.144	-0.011	-0.356	0.167
6139.000	70486.000	0.146	-0.011	-0.356	0.167
6138.000	70496.000	0.186	-0.011	-0.356	0.167
6137.000	70506.000	0.191	-0.011	-0.356	0.167
6136.000	70516.000	0.179	-0.011	-0.356	0.167
6135.000	70526.000	0.153	-0.011	-0.356	0.167
6134.000	70536.000	0.130	-0.011	-0.356	0.167
6133.000	70546.000	0.123	-0.011	-0.356	0.167
6132.000	70556.000	0.141	-0.011	-0.356	0.167
6131.000	70566.000	0.156	-0.011	-0.356	0.167
6130.000	70576.000	0.141	-0.011	-0.356	0.167
6129.000	70586.000	0.151	-0.011	-0.356	0.167
6128.000	70596.000	0.129	-0.011	-0.356	0.167
6127.000	70606.000	0.145	-0.011	-0.356	0.167
6126.000	70616.000	0.129	-0.011	-0.356	0.167
6125.000	70626.000	0.122	-0.011	-0.356	0.167
6124.000	70636.000	0.110	-0.011	-0.356	0.167
6123.000	70646.000	0.126	-0.011	-0.356	0.167
6122.000	70656.000	0.132	-0.011	-0.356	0.167
6121.000	70666.000	0.147	-0.011	-0.356	0.167
6120.000	70676.000	0.128	-0.011	-0.356	0.167
6119.000	70686.000	0.144	-0.011	-0.356	0.167
6118.000	70696.000	0.152	-0.011	-0.356	0.167
6117.000	70706.000	0.131	-0.011	-0.356	0.167
6116.000	70716.000	0.125	-0.011	-0.356	0.167
6115.000	70726.000	0.129	-0.011	-0.356	0.167
6114.000	70736.000	0.134	-0.011	-0.356	0.167
6113.000	70746.000	0.152	-0.011	-0.356	0.167
6112.000	70756.000	0.172	-0.011	-0.356	0.167
6111.000	70766.000	0.153	-0.011	-0.356	0.167
6110.000	70776.000	0.131	-0.011	-0.356	0.167
6109.000	70786.000	0.160	-0.011	-0.356	0.167
6108.000	70796.000	0.151	-0.011	-0.356	0.167
6107.000	70806.000	0.166	-0.011	-0.356	0.167
6106.000	70816.000	0.120	-0.011	-0.356	0.167
6105.000	70826.000	0.155	-0.011	-0.356	0.167
6104.000	70836.000	0.125	-0.011	-0.356	0.167
6103.000	70846.000	0.152	-0.011	-0.356	0.167
6102.000	70856.000	0.107	-0.011	-0.356	0.167
6101.000	70866.000	0.120	-0.011	-0.356	0.167
6100.000	70876.000	0.148	-0.011	-0.356	0.167
6099.000	70886.000	0.160	-0.011	-0.356	0.167
6098.000	70896.000	0.168	-0.011	-0.356	0.167
6097.000	70906.000	0.143	-0.011	-0.356	0.167
6096.000	70916.000	0.134	-0.011	-0.356	0.167
6095.000	70926.000	0.123	-0.011	-0.356	0.167
6094.000	70936.000	0.141	-0.011	-0.356	0.167
6093.000	70946.000	0.158	-0.011	-0.356	0.167
6092.000	70956.000	0.133	-0.011	-0.356	0.167
6091.000	70966.000	0.130	-0.011	-0.356	0.167
6090.000	70976.000	0.155	-0.011	-0.356	0.167
6089.000	70986.000	0.155	-0.011	-0.356	0.167
6088.000	70996.000	0.138	-0.011	-0.356	0.167
6087.000	71006.000	0.122	-0.011	-0.356	0.167
6086.000	71016.000	0.119	-0.011	-0.356	0.167
6085.000	71026.000	0.124	-0.011	-0.356	0.167
6084.000	71036.000	0.136	-0.011	-0.356	0.167
6083.000	71046.000	0.140	-0.011	-0.356	0.167
6082.000	71056.000	0.143	-0.011	-0.356	0.167
6081.000	71066.000	0.112	-0.011	-0.356	0.167
6080.000	71076.000	0.105	-0.011	-0.356	0.167
6079.000	71086.000	0.092	-0.011	-0.356	0.167
6078.000	71096.000	0.096	-0.011	-0.356	0.167
6077.000	71106.000	0.108	-0.011	-0.356	0.167
6076.000	71116.000	0.121	-0.011	-0.356	0.167
6075.000	71126.000	0.130	-0.011	-0.356	0.167
6074.000	71136.000	0.153	-0.011	-0.356	0.167
6073.000	71146.000	0.158	-0.011	-0.356	0.167
6072.000	71156.000	0.130	-0.011	-0.356	0.167
6071.000	71166.000	0.148	-0.011	-0.356	0.167
6070.000	71176.000	0.149	-0.011	-0.356	0.167
6069.000	71186.000	0.120	-0.011	-0.356	0.167
6068.000	71196.000	0.108	-0.011	-0.356	0.167
6067.000	71206.000	0.142	-0.011	-0.356	0.167
6066.000	71216.000	0.148	-0.011	-0.356	0.167
6065.000	71226.000	0.173	-0.011	-0.356	0.167
6064.000	71236.000	0.146	-0.011	-0.356	0.167
6063.000	71246.000	0.145	-0.011	-0.356	0.167
6062.000	71256.000	0.132	-0.011	-0.356	0.167
6061.000	71266.000	0.146	-0.011	-0.356	0.167
6060.000	71276.000	0.134	-0.011	-0.356	0.167
6059.000	71286.000	0.139	-0.011	-0.356	0.167
6058.000	71296.000	0.115	-0.011	-0.356	0.167
6057.000	71306.000	0.115	-0.011	-0.356	0.167
6056.000	71316.000	0.117	-0.011	-0.356	0.167
6055.000	71326.000	0.109	-0.011	-0.356	0.167
6054.000	71336.000	0.112	-0.011	-0.356	0.167
6053.000	71346.000	0.116	-0.011	-0.356	0.167
6052.000	71356.000	0.140	-0.011	-0.356	0.167
6051.000	71366.000	0.151	-0.011	-0.356	0.167
6050.000	71376.000	0.154	-0.011	-0.356	0.167
6049.000	71386.000	0.138	-0.011	-0.356	0.167
6048.000	71396.000	0.130	-0.011	-0.356	0.167
6047.000	71406.000	0.147	-0.011	-0.356	0.167
6046.000	71416.000	0.154	-0.011	-0.356	0.167
6045.000	71426.000	0.135	-0.011	-0.356	0.167
6044.000	71436.000	0.130	-0.011	-0.356	0.167
6043.000	71446.000	0.140	-0.011	-0.356	0.167
6042.000	71456.000	0.142	-0.011	-0.356	0.167
6041.000	71466.000	0.147	-0.011	-0.356	0.167
6040.000	71476.000	0.141	-0.011	-0.356	0.167
6039.000	71486.000	0.179	-0.011	-0.356	0.167
6038.000	71496.000	0.154	-0.011	-0.356	0.167
6037.000	71506.000	0.127	-0.011	-0.356	0.167
6036.000	71516.000	0.133	-0.011	-0.356	0.167
6035.000	71526.000	0.143	-0.011	-0.356	0.167
6034.000	71536.000	0.126	-0.011	-0.356	0.167
6033.000	71546.000	0.116	-0.011	-0.356	0.167
6032.000	71556.000	0.110	-0.011	-0.356	0.167
6031.000	71566.000	0.109	-0.011	-0.356	0.167
6030.000	71576.000	0.129	-0.011	-0.356	0.167
6029.000	71586.000	0.147	-0.011	-0.356	0.167
6028.000	71596.000	0.132	-0.011	-0.356	0.167
6027.000	71606.000	0.137	-0.011	-0.356	0.167
6026.000	71616.000	0.148	-0.011	-0.356	0.167
6025.000	71626.000	0.151	-0.011	-0.356	0.167
6024.000	71636.000	0.153	-0.011	-0.356	0.167
6023.000	71646.000	0.156	-0.011	-0.356	0.167
6022.000	71656.000	0.162	-0.011	-0.356	0.167
6021.000	71666.000	0.182	-0.011	-0.356	0.167
6020.000	71676.000	0.152	-0.011	-0.356	0.167
6019.000	71686.000	0.158	-0.011	-0.356	0.167
6018.000	71696.000	0.174	-0.011	-0.356	0.167
6017.000	71706.000	0.189	-0.011	-0.356	0.167
6016.000	71716.000	0.156	-0.011	-0.356	0.167
6015.000	71726.000	0.161	-0.011	-0.356	0.167
6014.000	71736.000	0.139	-0.011	-0.356	0.167
6013.000	71746.000	0.145	-0.011	-0.356	0.167
6012.000	71756.000	0.167	-0.011	-0.356	0.167
6011.000	71766.000	0.176	-0.011	-0.356	0.167
6010.000	71776.000	0.162	-0.011	-0.356	0.167
6009.000	71786.000	0.155	-0.011	-0.356	0.167
6008.000	71796.000	0.136	-0.011	-0.356	0.167
6007.000	71806.000	0.138	-0.011	-0.356	0.167
6006.000	71816.000	0.159	-0.011	-0.356	0.167
6005.000	71826.000	0.184	-0.011	-0.356	0.167
6004.000	71836.000	0.164	-0.011	-0.356	0.167
6003.000	71846.000	0.141	-0.011	-0.356	0.167
6002.000	71856.000	0.140	-0.011	-0.356	0.167
6001.000	71866.000	0.157	-0.011	-0.356	0.167
6000.000	71876.000	0.124	-0.011	-0.356	0.167
5999.000	71886.000	0.113	-0.011	-0.356	0.167
5998.000	71896.000	0.112	-0.011	-0.356	0.167
5997.000	71906.000	0.138	-0.011	-0.356	0.167
5996.000	71916.000	0.166	-0.011	-0.356	0.167
5995.000	71926.000	0.138	-0.011	-0.356	0.167
5994.000	71936.000	0.132	-0.011	-0.356	0.167
5993.000	71946.000	0.139	-0.011	-0.356	0.167
5992.000	71956.000	0.174	-0.011	-0.356	0.167
5991.000	71966.000	0.186	-0.011	-0.356	0.167
5990.000	71976.000	0.175	-0.011	-0.356	0.167
5989.000	71986.000	0.150	-0.011	-0.356	0.167
5988.000	71996.000	0.153	-0.011	-0.356	0.167
5987.000	72006.000	0.137	-0.011	-0.356	0.167
5986.000	72016.000	0.138	-0.011	-0.356	0.167
5985.000	72026.000	0.131	-0.011	-0.356	0.167
5984.000	72036.000	0.136	-0.011	-0.356	0.167
5983.000	72046.000	0.154	-0.011	-0.356	0.167
5982.000	72056.000	0.156	-0.011	-0.356	0.167
5981.000	72066.000	0.123	-0.011	-0.356	0.167
5980.000	72076.000	0.127	-0.011	-0.356	0.167
5979.000	72086.000	0.131	-0.011	-0.356	0.167
5978.000	72096.000	0.152	-0.011	-0.356	0.167
5977.000	72106.000	0.156	-0.011	-0.356	0.167
5976.000	72116.000	0.179	-0.011	-0.356	0.167
5975.000	72126.000	0.132	-0.011	-0.356	0.167
5974.000	72136.000	0.129	-0.011	-0.356	0.167
5973.000	72146.000	0.153	-0.011	-0.356	0.167
5972.000	72156.000	0.134	-0.011	-0.356	0.167
5971.000	72166.000	0.142	-0.011	-0.356	0.167
5970.000	72176.000	0.145	-0.011	-0.356	0.167
5969.000	72186.000	0.135	-0.011	-0.356	0.167
5968.000	72196.000	0.152	-0.011	-0.356	0.167
5967.000	72206.000	0.143	-0.011	-0.356	0.167
5966.000	72216.000	0.150	-0.011	-0.356	0.167
5965.000	72226.000	0.178	-0.011	-0.356	0.167
5964.000	72236.000	0.145	-0.011	-0.356	0.167
5963.000	72246.000	0.138	-0.011	-0.356	0.167
5962.000	72256.000	0.138	-0.011	-0.356	0.167
5961.000	72266.000	0.143	-0.011	-0.356	0.167
5960.000	72276.000	0.142	-0.011	-0.356	0.167
5959.000	72286.000	0.132	-0.011	-0.356	0.167
5958.000	72296.000	0.132	-0.011	-0.356	0.167
5957.000	72306.000	0.144	-0.011	-0.356	0.167
5956.000	72316.000	0.130	-0.011	-0.356	0.167
5955.000	72326.000	0.122	-0.011	-0.356	0.167
5954.000	72336.000	0.154	-0.011	-0.356	0.167
5953.000	72346.000	0.145	-0.011	-0.356	0.167
5952.000	72356.000	0.148	-0.011	-0.356	0.167
5951.000	72366.000	0.143	-0.011	-0.356	0.167
5950.000	72376.000	0.168	-0.011	-0.356	0.167
5949.000	72386.000	0.149	-0.011	-0.356	0.167
5948.000	72396.000	0.094	-0.011	-0.356	0.167
5947.000	72406.000	0.106	-0.011	-0.356	0.167
5946.000	72416.000	0.099	-0.011	-0.356	0.167
5945.000	72426.000	0.111	-0.011	-0.356	0.167
5944.000	72436.000	0.140	-0.011	-0.356	0.167
5943.000	72446.000	0.160	-0.011	-0.356	0.167
5942.000	72456.000	0.132	-0.011	-0.356	0.167
5941.000	72466.000	0.189	-0.011	-0.356	0.167
5940.000	72476.000	0.174	-0.011	-0.356	0.167
5939.000	72486.000	0.199	-0.011	-0.356	0.167
5938.000	72496.000	0.218	-0.011	-0.356	0.167
5937.000	72506.000	0.195	-0.011	-0.356	0.167
5936.000	72516.000	0.175	-0.011	-0.356	0.167
5935.000	72526.000	0.154	-0.011	-0.356	0.167
5934.000	72536.000	0.152	-0.011	-0.356	0.167
5933.000	72546.000	0.162	-0.011	-0.356	0.167
5932.000	72556.000	0.164	-0.011	-0.356	0.167
5931.000	72566.000	0.137	-0.011	-0.356	0.167
5930.000	72576.000	0.177	-0.011	-0.356	0.167
5929.000	72586.000	0.142	-0.011	-0.356	0.167
5928.000	72596.000	0.149	-0.011	-0.356	0.167
5927.000	72606.000	0.141	-0.011	-0.356	0.167
5926.000	72616.000	0.124	-0.011	-0.356	0.167
5925.000	72626.000	0.141	-0.011	-0.356	0.167
5924.000	72636.000	0.158	-0.011	-0.356	0.167
5923.000	72646.000	0.181	-0.011	-0.356	0.167
5922.000	72656.000	0.178	-0.011	-0.356	0.167
5921.000	72666.000	0.156	-0.011	-0.356	0.167
5920.000	72676.000	0.120	-0.011	-0.356	0.167
5919.000	72686.000	0.136	-0.011	-0.356	0.167
5918.000	72696.000	0.135	-0.011	-0.356	0.167
5917.000	72706.000	0.156	-0.011	-0.356	0.167
5916.000	72716.000	0.168	-0.011	-0.356	0.167
5915.000	72726.000	0.176	-0.011	-0.356	0.167
5914.000	72736.000	0.165	-0.011	-0.356	0.167
5913.000	72746.000	0.164	-0.011	-0.356	0.167
5912.000	72756.000	0.131	-0.011	-0.356	0.167
5911.000	72766.000	0.156	-0.011	-0.356	0.167
5910.000	72776.000	0.174	-0.011	-0.356	0.167
5909.000	72786.000	0.144	-0.011	-0.356	0.167
5908.000	72796.000	0.139	-0.011	-0.356	0.167
5907.000	72806.000	0.117	-0.011	-0.356	0.167
5906.000	72816.000	0.136	-0.011	-0.356	0.167
5905.000	72826.000	0.134	-0.011	-0.356	0.167
5904.000	72836.000	0.142	-0.011	-0.356	0.167
5903.000	72846.000	0.159	-0.011	-0.356	0.167
5902.000	72856.000	0.146	-0.011	-0.356	0.167
5901.000	72866.000	0.164	-0.011	-0.356	0.167
5900.000	72876.000	0.156	-0.011	-0.356	0.167
5899.000	72886.000	0.146	-0.011	-0.356	0.167
5898.000	72896.000	0.152	-0.011	-0.356	0.167
5897.000	72906.000	0.164	-0.011	-0.356	0.167
5896.000	72916.000	0.192	-0.011	-0.356	0.167
5895.000	72926.000	0.162	-0.011	-0.356	0.167
5894.000	72936.000	0.157	-0.011	-0.356	0.167
5893.000	72946.000	0.153	-0.011	-0.356	0.167
5892.000	72956.000	0.137	-0.011	-0.356	0.167
5891.000	72966.000	0.142	-0.011	-0.356	0.167
5890.000	72976.000	0.167	-0.011	-0.356	0.167
5889.000	72986.000	0.170	-0.011	-0.356	0.167
5888.000	72996.000	0.174	-0.011	-0.356	0.167
5887.000	73006.000	0.187	-0.011	-0.356	0.167
5886.000	73016.000	0.170	-0.011	-0.356	0.167
5885.000	73026.000	0.159	-0.011	-0.356	0.167
