# Delay scan
# MW at 19 dB, 18.5132 GHz x2, 18.6 dB
# Laser at 365858 GHz, 0th Resonance.
# PM at 1.4 (35 dB)
# 0 mV static
i	d	s	sb	n	nb
4617.000	85706.000	0.158	-0.009	-0.339	0.164
4616.000	85716.000	0.154	-0.009	-0.339	0.164
4615.000	85726.000	0.142	-0.009	-0.339	0.164
4614.000	85736.000	0.149	-0.009	-0.339	0.164
4613.000	85746.000	0.159	-0.009	-0.339	0.164
4612.000	85756.000	0.147	-0.009	-0.339	0.164
4611.000	85766.000	0.159	-0.009	-0.339	0.164
4610.000	85776.000	0.182	-0.009	-0.339	0.164
4609.000	85786.000	0.170	-0.009	-0.339	0.164
4608.000	85796.000	0.162	-0.009	-0.339	0.164
4607.000	85806.000	0.186	-0.009	-0.339	0.164
4606.000	85816.000	0.169	-0.009	-0.339	0.164
4605.000	85826.000	0.153	-0.009	-0.339	0.164
4604.000	85836.000	0.168	-0.009	-0.339	0.164
4603.000	85846.000	0.156	-0.009	-0.339	0.164
4602.000	85856.000	0.151	-0.009	-0.339	0.164
4601.000	85866.000	0.144	-0.009	-0.339	0.164
4600.000	85876.000	0.164	-0.009	-0.339	0.164
4599.000	85886.000	0.169	-0.009	-0.339	0.164
4598.000	85896.000	0.217	-0.009	-0.339	0.164
4597.000	85906.000	0.174	-0.009	-0.339	0.164
4596.000	85916.000	0.131	-0.009	-0.339	0.164
4595.000	85926.000	0.137	-0.009	-0.339	0.164
4594.000	85936.000	0.118	-0.009	-0.339	0.164
4593.000	85946.000	0.142	-0.009	-0.339	0.164
4592.000	85956.000	0.144	-0.009	-0.339	0.164
4591.000	85966.000	0.186	-0.009	-0.339	0.164
4590.000	85976.000	0.171	-0.009	-0.339	0.164
4589.000	85986.000	0.163	-0.009	-0.339	0.164
4588.000	85996.000	0.148	-0.009	-0.339	0.164
4587.000	86006.000	0.135	-0.009	-0.339	0.164
4586.000	86016.000	0.128	-0.009	-0.339	0.164
4585.000	86026.000	0.173	-0.009	-0.339	0.164
4584.000	86036.000	0.189	-0.009	-0.339	0.164
4583.000	86046.000	0.162	-0.009	-0.339	0.164
4582.000	86056.000	0.156	-0.009	-0.339	0.164
4581.000	86066.000	0.179	-0.009	-0.339	0.164
4580.000	86076.000	0.171	-0.009	-0.339	0.164
4579.000	86086.000	0.198	-0.009	-0.339	0.164
4578.000	86096.000	0.184	-0.009	-0.339	0.164
4577.000	86106.000	0.186	-0.009	-0.339	0.164
4576.000	86116.000	0.183	-0.009	-0.339	0.164
4575.000	86126.000	0.183	-0.009	-0.339	0.164
4574.000	86136.000	0.163	-0.009	-0.339	0.164
4573.000	86146.000	0.170	-0.009	-0.339	0.164
4572.000	86156.000	0.170	-0.009	-0.339	0.164
4571.000	86166.000	0.174	-0.009	-0.339	0.164
4570.000	86176.000	0.191	-0.009	-0.339	0.164
4569.000	86186.000	0.195	-0.009	-0.339	0.164
4568.000	86196.000	0.165	-0.009	-0.339	0.164
4567.000	86206.000	0.162	-0.009	-0.339	0.164
4566.000	86216.000	0.167	-0.009	-0.339	0.164
4565.000	86226.000	0.133	-0.009	-0.339	0.164
4564.000	86236.000	0.156	-0.009	-0.339	0.164
4563.000	86246.000	0.164	-0.009	-0.339	0.164
4562.000	86256.000	0.152	-0.009	-0.339	0.164
4561.000	86266.000	0.193	-0.009	-0.339	0.164
4560.000	86276.000	0.157	-0.009	-0.339	0.164
4559.000	86286.000	0.149	-0.009	-0.339	0.164
4558.000	86296.000	0.151	-0.009	-0.339	0.164
4557.000	86306.000	0.174	-0.009	-0.339	0.164
4556.000	86316.000	0.154	-0.009	-0.339	0.164
4555.000	86326.000	0.159	-0.009	-0.339	0.164
4554.000	86336.000	0.177	-0.009	-0.339	0.164
4553.000	86346.000	0.179	-0.009	-0.339	0.164
4552.000	86356.000	0.150	-0.009	-0.339	0.164
4551.000	86366.000	0.170	-0.009	-0.339	0.164
4550.000	86376.000	0.168	-0.009	-0.339	0.164
4549.000	86386.000	0.177	-0.009	-0.339	0.164
4548.000	86396.000	0.164	-0.009	-0.339	0.164
4547.000	86406.000	0.170	-0.009	-0.339	0.164
4546.000	86416.000	0.145	-0.009	-0.339	0.164
4545.000	86426.000	0.125	-0.009	-0.339	0.164
4544.000	86436.000	0.158	-0.009	-0.339	0.164
4543.000	86446.000	0.151	-0.009	-0.339	0.164
4542.000	86456.000	0.175	-0.009	-0.339	0.164
4541.000	86466.000	0.169	-0.009	-0.339	0.164
4540.000	86476.000	0.142	-0.009	-0.339	0.164
4539.000	86486.000	0.180	-0.009	-0.339	0.164
4538.000	86496.000	0.177	-0.009	-0.339	0.164
4537.000	86506.000	0.183	-0.009	-0.339	0.164
4536.000	86516.000	0.201	-0.009	-0.339	0.164
4535.000	86526.000	0.166	-0.009	-0.339	0.164
4534.000	86536.000	0.159	-0.009	-0.339	0.164
4533.000	86546.000	0.143	-0.009	-0.339	0.164
4532.000	86556.000	0.121	-0.009	-0.339	0.164
4531.000	86566.000	0.136	-0.009	-0.339	0.164
4530.000	86576.000	0.176	-0.009	-0.339	0.164
4529.000	86586.000	0.192	-0.009	-0.339	0.164
4528.000	86596.000	0.207	-0.009	-0.339	0.164
4527.000	86606.000	0.211	-0.009	-0.339	0.164
4526.000	86616.000	0.177	-0.009	-0.339	0.164
4525.000	86626.000	0.183	-0.009	-0.339	0.164
4524.000	86636.000	0.184	-0.009	-0.339	0.164
4523.000	86646.000	0.172	-0.009	-0.339	0.164
4522.000	86656.000	0.166	-0.009	-0.339	0.164
4521.000	86666.000	0.167	-0.009	-0.339	0.164
4520.000	86676.000	0.175	-0.009	-0.339	0.164
4519.000	86686.000	0.201	-0.009	-0.339	0.164
4518.000	86696.000	0.191	-0.009	-0.339	0.164
4517.000	86706.000	0.180	-0.009	-0.339	0.164
4516.000	86716.000	0.157	-0.009	-0.339	0.164
4515.000	86726.000	0.170	-0.009	-0.339	0.164
4514.000	86736.000	0.177	-0.009	-0.339	0.164
4513.000	86746.000	0.168	-0.009	-0.339	0.164
4512.000	86756.000	0.168	-0.009	-0.339	0.164
4511.000	86766.000	0.153	-0.009	-0.339	0.164
4510.000	86776.000	0.147	-0.009	-0.339	0.164
4509.000	86786.000	0.158	-0.009	-0.339	0.164
4508.000	86796.000	0.190	-0.009	-0.339	0.164
4507.000	86806.000	0.211	-0.009	-0.339	0.164
4506.000	86816.000	0.178	-0.009	-0.339	0.164
4505.000	86826.000	0.168	-0.009	-0.339	0.164
4504.000	86836.000	0.174	-0.009	-0.339	0.164
4503.000	86846.000	0.159	-0.009	-0.339	0.164
4502.000	86856.000	0.151	-0.009	-0.339	0.164
4501.000	86866.000	0.155	-0.009	-0.339	0.164
4500.000	86876.000	0.156	-0.009	-0.339	0.164
4499.000	86886.000	0.143	-0.009	-0.339	0.164
4498.000	86896.000	0.141	-0.009	-0.339	0.164
4497.000	86906.000	0.180	-0.009	-0.339	0.164
4496.000	86916.000	0.182	-0.009	-0.339	0.164
4495.000	86926.000	0.161	-0.009	-0.339	0.164
4494.000	86936.000	0.146	-0.009	-0.339	0.164
4493.000	86946.000	0.177	-0.009	-0.339	0.164
4492.000	86956.000	0.190	-0.009	-0.339	0.164
4491.000	86966.000	0.154	-0.009	-0.339	0.164
4490.000	86976.000	0.183	-0.009	-0.339	0.164
4489.000	86986.000	0.197	-0.009	-0.339	0.164
4488.000	86996.000	0.184	-0.009	-0.339	0.164
4487.000	87006.000	0.180	-0.009	-0.339	0.164
4486.000	87016.000	0.171	-0.009	-0.339	0.164
4485.000	87026.000	0.173	-0.009	-0.339	0.164
4484.000	87036.000	0.162	-0.009	-0.339	0.164
4483.000	87046.000	0.173	-0.009	-0.339	0.164
4482.000	87056.000	0.184	-0.009	-0.339	0.164
4481.000	87066.000	0.175	-0.009	-0.339	0.164
4480.000	87076.000	0.163	-0.009	-0.339	0.164
4479.000	87086.000	0.194	-0.009	-0.339	0.164
4478.000	87096.000	0.174	-0.009	-0.339	0.164
4477.000	87106.000	0.193	-0.009	-0.339	0.164
4476.000	87116.000	0.201	-0.009	-0.339	0.164
4475.000	87126.000	0.178	-0.009	-0.339	0.164
4474.000	87136.000	0.160	-0.009	-0.339	0.164
4473.000	87146.000	0.177	-0.009	-0.339	0.164
4472.000	87156.000	0.183	-0.009	-0.339	0.164
4471.000	87166.000	0.179	-0.009	-0.339	0.164
4470.000	87176.000	0.192	-0.009	-0.339	0.164
4469.000	87186.000	0.175	-0.009	-0.339	0.164
4468.000	87196.000	0.163	-0.009	-0.339	0.164
4467.000	87206.000	0.200	-0.009	-0.339	0.164
4466.000	87216.000	0.221	-0.009	-0.339	0.164
4465.000	87226.000	0.185	-0.009	-0.339	0.164
4464.000	87236.000	0.179	-0.009	-0.339	0.164
4463.000	87246.000	0.172	-0.009	-0.339	0.164
4462.000	87256.000	0.186	-0.009	-0.339	0.164
4461.000	87266.000	0.173	-0.009	-0.339	0.164
4460.000	87276.000	0.153	-0.009	-0.339	0.164
4459.000	87286.000	0.147	-0.009	-0.339	0.164
4458.000	87296.000	0.190	-0.009	-0.339	0.164
4457.000	87306.000	0.191	-0.009	-0.339	0.164
4456.000	87316.000	0.212	-0.009	-0.339	0.164
4455.000	87326.000	0.215	-0.009	-0.339	0.164
4454.000	87336.000	0.180	-0.009	-0.339	0.164
4453.000	87346.000	0.178	-0.009	-0.339	0.164
4452.000	87356.000	0.211	-0.009	-0.339	0.164
4451.000	87366.000	0.206	-0.009	-0.339	0.164
4450.000	87376.000	0.214	-0.009	-0.339	0.164
4449.000	87386.000	0.214	-0.009	-0.339	0.164
4448.000	87396.000	0.206	-0.009	-0.339	0.164
4447.000	87406.000	0.210	-0.009	-0.339	0.164
4446.000	87416.000	0.209	-0.009	-0.339	0.164
4445.000	87426.000	0.205	-0.009	-0.339	0.164
4444.000	87436.000	0.222	-0.009	-0.339	0.164
4443.000	87446.000	0.234	-0.009	-0.339	0.164
4442.000	87456.000	0.175	-0.009	-0.339	0.164
4441.000	87466.000	0.185	-0.009	-0.339	0.164
4440.000	87476.000	0.213	-0.009	-0.339	0.164
4439.000	87486.000	0.210	-0.009	-0.339	0.164
4438.000	87496.000	0.178	-0.009	-0.339	0.164
4437.000	87506.000	0.178	-0.009	-0.339	0.164
4436.000	87516.000	0.191	-0.009	-0.339	0.164
4435.000	87526.000	0.209	-0.009	-0.339	0.164
4434.000	87536.000	0.207	-0.009	-0.339	0.164
4433.000	87546.000	0.199	-0.009	-0.339	0.164
4432.000	87556.000	0.169	-0.009	-0.339	0.164
4431.000	87566.000	0.168	-0.009	-0.339	0.164
4430.000	87576.000	0.169	-0.009	-0.339	0.164
4429.000	87586.000	0.177	-0.009	-0.339	0.164
4428.000	87596.000	0.200	-0.009	-0.339	0.164
4427.000	87606.000	0.219	-0.009	-0.339	0.164
4426.000	87616.000	0.208	-0.009	-0.339	0.164
4425.000	87626.000	0.203	-0.009	-0.339	0.164
4424.000	87636.000	0.199	-0.009	-0.339	0.164
4423.000	87646.000	0.215	-0.009	-0.339	0.164
4422.000	87656.000	0.185	-0.009	-0.339	0.164
4421.000	87666.000	0.171	-0.009	-0.339	0.164
4420.000	87676.000	0.193	-0.009	-0.339	0.164
4419.000	87686.000	0.163	-0.009	-0.339	0.164
4418.000	87696.000	0.191	-0.009	-0.339	0.164
4417.000	87706.000	0.208	-0.009	-0.339	0.164
4416.000	87716.000	0.242	-0.009	-0.339	0.164
4415.000	87726.000	0.206	-0.009	-0.339	0.164
4414.000	87736.000	0.164	-0.009	-0.339	0.164
4413.000	87746.000	0.212	-0.009	-0.339	0.164
4412.000	87756.000	0.211	-0.009	-0.339	0.164
4411.000	87766.000	0.221	-0.009	-0.339	0.164
4410.000	87776.000	0.236	-0.009	-0.339	0.164
4409.000	87786.000	0.190	-0.009	-0.339	0.164
4408.000	87796.000	0.191	-0.009	-0.339	0.164
4407.000	87806.000	0.180	-0.009	-0.339	0.164
4406.000	87816.000	0.199	-0.009	-0.339	0.164
4405.000	87826.000	0.221	-0.009	-0.339	0.164
4404.000	87836.000	0.227	-0.009	-0.339	0.164
4403.000	87846.000	0.201	-0.009	-0.339	0.164
4402.000	87856.000	0.207	-0.009	-0.339	0.164
4401.000	87866.000	0.208	-0.009	-0.339	0.164
4400.000	87876.000	0.176	-0.009	-0.339	0.164
4399.000	87886.000	0.199	-0.009	-0.339	0.164
4398.000	87896.000	0.170	-0.009	-0.339	0.164
4397.000	87906.000	0.195	-0.009	-0.339	0.164
4396.000	87916.000	0.167	-0.009	-0.339	0.164
4395.000	87926.000	0.207	-0.009	-0.339	0.164
4394.000	87936.000	0.188	-0.009	-0.339	0.164
4393.000	87946.000	0.200	-0.009	-0.339	0.164
4392.000	87956.000	0.186	-0.009	-0.339	0.164
4391.000	87966.000	0.214	-0.009	-0.339	0.164
4390.000	87976.000	0.214	-0.009	-0.339	0.164
4389.000	87986.000	0.228	-0.009	-0.339	0.164
4388.000	87996.000	0.227	-0.009	-0.339	0.164
4387.000	88006.000	0.205	-0.009	-0.339	0.164
4386.000	88016.000	0.221	-0.009	-0.339	0.164
4385.000	88026.000	0.201	-0.009	-0.339	0.164
4384.000	88036.000	0.227	-0.009	-0.339	0.164
4383.000	88046.000	0.166	-0.009	-0.339	0.164
4382.000	88056.000	0.195	-0.009	-0.339	0.164
4381.000	88066.000	0.182	-0.009	-0.339	0.164
4380.000	88076.000	0.188	-0.009	-0.339	0.164
4379.000	88086.000	0.199	-0.009	-0.339	0.164
4378.000	88096.000	0.187	-0.009	-0.339	0.164
4377.000	88106.000	0.161	-0.009	-0.339	0.164
4376.000	88116.000	0.197	-0.009	-0.339	0.164
4375.000	88126.000	0.198	-0.009	-0.339	0.164
4374.000	88136.000	0.202	-0.009	-0.339	0.164
4373.000	88146.000	0.197	-0.009	-0.339	0.164
4372.000	88156.000	0.186	-0.009	-0.339	0.164
4371.000	88166.000	0.168	-0.009	-0.339	0.164
4370.000	88176.000	0.210	-0.009	-0.339	0.164
4369.000	88186.000	0.240	-0.009	-0.339	0.164
4368.000	88196.000	0.259	-0.009	-0.339	0.164
4367.000	88206.000	0.207	-0.009	-0.339	0.164
4366.000	88216.000	0.233	-0.009	-0.339	0.164
4365.000	88226.000	0.220	-0.009	-0.339	0.164
4364.000	88236.000	0.217	-0.009	-0.339	0.164
4363.000	88246.000	0.201	-0.009	-0.339	0.164
4362.000	88256.000	0.176	-0.009	-0.339	0.164
4361.000	88266.000	0.224	-0.009	-0.339	0.164
4360.000	88276.000	0.221	-0.009	-0.339	0.164
4359.000	88286.000	0.216	-0.009	-0.339	0.164
4358.000	88296.000	0.170	-0.009	-0.339	0.164
4357.000	88306.000	0.208	-0.009	-0.339	0.164
4356.000	88316.000	0.169	-0.009	-0.339	0.164
4355.000	88326.000	0.198	-0.009	-0.339	0.164
4354.000	88336.000	0.222	-0.009	-0.339	0.164
4353.000	88346.000	0.229	-0.009	-0.339	0.164
4352.000	88356.000	0.223	-0.009	-0.339	0.164
4351.000	88366.000	0.227	-0.009	-0.339	0.164
4350.000	88376.000	0.205	-0.009	-0.339	0.164
4349.000	88386.000	0.176	-0.009	-0.339	0.164
4348.000	88396.000	0.212	-0.009	-0.339	0.164
4347.000	88406.000	0.176	-0.009	-0.339	0.164
4346.000	88416.000	0.211	-0.009	-0.339	0.164
4345.000	88426.000	0.202	-0.009	-0.339	0.164
4344.000	88436.000	0.220	-0.009	-0.339	0.164
4343.000	88446.000	0.231	-0.009	-0.339	0.164
4342.000	88456.000	0.199	-0.009	-0.339	0.164
4341.000	88466.000	0.179	-0.009	-0.339	0.164
4340.000	88476.000	0.223	-0.009	-0.339	0.164
4339.000	88486.000	0.188	-0.009	-0.339	0.164
4338.000	88496.000	0.168	-0.009	-0.339	0.164
4337.000	88506.000	0.181	-0.009	-0.339	0.164
4336.000	88516.000	0.180	-0.009	-0.339	0.164
4335.000	88526.000	0.214	-0.009	-0.339	0.164
4334.000	88536.000	0.215	-0.009	-0.339	0.164
4333.000	88546.000	0.191	-0.009	-0.339	0.164
4332.000	88556.000	0.189	-0.009	-0.339	0.164
4331.000	88566.000	0.239	-0.009	-0.339	0.164
4330.000	88576.000	0.210	-0.009	-0.339	0.164
4329.000	88586.000	0.187	-0.009	-0.339	0.164
4328.000	88596.000	0.227	-0.009	-0.339	0.164
4327.000	88606.000	0.217	-0.009	-0.339	0.164
4326.000	88616.000	0.228	-0.009	-0.339	0.164
4325.000	88626.000	0.233	-0.009	-0.339	0.164
4324.000	88636.000	0.213	-0.009	-0.339	0.164
4323.000	88646.000	0.193	-0.009	-0.339	0.164
4322.000	88656.000	0.174	-0.009	-0.339	0.164
4321.000	88666.000	0.183	-0.009	-0.339	0.164
4320.000	88676.000	0.210	-0.009	-0.339	0.164
4319.000	88686.000	0.215	-0.009	-0.339	0.164
4318.000	88696.000	0.191	-0.009	-0.339	0.164
4317.000	88706.000	0.202	-0.009	-0.339	0.164
4316.000	88716.000	0.196	-0.009	-0.339	0.164
4315.000	88726.000	0.182	-0.009	-0.339	0.164
4314.000	88736.000	0.220	-0.009	-0.339	0.164
4313.000	88746.000	0.266	-0.009	-0.339	0.164
4312.000	88756.000	0.253	-0.009	-0.339	0.164
4311.000	88766.000	0.224	-0.009	-0.339	0.164
4310.000	88776.000	0.206	-0.009	-0.339	0.164
4309.000	88786.000	0.218	-0.009	-0.339	0.164
4308.000	88796.000	0.212	-0.009	-0.339	0.164
4307.000	88806.000	0.216	-0.009	-0.339	0.164
4306.000	88816.000	0.205	-0.009	-0.339	0.164
4305.000	88826.000	0.184	-0.009	-0.339	0.164
4304.000	88836.000	0.201	-0.009	-0.339	0.164
4303.000	88846.000	0.198	-0.009	-0.339	0.164
4302.000	88856.000	0.240	-0.009	-0.339	0.164
4301.000	88866.000	0.206	-0.009	-0.339	0.164
4300.000	88876.000	0.227	-0.009	-0.339	0.164
4299.000	88886.000	0.231	-0.009	-0.339	0.164
4298.000	88896.000	0.242	-0.009	-0.339	0.164
4297.000	88906.000	0.224	-0.009	-0.339	0.164
4296.000	88916.000	0.197	-0.009	-0.339	0.164
4295.000	88926.000	0.236	-0.009	-0.339	0.164
4294.000	88936.000	0.209	-0.009	-0.339	0.164
4293.000	88946.000	0.235	-0.009	-0.339	0.164
4292.000	88956.000	0.227	-0.009	-0.339	0.164
4291.000	88966.000	0.244	-0.009	-0.339	0.164
4290.000	88976.000	0.238	-0.009	-0.339	0.164
4289.000	88986.000	0.245	-0.009	-0.339	0.164
4288.000	88996.000	0.254	-0.009	-0.339	0.164
4287.000	89006.000	0.216	-0.009	-0.339	0.164
4286.000	89016.000	0.215	-0.009	-0.339	0.164
4285.000	89026.000	0.216	-0.009	-0.339	0.164
4284.000	89036.000	0.204	-0.009	-0.339	0.164
4283.000	89046.000	0.185	-0.009	-0.339	0.164
4282.000	89056.000	0.203	-0.009	-0.339	0.164
4281.000	89066.000	0.199	-0.009	-0.339	0.164
4280.000	89076.000	0.196	-0.009	-0.339	0.164
4279.000	89086.000	0.189	-0.009	-0.339	0.164
4278.000	89096.000	0.201	-0.009	-0.339	0.164
4277.000	89106.000	0.181	-0.009	-0.339	0.164
4276.000	89116.000	0.190	-0.009	-0.339	0.164
4275.000	89126.000	0.199	-0.009	-0.339	0.164
4274.000	89136.000	0.208	-0.009	-0.339	0.164
4273.000	89146.000	0.240	-0.009	-0.339	0.164
4272.000	89156.000	0.252	-0.009	-0.339	0.164
4271.000	89166.000	0.235	-0.009	-0.339	0.164
4270.000	89176.000	0.233	-0.009	-0.339	0.164
4269.000	89186.000	0.235	-0.009	-0.339	0.164
4268.000	89196.000	0.206	-0.009	-0.339	0.164
4267.000	89206.000	0.181	-0.009	-0.339	0.164
4266.000	89216.000	0.175	-0.009	-0.339	0.164
4265.000	89226.000	0.203	-0.009	-0.339	0.164
4264.000	89236.000	0.224	-0.009	-0.339	0.164
4263.000	89246.000	0.222	-0.009	-0.339	0.164
4262.000	89256.000	0.190	-0.009	-0.339	0.164
4261.000	89266.000	0.178	-0.009	-0.339	0.164
4260.000	89276.000	0.194	-0.009	-0.339	0.164
4259.000	89286.000	0.184	-0.009	-0.339	0.164
4258.000	89296.000	0.215	-0.009	-0.339	0.164
4257.000	89306.000	0.217	-0.009	-0.339	0.164
4256.000	89316.000	0.205	-0.009	-0.339	0.164
4255.000	89326.000	0.224	-0.009	-0.339	0.164
4254.000	89336.000	0.196	-0.009	-0.339	0.164
4253.000	89346.000	0.226	-0.009	-0.339	0.164
4252.000	89356.000	0.196	-0.009	-0.339	0.164
4251.000	89366.000	0.206	-0.009	-0.339	0.164
4250.000	89376.000	0.168	-0.009	-0.339	0.164
4249.000	89386.000	0.173	-0.009	-0.339	0.164
4248.000	89396.000	0.190	-0.009	-0.339	0.164
4247.000	89406.000	0.213	-0.009	-0.339	0.164
4246.000	89416.000	0.240	-0.009	-0.339	0.164
4245.000	89426.000	0.266	-0.009	-0.339	0.164
4244.000	89436.000	0.227	-0.009	-0.339	0.164
4243.000	89446.000	0.235	-0.009	-0.339	0.164
4242.000	89456.000	0.229	-0.009	-0.339	0.164
4241.000	89466.000	0.188	-0.009	-0.339	0.164
4240.000	89476.000	0.190	-0.009	-0.339	0.164
4239.000	89486.000	0.163	-0.009	-0.339	0.164
4238.000	89496.000	0.171	-0.009	-0.339	0.164
4237.000	89506.000	0.191	-0.009	-0.339	0.164
4236.000	89516.000	0.187	-0.009	-0.339	0.164
4235.000	89526.000	0.172	-0.009	-0.339	0.164
4234.000	89536.000	0.213	-0.009	-0.339	0.164
4233.000	89546.000	0.219	-0.009	-0.339	0.164
4232.000	89556.000	0.245	-0.009	-0.339	0.164
4231.000	89566.000	0.215	-0.009	-0.339	0.164
4230.000	89576.000	0.257	-0.009	-0.339	0.164
4229.000	89586.000	0.218	-0.009	-0.339	0.164
4228.000	89596.000	0.189	-0.009	-0.339	0.164
4227.000	89606.000	0.227	-0.009	-0.339	0.164
4226.000	89616.000	0.208	-0.009	-0.339	0.164
4225.000	89626.000	0.207	-0.009	-0.339	0.164
4224.000	89636.000	0.205	-0.009	-0.339	0.164
4223.000	89646.000	0.209	-0.009	-0.339	0.164
4222.000	89656.000	0.177	-0.009	-0.339	0.164
4221.000	89666.000	0.161	-0.009	-0.339	0.164
4220.000	89676.000	0.178	-0.009	-0.339	0.164
4219.000	89686.000	0.198	-0.009	-0.339	0.164
4218.000	89696.000	0.194	-0.009	-0.339	0.164
4217.000	89706.000	0.186	-0.009	-0.339	0.164
4216.000	89716.000	0.199	-0.009	-0.339	0.164
4215.000	89726.000	0.208	-0.009	-0.339	0.164
4214.000	89736.000	0.230	-0.009	-0.339	0.164
4213.000	89746.000	0.247	-0.009	-0.339	0.164
4212.000	89756.000	0.236	-0.009	-0.339	0.164
4211.000	89766.000	0.241	-0.009	-0.339	0.164
4210.000	89776.000	0.219	-0.009	-0.339	0.164
4209.000	89786.000	0.224	-0.009	-0.339	0.164
4208.000	89796.000	0.212	-0.009	-0.339	0.164
4207.000	89806.000	0.184	-0.009	-0.339	0.164
4206.000	89816.000	0.219	-0.009	-0.339	0.164
4205.000	89826.000	0.224	-0.009	-0.339	0.164
4204.000	89836.000	0.231	-0.009	-0.339	0.164
4203.000	89846.000	0.230	-0.009	-0.339	0.164
4202.000	89856.000	0.249	-0.009	-0.339	0.164
4201.000	89866.000	0.230	-0.009	-0.339	0.164
4200.000	89876.000	0.234	-0.009	-0.339	0.164
4199.000	89886.000	0.248	-0.009	-0.339	0.164
4198.000	89896.000	0.257	-0.009	-0.339	0.164
4197.000	89906.000	0.248	-0.009	-0.339	0.164
4196.000	89916.000	0.220	-0.009	-0.339	0.164
4195.000	89926.000	0.193	-0.009	-0.339	0.164
4194.000	89936.000	0.195	-0.009	-0.339	0.164
4193.000	89946.000	0.229	-0.009	-0.339	0.164
4192.000	89956.000	0.206	-0.009	-0.339	0.164
4191.000	89966.000	0.202	-0.009	-0.339	0.164
4190.000	89976.000	0.188	-0.009	-0.339	0.164
4189.000	89986.000	0.160	-0.009	-0.339	0.164
4188.000	89996.000	0.179	-0.009	-0.339	0.164
4187.000	90006.000	0.179	-0.009	-0.339	0.164
4186.000	90016.000	0.170	-0.009	-0.339	0.164
4185.000	90026.000	0.163	-0.009	-0.339	0.164
4184.000	90036.000	0.211	-0.009	-0.339	0.164
4183.000	90046.000	0.206	-0.009	-0.339	0.164
4182.000	90056.000	0.234	-0.009	-0.339	0.164
4181.000	90066.000	0.200	-0.009	-0.339	0.164
4180.000	90076.000	0.184	-0.009	-0.339	0.164
4179.000	90086.000	0.162	-0.009	-0.339	0.164
4178.000	90096.000	0.193	-0.009	-0.339	0.164
4177.000	90106.000	0.172	-0.009	-0.339	0.164
4176.000	90116.000	0.215	-0.009	-0.339	0.164
4175.000	90126.000	0.172	-0.009	-0.339	0.164
4174.000	90136.000	0.212	-0.009	-0.339	0.164
4173.000	90146.000	0.223	-0.009	-0.339	0.164
4172.000	90156.000	0.193	-0.009	-0.339	0.164
4171.000	90166.000	0.197	-0.009	-0.339	0.164
4170.000	90176.000	0.199	-0.009	-0.339	0.164
4169.000	90186.000	0.220	-0.009	-0.339	0.164
4168.000	90196.000	0.239	-0.009	-0.339	0.164
4167.000	90206.000	0.203	-0.009	-0.339	0.164
4166.000	90216.000	0.227	-0.009	-0.339	0.164
4165.000	90226.000	0.238	-0.009	-0.339	0.164
4164.000	90236.000	0.224	-0.009	-0.339	0.164
4163.000	90246.000	0.237	-0.009	-0.339	0.164
4162.000	90256.000	0.223	-0.009	-0.339	0.164
4161.000	90266.000	0.243	-0.009	-0.339	0.164
4160.000	90276.000	0.222	-0.009	-0.339	0.164
4159.000	90286.000	0.235	-0.009	-0.339	0.164
4158.000	90296.000	0.199	-0.009	-0.339	0.164
4157.000	90306.000	0.202	-0.009	-0.339	0.164
4156.000	90316.000	0.210	-0.009	-0.339	0.164
4155.000	90326.000	0.192	-0.009	-0.339	0.164
4154.000	90336.000	0.179	-0.009	-0.339	0.164
4153.000	90346.000	0.228	-0.009	-0.339	0.164
4152.000	90356.000	0.248	-0.009	-0.339	0.164
4151.000	90366.000	0.222	-0.009	-0.339	0.164
4150.000	90376.000	0.264	-0.009	-0.339	0.164
4149.000	90386.000	0.261	-0.009	-0.339	0.164
4148.000	90396.000	0.227	-0.009	-0.339	0.164
4147.000	90406.000	0.206	-0.009	-0.339	0.164
4146.000	90416.000	0.218	-0.009	-0.339	0.164
4145.000	90426.000	0.231	-0.009	-0.339	0.164
4144.000	90436.000	0.200	-0.009	-0.339	0.164
4143.000	90446.000	0.231	-0.009	-0.339	0.164
4142.000	90456.000	0.232	-0.009	-0.339	0.164
4141.000	90466.000	0.204	-0.009	-0.339	0.164
4140.000	90476.000	0.196	-0.009	-0.339	0.164
4139.000	90486.000	0.204	-0.009	-0.339	0.164
4138.000	90496.000	0.185	-0.009	-0.339	0.164
4137.000	90506.000	0.208	-0.009	-0.339	0.164
4136.000	90516.000	0.230	-0.009	-0.339	0.164
4135.000	90526.000	0.236	-0.009	-0.339	0.164
4134.000	90536.000	0.230	-0.009	-0.339	0.164
4133.000	90546.000	0.225	-0.009	-0.339	0.164
4132.000	90556.000	0.218	-0.009	-0.339	0.164
4131.000	90566.000	0.192	-0.009	-0.339	0.164
4130.000	90576.000	0.163	-0.009	-0.339	0.164
4129.000	90586.000	0.171	-0.009	-0.339	0.164
4128.000	90596.000	0.184	-0.009	-0.339	0.164
4127.000	90606.000	0.173	-0.009	-0.339	0.164
4126.000	90616.000	0.203	-0.009	-0.339	0.164
4125.000	90626.000	0.204	-0.009	-0.339	0.164
4124.000	90636.000	0.179	-0.009	-0.339	0.164
4123.000	90646.000	0.183	-0.009	-0.339	0.164
4122.000	90656.000	0.185	-0.009	-0.339	0.164
