# Delay scan
# MW at 19 dB
# Laser at 365820.5 GHz, -1st Resonance.
# PM at 1.4 (35 dB)
# No Static
i	d	s	b
7456.000	73264.000	0.218	-0.035
7455.000	73274.000	0.282	-0.035
7454.000	73284.000	0.204	-0.035
7453.000	73294.000	0.204	-0.035
7452.000	73304.000	0.183	-0.035
7451.000	73314.000	0.185	-0.035
7450.000	73324.000	0.201	-0.035
7449.000	73334.000	0.222	-0.035
7448.000	73344.000	0.223	-0.035
7447.000	73354.000	0.200	-0.035
7446.000	73364.000	0.202	-0.035
7445.000	73374.000	0.221	-0.035
7444.000	73384.000	0.199	-0.035
7443.000	73394.000	0.216	-0.035
7442.000	73404.000	0.158	-0.035
7441.000	73414.000	0.206	-0.035
7440.000	73424.000	0.212	-0.035
7439.000	73434.000	0.192	-0.035
7438.000	73444.000	0.184	-0.035
7437.000	73454.000	0.215	-0.035
7436.000	73464.000	0.185	-0.035
7435.000	73474.000	0.192	-0.035
7434.000	73484.000	0.154	-0.035
7433.000	73494.000	0.173	-0.035
7432.000	73504.000	0.198	-0.035
7431.000	73514.000	0.178	-0.035
7430.000	73524.000	0.129	-0.035
7429.000	73534.000	0.196	-0.035
7428.000	73544.000	0.199	-0.035
7427.000	73554.000	0.240	-0.035
7426.000	73564.000	0.240	-0.035
7425.000	73574.000	0.213	-0.035
7424.000	73584.000	0.169	-0.035
7423.000	73594.000	0.199	-0.035
7422.000	73604.000	0.189	-0.035
7421.000	73614.000	0.187	-0.035
7420.000	73624.000	0.194	-0.035
7419.000	73634.000	0.169	-0.035
7418.000	73644.000	0.191	-0.035
7417.000	73654.000	0.167	-0.035
7416.000	73664.000	0.201	-0.035
7415.000	73674.000	0.210	-0.035
7414.000	73684.000	0.168	-0.035
7413.000	73694.000	0.174	-0.035
7412.000	73704.000	0.184	-0.035
7411.000	73714.000	0.199	-0.035
7410.000	73724.000	0.172	-0.035
7409.000	73734.000	0.207	-0.035
7408.000	73744.000	0.198	-0.035
7407.000	73754.000	0.206	-0.035
7406.000	73764.000	0.230	-0.035
7405.000	73774.000	0.211	-0.035
7404.000	73784.000	0.179	-0.035
7403.000	73794.000	0.193	-0.035
7402.000	73804.000	0.175	-0.035
7401.000	73814.000	0.183	-0.035
7400.000	73824.000	0.180	-0.035
7399.000	73834.000	0.249	-0.035
7398.000	73844.000	0.208	-0.035
7397.000	73854.000	0.210	-0.035
7396.000	73864.000	0.235	-0.035
7395.000	73874.000	0.198	-0.035
7394.000	73884.000	0.178	-0.035
7393.000	73894.000	0.215	-0.035
7392.000	73904.000	0.176	-0.035
7391.000	73914.000	0.148	-0.035
7390.000	73924.000	0.206	-0.035
7389.000	73934.000	0.202	-0.035
7388.000	73944.000	0.215	-0.035
7387.000	73954.000	0.213	-0.035
7386.000	73964.000	0.224	-0.035
7385.000	73974.000	0.218	-0.035
7384.000	73984.000	0.193	-0.035
7383.000	73994.000	0.163	-0.035
7382.000	74004.000	0.194	-0.035
7381.000	74014.000	0.195	-0.035
7380.000	74024.000	0.165	-0.035
7379.000	74034.000	0.211	-0.035
7378.000	74044.000	0.176	-0.035
7377.000	74054.000	0.233	-0.035
7376.000	74064.000	0.210	-0.035
7375.000	74074.000	0.209	-0.035
7374.000	74084.000	0.228	-0.035
7373.000	74094.000	0.228	-0.035
7372.000	74104.000	0.207	-0.035
7371.000	74114.000	0.193	-0.035
7370.000	74124.000	0.265	-0.035
7369.000	74134.000	0.250	-0.035
7368.000	74144.000	0.207	-0.035
7367.000	74154.000	0.253	-0.035
7366.000	74164.000	0.207	-0.035
7365.000	74174.000	0.244	-0.035
7364.000	74184.000	0.198	-0.035
7363.000	74194.000	0.219	-0.035
7362.000	74204.000	0.221	-0.035
7361.000	74214.000	0.189	-0.035
7360.000	74224.000	0.198	-0.035
7359.000	74234.000	0.222	-0.035
7358.000	74244.000	0.208	-0.035
7357.000	74254.000	0.230	-0.035
7356.000	74264.000	0.292	-0.035
7355.000	74274.000	0.271	-0.035
7354.000	74284.000	0.219	-0.035
7353.000	74294.000	0.194	-0.035
7352.000	74304.000	0.218	-0.035
7351.000	74314.000	0.257	-0.035
7350.000	74324.000	0.268	-0.035
7349.000	74334.000	0.185	-0.035
7348.000	74344.000	0.203	-0.035
7347.000	74354.000	0.257	-0.035
7346.000	74364.000	0.213	-0.035
7345.000	74374.000	0.175	-0.035
7344.000	74384.000	0.164	-0.035
7343.000	74394.000	0.243	-0.035
7342.000	74404.000	0.228	-0.035
7341.000	74414.000	0.235	-0.035
7340.000	74424.000	0.194	-0.035
7339.000	74434.000	0.253	-0.035
7338.000	74444.000	0.208	-0.035
7337.000	74454.000	0.237	-0.035
7336.000	74464.000	0.195	-0.035
7335.000	74474.000	0.169	-0.035
7334.000	74484.000	0.252	-0.035
7333.000	74494.000	0.198	-0.035
7332.000	74504.000	0.167	-0.035
7331.000	74514.000	0.175	-0.035
7330.000	74524.000	0.153	-0.035
7329.000	74534.000	0.207	-0.035
7328.000	74544.000	0.189	-0.035
7327.000	74554.000	0.198	-0.035
7326.000	74564.000	0.183	-0.035
7325.000	74574.000	0.223	-0.035
7324.000	74584.000	0.172	-0.035
7323.000	74594.000	0.221	-0.035
7322.000	74604.000	0.227	-0.035
7321.000	74614.000	0.204	-0.035
7320.000	74624.000	0.153	-0.035
7319.000	74634.000	0.242	-0.035
7318.000	74644.000	0.228	-0.035
7317.000	74654.000	0.234	-0.035
7316.000	74664.000	0.173	-0.035
7315.000	74674.000	0.174	-0.035
7314.000	74684.000	0.225	-0.035
7313.000	74694.000	0.256	-0.035
7312.000	74704.000	0.180	-0.035
7311.000	74714.000	0.184	-0.035
7310.000	74724.000	0.212	-0.035
7309.000	74734.000	0.223	-0.035
7308.000	74744.000	0.228	-0.035
7307.000	74754.000	0.179	-0.035
7306.000	74764.000	0.175	-0.035
7305.000	74774.000	0.253	-0.035
7304.000	74784.000	0.186	-0.035
7303.000	74794.000	0.235	-0.035
7302.000	74804.000	0.203	-0.035
7301.000	74814.000	0.254	-0.035
7300.000	74824.000	0.260	-0.035
7299.000	74834.000	0.282	-0.035
7298.000	74844.000	0.210	-0.035
7297.000	74854.000	0.154	-0.035
7296.000	74864.000	0.186	-0.035
7295.000	74874.000	0.178	-0.035
7294.000	74884.000	0.244	-0.035
7293.000	74894.000	0.240	-0.035
7292.000	74904.000	0.264	-0.035
7291.000	74914.000	0.234	-0.035
7290.000	74924.000	0.198	-0.035
7289.000	74934.000	0.268	-0.035
7288.000	74944.000	0.191	-0.035
7287.000	74954.000	0.161	-0.035
7286.000	74964.000	0.199	-0.035
7285.000	74974.000	0.178	-0.035
7284.000	74984.000	0.262	-0.035
7283.000	74994.000	0.243	-0.035
7282.000	75004.000	0.185	-0.035
7281.000	75014.000	0.190	-0.035
7280.000	75024.000	0.214	-0.035
7279.000	75034.000	0.240	-0.035
7278.000	75044.000	0.211	-0.035
7277.000	75054.000	0.183	-0.035
7276.000	75064.000	0.226	-0.035
7275.000	75074.000	0.189	-0.035
7274.000	75084.000	0.217	-0.035
7273.000	75094.000	0.183	-0.035
7272.000	75104.000	0.175	-0.035
7271.000	75114.000	0.236	-0.035
7270.000	75124.000	0.214	-0.035
7269.000	75134.000	0.222	-0.035
7268.000	75144.000	0.249	-0.035
7267.000	75154.000	0.292	-0.035
7266.000	75164.000	0.223	-0.035
7265.000	75174.000	0.236	-0.035
7264.000	75184.000	0.225	-0.035
7263.000	75194.000	0.195	-0.035
7262.000	75204.000	0.184	-0.035
7261.000	75214.000	0.302	-0.035
7260.000	75224.000	0.260	-0.035
7259.000	75234.000	0.284	-0.035
7258.000	75244.000	0.246	-0.035
7257.000	75254.000	0.226	-0.035
7256.000	75264.000	0.304	-0.035
7255.000	75274.000	0.269	-0.035
7254.000	75284.000	0.245	-0.035
7253.000	75294.000	0.204	-0.035
7252.000	75304.000	0.222	-0.035
7251.000	75314.000	0.288	-0.035
7250.000	75324.000	0.257	-0.035
7249.000	75334.000	0.238	-0.035
7248.000	75344.000	0.236	-0.035
7247.000	75354.000	0.199	-0.035
7246.000	75364.000	0.210	-0.035
7245.000	75374.000	0.162	-0.035
7244.000	75384.000	0.250	-0.035
7243.000	75394.000	0.225	-0.035
7242.000	75404.000	0.212	-0.035
7241.000	75414.000	0.264	-0.035
7240.000	75424.000	0.228	-0.035
7239.000	75434.000	0.265	-0.035
7238.000	75444.000	0.223	-0.035
7237.000	75454.000	0.267	-0.035
7236.000	75464.000	0.218	-0.035
7235.000	75474.000	0.183	-0.035
7234.000	75484.000	0.236	-0.035
7233.000	75494.000	0.257	-0.035
7232.000	75504.000	0.231	-0.035
7231.000	75514.000	0.200	-0.035
7230.000	75524.000	0.184	-0.035
7229.000	75534.000	0.283	-0.035
7228.000	75544.000	0.227	-0.035
7227.000	75554.000	0.261	-0.035
7226.000	75564.000	0.235	-0.035
7225.000	75574.000	0.232	-0.035
7224.000	75584.000	0.258	-0.035
7223.000	75594.000	0.200	-0.035
7222.000	75604.000	0.231	-0.035
7221.000	75614.000	0.231	-0.035
7220.000	75624.000	0.167	-0.035
7219.000	75634.000	0.215	-0.035
7218.000	75644.000	0.253	-0.035
7217.000	75654.000	0.295	-0.035
7216.000	75664.000	0.211	-0.035
7215.000	75674.000	0.278	-0.035
7214.000	75684.000	0.274	-0.035
7213.000	75694.000	0.254	-0.035
7212.000	75704.000	0.216	-0.035
7211.000	75714.000	0.192	-0.035
7210.000	75724.000	0.208	-0.035
7209.000	75734.000	0.231	-0.035
7208.000	75744.000	0.277	-0.035
7207.000	75754.000	0.321	-0.035
7206.000	75764.000	0.237	-0.035
7205.000	75774.000	0.178	-0.035
7204.000	75784.000	0.262	-0.035
7203.000	75794.000	0.238	-0.035
7202.000	75804.000	0.197	-0.035
7201.000	75814.000	0.260	-0.035
7200.000	75824.000	0.234	-0.035
7199.000	75834.000	0.201	-0.035
7198.000	75844.000	0.278	-0.035
7197.000	75854.000	0.243	-0.035
7196.000	75864.000	0.224	-0.035
7195.000	75874.000	0.184	-0.035
7194.000	75884.000	0.217	-0.035
7193.000	75894.000	0.213	-0.035
7192.000	75904.000	0.219	-0.035
7191.000	75914.000	0.162	-0.035
7190.000	75924.000	0.192	-0.035
7189.000	75934.000	0.232	-0.035
7188.000	75944.000	0.207	-0.035
7187.000	75954.000	0.230	-0.035
7186.000	75964.000	0.295	-0.035
7185.000	75974.000	0.220	-0.035
7184.000	75984.000	0.282	-0.035
7183.000	75994.000	0.198	-0.035
7182.000	76004.000	0.256	-0.035
7181.000	76014.000	0.258	-0.035
7180.000	76024.000	0.200	-0.035
7179.000	76034.000	0.199	-0.035
7178.000	76044.000	0.193	-0.035
7177.000	76054.000	0.256	-0.035
7176.000	76064.000	0.222	-0.035
7175.000	76074.000	0.188	-0.035
7174.000	76084.000	0.255	-0.035
7173.000	76094.000	0.290	-0.035
7172.000	76104.000	0.307	-0.035
7171.000	76114.000	0.269	-0.035
7170.000	76124.000	0.192	-0.035
7169.000	76134.000	0.196	-0.035
7168.000	76144.000	0.237	-0.035
7167.000	76154.000	0.258	-0.035
7166.000	76164.000	0.214	-0.035
7165.000	76174.000	0.230	-0.035
7164.000	76184.000	0.197	-0.035
7163.000	76194.000	0.212	-0.035
7162.000	76204.000	0.233	-0.035
7161.000	76214.000	0.215	-0.035
7160.000	76224.000	0.201	-0.035
7159.000	76234.000	0.205	-0.035
7158.000	76244.000	0.237	-0.035
7157.000	76254.000	0.200	-0.035
7156.000	76264.000	0.222	-0.035
7155.000	76274.000	0.258	-0.035
7154.000	76284.000	0.192	-0.035
7153.000	76294.000	0.201	-0.035
7152.000	76304.000	0.183	-0.035
7151.000	76314.000	0.240	-0.035
7150.000	76324.000	0.207	-0.035
7149.000	76334.000	0.203	-0.035
7148.000	76344.000	0.186	-0.035
7147.000	76354.000	0.239	-0.035
7146.000	76364.000	0.251	-0.035
7145.000	76374.000	0.244	-0.035
7144.000	76384.000	0.174	-0.035
7143.000	76394.000	0.218	-0.035
7142.000	76404.000	0.220	-0.035
7141.000	76414.000	0.164	-0.035
7140.000	76424.000	0.216	-0.035
7139.000	76434.000	0.192	-0.035
7138.000	76444.000	0.251	-0.035
7137.000	76454.000	0.199	-0.035
7136.000	76464.000	0.232	-0.035
7135.000	76474.000	0.288	-0.035
7134.000	76484.000	0.199	-0.035
7133.000	76494.000	0.211	-0.035
7132.000	76504.000	0.282	-0.035
7131.000	76514.000	0.241	-0.035
7130.000	76524.000	0.174	-0.035
7129.000	76534.000	0.190	-0.035
7128.000	76544.000	0.219	-0.035
7127.000	76554.000	0.244	-0.035
7126.000	76564.000	0.221	-0.035
7125.000	76574.000	0.233	-0.035
7124.000	76584.000	0.197	-0.035
7123.000	76594.000	0.204	-0.035
7122.000	76604.000	0.255	-0.035
7121.000	76614.000	0.290	-0.035
7120.000	76624.000	0.237	-0.035
7119.000	76634.000	0.176	-0.035
7118.000	76644.000	0.250	-0.035
7117.000	76654.000	0.220	-0.035
7116.000	76664.000	0.206	-0.035
7115.000	76674.000	0.269	-0.035
7114.000	76684.000	0.238	-0.035
7113.000	76694.000	0.219	-0.035
7112.000	76704.000	0.215	-0.035
7111.000	76714.000	0.175	-0.035
7110.000	76724.000	0.268	-0.035
7109.000	76734.000	0.251	-0.035
7108.000	76744.000	0.221	-0.035
7107.000	76754.000	0.223	-0.035
7106.000	76764.000	0.235	-0.035
7105.000	76774.000	0.230	-0.035
7104.000	76784.000	0.211	-0.035
7103.000	76794.000	0.210	-0.035
7102.000	76804.000	0.178	-0.035
7101.000	76814.000	0.207	-0.035
7100.000	76824.000	0.236	-0.035
7099.000	76834.000	0.214	-0.035
7098.000	76844.000	0.190	-0.035
7097.000	76854.000	0.209	-0.035
7096.000	76864.000	0.258	-0.035
7095.000	76874.000	0.255	-0.035
7094.000	76884.000	0.208	-0.035
7093.000	76894.000	0.197	-0.035
7092.000	76904.000	0.165	-0.035
7091.000	76914.000	0.169	-0.035
7090.000	76924.000	0.194	-0.035
7089.000	76934.000	0.250	-0.035
7088.000	76944.000	0.210	-0.035
7087.000	76954.000	0.239	-0.035
7086.000	76964.000	0.194	-0.035
7085.000	76974.000	0.158	-0.035
7084.000	76984.000	0.191	-0.035
7083.000	76994.000	0.208	-0.035
7082.000	77004.000	0.230	-0.035
7081.000	77014.000	0.251	-0.035
7080.000	77024.000	0.241	-0.035
7079.000	77034.000	0.226	-0.035
7078.000	77044.000	0.216	-0.035
7077.000	77054.000	0.181	-0.035
7076.000	77064.000	0.232	-0.035
7075.000	77074.000	0.241	-0.035
7074.000	77084.000	0.245	-0.035
7073.000	77094.000	0.228	-0.035
7072.000	77104.000	0.195	-0.035
7071.000	77114.000	0.195	-0.035
7070.000	77124.000	0.203	-0.035
7069.000	77134.000	0.229	-0.035
7068.000	77144.000	0.206	-0.035
7067.000	77154.000	0.232	-0.035
7066.000	77164.000	0.193	-0.035
7065.000	77174.000	0.209	-0.035
7064.000	77184.000	0.218	-0.035
7063.000	77194.000	0.202	-0.035
7062.000	77204.000	0.220	-0.035
7061.000	77214.000	0.224	-0.035
7060.000	77224.000	0.291	-0.035
7059.000	77234.000	0.214	-0.035
7058.000	77244.000	0.209	-0.035
7057.000	77254.000	0.229	-0.035
7056.000	77264.000	0.230	-0.035
7055.000	77274.000	0.266	-0.035
7054.000	77284.000	0.252	-0.035
7053.000	77294.000	0.277	-0.035
7052.000	77304.000	0.193	-0.035
7051.000	77314.000	0.226	-0.035
7050.000	77324.000	0.180	-0.035
7049.000	77334.000	0.212	-0.035
7048.000	77344.000	0.242	-0.035
7047.000	77354.000	0.273	-0.035
7046.000	77364.000	0.195	-0.035
7045.000	77374.000	0.220	-0.035
7044.000	77384.000	0.188	-0.035
7043.000	77394.000	0.204	-0.035
7042.000	77404.000	0.182	-0.035
7041.000	77414.000	0.185	-0.035
7040.000	77424.000	0.234	-0.035
7039.000	77434.000	0.173	-0.035
7038.000	77444.000	0.239	-0.035
7037.000	77454.000	0.184	-0.035
7036.000	77464.000	0.216	-0.035
7035.000	77474.000	0.211	-0.035
7034.000	77484.000	0.254	-0.035
7033.000	77494.000	0.173	-0.035
7032.000	77504.000	0.216	-0.035
7031.000	77514.000	0.226	-0.035
7030.000	77524.000	0.164	-0.035
7029.000	77534.000	0.194	-0.035
7028.000	77544.000	0.218	-0.035
7027.000	77554.000	0.193	-0.035
7026.000	77564.000	0.186	-0.035
7025.000	77574.000	0.222	-0.035
7024.000	77584.000	0.253	-0.035
7023.000	77594.000	0.229	-0.035
7022.000	77604.000	0.184	-0.035
7021.000	77614.000	0.218	-0.035
7020.000	77624.000	0.212	-0.035
7019.000	77634.000	0.231	-0.035
7018.000	77644.000	0.239	-0.035
7017.000	77654.000	0.223	-0.035
7016.000	77664.000	0.233	-0.035
7015.000	77674.000	0.207	-0.035
7014.000	77684.000	0.238	-0.035
7013.000	77694.000	0.225	-0.035
7012.000	77704.000	0.233	-0.035
7011.000	77714.000	0.197	-0.035
7010.000	77724.000	0.153	-0.035
7009.000	77734.000	0.209	-0.035
7008.000	77744.000	0.181	-0.035
7007.000	77754.000	0.203	-0.035
7006.000	77764.000	0.191	-0.035
7005.000	77774.000	0.206	-0.035
7004.000	77784.000	0.203	-0.035
7003.000	77794.000	0.205	-0.035
7002.000	77804.000	0.187	-0.035
7001.000	77814.000	0.223	-0.035
7000.000	77824.000	0.211	-0.035
6999.000	77834.000	0.209	-0.035
6998.000	77844.000	0.201	-0.035
6997.000	77854.000	0.234	-0.035
6996.000	77864.000	0.210	-0.035
6995.000	77874.000	0.229	-0.035
6994.000	77884.000	0.242	-0.035
6993.000	77894.000	0.223	-0.035
6992.000	77904.000	0.178	-0.035
6991.000	77914.000	0.214	-0.035
6990.000	77924.000	0.207	-0.035
6989.000	77934.000	0.163	-0.035
6988.000	77944.000	0.251	-0.035
6987.000	77954.000	0.241	-0.035
6986.000	77964.000	0.238	-0.035
6985.000	77974.000	0.193	-0.035
6984.000	77984.000	0.252	-0.035
6983.000	77994.000	0.233	-0.035
6982.000	78004.000	0.214	-0.035
6981.000	78014.000	0.184	-0.035
6980.000	78024.000	0.212	-0.035
6979.000	78034.000	0.214	-0.035
6978.000	78044.000	0.204	-0.035
6977.000	78054.000	0.209	-0.035
6976.000	78064.000	0.206	-0.035
6975.000	78074.000	0.204	-0.035
6974.000	78084.000	0.191	-0.035
6973.000	78094.000	0.182	-0.035
6972.000	78104.000	0.189	-0.035
6971.000	78114.000	0.144	-0.035
6970.000	78124.000	0.217	-0.035
6969.000	78134.000	0.162	-0.035
6968.000	78144.000	0.231	-0.035
6967.000	78154.000	0.233	-0.035
6966.000	78164.000	0.187	-0.035
6965.000	78174.000	0.251	-0.035
6964.000	78184.000	0.264	-0.035
6963.000	78194.000	0.219	-0.035
6962.000	78204.000	0.223	-0.035
6961.000	78214.000	0.226	-0.035
6960.000	78224.000	0.165	-0.035
6959.000	78234.000	0.228	-0.035
6958.000	78244.000	0.244	-0.035
6957.000	78254.000	0.182	-0.035
6956.000	78264.000	0.226	-0.035
6955.000	78274.000	0.292	-0.035
6954.000	78284.000	0.250	-0.035
6953.000	78294.000	0.218	-0.035
6952.000	78304.000	0.220	-0.035
6951.000	78314.000	0.228	-0.035
6950.000	78324.000	0.248	-0.035
6949.000	78334.000	0.230	-0.035
6948.000	78344.000	0.213	-0.035
6947.000	78354.000	0.213	-0.035
6946.000	78364.000	0.225	-0.035
6945.000	78374.000	0.215	-0.035
6944.000	78384.000	0.233	-0.035
6943.000	78394.000	0.190	-0.035
6942.000	78404.000	0.228	-0.035
6941.000	78414.000	0.228	-0.035
6940.000	78424.000	0.136	-0.035
6939.000	78434.000	0.185	-0.035
6938.000	78444.000	0.200	-0.035
6937.000	78454.000	0.165	-0.035
6936.000	78464.000	0.198	-0.035
6935.000	78474.000	0.207	-0.035
6934.000	78484.000	0.187	-0.035
6933.000	78494.000	0.224	-0.035
6932.000	78504.000	0.163	-0.035
6931.000	78514.000	0.336	-0.035
6930.000	78524.000	0.263	-0.035
6929.000	78534.000	0.204	-0.035
6928.000	78544.000	0.240	-0.035
6927.000	78554.000	0.238	-0.035
6926.000	78564.000	0.184	-0.035
6925.000	78574.000	0.231	-0.035
6924.000	78584.000	0.180	-0.035
6923.000	78594.000	0.194	-0.035
6922.000	78604.000	0.206	-0.035
6921.000	78614.000	0.225	-0.035
6920.000	78624.000	0.202	-0.035
6919.000	78634.000	0.174	-0.035
6918.000	78644.000	0.196	-0.035
6917.000	78654.000	0.172	-0.035
6916.000	78664.000	0.204	-0.035
6915.000	78674.000	0.217	-0.035
6914.000	78684.000	0.221	-0.035
6913.000	78694.000	0.179	-0.035
6912.000	78704.000	0.215	-0.035
6911.000	78714.000	0.229	-0.035
6910.000	78724.000	0.201	-0.035
6909.000	78734.000	0.229	-0.035
6908.000	78744.000	0.187	-0.035
6907.000	78754.000	0.210	-0.035
6906.000	78764.000	0.221	-0.035
6905.000	78774.000	0.197	-0.035
6904.000	78784.000	0.223	-0.035
6903.000	78794.000	0.190	-0.035
6902.000	78804.000	0.204	-0.035
6901.000	78814.000	0.191	-0.035
6900.000	78824.000	0.233	-0.035
6899.000	78834.000	0.203	-0.035
6898.000	78844.000	0.219	-0.035
6897.000	78854.000	0.207	-0.035
6896.000	78864.000	0.199	-0.035
6895.000	78874.000	0.207	-0.035
6894.000	78884.000	0.186	-0.035
6893.000	78894.000	0.218	-0.035
6892.000	78904.000	0.214	-0.035
6891.000	78914.000	0.187	-0.035
6890.000	78924.000	0.196	-0.035
6889.000	78934.000	0.158	-0.035
6888.000	78944.000	0.186	-0.035
6887.000	78954.000	0.188	-0.035
6886.000	78964.000	0.237	-0.035
6885.000	78974.000	0.183	-0.035
6884.000	78984.000	0.191	-0.035
6883.000	78994.000	0.203	-0.035
6882.000	79004.000	0.167	-0.035
6881.000	79014.000	0.177	-0.035
6880.000	79024.000	0.228	-0.035
6879.000	79034.000	0.198	-0.035
6878.000	79044.000	0.202	-0.035
6877.000	79054.000	0.194	-0.035
6876.000	79064.000	0.232	-0.035
6875.000	79074.000	0.205	-0.035
6874.000	79084.000	0.273	-0.035
6873.000	79094.000	0.225	-0.035
6872.000	79104.000	0.234	-0.035
6871.000	79114.000	0.196	-0.035
6870.000	79124.000	0.189	-0.035
6869.000	79134.000	0.221	-0.035
6868.000	79144.000	0.166	-0.035
6867.000	79154.000	0.229	-0.035
6866.000	79164.000	0.212	-0.035
6865.000	79174.000	0.231	-0.035
6864.000	79184.000	0.203	-0.035
6863.000	79194.000	0.194	-0.035
6862.000	79204.000	0.187	-0.035
6861.000	79214.000	0.215	-0.035
6860.000	79224.000	0.200	-0.035
6859.000	79234.000	0.193	-0.035
6858.000	79244.000	0.178	-0.035
6857.000	79254.000	0.191	-0.035
6856.000	79264.000	0.216	-0.035
6855.000	79274.000	0.228	-0.035
6854.000	79284.000	0.170	-0.035
6853.000	79294.000	0.194	-0.035
6852.000	79304.000	0.221	-0.035
6851.000	79314.000	0.196	-0.035
6850.000	79324.000	0.250	-0.035
6849.000	79334.000	0.195	-0.035
6848.000	79344.000	0.172	-0.035
6847.000	79354.000	0.244	-0.035
6846.000	79364.000	0.159	-0.035
6845.000	79374.000	0.224	-0.035
6844.000	79384.000	0.210	-0.035
6843.000	79394.000	0.218	-0.035
6842.000	79404.000	0.175	-0.035
6841.000	79414.000	0.241	-0.035
6840.000	79424.000	0.238	-0.035
6839.000	79434.000	0.230	-0.035
6838.000	79444.000	0.222	-0.035
6837.000	79454.000	0.255	-0.035
6836.000	79464.000	0.186	-0.035
6835.000	79474.000	0.204	-0.035
6834.000	79484.000	0.211	-0.035
6833.000	79494.000	0.229	-0.035
6832.000	79504.000	0.210	-0.035
6831.000	79514.000	0.210	-0.035
6830.000	79524.000	0.216	-0.035
6829.000	79534.000	0.202	-0.035
6828.000	79544.000	0.225	-0.035
6827.000	79554.000	0.209	-0.035
6826.000	79564.000	0.185	-0.035
6825.000	79574.000	0.197	-0.035
6824.000	79584.000	0.221	-0.035
6823.000	79594.000	0.182	-0.035
6822.000	79604.000	0.256	-0.035
6821.000	79614.000	0.177	-0.035
6820.000	79624.000	0.225	-0.035
6819.000	79634.000	0.174	-0.035
6818.000	79644.000	0.237	-0.035
6817.000	79654.000	0.197	-0.035
6816.000	79664.000	0.215	-0.035
6815.000	79674.000	0.190	-0.035
6814.000	79684.000	0.245	-0.035
6813.000	79694.000	0.213	-0.035
6812.000	79704.000	0.156	-0.035
6811.000	79714.000	0.204	-0.035
6810.000	79724.000	0.241	-0.035
6809.000	79734.000	0.197	-0.035
6808.000	79744.000	0.140	-0.035
6807.000	79754.000	0.185	-0.035
6806.000	79764.000	0.185	-0.035
6805.000	79774.000	0.177	-0.035
6804.000	79784.000	0.155	-0.035
6803.000	79794.000	0.172	-0.035
6802.000	79804.000	0.135	-0.035
6801.000	79814.000	0.186	-0.035
6800.000	79824.000	0.165	-0.035
6799.000	79834.000	0.172	-0.035
6798.000	79844.000	0.188	-0.035
6797.000	79854.000	0.192	-0.035
6796.000	79864.000	0.235	-0.035
6795.000	79874.000	0.189	-0.035
6794.000	79884.000	0.177	-0.035
6793.000	79894.000	0.206	-0.035
6792.000	79904.000	0.239	-0.035
6791.000	79914.000	0.189	-0.035
6790.000	79924.000	0.183	-0.035
6789.000	79934.000	0.241	-0.035
6788.000	79944.000	0.202	-0.035
6787.000	79954.000	0.206	-0.035
6786.000	79964.000	0.223	-0.035
6785.000	79974.000	0.226	-0.035
6784.000	79984.000	0.184	-0.035
6783.000	79994.000	0.153	-0.035
6782.000	80004.000	0.214	-0.035
6781.000	80014.000	0.227	-0.035
6780.000	80024.000	0.194	-0.035
6779.000	80034.000	0.153	-0.035
6778.000	80044.000	0.223	-0.035
6777.000	80054.000	0.224	-0.035
6776.000	80064.000	0.192	-0.035
6775.000	80074.000	0.199	-0.035
6774.000	80084.000	0.206	-0.035
6773.000	80094.000	0.186	-0.035
6772.000	80104.000	0.182	-0.035
6771.000	80114.000	0.171	-0.035
6770.000	80124.000	0.203	-0.035
6769.000	80134.000	0.160	-0.035
6768.000	80144.000	0.169	-0.035
6767.000	80154.000	0.211	-0.035
6766.000	80164.000	0.193	-0.035
6765.000	80174.000	0.191	-0.035
6764.000	80184.000	0.183	-0.035
6763.000	80194.000	0.230	-0.035
6762.000	80204.000	0.212	-0.035
6761.000	80214.000	0.188	-0.035
6760.000	80224.000	0.208	-0.035
6759.000	80234.000	0.209	-0.035
6758.000	80244.000	0.151	-0.035
6757.000	80254.000	0.232	-0.035
6756.000	80264.000	0.199	-0.035
6755.000	80274.000	0.216	-0.035
6754.000	80284.000	0.213	-0.035
6753.000	80294.000	0.226	-0.035
6752.000	80304.000	0.231	-0.035
6751.000	80314.000	0.188	-0.035
6750.000	80324.000	0.240	-0.035
6749.000	80334.000	0.254	-0.035
6748.000	80344.000	0.238	-0.035
6747.000	80354.000	0.272	-0.035
6746.000	80364.000	0.219	-0.035
6745.000	80374.000	0.192	-0.035
6744.000	80384.000	0.186	-0.035
6743.000	80394.000	0.197	-0.035
6742.000	80404.000	0.159	-0.035
6741.000	80414.000	0.219	-0.035
6740.000	80424.000	0.205	-0.035
6739.000	80434.000	0.204	-0.035
6738.000	80444.000	0.180	-0.035
6737.000	80454.000	0.260	-0.035
6736.000	80464.000	0.222	-0.035
6735.000	80474.000	0.215	-0.035
6734.000	80484.000	0.207	-0.035
6733.000	80494.000	0.161	-0.035
6732.000	80504.000	0.170	-0.035
6731.000	80514.000	0.187	-0.035
6730.000	80524.000	0.170	-0.035
6729.000	80534.000	0.187	-0.035
6728.000	80544.000	0.232	-0.035
6727.000	80554.000	0.215	-0.035
6726.000	80564.000	0.226	-0.035
6725.000	80574.000	0.196	-0.035
6724.000	80584.000	0.198	-0.035
