# Delay scan
# MW at 19 dB
# Laser at 365854 GHz, 0th Resonance.
# PM at 1.4 (35 dB)
# No Static
i	d	s	b
7456.000	73256.000	0.175	-0.036
7455.000	73266.000	0.120	-0.036
7454.000	73276.000	0.128	-0.036
7453.000	73286.000	0.149	-0.036
7452.000	73296.000	0.144	-0.036
7451.000	73306.000	0.117	-0.036
7450.000	73316.000	0.125	-0.036
7449.000	73326.000	0.136	-0.036
7448.000	73336.000	0.162	-0.036
7447.000	73346.000	0.179	-0.036
7446.000	73356.000	0.202	-0.036
7445.000	73366.000	0.151	-0.036
7444.000	73376.000	0.125	-0.036
7443.000	73386.000	0.165	-0.036
7442.000	73396.000	0.176	-0.036
7441.000	73406.000	0.160	-0.036
7440.000	73416.000	0.161	-0.036
7439.000	73426.000	0.172	-0.036
7438.000	73436.000	0.120	-0.036
7437.000	73446.000	0.165	-0.036
7436.000	73456.000	0.148	-0.036
7435.000	73466.000	0.128	-0.036
7434.000	73476.000	0.151	-0.036
7433.000	73486.000	0.131	-0.036
7432.000	73496.000	0.173	-0.036
7431.000	73506.000	0.150	-0.036
7430.000	73516.000	0.167	-0.036
7429.000	73526.000	0.135	-0.036
7428.000	73536.000	0.139	-0.036
7427.000	73546.000	0.172	-0.036
7426.000	73556.000	0.139	-0.036
7425.000	73566.000	0.134	-0.036
7424.000	73576.000	0.138	-0.036
7423.000	73586.000	0.122	-0.036
7422.000	73596.000	0.185	-0.036
7421.000	73606.000	0.156	-0.036
7420.000	73616.000	0.171	-0.036
7419.000	73626.000	0.155	-0.036
7418.000	73636.000	0.146	-0.036
7417.000	73646.000	0.160	-0.036
7416.000	73656.000	0.170	-0.036
7415.000	73666.000	0.163	-0.036
7414.000	73676.000	0.151	-0.036
7413.000	73686.000	0.155	-0.036
7412.000	73696.000	0.121	-0.036
7411.000	73706.000	0.146	-0.036
7410.000	73716.000	0.143	-0.036
7409.000	73726.000	0.125	-0.036
7408.000	73736.000	0.136	-0.036
7407.000	73746.000	0.122	-0.036
7406.000	73756.000	0.143	-0.036
7405.000	73766.000	0.161	-0.036
7404.000	73776.000	0.152	-0.036
7403.000	73786.000	0.100	-0.036
7402.000	73796.000	0.140	-0.036
7401.000	73806.000	0.145	-0.036
7400.000	73816.000	0.162	-0.036
7399.000	73826.000	0.158	-0.036
7398.000	73836.000	0.201	-0.036
7397.000	73846.000	0.171	-0.036
7396.000	73856.000	0.138	-0.036
7395.000	73866.000	0.139	-0.036
7394.000	73876.000	0.172	-0.036
7393.000	73886.000	0.127	-0.036
7392.000	73896.000	0.130	-0.036
7391.000	73906.000	0.132	-0.036
7390.000	73916.000	0.148	-0.036
7389.000	73926.000	0.141	-0.036
7388.000	73936.000	0.147	-0.036
7387.000	73946.000	0.131	-0.036
7386.000	73956.000	0.094	-0.036
7385.000	73966.000	0.146	-0.036
7384.000	73976.000	0.107	-0.036
7383.000	73986.000	0.134	-0.036
7382.000	73996.000	0.145	-0.036
7381.000	74006.000	0.130	-0.036
7380.000	74016.000	0.126	-0.036
7379.000	74026.000	0.136	-0.036
7378.000	74036.000	0.135	-0.036
7377.000	74046.000	0.131	-0.036
7376.000	74056.000	0.159	-0.036
7375.000	74066.000	0.142	-0.036
7374.000	74076.000	0.154	-0.036
7373.000	74086.000	0.100	-0.036
7372.000	74096.000	0.139	-0.036
7371.000	74106.000	0.163	-0.036
7370.000	74116.000	0.120	-0.036
7369.000	74126.000	0.144	-0.036
7368.000	74136.000	0.133	-0.036
7367.000	74146.000	0.135	-0.036
7366.000	74156.000	0.117	-0.036
7365.000	74166.000	0.115	-0.036
7364.000	74176.000	0.136	-0.036
7363.000	74186.000	0.120	-0.036
7362.000	74196.000	0.126	-0.036
7361.000	74206.000	0.138	-0.036
7360.000	74216.000	0.143	-0.036
7359.000	74226.000	0.116	-0.036
7358.000	74236.000	0.157	-0.036
7357.000	74246.000	0.130	-0.036
7356.000	74256.000	0.097	-0.036
7355.000	74266.000	0.151	-0.036
7354.000	74276.000	0.112	-0.036
7353.000	74286.000	0.141	-0.036
7352.000	74296.000	0.132	-0.036
7351.000	74306.000	0.160	-0.036
7350.000	74316.000	0.119	-0.036
7349.000	74326.000	0.145	-0.036
7348.000	74336.000	0.127	-0.036
7347.000	74346.000	0.128	-0.036
7346.000	74356.000	0.123	-0.036
7345.000	74366.000	0.128	-0.036
7344.000	74376.000	0.161	-0.036
7343.000	74386.000	0.131	-0.036
7342.000	74396.000	0.136	-0.036
7341.000	74406.000	0.146	-0.036
7340.000	74416.000	0.138	-0.036
7339.000	74426.000	0.124	-0.036
7338.000	74436.000	0.144	-0.036
7337.000	74446.000	0.135	-0.036
7336.000	74456.000	0.110	-0.036
7335.000	74466.000	0.184	-0.036
7334.000	74476.000	0.132	-0.036
7333.000	74486.000	0.132	-0.036
7332.000	74496.000	0.176	-0.036
7331.000	74506.000	0.131	-0.036
7330.000	74516.000	0.161	-0.036
7329.000	74526.000	0.148	-0.036
7328.000	74536.000	0.144	-0.036
7327.000	74546.000	0.146	-0.036
7326.000	74556.000	0.188	-0.036
7325.000	74566.000	0.121	-0.036
7324.000	74576.000	0.114	-0.036
7323.000	74586.000	0.158	-0.036
7322.000	74596.000	0.114	-0.036
7321.000	74606.000	0.137	-0.036
7320.000	74616.000	0.119	-0.036
7319.000	74626.000	0.164	-0.036
7318.000	74636.000	0.123	-0.036
7317.000	74646.000	0.159	-0.036
7316.000	74656.000	0.157	-0.036
7315.000	74666.000	0.120	-0.036
7314.000	74676.000	0.116	-0.036
7313.000	74686.000	0.111	-0.036
7312.000	74696.000	0.128	-0.036
7311.000	74706.000	0.152	-0.036
7310.000	74716.000	0.138	-0.036
7309.000	74726.000	0.116	-0.036
7308.000	74736.000	0.139	-0.036
7307.000	74746.000	0.123	-0.036
7306.000	74756.000	0.158	-0.036
7305.000	74766.000	0.108	-0.036
7304.000	74776.000	0.093	-0.036
7303.000	74786.000	0.127	-0.036
7302.000	74796.000	0.123	-0.036
7301.000	74806.000	0.122	-0.036
7300.000	74816.000	0.123	-0.036
7299.000	74826.000	0.169	-0.036
7298.000	74836.000	0.165	-0.036
7297.000	74846.000	0.122	-0.036
7296.000	74856.000	0.166	-0.036
7295.000	74866.000	0.123	-0.036
7294.000	74876.000	0.141	-0.036
7293.000	74886.000	0.105	-0.036
7292.000	74896.000	0.106	-0.036
7291.000	74906.000	0.144	-0.036
7290.000	74916.000	0.144	-0.036
7289.000	74926.000	0.126	-0.036
7288.000	74936.000	0.161	-0.036
7287.000	74946.000	0.148	-0.036
7286.000	74956.000	0.127	-0.036
7285.000	74966.000	0.148	-0.036
7284.000	74976.000	0.108	-0.036
7283.000	74986.000	0.126	-0.036
7282.000	74996.000	0.129	-0.036
7281.000	75006.000	0.117	-0.036
7280.000	75016.000	0.147	-0.036
7279.000	75026.000	0.143	-0.036
7278.000	75036.000	0.104	-0.036
7277.000	75046.000	0.131	-0.036
7276.000	75056.000	0.090	-0.036
7275.000	75066.000	0.121	-0.036
7274.000	75076.000	0.121	-0.036
7273.000	75086.000	0.104	-0.036
7272.000	75096.000	0.094	-0.036
7271.000	75106.000	0.118	-0.036
7270.000	75116.000	0.122	-0.036
7269.000	75126.000	0.128	-0.036
7268.000	75136.000	0.097	-0.036
7267.000	75146.000	0.142	-0.036
7266.000	75156.000	0.122	-0.036
7265.000	75166.000	0.129	-0.036
7264.000	75176.000	0.128	-0.036
7263.000	75186.000	0.106	-0.036
7262.000	75196.000	0.130	-0.036
7261.000	75206.000	0.116	-0.036
7260.000	75216.000	0.083	-0.036
7259.000	75226.000	0.119	-0.036
7258.000	75236.000	0.135	-0.036
7257.000	75246.000	0.095	-0.036
7256.000	75256.000	0.138	-0.036
7255.000	75266.000	0.108	-0.036
7254.000	75276.000	0.146	-0.036
7253.000	75286.000	0.090	-0.036
7252.000	75296.000	0.093	-0.036
7251.000	75306.000	0.115	-0.036
7250.000	75316.000	0.109	-0.036
7249.000	75326.000	0.105	-0.036
7248.000	75336.000	0.119	-0.036
7247.000	75346.000	0.135	-0.036
7246.000	75356.000	0.092	-0.036
7245.000	75366.000	0.111	-0.036
7244.000	75376.000	0.122	-0.036
7243.000	75386.000	0.091	-0.036
7242.000	75396.000	0.115	-0.036
7241.000	75406.000	0.107	-0.036
7240.000	75416.000	0.144	-0.036
7239.000	75426.000	0.104	-0.036
7238.000	75436.000	0.151	-0.036
7237.000	75446.000	0.137	-0.036
7236.000	75456.000	0.122	-0.036
7235.000	75466.000	0.120	-0.036
7234.000	75476.000	0.097	-0.036
7233.000	75486.000	0.137	-0.036
7232.000	75496.000	0.132	-0.036
7231.000	75506.000	0.089	-0.036
7230.000	75516.000	0.122	-0.036
7229.000	75526.000	0.135	-0.036
7228.000	75536.000	0.135	-0.036
7227.000	75546.000	0.103	-0.036
7226.000	75556.000	0.118	-0.036
7225.000	75566.000	0.089	-0.036
7224.000	75576.000	0.147	-0.036
7223.000	75586.000	0.122	-0.036
7222.000	75596.000	0.131	-0.036
7221.000	75606.000	0.121	-0.036
7220.000	75616.000	0.099	-0.036
7219.000	75626.000	0.129	-0.036
7218.000	75636.000	0.088	-0.036
7217.000	75646.000	0.122	-0.036
7216.000	75656.000	0.093	-0.036
7215.000	75666.000	0.061	-0.036
7214.000	75676.000	0.149	-0.036
7213.000	75686.000	0.141	-0.036
7212.000	75696.000	0.127	-0.036
7211.000	75706.000	0.150	-0.036
7210.000	75716.000	0.121	-0.036
7209.000	75726.000	0.152	-0.036
7208.000	75736.000	0.108	-0.036
7207.000	75746.000	0.087	-0.036
7206.000	75756.000	0.109	-0.036
7205.000	75766.000	0.105	-0.036
7204.000	75776.000	0.125	-0.036
7203.000	75786.000	0.119	-0.036
7202.000	75796.000	0.111	-0.036
7201.000	75806.000	0.113	-0.036
7200.000	75816.000	0.145	-0.036
7199.000	75826.000	0.132	-0.036
7198.000	75836.000	0.106	-0.036
7197.000	75846.000	0.110	-0.036
7196.000	75856.000	0.124	-0.036
7195.000	75866.000	0.157	-0.036
7194.000	75876.000	0.118	-0.036
7193.000	75886.000	0.114	-0.036
7192.000	75896.000	0.099	-0.036
7191.000	75906.000	0.178	-0.036
7190.000	75916.000	0.147	-0.036
7189.000	75926.000	0.123	-0.036
7188.000	75936.000	0.104	-0.036
7187.000	75946.000	0.133	-0.036
7186.000	75956.000	0.122	-0.036
7185.000	75966.000	0.100	-0.036
7184.000	75976.000	0.091	-0.036
7183.000	75986.000	0.131	-0.036
7182.000	75996.000	0.126	-0.036
7181.000	76006.000	0.140	-0.036
7180.000	76016.000	0.092	-0.036
7179.000	76026.000	0.136	-0.036
7178.000	76036.000	0.101	-0.036
7177.000	76046.000	0.089	-0.036
7176.000	76056.000	0.141	-0.036
7175.000	76066.000	0.108	-0.036
7174.000	76076.000	0.090	-0.036
7173.000	76086.000	0.129	-0.036
7172.000	76096.000	0.125	-0.036
7171.000	76106.000	0.095	-0.036
7170.000	76116.000	0.132	-0.036
7169.000	76126.000	0.093	-0.036
7168.000	76136.000	0.072	-0.036
7167.000	76146.000	0.104	-0.036
7166.000	76156.000	0.105	-0.036
7165.000	76166.000	0.116	-0.036
7164.000	76176.000	0.123	-0.036
7163.000	76186.000	0.149	-0.036
7162.000	76196.000	0.108	-0.036
7161.000	76206.000	0.123	-0.036
7160.000	76216.000	0.102	-0.036
7159.000	76226.000	0.140	-0.036
7158.000	76236.000	0.125	-0.036
7157.000	76246.000	0.100	-0.036
7156.000	76256.000	0.103	-0.036
7155.000	76266.000	0.113	-0.036
7154.000	76276.000	0.086	-0.036
7153.000	76286.000	0.108	-0.036
7152.000	76296.000	0.118	-0.036
7151.000	76306.000	0.106	-0.036
7150.000	76316.000	0.103	-0.036
7149.000	76326.000	0.096	-0.036
7148.000	76336.000	0.130	-0.036
7147.000	76346.000	0.115	-0.036
7146.000	76356.000	0.118	-0.036
7145.000	76366.000	0.122	-0.036
7144.000	76376.000	0.130	-0.036
7143.000	76386.000	0.076	-0.036
7142.000	76396.000	0.147	-0.036
7141.000	76406.000	0.114	-0.036
7140.000	76416.000	0.123	-0.036
7139.000	76426.000	0.088	-0.036
7138.000	76436.000	0.135	-0.036
7137.000	76446.000	0.125	-0.036
7136.000	76456.000	0.140	-0.036
7135.000	76466.000	0.154	-0.036
7134.000	76476.000	0.114	-0.036
7133.000	76486.000	0.135	-0.036
7132.000	76496.000	0.131	-0.036
7131.000	76506.000	0.112	-0.036
7130.000	76516.000	0.127	-0.036
7129.000	76526.000	0.152	-0.036
7128.000	76536.000	0.121	-0.036
7127.000	76546.000	0.124	-0.036
7126.000	76556.000	0.136	-0.036
7125.000	76566.000	0.123	-0.036
7124.000	76576.000	0.127	-0.036
7123.000	76586.000	0.114	-0.036
7122.000	76596.000	0.131	-0.036
7121.000	76606.000	0.104	-0.036
7120.000	76616.000	0.118	-0.036
7119.000	76626.000	0.108	-0.036
7118.000	76636.000	0.119	-0.036
7117.000	76646.000	0.114	-0.036
7116.000	76656.000	0.096	-0.036
7115.000	76666.000	0.085	-0.036
7114.000	76676.000	0.107	-0.036
7113.000	76686.000	0.101	-0.036
7112.000	76696.000	0.125	-0.036
7111.000	76706.000	0.107	-0.036
7110.000	76716.000	0.079	-0.036
7109.000	76726.000	0.139	-0.036
7108.000	76736.000	0.131	-0.036
7107.000	76746.000	0.135	-0.036
7106.000	76756.000	0.124	-0.036
7105.000	76766.000	0.146	-0.036
7104.000	76776.000	0.130	-0.036
7103.000	76786.000	0.099	-0.036
7102.000	76796.000	0.085	-0.036
7101.000	76806.000	0.137	-0.036
7100.000	76816.000	0.107	-0.036
7099.000	76826.000	0.133	-0.036
7098.000	76836.000	0.103	-0.036
7097.000	76846.000	0.123	-0.036
7096.000	76856.000	0.143	-0.036
7095.000	76866.000	0.110	-0.036
7094.000	76876.000	0.108	-0.036
7093.000	76886.000	0.087	-0.036
7092.000	76896.000	0.101	-0.036
7091.000	76906.000	0.101	-0.036
7090.000	76916.000	0.117	-0.036
7089.000	76926.000	0.135	-0.036
7088.000	76936.000	0.121	-0.036
7087.000	76946.000	0.119	-0.036
7086.000	76956.000	0.107	-0.036
7085.000	76966.000	0.135	-0.036
7084.000	76976.000	0.091	-0.036
7083.000	76986.000	0.118	-0.036
7082.000	76996.000	0.131	-0.036
7081.000	77006.000	0.123	-0.036
7080.000	77016.000	0.079	-0.036
7079.000	77026.000	0.117	-0.036
7078.000	77036.000	0.128	-0.036
7077.000	77046.000	0.103	-0.036
7076.000	77056.000	0.116	-0.036
7075.000	77066.000	0.113	-0.036
7074.000	77076.000	0.105	-0.036
7073.000	77086.000	0.107	-0.036
7072.000	77096.000	0.088	-0.036
7071.000	77106.000	0.122	-0.036
7070.000	77116.000	0.121	-0.036
7069.000	77126.000	0.125	-0.036
7068.000	77136.000	0.121	-0.036
7067.000	77146.000	0.097	-0.036
7066.000	77156.000	0.088	-0.036
7065.000	77166.000	0.103	-0.036
7064.000	77176.000	0.137	-0.036
7063.000	77186.000	0.100	-0.036
7062.000	77196.000	0.132	-0.036
7061.000	77206.000	0.114	-0.036
7060.000	77216.000	0.123	-0.036
7059.000	77226.000	0.122	-0.036
7058.000	77236.000	0.092	-0.036
7057.000	77246.000	0.115	-0.036
7056.000	77256.000	0.125	-0.036
7055.000	77266.000	0.110	-0.036
7054.000	77276.000	0.112	-0.036
7053.000	77286.000	0.148	-0.036
7052.000	77296.000	0.142	-0.036
7051.000	77306.000	0.113	-0.036
7050.000	77316.000	0.079	-0.036
7049.000	77326.000	0.124	-0.036
7048.000	77336.000	0.151	-0.036
7047.000	77346.000	0.152	-0.036
7046.000	77356.000	0.141	-0.036
7045.000	77366.000	0.099	-0.036
7044.000	77376.000	0.123	-0.036
7043.000	77386.000	0.122	-0.036
7042.000	77396.000	0.096	-0.036
7041.000	77406.000	0.113	-0.036
7040.000	77416.000	0.084	-0.036
7039.000	77426.000	0.116	-0.036
7038.000	77436.000	0.092	-0.036
7037.000	77446.000	0.114	-0.036
7036.000	77456.000	0.083	-0.036
7035.000	77466.000	0.116	-0.036
7034.000	77476.000	0.082	-0.036
7033.000	77486.000	0.139	-0.036
7032.000	77496.000	0.106	-0.036
7031.000	77506.000	0.117	-0.036
7030.000	77516.000	0.117	-0.036
7029.000	77526.000	0.147	-0.036
7028.000	77536.000	0.117	-0.036
7027.000	77546.000	0.136	-0.036
7026.000	77556.000	0.098	-0.036
7025.000	77566.000	0.099	-0.036
7024.000	77576.000	0.095	-0.036
7023.000	77586.000	0.101	-0.036
7022.000	77596.000	0.092	-0.036
7021.000	77606.000	0.149	-0.036
7020.000	77616.000	0.082	-0.036
7019.000	77626.000	0.127	-0.036
7018.000	77636.000	0.163	-0.036
7017.000	77646.000	0.109	-0.036
7016.000	77656.000	0.113	-0.036
7015.000	77666.000	0.128	-0.036
7014.000	77676.000	0.070	-0.036
7013.000	77686.000	0.090	-0.036
7012.000	77696.000	0.093	-0.036
7011.000	77706.000	0.139	-0.036
7010.000	77716.000	0.085	-0.036
7009.000	77726.000	0.103	-0.036
7008.000	77736.000	0.108	-0.036
7007.000	77746.000	0.101	-0.036
7006.000	77756.000	0.105	-0.036
7005.000	77766.000	0.124	-0.036
7004.000	77776.000	0.116	-0.036
7003.000	77786.000	0.096	-0.036
7002.000	77796.000	0.111	-0.036
7001.000	77806.000	0.140	-0.036
7000.000	77816.000	0.088	-0.036
6999.000	77826.000	0.105	-0.036
6998.000	77836.000	0.124	-0.036
6997.000	77846.000	0.127	-0.036
6996.000	77856.000	0.133	-0.036
6995.000	77866.000	0.154	-0.036
6994.000	77876.000	0.127	-0.036
6993.000	77886.000	0.150	-0.036
6992.000	77896.000	0.122	-0.036
6991.000	77906.000	0.153	-0.036
6990.000	77916.000	0.142	-0.036
6989.000	77926.000	0.120	-0.036
6988.000	77936.000	0.102	-0.036
6987.000	77946.000	0.103	-0.036
6986.000	77956.000	0.133	-0.036
6985.000	77966.000	0.137	-0.036
6984.000	77976.000	0.108	-0.036
6983.000	77986.000	0.118	-0.036
6982.000	77996.000	0.140	-0.036
6981.000	78006.000	0.097	-0.036
6980.000	78016.000	0.120	-0.036
6979.000	78026.000	0.164	-0.036
6978.000	78036.000	0.129	-0.036
6977.000	78046.000	0.154	-0.036
6976.000	78056.000	0.109	-0.036
6975.000	78066.000	0.096	-0.036
6974.000	78076.000	0.139	-0.036
6973.000	78086.000	0.154	-0.036
6972.000	78096.000	0.111	-0.036
6971.000	78106.000	0.118	-0.036
6970.000	78116.000	0.126	-0.036
6969.000	78126.000	0.126	-0.036
6968.000	78136.000	0.126	-0.036
6967.000	78146.000	0.122	-0.036
6966.000	78156.000	0.131	-0.036
6965.000	78166.000	0.117	-0.036
6964.000	78176.000	0.111	-0.036
6963.000	78186.000	0.164	-0.036
6962.000	78196.000	0.125	-0.036
6961.000	78206.000	0.099	-0.036
6960.000	78216.000	0.104	-0.036
6959.000	78226.000	0.126	-0.036
6958.000	78236.000	0.148	-0.036
6957.000	78246.000	0.096	-0.036
6956.000	78256.000	0.122	-0.036
6955.000	78266.000	0.115	-0.036
6954.000	78276.000	0.158	-0.036
6953.000	78286.000	0.137	-0.036
6952.000	78296.000	0.098	-0.036
6951.000	78306.000	0.112	-0.036
6950.000	78316.000	0.118	-0.036
6949.000	78326.000	0.128	-0.036
6948.000	78336.000	0.143	-0.036
6947.000	78346.000	0.112	-0.036
6946.000	78356.000	0.100	-0.036
6945.000	78366.000	0.095	-0.036
6944.000	78376.000	0.114	-0.036
6943.000	78386.000	0.146	-0.036
6942.000	78396.000	0.104	-0.036
6941.000	78406.000	0.097	-0.036
6940.000	78416.000	0.107	-0.036
6939.000	78426.000	0.120	-0.036
6938.000	78436.000	0.141	-0.036
6937.000	78446.000	0.124	-0.036
6936.000	78456.000	0.136	-0.036
6935.000	78466.000	0.150	-0.036
6934.000	78476.000	0.108	-0.036
6933.000	78486.000	0.123	-0.036
6932.000	78496.000	0.099	-0.036
6931.000	78506.000	0.117	-0.036
6930.000	78516.000	0.170	-0.036
6929.000	78526.000	0.109	-0.036
6928.000	78536.000	0.113	-0.036
6927.000	78546.000	0.154	-0.036
6926.000	78556.000	0.142	-0.036
6925.000	78566.000	0.105	-0.036
6924.000	78576.000	0.141	-0.036
6923.000	78586.000	0.127	-0.036
6922.000	78596.000	0.102	-0.036
6921.000	78606.000	0.160	-0.036
6920.000	78616.000	0.151	-0.036
6919.000	78626.000	0.141	-0.036
6918.000	78636.000	0.105	-0.036
6917.000	78646.000	0.107	-0.036
6916.000	78656.000	0.100	-0.036
6915.000	78666.000	0.144	-0.036
6914.000	78676.000	0.110	-0.036
6913.000	78686.000	0.115	-0.036
6912.000	78696.000	0.124	-0.036
6911.000	78706.000	0.102	-0.036
6910.000	78716.000	0.142	-0.036
6909.000	78726.000	0.119	-0.036
6908.000	78736.000	0.137	-0.036
6907.000	78746.000	0.115	-0.036
6906.000	78756.000	0.114	-0.036
6905.000	78766.000	0.114	-0.036
6904.000	78776.000	0.112	-0.036
6903.000	78786.000	0.106	-0.036
6902.000	78796.000	0.120	-0.036
6901.000	78806.000	0.118	-0.036
6900.000	78816.000	0.163	-0.036
6899.000	78826.000	0.110	-0.036
6898.000	78836.000	0.115	-0.036
6897.000	78846.000	0.153	-0.036
6896.000	78856.000	0.121	-0.036
6895.000	78866.000	0.161	-0.036
6894.000	78876.000	0.116	-0.036
6893.000	78886.000	0.125	-0.036
6892.000	78896.000	0.151	-0.036
6891.000	78906.000	0.125	-0.036
6890.000	78916.000	0.122	-0.036
6889.000	78926.000	0.103	-0.036
6888.000	78936.000	0.138	-0.036
6887.000	78946.000	0.132	-0.036
6886.000	78956.000	0.117	-0.036
6885.000	78966.000	0.134	-0.036
6884.000	78976.000	0.124	-0.036
6883.000	78986.000	0.114	-0.036
6882.000	78996.000	0.140	-0.036
6881.000	79006.000	0.175	-0.036
6880.000	79016.000	0.101	-0.036
6879.000	79026.000	0.098	-0.036
6878.000	79036.000	0.131	-0.036
6877.000	79046.000	0.155	-0.036
6876.000	79056.000	0.179	-0.036
6875.000	79066.000	0.137	-0.036
6874.000	79076.000	0.169	-0.036
6873.000	79086.000	0.145	-0.036
6872.000	79096.000	0.133	-0.036
6871.000	79106.000	0.075	-0.036
6870.000	79116.000	0.120	-0.036
6869.000	79126.000	0.100	-0.036
6868.000	79136.000	0.120	-0.036
6867.000	79146.000	0.140	-0.036
6866.000	79156.000	0.183	-0.036
6865.000	79166.000	0.125	-0.036
6864.000	79176.000	0.121	-0.036
6863.000	79186.000	0.116	-0.036
6862.000	79196.000	0.121	-0.036
6861.000	79206.000	0.168	-0.036
6860.000	79216.000	0.106	-0.036
6859.000	79226.000	0.111	-0.036
6858.000	79236.000	0.120	-0.036
6857.000	79246.000	0.135	-0.036
6856.000	79256.000	0.114	-0.036
6855.000	79266.000	0.158	-0.036
6854.000	79276.000	0.144	-0.036
6853.000	79286.000	0.134	-0.036
6852.000	79296.000	0.177	-0.036
6851.000	79306.000	0.109	-0.036
6850.000	79316.000	0.120	-0.036
6849.000	79326.000	0.152	-0.036
6848.000	79336.000	0.148	-0.036
6847.000	79346.000	0.142	-0.036
6846.000	79356.000	0.126	-0.036
6845.000	79366.000	0.145	-0.036
6844.000	79376.000	0.132	-0.036
6843.000	79386.000	0.121	-0.036
6842.000	79396.000	0.108	-0.036
6841.000	79406.000	0.136	-0.036
6840.000	79416.000	0.143	-0.036
6839.000	79426.000	0.140	-0.036
6838.000	79436.000	0.149	-0.036
6837.000	79446.000	0.112	-0.036
6836.000	79456.000	0.181	-0.036
6835.000	79466.000	0.154	-0.036
6834.000	79476.000	0.176	-0.036
6833.000	79486.000	0.141	-0.036
6832.000	79496.000	0.123	-0.036
6831.000	79506.000	0.113	-0.036
6830.000	79516.000	0.150	-0.036
6829.000	79526.000	0.104	-0.036
6828.000	79536.000	0.151	-0.036
6827.000	79546.000	0.159	-0.036
6826.000	79556.000	0.169	-0.036
6825.000	79566.000	0.136	-0.036
6824.000	79576.000	0.127	-0.036
6823.000	79586.000	0.131	-0.036
6822.000	79596.000	0.144	-0.036
6821.000	79606.000	0.107	-0.036
6820.000	79616.000	0.133	-0.036
6819.000	79626.000	0.111	-0.036
6818.000	79636.000	0.123	-0.036
6817.000	79646.000	0.143	-0.036
6816.000	79656.000	0.134	-0.036
6815.000	79666.000	0.121	-0.036
6814.000	79676.000	0.138	-0.036
6813.000	79686.000	0.119	-0.036
6812.000	79696.000	0.088	-0.036
6811.000	79706.000	0.101	-0.036
6810.000	79716.000	0.134	-0.036
6809.000	79726.000	0.128	-0.036
6808.000	79736.000	0.170	-0.036
6807.000	79746.000	0.130	-0.036
6806.000	79756.000	0.144	-0.036
6805.000	79766.000	0.101	-0.036
6804.000	79776.000	0.111	-0.036
6803.000	79786.000	0.128	-0.036
6802.000	79796.000	0.114	-0.036
6801.000	79806.000	0.132	-0.036
6800.000	79816.000	0.144	-0.036
6799.000	79826.000	0.104	-0.036
6798.000	79836.000	0.124	-0.036
6797.000	79846.000	0.114	-0.036
6796.000	79856.000	0.112	-0.036
6795.000	79866.000	0.127	-0.036
6794.000	79876.000	0.132	-0.036
6793.000	79886.000	0.151	-0.036
6792.000	79896.000	0.185	-0.036
6791.000	79906.000	0.116	-0.036
6790.000	79916.000	0.124	-0.036
6789.000	79926.000	0.148	-0.036
6788.000	79936.000	0.137	-0.036
6787.000	79946.000	0.143	-0.036
6786.000	79956.000	0.138	-0.036
6785.000	79966.000	0.129	-0.036
6784.000	79976.000	0.115	-0.036
6783.000	79986.000	0.143	-0.036
6782.000	79996.000	0.106	-0.036
6781.000	80006.000	0.120	-0.036
6780.000	80016.000	0.111	-0.036
6779.000	80026.000	0.096	-0.036
6778.000	80036.000	0.125	-0.036
6777.000	80046.000	0.143	-0.036
6776.000	80056.000	0.135	-0.036
6775.000	80066.000	0.138	-0.036
6774.000	80076.000	0.144	-0.036
6773.000	80086.000	0.100	-0.036
6772.000	80096.000	0.137	-0.036
6771.000	80106.000	0.119	-0.036
6770.000	80116.000	0.116	-0.036
6769.000	80126.000	0.132	-0.036
6768.000	80136.000	0.146	-0.036
6767.000	80146.000	0.155	-0.036
6766.000	80156.000	0.154	-0.036
6765.000	80166.000	0.115	-0.036
6764.000	80176.000	0.133	-0.036
6763.000	80186.000	0.141	-0.036
6762.000	80196.000	0.125	-0.036
6761.000	80206.000	0.104	-0.036
6760.000	80216.000	0.111	-0.036
6759.000	80226.000	0.135	-0.036
6758.000	80236.000	0.116	-0.036
6757.000	80246.000	0.141	-0.036
6756.000	80256.000	0.107	-0.036
6755.000	80266.000	0.137	-0.036
6754.000	80276.000	0.104	-0.036
6753.000	80286.000	0.129	-0.036
6752.000	80296.000	0.148	-0.036
6751.000	80306.000	0.157	-0.036
6750.000	80316.000	0.135	-0.036
6749.000	80326.000	0.123	-0.036
6748.000	80336.000	0.120	-0.036
6747.000	80346.000	0.133	-0.036
6746.000	80356.000	0.085	-0.036
6745.000	80366.000	0.099	-0.036
6744.000	80376.000	0.158	-0.036
6743.000	80386.000	0.119	-0.036
6742.000	80396.000	0.098	-0.036
6741.000	80406.000	0.140	-0.036
6740.000	80416.000	0.131	-0.036
6739.000	80426.000	0.128	-0.036
6738.000	80436.000	0.149	-0.036
6737.000	80446.000	0.134	-0.036
6736.000	80456.000	0.159	-0.036
6735.000	80466.000	0.120	-0.036
6734.000	80476.000	0.124	-0.036
6733.000	80486.000	0.135	-0.036
6732.000	80496.000	0.119	-0.036
6731.000	80506.000	0.136	-0.036
6730.000	80516.000	0.127	-0.036
6729.000	80526.000	0.149	-0.036
6728.000	80536.000	0.162	-0.036
6727.000	80546.000	0.119	-0.036
6726.000	80556.000	0.156	-0.036
6725.000	80566.000	0.099	-0.036
6724.000	80576.000	0.126	-0.036
