# Delay scan
# MW at 19 dB, 18.5132 GHz x2, 18.6 dB
# Laser at 365858 GHz, 0th Resonance.
# PM at 1.0 (38 dB)
# 0 mV static
i	d	s	sb	n	nb
6321.000	68666.000	0.142	-0.008	-0.331	0.172
6320.000	68676.000	0.152	-0.008	-0.331	0.172
6319.000	68686.000	0.146	-0.008	-0.331	0.172
6318.000	68696.000	0.156	-0.008	-0.331	0.172
6317.000	68706.000	0.170	-0.008	-0.331	0.172
6316.000	68716.000	0.142	-0.008	-0.331	0.172
6315.000	68726.000	0.150	-0.008	-0.331	0.172
6314.000	68736.000	0.147	-0.008	-0.331	0.172
6313.000	68746.000	0.129	-0.008	-0.331	0.172
6312.000	68756.000	0.127	-0.008	-0.331	0.172
6311.000	68766.000	0.133	-0.008	-0.331	0.172
6310.000	68776.000	0.146	-0.008	-0.331	0.172
6309.000	68786.000	0.138	-0.008	-0.331	0.172
6308.000	68796.000	0.147	-0.008	-0.331	0.172
6307.000	68806.000	0.143	-0.008	-0.331	0.172
6306.000	68816.000	0.150	-0.008	-0.331	0.172
6305.000	68826.000	0.143	-0.008	-0.331	0.172
6304.000	68836.000	0.180	-0.008	-0.331	0.172
6303.000	68846.000	0.184	-0.008	-0.331	0.172
6302.000	68856.000	0.175	-0.008	-0.331	0.172
6301.000	68866.000	0.160	-0.008	-0.331	0.172
6300.000	68876.000	0.161	-0.008	-0.331	0.172
6299.000	68886.000	0.138	-0.008	-0.331	0.172
6298.000	68896.000	0.127	-0.008	-0.331	0.172
6297.000	68906.000	0.123	-0.008	-0.331	0.172
6296.000	68916.000	0.124	-0.008	-0.331	0.172
6295.000	68926.000	0.135	-0.008	-0.331	0.172
6294.000	68936.000	0.100	-0.008	-0.331	0.172
6293.000	68946.000	0.124	-0.008	-0.331	0.172
6292.000	68956.000	0.132	-0.008	-0.331	0.172
6291.000	68966.000	0.139	-0.008	-0.331	0.172
6290.000	68976.000	0.154	-0.008	-0.331	0.172
6289.000	68986.000	0.142	-0.008	-0.331	0.172
6288.000	68996.000	0.134	-0.008	-0.331	0.172
6287.000	69006.000	0.156	-0.008	-0.331	0.172
6286.000	69016.000	0.152	-0.008	-0.331	0.172
6285.000	69026.000	0.139	-0.008	-0.331	0.172
6284.000	69036.000	0.163	-0.008	-0.331	0.172
6283.000	69046.000	0.150	-0.008	-0.331	0.172
6282.000	69056.000	0.147	-0.008	-0.331	0.172
6281.000	69066.000	0.124	-0.008	-0.331	0.172
6280.000	69076.000	0.143	-0.008	-0.331	0.172
6279.000	69086.000	0.134	-0.008	-0.331	0.172
6278.000	69096.000	0.135	-0.008	-0.331	0.172
6277.000	69106.000	0.149	-0.008	-0.331	0.172
6276.000	69116.000	0.146	-0.008	-0.331	0.172
6275.000	69126.000	0.133	-0.008	-0.331	0.172
6274.000	69136.000	0.154	-0.008	-0.331	0.172
6273.000	69146.000	0.148	-0.008	-0.331	0.172
6272.000	69156.000	0.159	-0.008	-0.331	0.172
6271.000	69166.000	0.161	-0.008	-0.331	0.172
6270.000	69176.000	0.153	-0.008	-0.331	0.172
6269.000	69186.000	0.156	-0.008	-0.331	0.172
6268.000	69196.000	0.171	-0.008	-0.331	0.172
6267.000	69206.000	0.173	-0.008	-0.331	0.172
6266.000	69216.000	0.131	-0.008	-0.331	0.172
6265.000	69226.000	0.143	-0.008	-0.331	0.172
6264.000	69236.000	0.135	-0.008	-0.331	0.172
6263.000	69246.000	0.129	-0.008	-0.331	0.172
6262.000	69256.000	0.116	-0.008	-0.331	0.172
6261.000	69266.000	0.130	-0.008	-0.331	0.172
6260.000	69276.000	0.155	-0.008	-0.331	0.172
6259.000	69286.000	0.185	-0.008	-0.331	0.172
6258.000	69296.000	0.205	-0.008	-0.331	0.172
6257.000	69306.000	0.173	-0.008	-0.331	0.172
6256.000	69316.000	0.161	-0.008	-0.331	0.172
6255.000	69326.000	0.147	-0.008	-0.331	0.172
6254.000	69336.000	0.163	-0.008	-0.331	0.172
6253.000	69346.000	0.176	-0.008	-0.331	0.172
6252.000	69356.000	0.179	-0.008	-0.331	0.172
6251.000	69366.000	0.167	-0.008	-0.331	0.172
6250.000	69376.000	0.137	-0.008	-0.331	0.172
6249.000	69386.000	0.144	-0.008	-0.331	0.172
6248.000	69396.000	0.137	-0.008	-0.331	0.172
6247.000	69406.000	0.162	-0.008	-0.331	0.172
6246.000	69416.000	0.194	-0.008	-0.331	0.172
6245.000	69426.000	0.168	-0.008	-0.331	0.172
6244.000	69436.000	0.164	-0.008	-0.331	0.172
6243.000	69446.000	0.176	-0.008	-0.331	0.172
6242.000	69456.000	0.177	-0.008	-0.331	0.172
6241.000	69466.000	0.151	-0.008	-0.331	0.172
6240.000	69476.000	0.151	-0.008	-0.331	0.172
6239.000	69486.000	0.155	-0.008	-0.331	0.172
6238.000	69496.000	0.168	-0.008	-0.331	0.172
6237.000	69506.000	0.191	-0.008	-0.331	0.172
6236.000	69516.000	0.159	-0.008	-0.331	0.172
6235.000	69526.000	0.167	-0.008	-0.331	0.172
6234.000	69536.000	0.149	-0.008	-0.331	0.172
6233.000	69546.000	0.142	-0.008	-0.331	0.172
6232.000	69556.000	0.153	-0.008	-0.331	0.172
6231.000	69566.000	0.142	-0.008	-0.331	0.172
6230.000	69576.000	0.119	-0.008	-0.331	0.172
6229.000	69586.000	0.143	-0.008	-0.331	0.172
6228.000	69596.000	0.129	-0.008	-0.331	0.172
6227.000	69606.000	0.115	-0.008	-0.331	0.172
6226.000	69616.000	0.151	-0.008	-0.331	0.172
6225.000	69626.000	0.141	-0.008	-0.331	0.172
6224.000	69636.000	0.135	-0.008	-0.331	0.172
6223.000	69646.000	0.136	-0.008	-0.331	0.172
6222.000	69656.000	0.119	-0.008	-0.331	0.172
6221.000	69666.000	0.129	-0.008	-0.331	0.172
6220.000	69676.000	0.109	-0.008	-0.331	0.172
6219.000	69686.000	0.121	-0.008	-0.331	0.172
6218.000	69696.000	0.132	-0.008	-0.331	0.172
6217.000	69706.000	0.157	-0.008	-0.331	0.172
6216.000	69716.000	0.164	-0.008	-0.331	0.172
6215.000	69726.000	0.159	-0.008	-0.331	0.172
6214.000	69736.000	0.159	-0.008	-0.331	0.172
6213.000	69746.000	0.155	-0.008	-0.331	0.172
6212.000	69756.000	0.149	-0.008	-0.331	0.172
6211.000	69766.000	0.179	-0.008	-0.331	0.172
6210.000	69776.000	0.179	-0.008	-0.331	0.172
6209.000	69786.000	0.184	-0.008	-0.331	0.172
6208.000	69796.000	0.166	-0.008	-0.331	0.172
6207.000	69806.000	0.169	-0.008	-0.331	0.172
6206.000	69816.000	0.194	-0.008	-0.331	0.172
6205.000	69826.000	0.172	-0.008	-0.331	0.172
6204.000	69836.000	0.156	-0.008	-0.331	0.172
6203.000	69846.000	0.184	-0.008	-0.331	0.172
6202.000	69856.000	0.159	-0.008	-0.331	0.172
6201.000	69866.000	0.165	-0.008	-0.331	0.172
6200.000	69876.000	0.169	-0.008	-0.331	0.172
6199.000	69886.000	0.134	-0.008	-0.331	0.172
6198.000	69896.000	0.164	-0.008	-0.331	0.172
6197.000	69906.000	0.156	-0.008	-0.331	0.172
6196.000	69916.000	0.167	-0.008	-0.331	0.172
6195.000	69926.000	0.164	-0.008	-0.331	0.172
6194.000	69936.000	0.143	-0.008	-0.331	0.172
6193.000	69946.000	0.162	-0.008	-0.331	0.172
6192.000	69956.000	0.140	-0.008	-0.331	0.172
6191.000	69966.000	0.136	-0.008	-0.331	0.172
6190.000	69976.000	0.120	-0.008	-0.331	0.172
6189.000	69986.000	0.146	-0.008	-0.331	0.172
6188.000	69996.000	0.151	-0.008	-0.331	0.172
6187.000	70006.000	0.140	-0.008	-0.331	0.172
6186.000	70016.000	0.134	-0.008	-0.331	0.172
6185.000	70026.000	0.163	-0.008	-0.331	0.172
6184.000	70036.000	0.168	-0.008	-0.331	0.172
6183.000	70046.000	0.146	-0.008	-0.331	0.172
6182.000	70056.000	0.174	-0.008	-0.331	0.172
6181.000	70066.000	0.163	-0.008	-0.331	0.172
6180.000	70076.000	0.152	-0.008	-0.331	0.172
6179.000	70086.000	0.172	-0.008	-0.331	0.172
6178.000	70096.000	0.169	-0.008	-0.331	0.172
6177.000	70106.000	0.161	-0.008	-0.331	0.172
6176.000	70116.000	0.164	-0.008	-0.331	0.172
6175.000	70126.000	0.182	-0.008	-0.331	0.172
6174.000	70136.000	0.166	-0.008	-0.331	0.172
6173.000	70146.000	0.161	-0.008	-0.331	0.172
6172.000	70156.000	0.154	-0.008	-0.331	0.172
6171.000	70166.000	0.141	-0.008	-0.331	0.172
6170.000	70176.000	0.143	-0.008	-0.331	0.172
6169.000	70186.000	0.126	-0.008	-0.331	0.172
6168.000	70196.000	0.118	-0.008	-0.331	0.172
6167.000	70206.000	0.144	-0.008	-0.331	0.172
6166.000	70216.000	0.197	-0.008	-0.331	0.172
6165.000	70226.000	0.164	-0.008	-0.331	0.172
6164.000	70236.000	0.161	-0.008	-0.331	0.172
6163.000	70246.000	0.175	-0.008	-0.331	0.172
6162.000	70256.000	0.203	-0.008	-0.331	0.172
6161.000	70266.000	0.209	-0.008	-0.331	0.172
6160.000	70276.000	0.191	-0.008	-0.331	0.172
6159.000	70286.000	0.182	-0.008	-0.331	0.172
6158.000	70296.000	0.149	-0.008	-0.331	0.172
6157.000	70306.000	0.180	-0.008	-0.331	0.172
6156.000	70316.000	0.176	-0.008	-0.331	0.172
6155.000	70326.000	0.152	-0.008	-0.331	0.172
6154.000	70336.000	0.153	-0.008	-0.331	0.172
6153.000	70346.000	0.153	-0.008	-0.331	0.172
6152.000	70356.000	0.157	-0.008	-0.331	0.172
6151.000	70366.000	0.159	-0.008	-0.331	0.172
6150.000	70376.000	0.154	-0.008	-0.331	0.172
6149.000	70386.000	0.176	-0.008	-0.331	0.172
6148.000	70396.000	0.178	-0.008	-0.331	0.172
6147.000	70406.000	0.138	-0.008	-0.331	0.172
6146.000	70416.000	0.147	-0.008	-0.331	0.172
6145.000	70426.000	0.160	-0.008	-0.331	0.172
6144.000	70436.000	0.177	-0.008	-0.331	0.172
6143.000	70446.000	0.176	-0.008	-0.331	0.172
6142.000	70456.000	0.181	-0.008	-0.331	0.172
6141.000	70466.000	0.168	-0.008	-0.331	0.172
6140.000	70476.000	0.159	-0.008	-0.331	0.172
6139.000	70486.000	0.182	-0.008	-0.331	0.172
6138.000	70496.000	0.171	-0.008	-0.331	0.172
6137.000	70506.000	0.178	-0.008	-0.331	0.172
6136.000	70516.000	0.155	-0.008	-0.331	0.172
6135.000	70526.000	0.147	-0.008	-0.331	0.172
6134.000	70536.000	0.146	-0.008	-0.331	0.172
6133.000	70546.000	0.155	-0.008	-0.331	0.172
6132.000	70556.000	0.179	-0.008	-0.331	0.172
6131.000	70566.000	0.151	-0.008	-0.331	0.172
6130.000	70576.000	0.146	-0.008	-0.331	0.172
6129.000	70586.000	0.163	-0.008	-0.331	0.172
6128.000	70596.000	0.177	-0.008	-0.331	0.172
6127.000	70606.000	0.187	-0.008	-0.331	0.172
6126.000	70616.000	0.194	-0.008	-0.331	0.172
6125.000	70626.000	0.174	-0.008	-0.331	0.172
6124.000	70636.000	0.156	-0.008	-0.331	0.172
6123.000	70646.000	0.142	-0.008	-0.331	0.172
6122.000	70656.000	0.168	-0.008	-0.331	0.172
6121.000	70666.000	0.134	-0.008	-0.331	0.172
6120.000	70676.000	0.178	-0.008	-0.331	0.172
6119.000	70686.000	0.186	-0.008	-0.331	0.172
6118.000	70696.000	0.181	-0.008	-0.331	0.172
6117.000	70706.000	0.165	-0.008	-0.331	0.172
6116.000	70716.000	0.159	-0.008	-0.331	0.172
6115.000	70726.000	0.156	-0.008	-0.331	0.172
6114.000	70736.000	0.149	-0.008	-0.331	0.172
6113.000	70746.000	0.160	-0.008	-0.331	0.172
6112.000	70756.000	0.172	-0.008	-0.331	0.172
6111.000	70766.000	0.185	-0.008	-0.331	0.172
6110.000	70776.000	0.196	-0.008	-0.331	0.172
6109.000	70786.000	0.166	-0.008	-0.331	0.172
6108.000	70796.000	0.153	-0.008	-0.331	0.172
6107.000	70806.000	0.132	-0.008	-0.331	0.172
6106.000	70816.000	0.161	-0.008	-0.331	0.172
6105.000	70826.000	0.146	-0.008	-0.331	0.172
6104.000	70836.000	0.152	-0.008	-0.331	0.172
6103.000	70846.000	0.164	-0.008	-0.331	0.172
6102.000	70856.000	0.197	-0.008	-0.331	0.172
6101.000	70866.000	0.219	-0.008	-0.331	0.172
6100.000	70876.000	0.209	-0.008	-0.331	0.172
6099.000	70886.000	0.195	-0.008	-0.331	0.172
6098.000	70896.000	0.191	-0.008	-0.331	0.172
6097.000	70906.000	0.191	-0.008	-0.331	0.172
6096.000	70916.000	0.182	-0.008	-0.331	0.172
6095.000	70926.000	0.234	-0.008	-0.331	0.172
6094.000	70936.000	0.195	-0.008	-0.331	0.172
6093.000	70946.000	0.194	-0.008	-0.331	0.172
6092.000	70956.000	0.181	-0.008	-0.331	0.172
6091.000	70966.000	0.150	-0.008	-0.331	0.172
6090.000	70976.000	0.142	-0.008	-0.331	0.172
6089.000	70986.000	0.147	-0.008	-0.331	0.172
6088.000	70996.000	0.163	-0.008	-0.331	0.172
6087.000	71006.000	0.152	-0.008	-0.331	0.172
6086.000	71016.000	0.168	-0.008	-0.331	0.172
6085.000	71026.000	0.169	-0.008	-0.331	0.172
6084.000	71036.000	0.178	-0.008	-0.331	0.172
6083.000	71046.000	0.161	-0.008	-0.331	0.172
6082.000	71056.000	0.173	-0.008	-0.331	0.172
6081.000	71066.000	0.178	-0.008	-0.331	0.172
6080.000	71076.000	0.140	-0.008	-0.331	0.172
6079.000	71086.000	0.177	-0.008	-0.331	0.172
6078.000	71096.000	0.164	-0.008	-0.331	0.172
6077.000	71106.000	0.171	-0.008	-0.331	0.172
6076.000	71116.000	0.177	-0.008	-0.331	0.172
6075.000	71126.000	0.149	-0.008	-0.331	0.172
6074.000	71136.000	0.160	-0.008	-0.331	0.172
6073.000	71146.000	0.178	-0.008	-0.331	0.172
6072.000	71156.000	0.163	-0.008	-0.331	0.172
6071.000	71166.000	0.182	-0.008	-0.331	0.172
6070.000	71176.000	0.168	-0.008	-0.331	0.172
6069.000	71186.000	0.136	-0.008	-0.331	0.172
6068.000	71196.000	0.162	-0.008	-0.331	0.172
6067.000	71206.000	0.178	-0.008	-0.331	0.172
6066.000	71216.000	0.161	-0.008	-0.331	0.172
6065.000	71226.000	0.182	-0.008	-0.331	0.172
6064.000	71236.000	0.208	-0.008	-0.331	0.172
6063.000	71246.000	0.191	-0.008	-0.331	0.172
6062.000	71256.000	0.175	-0.008	-0.331	0.172
6061.000	71266.000	0.161	-0.008	-0.331	0.172
6060.000	71276.000	0.177	-0.008	-0.331	0.172
6059.000	71286.000	0.207	-0.008	-0.331	0.172
6058.000	71296.000	0.169	-0.008	-0.331	0.172
6057.000	71306.000	0.186	-0.008	-0.331	0.172
6056.000	71316.000	0.158	-0.008	-0.331	0.172
6055.000	71326.000	0.164	-0.008	-0.331	0.172
6054.000	71336.000	0.187	-0.008	-0.331	0.172
6053.000	71346.000	0.172	-0.008	-0.331	0.172
6052.000	71356.000	0.183	-0.008	-0.331	0.172
6051.000	71366.000	0.171	-0.008	-0.331	0.172
6050.000	71376.000	0.169	-0.008	-0.331	0.172
6049.000	71386.000	0.159	-0.008	-0.331	0.172
6048.000	71396.000	0.156	-0.008	-0.331	0.172
6047.000	71406.000	0.182	-0.008	-0.331	0.172
6046.000	71416.000	0.194	-0.008	-0.331	0.172
6045.000	71426.000	0.156	-0.008	-0.331	0.172
6044.000	71436.000	0.178	-0.008	-0.331	0.172
6043.000	71446.000	0.176	-0.008	-0.331	0.172
6042.000	71456.000	0.191	-0.008	-0.331	0.172
6041.000	71466.000	0.182	-0.008	-0.331	0.172
6040.000	71476.000	0.167	-0.008	-0.331	0.172
6039.000	71486.000	0.168	-0.008	-0.331	0.172
6038.000	71496.000	0.193	-0.008	-0.331	0.172
6037.000	71506.000	0.196	-0.008	-0.331	0.172
6036.000	71516.000	0.147	-0.008	-0.331	0.172
6035.000	71526.000	0.145	-0.008	-0.331	0.172
6034.000	71536.000	0.177	-0.008	-0.331	0.172
6033.000	71546.000	0.187	-0.008	-0.331	0.172
6032.000	71556.000	0.194	-0.008	-0.331	0.172
6031.000	71566.000	0.217	-0.008	-0.331	0.172
6030.000	71576.000	0.229	-0.008	-0.331	0.172
6029.000	71586.000	0.209	-0.008	-0.331	0.172
6028.000	71596.000	0.164	-0.008	-0.331	0.172
6027.000	71606.000	0.152	-0.008	-0.331	0.172
6026.000	71616.000	0.174	-0.008	-0.331	0.172
6025.000	71626.000	0.196	-0.008	-0.331	0.172
6024.000	71636.000	0.178	-0.008	-0.331	0.172
6023.000	71646.000	0.213	-0.008	-0.331	0.172
6022.000	71656.000	0.204	-0.008	-0.331	0.172
6021.000	71666.000	0.198	-0.008	-0.331	0.172
6020.000	71676.000	0.158	-0.008	-0.331	0.172
6019.000	71686.000	0.140	-0.008	-0.331	0.172
6018.000	71696.000	0.157	-0.008	-0.331	0.172
6017.000	71706.000	0.141	-0.008	-0.331	0.172
6016.000	71716.000	0.170	-0.008	-0.331	0.172
6015.000	71726.000	0.144	-0.008	-0.331	0.172
6014.000	71736.000	0.167	-0.008	-0.331	0.172
6013.000	71746.000	0.193	-0.008	-0.331	0.172
6012.000	71756.000	0.175	-0.008	-0.331	0.172
6011.000	71766.000	0.209	-0.008	-0.331	0.172
6010.000	71776.000	0.168	-0.008	-0.331	0.172
6009.000	71786.000	0.188	-0.008	-0.331	0.172
6008.000	71796.000	0.238	-0.008	-0.331	0.172
6007.000	71806.000	0.211	-0.008	-0.331	0.172
6006.000	71816.000	0.189	-0.008	-0.331	0.172
6005.000	71826.000	0.178	-0.008	-0.331	0.172
6004.000	71836.000	0.206	-0.008	-0.331	0.172
6003.000	71846.000	0.224	-0.008	-0.331	0.172
6002.000	71856.000	0.215	-0.008	-0.331	0.172
6001.000	71866.000	0.184	-0.008	-0.331	0.172
6000.000	71876.000	0.202	-0.008	-0.331	0.172
5999.000	71886.000	0.196	-0.008	-0.331	0.172
5998.000	71896.000	0.175	-0.008	-0.331	0.172
5997.000	71906.000	0.176	-0.008	-0.331	0.172
5996.000	71916.000	0.196	-0.008	-0.331	0.172
5995.000	71926.000	0.181	-0.008	-0.331	0.172
5994.000	71936.000	0.154	-0.008	-0.331	0.172
5993.000	71946.000	0.147	-0.008	-0.331	0.172
5992.000	71956.000	0.112	-0.008	-0.331	0.172
5991.000	71966.000	0.138	-0.008	-0.331	0.172
5990.000	71976.000	0.163	-0.008	-0.331	0.172
5989.000	71986.000	0.179	-0.008	-0.331	0.172
5988.000	71996.000	0.167	-0.008	-0.331	0.172
5987.000	72006.000	0.164	-0.008	-0.331	0.172
5986.000	72016.000	0.197	-0.008	-0.331	0.172
5985.000	72026.000	0.160	-0.008	-0.331	0.172
5984.000	72036.000	0.187	-0.008	-0.331	0.172
5983.000	72046.000	0.194	-0.008	-0.331	0.172
5982.000	72056.000	0.183	-0.008	-0.331	0.172
5981.000	72066.000	0.176	-0.008	-0.331	0.172
5980.000	72076.000	0.170	-0.008	-0.331	0.172
5979.000	72086.000	0.205	-0.008	-0.331	0.172
5978.000	72096.000	0.207	-0.008	-0.331	0.172
5977.000	72106.000	0.220	-0.008	-0.331	0.172
5976.000	72116.000	0.221	-0.008	-0.331	0.172
5975.000	72126.000	0.176	-0.008	-0.331	0.172
5974.000	72136.000	0.187	-0.008	-0.331	0.172
5973.000	72146.000	0.185	-0.008	-0.331	0.172
5972.000	72156.000	0.200	-0.008	-0.331	0.172
5971.000	72166.000	0.183	-0.008	-0.331	0.172
5970.000	72176.000	0.193	-0.008	-0.331	0.172
5969.000	72186.000	0.210	-0.008	-0.331	0.172
5968.000	72196.000	0.191	-0.008	-0.331	0.172
5967.000	72206.000	0.196	-0.008	-0.331	0.172
5966.000	72216.000	0.185	-0.008	-0.331	0.172
5965.000	72226.000	0.180	-0.008	-0.331	0.172
5964.000	72236.000	0.245	-0.008	-0.331	0.172
5963.000	72246.000	0.221	-0.008	-0.331	0.172
5962.000	72256.000	0.192	-0.008	-0.331	0.172
5961.000	72266.000	0.223	-0.008	-0.331	0.172
5960.000	72276.000	0.224	-0.008	-0.331	0.172
5959.000	72286.000	0.215	-0.008	-0.331	0.172
5958.000	72296.000	0.208	-0.008	-0.331	0.172
5957.000	72306.000	0.178	-0.008	-0.331	0.172
5956.000	72316.000	0.162	-0.008	-0.331	0.172
5955.000	72326.000	0.165	-0.008	-0.331	0.172
5954.000	72336.000	0.172	-0.008	-0.331	0.172
5953.000	72346.000	0.206	-0.008	-0.331	0.172
5952.000	72356.000	0.221	-0.008	-0.331	0.172
5951.000	72366.000	0.177	-0.008	-0.331	0.172
5950.000	72376.000	0.197	-0.008	-0.331	0.172
5949.000	72386.000	0.219	-0.008	-0.331	0.172
5948.000	72396.000	0.174	-0.008	-0.331	0.172
5947.000	72406.000	0.147	-0.008	-0.331	0.172
5946.000	72416.000	0.147	-0.008	-0.331	0.172
5945.000	72426.000	0.164	-0.008	-0.331	0.172
5944.000	72436.000	0.179	-0.008	-0.331	0.172
5943.000	72446.000	0.163	-0.008	-0.331	0.172
5942.000	72456.000	0.165	-0.008	-0.331	0.172
5941.000	72466.000	0.162	-0.008	-0.331	0.172
5940.000	72476.000	0.200	-0.008	-0.331	0.172
5939.000	72486.000	0.195	-0.008	-0.331	0.172
5938.000	72496.000	0.215	-0.008	-0.331	0.172
5937.000	72506.000	0.201	-0.008	-0.331	0.172
5936.000	72516.000	0.160	-0.008	-0.331	0.172
5935.000	72526.000	0.205	-0.008	-0.331	0.172
5934.000	72536.000	0.203	-0.008	-0.331	0.172
5933.000	72546.000	0.199	-0.008	-0.331	0.172
5932.000	72556.000	0.159	-0.008	-0.331	0.172
5931.000	72566.000	0.141	-0.008	-0.331	0.172
5930.000	72576.000	0.132	-0.008	-0.331	0.172
5929.000	72586.000	0.156	-0.008	-0.331	0.172
5928.000	72596.000	0.151	-0.008	-0.331	0.172
5927.000	72606.000	0.171	-0.008	-0.331	0.172
5926.000	72616.000	0.201	-0.008	-0.331	0.172
5925.000	72626.000	0.185	-0.008	-0.331	0.172
5924.000	72636.000	0.181	-0.008	-0.331	0.172
5923.000	72646.000	0.189	-0.008	-0.331	0.172
5922.000	72656.000	0.187	-0.008	-0.331	0.172
5921.000	72666.000	0.206	-0.008	-0.331	0.172
5920.000	72676.000	0.187	-0.008	-0.331	0.172
5919.000	72686.000	0.163	-0.008	-0.331	0.172
5918.000	72696.000	0.205	-0.008	-0.331	0.172
5917.000	72706.000	0.209	-0.008	-0.331	0.172
5916.000	72716.000	0.239	-0.008	-0.331	0.172
5915.000	72726.000	0.256	-0.008	-0.331	0.172
5914.000	72736.000	0.253	-0.008	-0.331	0.172
5913.000	72746.000	0.233	-0.008	-0.331	0.172
5912.000	72756.000	0.174	-0.008	-0.331	0.172
5911.000	72766.000	0.130	-0.008	-0.331	0.172
5910.000	72776.000	0.154	-0.008	-0.331	0.172
5909.000	72786.000	0.139	-0.008	-0.331	0.172
5908.000	72796.000	0.160	-0.008	-0.331	0.172
5907.000	72806.000	0.175	-0.008	-0.331	0.172
5906.000	72816.000	0.171	-0.008	-0.331	0.172
5905.000	72826.000	0.191	-0.008	-0.331	0.172
5904.000	72836.000	0.200	-0.008	-0.331	0.172
5903.000	72846.000	0.199	-0.008	-0.331	0.172
5902.000	72856.000	0.204	-0.008	-0.331	0.172
5901.000	72866.000	0.207	-0.008	-0.331	0.172
5900.000	72876.000	0.180	-0.008	-0.331	0.172
5899.000	72886.000	0.184	-0.008	-0.331	0.172
5898.000	72896.000	0.203	-0.008	-0.331	0.172
5897.000	72906.000	0.178	-0.008	-0.331	0.172
5896.000	72916.000	0.159	-0.008	-0.331	0.172
5895.000	72926.000	0.183	-0.008	-0.331	0.172
5894.000	72936.000	0.191	-0.008	-0.331	0.172
5893.000	72946.000	0.170	-0.008	-0.331	0.172
5892.000	72956.000	0.174	-0.008	-0.331	0.172
5891.000	72966.000	0.184	-0.008	-0.331	0.172
5890.000	72976.000	0.202	-0.008	-0.331	0.172
5889.000	72986.000	0.206	-0.008	-0.331	0.172
5888.000	72996.000	0.196	-0.008	-0.331	0.172
5887.000	73006.000	0.200	-0.008	-0.331	0.172
5886.000	73016.000	0.205	-0.008	-0.331	0.172
5885.000	73026.000	0.220	-0.008	-0.331	0.172
5884.000	73036.000	0.197	-0.008	-0.331	0.172
