# Delay scan
# MW at 19 dB, 18.5132 GHz x2, 18.6 dB
# Laser at 365858 GHz, 0th Resonance.
# PM at 2.0 (23 dB)
# 0 mV static
i	d	s	sb	n	nb
5974.000	72136.000	0.224	-0.043	-0.332	0.141
5973.000	72146.000	0.230	-0.043	-0.332	0.141
5972.000	72156.000	0.244	-0.043	-0.332	0.141
5971.000	72166.000	0.227	-0.043	-0.332	0.141
5970.000	72176.000	0.203	-0.043	-0.332	0.141
5969.000	72186.000	0.196	-0.043	-0.332	0.141
5968.000	72196.000	0.203	-0.043	-0.332	0.141
5967.000	72206.000	0.203	-0.043	-0.332	0.141
5966.000	72216.000	0.195	-0.043	-0.332	0.141
5965.000	72226.000	0.195	-0.043	-0.332	0.141
5964.000	72236.000	0.204	-0.043	-0.332	0.141
5963.000	72246.000	0.191	-0.043	-0.332	0.141
5962.000	72256.000	0.212	-0.043	-0.332	0.141
5961.000	72266.000	0.238	-0.043	-0.332	0.141
5960.000	72276.000	0.260	-0.043	-0.332	0.141
5959.000	72286.000	0.206	-0.043	-0.332	0.141
5958.000	72296.000	0.215	-0.043	-0.332	0.141
5957.000	72306.000	0.235	-0.043	-0.332	0.141
5956.000	72316.000	0.240	-0.043	-0.332	0.141
5955.000	72326.000	0.246	-0.043	-0.332	0.141
5954.000	72336.000	0.217	-0.043	-0.332	0.141
5953.000	72346.000	0.189	-0.043	-0.332	0.141
5952.000	72356.000	0.192	-0.043	-0.332	0.141
5951.000	72366.000	0.201	-0.043	-0.332	0.141
5950.000	72376.000	0.196	-0.043	-0.332	0.141
5949.000	72386.000	0.209	-0.043	-0.332	0.141
5948.000	72396.000	0.221	-0.043	-0.332	0.141
5947.000	72406.000	0.225	-0.043	-0.332	0.141
5946.000	72416.000	0.244	-0.043	-0.332	0.141
5945.000	72426.000	0.224	-0.043	-0.332	0.141
5944.000	72436.000	0.225	-0.043	-0.332	0.141
5943.000	72446.000	0.249	-0.043	-0.332	0.141
5942.000	72456.000	0.202	-0.043	-0.332	0.141
5941.000	72466.000	0.224	-0.043	-0.332	0.141
5940.000	72476.000	0.217	-0.043	-0.332	0.141
5939.000	72486.000	0.180	-0.043	-0.332	0.141
5938.000	72496.000	0.175	-0.043	-0.332	0.141
5937.000	72506.000	0.181	-0.043	-0.332	0.141
5936.000	72516.000	0.180	-0.043	-0.332	0.141
5935.000	72526.000	0.195	-0.043	-0.332	0.141
5934.000	72536.000	0.205	-0.043	-0.332	0.141
5933.000	72546.000	0.171	-0.043	-0.332	0.141
5932.000	72556.000	0.176	-0.043	-0.332	0.141
5931.000	72566.000	0.180	-0.043	-0.332	0.141
5930.000	72576.000	0.194	-0.043	-0.332	0.141
5929.000	72586.000	0.199	-0.043	-0.332	0.141
5928.000	72596.000	0.222	-0.043	-0.332	0.141
5927.000	72606.000	0.218	-0.043	-0.332	0.141
5926.000	72616.000	0.204	-0.043	-0.332	0.141
5925.000	72626.000	0.217	-0.043	-0.332	0.141
5924.000	72636.000	0.201	-0.043	-0.332	0.141
5923.000	72646.000	0.199	-0.043	-0.332	0.141
5922.000	72656.000	0.239	-0.043	-0.332	0.141
5921.000	72666.000	0.195	-0.043	-0.332	0.141
5920.000	72676.000	0.183	-0.043	-0.332	0.141
5919.000	72686.000	0.191	-0.043	-0.332	0.141
5918.000	72696.000	0.185	-0.043	-0.332	0.141
5917.000	72706.000	0.216	-0.043	-0.332	0.141
5916.000	72716.000	0.222	-0.043	-0.332	0.141
5915.000	72726.000	0.252	-0.043	-0.332	0.141
5914.000	72736.000	0.219	-0.043	-0.332	0.141
5913.000	72746.000	0.226	-0.043	-0.332	0.141
5912.000	72756.000	0.199	-0.043	-0.332	0.141
5911.000	72766.000	0.201	-0.043	-0.332	0.141
5910.000	72776.000	0.218	-0.043	-0.332	0.141
5909.000	72786.000	0.178	-0.043	-0.332	0.141
5908.000	72796.000	0.187	-0.043	-0.332	0.141
5907.000	72806.000	0.205	-0.043	-0.332	0.141
5906.000	72816.000	0.185	-0.043	-0.332	0.141
5905.000	72826.000	0.174	-0.043	-0.332	0.141
5904.000	72836.000	0.172	-0.043	-0.332	0.141
5903.000	72846.000	0.204	-0.043	-0.332	0.141
5902.000	72856.000	0.175	-0.043	-0.332	0.141
5901.000	72866.000	0.177	-0.043	-0.332	0.141
5900.000	72876.000	0.187	-0.043	-0.332	0.141
5899.000	72886.000	0.222	-0.043	-0.332	0.141
5898.000	72896.000	0.207	-0.043	-0.332	0.141
5897.000	72906.000	0.211	-0.043	-0.332	0.141
5896.000	72916.000	0.197	-0.043	-0.332	0.141
5895.000	72926.000	0.201	-0.043	-0.332	0.141
5894.000	72936.000	0.182	-0.043	-0.332	0.141
5893.000	72946.000	0.217	-0.043	-0.332	0.141
5892.000	72956.000	0.224	-0.043	-0.332	0.141
5891.000	72966.000	0.221	-0.043	-0.332	0.141
5890.000	72976.000	0.203	-0.043	-0.332	0.141
5889.000	72986.000	0.223	-0.043	-0.332	0.141
5888.000	72996.000	0.239	-0.043	-0.332	0.141
5887.000	73006.000	0.207	-0.043	-0.332	0.141
5886.000	73016.000	0.196	-0.043	-0.332	0.141
5885.000	73026.000	0.182	-0.043	-0.332	0.141
5884.000	73036.000	0.215	-0.043	-0.332	0.141
