# Delay scan
# MW at 19 dB
# Laser at 365872 GHz, 0.5th Resonance.
# PM at 1.4 (35 dB)
# 0 mV static
i	d	s	b
1939.000	71574.000	0.016	-0.014
1940.000	71584.000	0.070	-0.014
1941.000	71594.000	0.086	-0.014
1942.000	71604.000	0.106	-0.014
1943.000	71614.000	0.056	-0.014
1944.000	71624.000	0.092	-0.014
1945.000	71634.000	0.060	-0.014
1946.000	71644.000	0.089	-0.014
1947.000	71654.000	0.051	-0.014
1948.000	71664.000	0.074	-0.014
1949.000	71674.000	0.059	-0.014
1950.000	71684.000	0.051	-0.014
1951.000	71694.000	0.049	-0.014
1952.000	71704.000	0.071	-0.014
1953.000	71714.000	0.028	-0.014
1954.000	71724.000	0.031	-0.014
1955.000	71734.000	0.039	-0.014
1956.000	71744.000	0.065	-0.014
1957.000	71754.000	0.069	-0.014
1958.000	71764.000	0.037	-0.014
1959.000	71774.000	0.054	-0.014
1960.000	71784.000	0.076	-0.014
1961.000	71794.000	0.065	-0.014
1962.000	71804.000	0.054	-0.014
1963.000	71814.000	0.064	-0.014
1964.000	71824.000	0.057	-0.014
1965.000	71834.000	0.061	-0.014
1966.000	71844.000	0.044	-0.014
1967.000	71854.000	0.042	-0.014
1968.000	71864.000	0.029	-0.014
1969.000	71874.000	0.003	-0.014
1970.000	71884.000	0.088	-0.014
1971.000	71894.000	0.052	-0.014
1972.000	71904.000	0.044	-0.014
1973.000	71914.000	0.105	-0.014
1974.000	71924.000	0.076	-0.014
1975.000	71934.000	0.032	-0.014
1976.000	71944.000	0.010	-0.014
1977.000	71954.000	0.034	-0.014
1978.000	71964.000	0.043	-0.014
1979.000	71974.000	0.029	-0.014
1980.000	71984.000	0.087	-0.014
1981.000	71994.000	0.062	-0.014
1982.000	72004.000	0.079	-0.014
1983.000	72014.000	0.048	-0.014
1984.000	72024.000	0.071	-0.014
1985.000	72034.000	0.059	-0.014
1986.000	72044.000	0.049	-0.014
1987.000	72054.000	0.026	-0.014
1988.000	72064.000	0.049	-0.014
1989.000	72074.000	0.073	-0.014
1990.000	72084.000	0.040	-0.014
1991.000	72094.000	0.040	-0.014
1992.000	72104.000	0.068	-0.014
1993.000	72114.000	0.093	-0.014
1994.000	72124.000	0.046	-0.014
1995.000	72134.000	0.050	-0.014
1996.000	72144.000	0.107	-0.014
1997.000	72154.000	0.079	-0.014
1998.000	72164.000	0.034	-0.014
1999.000	72174.000	0.022	-0.014
2000.000	72184.000	-0.012	-0.014
2001.000	72194.000	0.077	-0.014
2002.000	72204.000	0.050	-0.014
2003.000	72214.000	0.052	-0.014
2004.000	72224.000	0.018	-0.014
2005.000	72234.000	0.039	-0.014
2006.000	72244.000	0.043	-0.014
2007.000	72254.000	0.099	-0.014
2008.000	72264.000	0.099	-0.014
2009.000	72274.000	0.059	-0.014
2010.000	72284.000	0.019	-0.014
2011.000	72294.000	0.013	-0.014
2012.000	72304.000	0.088	-0.014
2013.000	72314.000	0.033	-0.014
2014.000	72324.000	0.029	-0.014
2015.000	72334.000	0.028	-0.014
2016.000	72344.000	0.026	-0.014
2017.000	72354.000	0.000	-0.014
2018.000	72364.000	0.043	-0.014
2019.000	72374.000	0.043	-0.014
2020.000	72384.000	0.077	-0.014
2021.000	72394.000	0.032	-0.014
2022.000	72404.000	0.091	-0.014
2023.000	72414.000	0.071	-0.014
2024.000	72424.000	0.042	-0.014
2025.000	72434.000	0.040	-0.014
2026.000	72444.000	0.044	-0.014
2027.000	72454.000	0.034	-0.014
2028.000	72464.000	0.081	-0.014
2029.000	72474.000	0.052	-0.014
2030.000	72484.000	0.043	-0.014
2031.000	72494.000	0.070	-0.014
2032.000	72504.000	0.024	-0.014
2033.000	72514.000	0.032	-0.014
2034.000	72524.000	0.098	-0.014
2035.000	72534.000	0.033	-0.014
2036.000	72544.000	0.064	-0.014
2037.000	72554.000	0.064	-0.014
2038.000	72564.000	0.076	-0.014
2039.000	72574.000	0.096	-0.014
2040.000	72584.000	0.012	-0.014
2041.000	72594.000	0.040	-0.014
2042.000	72604.000	0.044	-0.014
2043.000	72614.000	0.037	-0.014
2044.000	72624.000	0.056	-0.014
2045.000	72634.000	0.041	-0.014
2046.000	72644.000	0.073	-0.014
2047.000	72654.000	0.068	-0.014
2048.000	72664.000	0.062	-0.014
2049.000	72674.000	0.057	-0.014
2050.000	72684.000	0.052	-0.014
2051.000	72694.000	0.032	-0.014
2052.000	72704.000	0.024	-0.014
2053.000	72714.000	0.097	-0.014
2054.000	72724.000	0.020	-0.014
2055.000	72734.000	0.010	-0.014
2056.000	72744.000	0.029	-0.014
2057.000	72754.000	0.141	-0.014
2058.000	72764.000	0.116	-0.014
2059.000	72774.000	0.048	-0.014
2060.000	72784.000	0.074	-0.014
2061.000	72794.000	0.066	-0.014
2062.000	72804.000	0.059	-0.014
2063.000	72814.000	0.040	-0.014
2064.000	72824.000	0.018	-0.014
2065.000	72834.000	0.055	-0.014
2066.000	72844.000	0.047	-0.014
2067.000	72854.000	0.053	-0.014
2068.000	72864.000	0.030	-0.014
2069.000	72874.000	0.062	-0.014
2070.000	72884.000	0.023	-0.014
2071.000	72894.000	0.098	-0.014
2072.000	72904.000	0.062	-0.014
2073.000	72914.000	0.027	-0.014
2074.000	72924.000	0.056	-0.014
2075.000	72934.000	0.041	-0.014
2076.000	72944.000	0.036	-0.014
2077.000	72954.000	0.045	-0.014
2078.000	72964.000	0.015	-0.014
2079.000	72974.000	0.049	-0.014
2080.000	72984.000	0.108	-0.014
2081.000	72994.000	0.017	-0.014
2082.000	73004.000	0.027	-0.014
2083.000	73014.000	0.039	-0.014
2084.000	73024.000	0.091	-0.014
2085.000	73034.000	0.046	-0.014
2086.000	73044.000	0.066	-0.014
2087.000	73054.000	0.021	-0.014
2088.000	73064.000	0.059	-0.014
2089.000	73074.000	0.063	-0.014
2090.000	73084.000	0.037	-0.014
2091.000	73094.000	0.082	-0.014
2092.000	73104.000	0.031	-0.014
2093.000	73114.000	0.075	-0.014
2094.000	73124.000	0.036	-0.014
2095.000	73134.000	0.040	-0.014
2096.000	73144.000	0.013	-0.014
2097.000	73154.000	0.086	-0.014
2098.000	73164.000	0.088	-0.014
2099.000	73174.000	0.006	-0.014
2100.000	73184.000	0.030	-0.014
2101.000	73194.000	0.119	-0.014
2102.000	73204.000	0.025	-0.014
2103.000	73214.000	0.097	-0.014
2104.000	73224.000	0.076	-0.014
2105.000	73234.000	0.049	-0.014
2106.000	73244.000	0.089	-0.014
2107.000	73254.000	0.092	-0.014
2108.000	73264.000	0.002	-0.014
2109.000	73274.000	0.017	-0.014
2110.000	73284.000	0.034	-0.014
2111.000	73294.000	0.050	-0.014
2112.000	73304.000	0.036	-0.014
2113.000	73314.000	0.084	-0.014
2114.000	73324.000	0.029	-0.014
2115.000	73334.000	0.044	-0.014
2116.000	73344.000	0.032	-0.014
2117.000	73354.000	0.029	-0.014
2118.000	73364.000	0.045	-0.014
2119.000	73374.000	0.122	-0.014
2120.000	73384.000	0.052	-0.014
2121.000	73394.000	0.046	-0.014
2122.000	73404.000	0.036	-0.014
2123.000	73414.000	0.084	-0.014
2124.000	73424.000	0.012	-0.014
2125.000	73434.000	0.053	-0.014
2126.000	73444.000	0.031	-0.014
2127.000	73454.000	0.066	-0.014
2128.000	73464.000	0.048	-0.014
2129.000	73474.000	0.025	-0.014
2130.000	73484.000	0.045	-0.014
2131.000	73494.000	0.050	-0.014
2132.000	73504.000	0.070	-0.014
2133.000	73514.000	0.022	-0.014
2134.000	73524.000	0.037	-0.014
2135.000	73534.000	0.030	-0.014
2136.000	73544.000	0.029	-0.014
2137.000	73554.000	0.084	-0.014
2138.000	73564.000	0.033	-0.014
2139.000	73574.000	0.050	-0.014
2140.000	73584.000	0.012	-0.014
2141.000	73594.000	0.033	-0.014
2142.000	73604.000	0.070	-0.014
2143.000	73614.000	0.106	-0.014
2144.000	73624.000	0.154	-0.014
2145.000	73634.000	0.063	-0.014
2146.000	73644.000	0.066	-0.014
2147.000	73654.000	0.060	-0.014
2148.000	73664.000	0.046	-0.014
2149.000	73674.000	0.050	-0.014
2150.000	73684.000	0.019	-0.014
2151.000	73694.000	0.042	-0.014
2152.000	73704.000	0.025	-0.014
2153.000	73714.000	0.057	-0.014
2154.000	73724.000	0.050	-0.014
2155.000	73734.000	0.098	-0.014
2156.000	73744.000	0.051	-0.014
2157.000	73754.000	0.017	-0.014
2158.000	73764.000	0.036	-0.014
2159.000	73774.000	0.019	-0.014
2160.000	73784.000	0.047	-0.014
2161.000	73794.000	0.058	-0.014
2162.000	73804.000	0.061	-0.014
2163.000	73814.000	0.059	-0.014
2164.000	73824.000	0.068	-0.014
2165.000	73834.000	0.092	-0.014
2166.000	73844.000	0.099	-0.014
2167.000	73854.000	0.060	-0.014
2168.000	73864.000	0.024	-0.014
2169.000	73874.000	0.044	-0.014
2170.000	73884.000	0.039	-0.014
2171.000	73894.000	0.025	-0.014
2172.000	73904.000	0.072	-0.014
2173.000	73914.000	0.124	-0.014
2174.000	73924.000	0.080	-0.014
2175.000	73934.000	0.033	-0.014
2176.000	73944.000	0.011	-0.014
2177.000	73954.000	0.062	-0.014
2178.000	73964.000	0.067	-0.014
2179.000	73974.000	0.051	-0.014
2180.000	73984.000	0.075	-0.014
2181.000	73994.000	0.062	-0.014
2182.000	74004.000	0.029	-0.014
2183.000	74014.000	0.051	-0.014
2184.000	74024.000	0.059	-0.014
2185.000	74034.000	0.073	-0.014
2186.000	74044.000	0.045	-0.014
2187.000	74054.000	0.101	-0.014
2188.000	74064.000	0.062	-0.014
2189.000	74074.000	0.029	-0.014
2190.000	74084.000	0.101	-0.014
2191.000	74094.000	0.039	-0.014
2192.000	74104.000	0.055	-0.014
2193.000	74114.000	0.073	-0.014
2194.000	74124.000	0.051	-0.014
2195.000	74134.000	-0.003	-0.014
2196.000	74144.000	0.045	-0.014
2197.000	74154.000	0.031	-0.014
2198.000	74164.000	0.080	-0.014
2199.000	74174.000	0.035	-0.014
2200.000	74184.000	0.058	-0.014
2201.000	74194.000	0.058	-0.014
2202.000	74204.000	0.188	-0.014
2203.000	74214.000	0.056	-0.014
2204.000	74224.000	0.037	-0.014
2205.000	74234.000	0.051	-0.014
2206.000	74244.000	0.049	-0.014
2207.000	74254.000	0.018	-0.014
2208.000	74264.000	0.070	-0.014
2209.000	74274.000	0.014	-0.014
2210.000	74284.000	0.103	-0.014
2211.000	74294.000	0.039	-0.014
2212.000	74304.000	0.017	-0.014
2213.000	74314.000	0.035	-0.014
2214.000	74324.000	0.052	-0.014
2215.000	74334.000	0.039	-0.014
2216.000	74344.000	0.041	-0.014
2217.000	74354.000	0.044	-0.014
2218.000	74364.000	0.011	-0.014
2219.000	74374.000	-0.012	-0.014
2220.000	74384.000	-0.000	-0.014
2221.000	74394.000	0.050	-0.014
2222.000	74404.000	0.073	-0.014
2223.000	74414.000	0.046	-0.014
2224.000	74424.000	0.051	-0.014
2225.000	74434.000	0.018	-0.014
2226.000	74444.000	0.025	-0.014
2227.000	74454.000	0.069	-0.014
2228.000	74464.000	0.043	-0.014
2229.000	74474.000	0.073	-0.014
2230.000	74484.000	0.028	-0.014
2231.000	74494.000	0.022	-0.014
2232.000	74504.000	0.118	-0.014
2233.000	74514.000	0.116	-0.014
2234.000	74524.000	0.072	-0.014
2235.000	74534.000	0.024	-0.014
2236.000	74544.000	0.038	-0.014
2237.000	74554.000	0.063	-0.014
2238.000	74564.000	0.050	-0.014
2239.000	74574.000	0.110	-0.014
2240.000	74584.000	0.087	-0.014
2241.000	74594.000	0.093	-0.014
2242.000	74604.000	0.021	-0.014
2243.000	74614.000	0.049	-0.014
2244.000	74624.000	0.073	-0.014
2245.000	74634.000	0.069	-0.014
2246.000	74644.000	0.033	-0.014
2247.000	74654.000	0.064	-0.014
2248.000	74664.000	0.114	-0.014
2249.000	74674.000	0.086	-0.014
2250.000	74684.000	0.039	-0.014
2251.000	74694.000	0.047	-0.014
2252.000	74704.000	0.105	-0.014
2253.000	74714.000	0.046	-0.014
2254.000	74724.000	0.027	-0.014
2255.000	74734.000	0.038	-0.014
2256.000	74744.000	0.029	-0.014
2257.000	74754.000	0.050	-0.014
2258.000	74764.000	0.063	-0.014
2259.000	74774.000	0.034	-0.014
2260.000	74784.000	0.067	-0.014
2261.000	74794.000	0.054	-0.014
2262.000	74804.000	0.041	-0.014
2263.000	74814.000	0.014	-0.014
2264.000	74824.000	0.034	-0.014
2265.000	74834.000	0.041	-0.014
2266.000	74844.000	0.024	-0.014
2267.000	74854.000	0.038	-0.014
2268.000	74864.000	0.042	-0.014
2269.000	74874.000	0.044	-0.014
2270.000	74884.000	0.046	-0.014
2271.000	74894.000	0.067	-0.014
2272.000	74904.000	0.053	-0.014
2273.000	74914.000	0.118	-0.014
2274.000	74924.000	0.036	-0.014
2275.000	74934.000	0.027	-0.014
2276.000	74944.000	0.052	-0.014
2277.000	74954.000	0.092	-0.014
2278.000	74964.000	0.053	-0.014
2279.000	74974.000	0.039	-0.014
2280.000	74984.000	0.039	-0.014
2281.000	74994.000	0.041	-0.014
2282.000	75004.000	0.067	-0.014
2283.000	75014.000	0.091	-0.014
2284.000	75024.000	0.069	-0.014
2285.000	75034.000	0.069	-0.014
2286.000	75044.000	0.043	-0.014
2287.000	75054.000	0.113	-0.014
2288.000	75064.000	0.039	-0.014
2289.000	75074.000	0.073	-0.014
2290.000	75084.000	0.039	-0.014
2291.000	75094.000	0.076	-0.014
2292.000	75104.000	0.054	-0.014
2293.000	75114.000	0.065	-0.014
2294.000	75124.000	0.054	-0.014
2295.000	75134.000	0.089	-0.014
2296.000	75144.000	0.114	-0.014
2297.000	75154.000	0.053	-0.014
2298.000	75164.000	0.068	-0.014
2299.000	75174.000	0.151	-0.014
2300.000	75184.000	0.077	-0.014
2301.000	75194.000	0.032	-0.014
2302.000	75204.000	0.099	-0.014
2303.000	75214.000	0.116	-0.014
2304.000	75224.000	0.099	-0.014
2305.000	75234.000	0.097	-0.014
2306.000	75244.000	0.026	-0.014
2307.000	75254.000	0.027	-0.014
2308.000	75264.000	0.052	-0.014
2309.000	75274.000	0.123	-0.014
2310.000	75284.000	0.023	-0.014
2311.000	75294.000	0.095	-0.014
2312.000	75304.000	0.049	-0.014
2313.000	75314.000	0.090	-0.014
2314.000	75324.000	0.131	-0.014
2315.000	75334.000	0.060	-0.014
2316.000	75344.000	0.043	-0.014
2317.000	75354.000	0.016	-0.014
2318.000	75364.000	0.073	-0.014
2319.000	75374.000	0.045	-0.014
2320.000	75384.000	0.089	-0.014
2321.000	75394.000	0.045	-0.014
2322.000	75404.000	0.051	-0.014
2323.000	75414.000	0.055	-0.014
2324.000	75424.000	0.120	-0.014
2325.000	75434.000	0.086	-0.014
2326.000	75444.000	0.068	-0.014
2327.000	75454.000	0.051	-0.014
2328.000	75464.000	0.067	-0.014
2329.000	75474.000	0.090	-0.014
2330.000	75484.000	0.042	-0.014
2331.000	75494.000	0.096	-0.014
2332.000	75504.000	0.082	-0.014
2333.000	75514.000	0.091	-0.014
2334.000	75524.000	0.066	-0.014
2335.000	75534.000	0.029	-0.014
2336.000	75544.000	0.021	-0.014
2337.000	75554.000	0.050	-0.014
2338.000	75564.000	0.079	-0.014
2339.000	75574.000	0.014	-0.014
2340.000	75584.000	0.066	-0.014
2341.000	75594.000	0.025	-0.014
2342.000	75604.000	0.025	-0.014
2343.000	75614.000	0.138	-0.014
2344.000	75624.000	0.064	-0.014
2345.000	75634.000	0.078	-0.014
2346.000	75644.000	0.094	-0.014
2347.000	75654.000	0.025	-0.014
2348.000	75664.000	0.050	-0.014
2349.000	75674.000	0.068	-0.014
2350.000	75684.000	0.040	-0.014
2351.000	75694.000	0.094	-0.014
2352.000	75704.000	0.056	-0.014
2353.000	75714.000	0.041	-0.014
2354.000	75724.000	0.049	-0.014
2355.000	75734.000	0.162	-0.014
2356.000	75744.000	0.078	-0.014
2357.000	75754.000	0.095	-0.014
2358.000	75764.000	0.055	-0.014
2359.000	75774.000	0.067	-0.014
2360.000	75784.000	0.043	-0.014
2361.000	75794.000	0.075	-0.014
2362.000	75804.000	0.032	-0.014
2363.000	75814.000	0.057	-0.014
2364.000	75824.000	0.071	-0.014
2365.000	75834.000	0.048	-0.014
2366.000	75844.000	0.093	-0.014
2367.000	75854.000	0.049	-0.014
2368.000	75864.000	0.026	-0.014
2369.000	75874.000	0.035	-0.014
2370.000	75884.000	0.020	-0.014
2371.000	75894.000	0.075	-0.014
2372.000	75904.000	0.116	-0.014
2373.000	75914.000	0.024	-0.014
2374.000	75924.000	0.045	-0.014
2375.000	75934.000	0.039	-0.014
2376.000	75944.000	0.065	-0.014
2377.000	75954.000	0.046	-0.014
2378.000	75964.000	-0.010	-0.014
2379.000	75974.000	0.058	-0.014
2380.000	75984.000	0.113	-0.014
2381.000	75994.000	0.059	-0.014
2382.000	76004.000	0.047	-0.014
2383.000	76014.000	0.052	-0.014
2384.000	76024.000	0.078	-0.014
2385.000	76034.000	0.081	-0.014
2386.000	76044.000	0.043	-0.014
2387.000	76054.000	0.068	-0.014
2388.000	76064.000	0.059	-0.014
2389.000	76074.000	0.102	-0.014
2390.000	76084.000	0.046	-0.014
2391.000	76094.000	0.053	-0.014
2392.000	76104.000	0.026	-0.014
2393.000	76114.000	0.076	-0.014
2394.000	76124.000	0.051	-0.014
2395.000	76134.000	0.031	-0.014
2396.000	76144.000	0.022	-0.014
2397.000	76154.000	0.061	-0.014
2398.000	76164.000	0.094	-0.014
2399.000	76174.000	0.115	-0.014
2400.000	76184.000	0.035	-0.014
2401.000	76194.000	0.076	-0.014
2402.000	76204.000	0.075	-0.014
2403.000	76214.000	0.053	-0.014
2404.000	76224.000	0.120	-0.014
2405.000	76234.000	0.064	-0.014
2406.000	76244.000	0.061	-0.014
2407.000	76254.000	0.035	-0.014
2408.000	76264.000	0.046	-0.014
2409.000	76274.000	0.071	-0.014
2410.000	76284.000	0.041	-0.014
2411.000	76294.000	0.052	-0.014
2412.000	76304.000	0.065	-0.014
2413.000	76314.000	0.028	-0.014
2414.000	76324.000	0.031	-0.014
2415.000	76334.000	0.099	-0.014
2416.000	76344.000	0.038	-0.014
2417.000	76354.000	0.033	-0.014
2418.000	76364.000	0.052	-0.014
2419.000	76374.000	0.126	-0.014
2420.000	76384.000	0.088	-0.014
2421.000	76394.000	0.079	-0.014
2422.000	76404.000	0.048	-0.014
2423.000	76414.000	0.044	-0.014
2424.000	76424.000	0.056	-0.014
2425.000	76434.000	0.109	-0.014
2426.000	76444.000	0.048	-0.014
2427.000	76454.000	0.062	-0.014
2428.000	76464.000	0.042	-0.014
2429.000	76474.000	0.075	-0.014
2430.000	76484.000	0.083	-0.014
2431.000	76494.000	0.044	-0.014
2432.000	76504.000	0.030	-0.014
2433.000	76514.000	0.086	-0.014
2434.000	76524.000	0.099	-0.014
2435.000	76534.000	0.047	-0.014
2436.000	76544.000	0.082	-0.014
2437.000	76554.000	0.063	-0.014
2438.000	76564.000	0.034	-0.014
2439.000	76574.000	0.056	-0.014
2440.000	76584.000	0.025	-0.014
2441.000	76594.000	0.035	-0.014
2442.000	76604.000	0.092	-0.014
2443.000	76614.000	0.089	-0.014
2444.000	76624.000	0.085	-0.014
2445.000	76634.000	0.048	-0.014
2446.000	76644.000	0.143	-0.014
2447.000	76654.000	0.043	-0.014
2448.000	76664.000	0.134	-0.014
2449.000	76674.000	0.090	-0.014
2450.000	76684.000	0.129	-0.014
2451.000	76694.000	0.055	-0.014
2452.000	76704.000	0.094	-0.014
2453.000	76714.000	0.040	-0.014
2454.000	76724.000	0.059	-0.014
2455.000	76734.000	0.053	-0.014
2456.000	76744.000	0.130	-0.014
2457.000	76754.000	0.075	-0.014
2458.000	76764.000	0.019	-0.014
2459.000	76774.000	0.044	-0.014
2460.000	76784.000	0.028	-0.014
2461.000	76794.000	0.052	-0.014
2462.000	76804.000	0.028	-0.014
2463.000	76814.000	0.098	-0.014
2464.000	76824.000	0.044	-0.014
2465.000	76834.000	0.063	-0.014
2466.000	76844.000	0.081	-0.014
2467.000	76854.000	0.060	-0.014
2468.000	76864.000	0.057	-0.014
2469.000	76874.000	0.040	-0.014
2470.000	76884.000	0.094	-0.014
2471.000	76894.000	0.053	-0.014
2472.000	76904.000	0.028	-0.014
2473.000	76914.000	0.030	-0.014
2474.000	76924.000	0.055	-0.014
2475.000	76934.000	0.036	-0.014
2476.000	76944.000	0.066	-0.014
2477.000	76954.000	0.033	-0.014
2478.000	76964.000	0.035	-0.014
2479.000	76974.000	0.056	-0.014
2480.000	76984.000	0.081	-0.014
2481.000	76994.000	0.046	-0.014
2482.000	77004.000	0.092	-0.014
2483.000	77014.000	0.025	-0.014
2484.000	77024.000	0.024	-0.014
2485.000	77034.000	0.045	-0.014
2486.000	77044.000	0.006	-0.014
2487.000	77054.000	0.032	-0.014
2488.000	77064.000	0.070	-0.014
2489.000	77074.000	0.025	-0.014
2490.000	77084.000	0.086	-0.014
2491.000	77094.000	0.013	-0.014
2492.000	77104.000	0.020	-0.014
2493.000	77114.000	0.065	-0.014
2494.000	77124.000	0.059	-0.014
2495.000	77134.000	0.059	-0.014
2496.000	77144.000	0.081	-0.014
2497.000	77154.000	0.038	-0.014
2498.000	77164.000	0.038	-0.014
2499.000	77174.000	0.046	-0.014
2500.000	77184.000	0.015	-0.014
2501.000	77194.000	0.100	-0.014
2502.000	77204.000	0.105	-0.014
2503.000	77214.000	0.024	-0.014
2504.000	77224.000	0.048	-0.014
2505.000	77234.000	0.026	-0.014
2506.000	77244.000	0.080	-0.014
2507.000	77254.000	0.099	-0.014
2508.000	77264.000	0.073	-0.014
2509.000	77274.000	0.129	-0.014
2510.000	77284.000	0.036	-0.014
2511.000	77294.000	0.039	-0.014
2512.000	77304.000	0.046	-0.014
2513.000	77314.000	0.012	-0.014
2514.000	77324.000	0.083	-0.014
2515.000	77334.000	0.039	-0.014
2516.000	77344.000	0.028	-0.014
2517.000	77354.000	0.034	-0.014
2518.000	77364.000	0.043	-0.014
2519.000	77374.000	0.046	-0.014
2520.000	77384.000	0.055	-0.014
2521.000	77394.000	0.027	-0.014
2522.000	77404.000	0.038	-0.014
2523.000	77414.000	0.078	-0.014
2524.000	77424.000	0.022	-0.014
2525.000	77434.000	0.035	-0.014
2526.000	77444.000	0.081	-0.014
2527.000	77454.000	0.051	-0.014
2528.000	77464.000	0.071	-0.014
2529.000	77474.000	0.046	-0.014
2530.000	77484.000	0.032	-0.014
2531.000	77494.000	0.065	-0.014
2532.000	77504.000	0.052	-0.014
2533.000	77514.000	0.047	-0.014
2534.000	77524.000	0.081	-0.014
2535.000	77534.000	0.035	-0.014
2536.000	77544.000	0.098	-0.014
2537.000	77554.000	0.038	-0.014
2538.000	77564.000	0.076	-0.014
2539.000	77574.000	0.020	-0.014
2540.000	77584.000	0.014	-0.014
2541.000	77594.000	0.062	-0.014
2542.000	77604.000	0.061	-0.014
2543.000	77614.000	0.152	-0.014
2544.000	77624.000	0.046	-0.014
2545.000	77634.000	0.056	-0.014
2546.000	77644.000	0.039	-0.014
2547.000	77654.000	0.019	-0.014
2548.000	77664.000	0.034	-0.014
2549.000	77674.000	0.068	-0.014
2550.000	77684.000	0.052	-0.014
2551.000	77694.000	0.011	-0.014
2552.000	77704.000	0.046	-0.014
2553.000	77714.000	0.046	-0.014
2554.000	77724.000	0.025	-0.014
2555.000	77734.000	0.046	-0.014
2556.000	77744.000	0.028	-0.014
2557.000	77754.000	0.035	-0.014
2558.000	77764.000	0.059	-0.014
2559.000	77774.000	0.099	-0.014
2560.000	77784.000	0.011	-0.014
2561.000	77794.000	0.065	-0.014
2562.000	77804.000	0.058	-0.014
2563.000	77814.000	0.042	-0.014
2564.000	77824.000	0.063	-0.014
2565.000	77834.000	0.097	-0.014
2566.000	77844.000	0.041	-0.014
2567.000	77854.000	0.026	-0.014
2568.000	77864.000	0.026	-0.014
2569.000	77874.000	0.015	-0.014
2570.000	77884.000	0.035	-0.014
2571.000	77894.000	0.054	-0.014
2572.000	77904.000	0.037	-0.014
2573.000	77914.000	0.112	-0.014
2574.000	77924.000	0.041	-0.014
2575.000	77934.000	0.040	-0.014
2576.000	77944.000	0.086	-0.014
2577.000	77954.000	0.057	-0.014
2578.000	77964.000	0.151	-0.014
2579.000	77974.000	0.094	-0.014
2580.000	77984.000	0.079	-0.014
2581.000	77994.000	0.036	-0.014
2582.000	78004.000	0.013	-0.014
2583.000	78014.000	0.042	-0.014
2584.000	78024.000	0.063	-0.014
2585.000	78034.000	0.040	-0.014
2586.000	78044.000	0.065	-0.014
2587.000	78054.000	0.093	-0.014
2588.000	78064.000	0.053	-0.014
2589.000	78074.000	0.042	-0.014
2590.000	78084.000	0.067	-0.014
2591.000	78094.000	0.047	-0.014
2592.000	78104.000	0.053	-0.014
2593.000	78114.000	0.057	-0.014
2594.000	78124.000	0.018	-0.014
2595.000	78134.000	0.037	-0.014
2596.000	78144.000	0.022	-0.014
2597.000	78154.000	0.087	-0.014
2598.000	78164.000	0.056	-0.014
2599.000	78174.000	0.018	-0.014
2600.000	78184.000	0.042	-0.014
2601.000	78194.000	0.033	-0.014
2602.000	78204.000	0.077	-0.014
2603.000	78214.000	0.065	-0.014
2604.000	78224.000	0.056	-0.014
2605.000	78234.000	0.047	-0.014
2606.000	78244.000	0.066	-0.014
2607.000	78254.000	0.038	-0.014
2608.000	78264.000	0.070	-0.014
2609.000	78274.000	0.054	-0.014
2610.000	78284.000	0.039	-0.014
2611.000	78294.000	0.016	-0.014
2612.000	78304.000	0.024	-0.014
2613.000	78314.000	0.058	-0.014
2614.000	78324.000	0.024	-0.014
2615.000	78334.000	0.010	-0.014
2616.000	78344.000	0.105	-0.014
2617.000	78354.000	0.034	-0.014
2618.000	78364.000	0.070	-0.014
2619.000	78374.000	0.078	-0.014
2620.000	78384.000	0.053	-0.014
2621.000	78394.000	0.081	-0.014
2622.000	78404.000	0.060	-0.014
2623.000	78414.000	0.046	-0.014
2624.000	78424.000	0.079	-0.014
2625.000	78434.000	0.027	-0.014
2626.000	78444.000	0.045	-0.014
2627.000	78454.000	0.071	-0.014
2628.000	78464.000	0.239	-0.014
2629.000	78474.000	0.074	-0.014
2630.000	78484.000	0.068	-0.014
2631.000	78494.000	0.056	-0.014
2632.000	78504.000	0.096	-0.014
2633.000	78514.000	0.080	-0.014
2634.000	78524.000	0.047	-0.014
2635.000	78534.000	0.101	-0.014
2636.000	78544.000	0.055	-0.014
2637.000	78554.000	0.065	-0.014
2638.000	78564.000	0.029	-0.014
2639.000	78574.000	0.027	-0.014
2640.000	78584.000	0.054	-0.014
2641.000	78594.000	0.039	-0.014
2642.000	78604.000	0.040	-0.014
2643.000	78614.000	0.080	-0.014
2644.000	78624.000	0.074	-0.014
2645.000	78634.000	0.027	-0.014
2646.000	78644.000	0.015	-0.014
2647.000	78654.000	0.057	-0.014
2648.000	78664.000	0.049	-0.014
2649.000	78674.000	0.049	-0.014
2650.000	78684.000	0.064	-0.014
2651.000	78694.000	0.023	-0.014
2652.000	78704.000	0.149	-0.014
2653.000	78714.000	0.029	-0.014
2654.000	78724.000	0.026	-0.014
2655.000	78734.000	0.113	-0.014
2656.000	78744.000	0.098	-0.014
2657.000	78754.000	0.076	-0.014
2658.000	78764.000	0.043	-0.014
2659.000	78774.000	0.033	-0.014
2660.000	78784.000	0.009	-0.014
2661.000	78794.000	0.063	-0.014
2662.000	78804.000	0.019	-0.014
2663.000	78814.000	0.060	-0.014
2664.000	78824.000	0.080	-0.014
2665.000	78834.000	0.049	-0.014
2666.000	78844.000	0.055	-0.014
2667.000	78854.000	0.052	-0.014
2668.000	78864.000	0.090	-0.014
2669.000	78874.000	0.043	-0.014
2670.000	78884.000	0.080	-0.014
