# Title: Dye Laser Frequency Scan, Depressed Limit
# Note:	Dye laser frequency scan to find the depressed ionization limit. HP 214B. Short (250 ns) integration gate.
# Type:	Frequency
# Hittite Freq:	18513.1 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	NaN
# MW Attn:	MAX
# Delay:	1000 ns
# MW Off:	20 ns
# Top w/o Static:	NaN
# Static:	NaN
# Static Off:	NaN
i	f	n	nb	s	sb
0	68.48	0.0412769	0.000925081	-0.00364249	-0.00972272	
1	68.38	0.0412769	0.000925081	-0.00288616	-0.00972272	
2	68.08	0.0412769	0.000925081	-0.003215	-0.00972272	
3	67.88	0.0412769	0.000925081	-0.00390556	-0.00972272	
4	67.58	0.0412769	0.000925081	-0.00696376	-0.00972272	
5	67.28	0.0412769	0.000925081	-0.00531957	-0.00972272	
6	67.18	0.0412769	0.000925081	-0.0070953	-0.00972272	
7	67.08	0.0412769	0.000925081	-0.00426728	-0.00972272	
8	66.68	0.0412769	0.000925081	-0.0050565	-0.00972272	
9	66.38	0.0412769	0.000925081	-0.00989043	-0.00972272	
10	66.08	0.0412769	0.000925081	-0.00719395	-0.00972272	
11	65.88	0.0412769	0.000925081	-0.0064705	-0.00972272	
12	65.58	0.0412769	0.000925081	-0.00666781	-0.00972272	
13	65.08	0.0412769	0.000925081	-0.00689799	-0.00972272	
14	64.78	0.0412769	0.000925081	-0.00311635	-0.00972272	
15	64.08	0.0412769	0.000925081	-0.00765432	-0.00972272	
16	63.98	0.0412769	0.000925081	-0.0034123	-0.00972272	
17	63.58	0.0412769	0.000925081	-0.00337942	-0.00972272	
18	63.08	0.0412769	0.000925081	-0.00236002	-0.00972272	
19	62.58	0.0412769	0.000925081	-0.000321218	-0.00972272	
20	61.98	0.0412769	0.000925081	-0.00630608	-0.00972272	
21	61.48	0.0412769	0.000925081	-0.00387268	-0.00972272	
22	60.78	0.0412769	0.000925081	-0.00383979	-0.00972272	
23	60.38	0.0412769	0.000925081	-0.00268886	-0.00972272	
24	59.48	0.0412769	0.000925081	-0.00571417	-0.00972272	
25	58.98	0.0412769	0.000925081	-0.011436	-0.00972272	
26	58.38	0.0412769	0.000925081	-0.0081147	-0.00972272	
27	57.78	0.0412769	0.000925081	-0.00725972	-0.00972272	
28	56.88	0.0412769	0.000925081	-0.00298481	-0.00972272	
29	55.88	0.0412769	0.000925081	-0.00564841	-0.00972272	
30	55.38	0.0412769	0.000925081	-0.00975889	-0.00972272	
31	54.08	0.0412769	0.000925081	-0.00778586	-0.00972272	
32	53.68	0.0412769	0.000925081	-0.00873949	-0.00972272	
33	52.98	0.0412769	0.000925081	-0.0064705	-0.00972272	
34	51.78	0.0412769	0.000925081	-0.00558264	-0.00972272	
35	51.58	0.0412769	0.000925081	-0.0064705	-0.00972272	
36	50.78	0.0412769	0.000925081	-0.0091341	-0.00972272	
37	49.98	0.0412769	0.000925081	-0.0054511	-0.00972272	
38	49.08	0.0412769	0.000925081	-0.00798316	-0.00972272	
39	48.48	0.0412769	0.000925081	-0.00785163	-0.00972272	
40	47.98	0.0412769	0.000925081	-0.00587859	-0.00972272	
41	46.78	0.0412769	0.000925081	-0.00758856	-0.00972272	
42	46.18	0.0412769	0.000925081	-0.00860796	-0.00972272	
43	45.38	0.0412769	0.000925081	-0.00538534	-0.00972272	
44	44.78	0.0412769	0.000925081	-0.00893679	-0.00972272	
45	43.58	0.0412769	0.000925081	-0.00788451	-0.00972272	
46	42.68	0.0412769	0.000925081	-0.00910121	-0.00972272	
47	42.18	0.0412769	0.000925081	-0.00745702	-0.00972272	
48	41.18	0.0412769	0.000925081	-0.00495785	-0.00972272	
49	40.48	0.0412769	0.000925081	-0.00673357	-0.00972272	
50	39.68	0.0412769	0.000925081	-0.00594436	-0.00972272	
51	39.08	0.0412769	0.000925081	-0.00558264	-0.00972272	
52	37.78	0.0412769	0.000925081	-0.00328077	-0.00972272	
53	37.38	0.0412769	0.000925081	-0.00268886	-0.00972272	
54	36.58	0.0412769	0.000925081	-0.00288616	-0.00972272	
55	35.98	0.0412769	0.000925081	-0.00696376	-0.00972272	
56	34.88	0.0412769	0.000925081	-0.00640474	-0.00972272	
57	34.28	0.0412769	0.000925081	-0.00666781	-0.00972272	
58	33.28	0.0412769	0.000925081	-0.00410286	-0.00972272	
59	32.78	0.0412769	0.000925081	-0.00614166	-0.00972272	
60	31.78	0.0412769	0.000925081	-0.00232713	-0.00972272	
61	30.98	0.0412769	0.000925081	-0.0042344	-0.00972272	
62	30.18	0.0412769	0.000925081	-0.00890391	-0.00972272	
63	29.08	0.0412769	0.000925081	-0.00633897	-0.00972272	
