# Title: Diode Laser Delay Scan, 9 dB MW, Short Scan.
# Note: Diode Laser Delay Scan, 9 dB on Var Attn, 40.0 dB PM, 40 V Top to Bot, n=27 l=3. Short scan with small modulation to find min and max phases.
# Type:	Delay
# Hittite Freq:	18511.9 MHz
# Hittite: Power	18.6 dBm
# Laser Freq:	361351.5 GHz
# Target:	27f in 40 V
# Laser Mod:	0th: 0.53, 1st: 0.45
# Laser Mod Attn:	40.0 dB
# MW Attn:	9 dB
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	-0.0010 V
# Static:	+40 V
# Static Off:	NaN
i	d	n	nb	s	sb
0.000	89705.000	1.000	0.000	0.198	-0.006
1.000	90774.000	1.000	0.000	0.216	-0.006
2.000	91844.000	1.000	0.000	0.223	-0.006
3.000	92914.000	1.000	0.000	0.188	-0.006
4.000	93983.000	1.000	0.000	0.209	-0.006
5.000	95053.000	1.000	0.000	0.173	-0.006
6.000	96123.000	1.000	0.000	0.163	-0.006
7.000	97192.000	1.000	0.000	0.138	-0.006
8.000	98262.000	1.000	0.000	0.128	-0.006
9.000	99331.000	1.000	0.000	0.132	-0.006
10.000	100401.000	1.000	0.000	0.129	-0.006
11.000	101471.000	1.000	0.000	0.143	-0.006
12.000	102540.000	1.000	0.000	0.169	-0.006
13.000	103610.000	1.000	0.000	0.196	-0.006
14.000	104680.000	1.000	0.000	0.202	-0.006
15.000	105749.000	1.000	0.000	0.202	-0.006
16.000	106819.000	1.000	0.000	0.225	-0.006
17.000	107889.000	1.000	0.000	0.206	-0.006
18.000	108958.000	1.000	0.000	0.179	-0.006
19.000	110028.000	1.000	0.000	0.187	-0.006
20.000	110295.000	1.000	0.000	0.180	-0.006
21.000	109226.000	1.000	0.000	0.193	-0.006
22.000	108156.000	1.000	0.000	0.200	-0.006
23.000	107086.000	1.000	0.000	0.199	-0.006
24.000	106017.000	1.000	0.000	0.193	-0.006
25.000	104947.000	1.000	0.000	0.203	-0.006
26.000	103877.000	1.000	0.000	0.194	-0.006
27.000	102808.000	1.000	0.000	0.179	-0.006
28.000	101738.000	1.000	0.000	0.166	-0.006
29.000	100669.000	1.000	0.000	0.159	-0.006
30.000	99599.000	1.000	0.000	0.133	-0.006
31.000	98529.000	1.000	0.000	0.139	-0.006
32.000	97460.000	1.000	0.000	0.139	-0.006
33.000	96390.000	1.000	0.000	0.144	-0.006
34.000	95320.000	1.000	0.000	0.182	-0.006
35.000	94251.000	1.000	0.000	0.186	-0.006
36.000	93181.000	1.000	0.000	0.216	-0.006
37.000	92111.000	1.000	0.000	0.216	-0.006
38.000	91042.000	1.000	0.000	0.218	-0.006
39.000	89972.000	1.000	0.000	0.214	-0.006
40.000	90240.000	1.000	0.000	0.218	-0.006
41.000	91309.000	1.000	0.000	0.231	-0.006
42.000	92379.000	1.000	0.000	0.189	-0.006
43.000	93448.000	1.000	0.000	0.200	-0.006
44.000	94518.000	1.000	0.000	0.170	-0.006
45.000	95588.000	1.000	0.000	0.162	-0.006
46.000	96657.000	1.000	0.000	0.155	-0.006
47.000	97727.000	1.000	0.000	0.146	-0.006
48.000	98797.000	1.000	0.000	0.125	-0.006
49.000	99866.000	1.000	0.000	0.143	-0.006
50.000	100936.000	1.000	0.000	0.148	-0.006
51.000	102006.000	1.000	0.000	0.173	-0.006
52.000	103075.000	1.000	0.000	0.191	-0.006
53.000	104145.000	1.000	0.000	0.206	-0.006
54.000	105214.000	1.000	0.000	0.228	-0.006
55.000	106284.000	1.000	0.000	0.211	-0.006
56.000	107354.000	1.000	0.000	0.212	-0.006
57.000	108423.000	1.000	0.000	0.213	-0.006
58.000	109493.000	1.000	0.000	0.199	-0.006
59.000	109760.000	1.000	0.000	0.191	-0.006
60.000	108691.000	1.000	0.000	0.197	-0.006
61.000	107621.000	1.000	0.000	0.230	-0.006
62.000	106552.000	1.000	0.000	0.225	-0.006
63.000	105482.000	1.000	0.000	0.220	-0.006
64.000	104412.000	1.000	0.000	0.191	-0.006
65.000	103343.000	1.000	0.000	0.180	-0.006
66.000	102273.000	1.000	0.000	0.158	-0.006
67.000	101203.000	1.000	0.000	0.143	-0.006
68.000	100134.000	1.000	0.000	0.132	-0.006
69.000	99064.000	1.000	0.000	0.137	-0.006
70.000	97994.000	1.000	0.000	0.143	-0.006
71.000	96925.000	1.000	0.000	0.147	-0.006
72.000	95855.000	1.000	0.000	0.158	-0.006
73.000	94786.000	1.000	0.000	0.177	-0.006
74.000	93716.000	1.000	0.000	0.177	-0.006
75.000	92646.000	1.000	0.000	0.192	-0.006
76.000	91577.000	1.000	0.000	0.205	-0.006
77.000	90507.000	1.000	0.000	0.220	-0.006
