# Title: Diode Laser Delay Scan, 9 dB MW, Short Scan.
# Note: Diode Laser Delay Scan, 9 dB on Var Attn, 38.0 dB PM, 40 V Top to Bot, n=27 l=3. Short scan with small modulation to find min and max phases.
# Type:	Delay
# Hittite Freq:	18511.9 MHz
# Hittite: Power	18.6 dBm
# Laser Freq:	361351.5 GHz
# Target:	27f in 40 V
# Laser Mod:	0th: 1.00, 1st: 1.02
# Laser Mod Attn:	38.0 dB
# MW Attn:	9 dB
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	-0.0010 V
# Static:	+40 V
# Static Off:	NaN
i	d	n	nb	s	sb
0.000	89705.000	1.000	0.000	0.125	-0.002
1.000	90775.000	1.000	0.000	0.140	-0.002
2.000	91845.000	1.000	0.000	0.158	-0.002
3.000	92914.000	1.000	0.000	0.159	-0.002
4.000	93984.000	1.000	0.000	0.120	-0.002
5.000	95053.000	1.000	0.000	0.084	-0.002
6.000	96123.000	1.000	0.000	0.068	-0.002
7.000	97192.000	1.000	0.000	0.050	-0.002
8.000	98262.000	1.000	0.000	0.034	-0.002
9.000	99332.000	1.000	0.000	0.022	-0.002
10.000	100401.000	1.000	0.000	0.039	-0.002
11.000	101471.000	1.000	0.000	0.043	-0.002
12.000	102540.000	1.000	0.000	0.071	-0.002
13.000	103610.000	1.000	0.000	0.092	-0.002
14.000	104679.000	1.000	0.000	0.110	-0.002
15.000	105749.000	1.000	0.000	0.146	-0.002
16.000	106818.000	1.000	0.000	0.155	-0.002
17.000	107888.000	1.000	0.000	0.144	-0.002
18.000	108958.000	1.000	0.000	0.138	-0.002
19.000	110027.000	1.000	0.000	0.109	-0.002
20.000	110295.000	1.000	0.000	0.106	-0.002
21.000	109225.000	1.000	0.000	0.136	-0.002
22.000	108155.000	1.000	0.000	0.145	-0.002
23.000	107086.000	1.000	0.000	0.142	-0.002
24.000	106016.000	1.000	0.000	0.152	-0.002
25.000	104947.000	1.000	0.000	0.119	-0.002
26.000	103877.000	1.000	0.000	0.097	-0.002
27.000	102808.000	1.000	0.000	0.070	-0.002
28.000	101738.000	1.000	0.000	0.039	-0.002
29.000	100668.000	1.000	0.000	0.040	-0.002
30.000	99599.000	1.000	0.000	0.031	-0.002
31.000	98529.000	1.000	0.000	0.026	-0.002
32.000	97460.000	1.000	0.000	0.034	-0.002
33.000	96390.000	1.000	0.000	0.065	-0.002
34.000	95321.000	1.000	0.000	0.078	-0.002
35.000	94251.000	1.000	0.000	0.103	-0.002
36.000	93182.000	1.000	0.000	0.121	-0.002
37.000	92112.000	1.000	0.000	0.155	-0.002
38.000	91042.000	1.000	0.000	0.151	-0.002
39.000	89973.000	1.000	0.000	0.155	-0.002
40.000	90240.000	1.000	0.000	0.151	-0.002
41.000	91310.000	1.000	0.000	0.154	-0.002
42.000	92379.000	1.000	0.000	0.144	-0.002
43.000	93449.000	1.000	0.000	0.122	-0.002
44.000	94518.000	1.000	0.000	0.105	-0.002
45.000	95588.000	1.000	0.000	0.070	-0.002
46.000	96658.000	1.000	0.000	0.040	-0.002
47.000	97727.000	1.000	0.000	0.031	-0.002
48.000	98797.000	1.000	0.000	0.027	-0.002
49.000	99866.000	1.000	0.000	0.027	-0.002
50.000	100936.000	1.000	0.000	0.039	-0.002
51.000	102005.000	1.000	0.000	0.045	-0.002
52.000	103075.000	1.000	0.000	0.080	-0.002
53.000	104145.000	1.000	0.000	0.101	-0.002
54.000	105214.000	1.000	0.000	0.133	-0.002
55.000	106284.000	1.000	0.000	0.147	-0.002
56.000	107353.000	1.000	0.000	0.171	-0.002
57.000	108423.000	1.000	0.000	0.148	-0.002
58.000	109492.000	1.000	0.000	0.140	-0.002
59.000	109760.000	1.000	0.000	0.127	-0.002
60.000	108690.000	1.000	0.000	0.147	-0.002
61.000	107621.000	1.000	0.000	0.138	-0.002
62.000	106551.000	1.000	0.000	0.139	-0.002
63.000	105482.000	1.000	0.000	0.140	-0.002
64.000	104412.000	1.000	0.000	0.116	-0.002
65.000	103342.000	1.000	0.000	0.093	-0.002
66.000	102273.000	1.000	0.000	0.065	-0.002
67.000	101203.000	1.000	0.000	0.043	-0.002
68.000	100134.000	1.000	0.000	0.027	-0.002
69.000	99064.000	1.000	0.000	0.026	-0.002
70.000	97995.000	1.000	0.000	0.038	-0.002
71.000	96925.000	1.000	0.000	0.048	-0.002
72.000	95855.000	1.000	0.000	0.076	-0.002
73.000	94786.000	1.000	0.000	0.113	-0.002
74.000	93716.000	1.000	0.000	0.118	-0.002
75.000	92647.000	1.000	0.000	0.149	-0.002
76.000	91577.000	1.000	0.000	0.145	-0.002
77.000	90508.000	1.000	0.000	0.138	-0.002
