# Title: Dye Laser Frequency Scan, Depressed Limit
# Note:	Dye laser frequency scan to find the depressed ionization limit. HP 214B. Short (250 ns) integration gate.
# Type:	Frequency
# Hittite Freq:	18512.9 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	NaN
# MW Attn:	MAX
# Delay:	1000 ns
# MW Off:	 ns
# Top w/o Static:	NaN
# Static:	NaN
# Static Off:	NaN
i	f	n	nb	s	sb
308	-183.12	0.0890851	0.0528504	0.153674	0.037635	
309	-183.62	0.0890851	0.0528504	0.16252	0.037635	
310	-184.82	0.0890851	0.0528504	0.153115	0.037635	
311	-185.82	0.0890851	0.0528504	0.160284	0.037635	
312	-186.42	0.0890851	0.0528504	0.171366	0.037635	
313	-187.62	0.0890851	0.0528504	0.158935	0.037635	
314	-188.52	0.0890851	0.0528504	0.162947	0.037635	
315	-189.32	0.0890851	0.0528504	0.162454	0.037635	
316	-190.22	0.0890851	0.0528504	0.159231	0.037635	
317	-191.72	0.0890851	0.0528504	0.159659	0.037635	
318	-192.42	0.0890851	0.0528504	0.163506	0.037635	
319	-193.02	0.0890851	0.0528504	0.154529	0.037635	
320	-193.82	0.0890851	0.0528504	0.166926	0.037635	
321	-194.92	0.0890851	0.0528504	0.165282	0.037635	
322	-195.52	0.0890851	0.0528504	0.161961	0.037635	
323	-196.62	0.0890851	0.0528504	0.170379	0.037635	
324	-197.32	0.0890851	0.0528504	0.160843	0.037635	
325	-198.32	0.0890851	0.0528504	0.16857	0.037635	
326	-199.22	0.0890851	0.0528504	0.16469	0.037635	
327	-200.22	0.0890851	0.0528504	0.16742	0.037635	
328	-200.82	0.0890851	0.0528504	0.158146	0.037635	
329	-201.62	0.0890851	0.0528504	0.15716	0.037635	
330	-202.72	0.0890851	0.0528504	0.153904	0.037635	
331	-203.52	0.0890851	0.0528504	0.163243	0.037635	
332	-204.42	0.0890851	0.0528504	0.15956	0.037635	
333	-205.22	0.0890851	0.0528504	0.166795	0.037635	
334	-206.22	0.0890851	0.0528504	0.162421	0.037635	
335	-206.92	0.0890851	0.0528504	0.159462	0.037635	
336	-207.52	0.0890851	0.0528504	0.153838	0.037635	
337	-208.52	0.0890851	0.0528504	0.159725	0.037635	
338	-209.62	0.0890851	0.0528504	0.148676	0.037635	
339	-210.52	0.0890851	0.0528504	0.155976	0.037635	
340	-211.22	0.0890851	0.0528504	0.173996	0.037635	
341	-212.22	0.0890851	0.0528504	0.160317	0.037635	
342	-213.22	0.0890851	0.0528504	0.157916	0.037635	
343	-214.02	0.0890851	0.0528504	0.156272	0.037635	
344	-214.92	0.0890851	0.0528504	0.142691	0.037635	
345	-215.72	0.0890851	0.0528504	0.150057	0.037635	
346	-216.42	0.0890851	0.0528504	0.158179	0.037635	
347	-217.42	0.0890851	0.0528504	0.154102	0.037635	
348	-218.32	0.0890851	0.0528504	0.147426	0.037635	
349	-219.02	0.0890851	0.0528504	0.151898	0.037635	
350	-219.82	0.0890851	0.0528504	0.157423	0.037635	
