# Title: Dye Laser Frequency Scan, Depressed Limit
# Note:	Dye laser frequency scan to find the depressed ionization limit. HP 214B. Short (250 ns) integration gate.
# Type:	Frequency
# Hittite Freq:	18513.1 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	NaN
# MW Attn:	MAX
# Delay:	1000 ns
# MW Off:	20 ns
# Top w/o Static:	NaN
# Static:	NaN
# Static Off:	NaN
i	f	n	nb	s	sb
122	-6.62	0.07617	0.0258543	0.02398	-0.0227168	
123	-7.52	0.07617	0.0258543	0.0273999	-0.0227168	
124	-8.42	0.07617	0.0258543	0.0300635	-0.0227168	
125	-9.12	0.07617	0.0258543	0.035588	-0.0227168	
126	-10.12	0.07617	0.0258543	0.0381858	-0.0227168	
127	-11.12	0.07617	0.0258543	0.0426251	-0.0227168	
128	-11.82	0.07617	0.0258543	0.0493663	-0.0227168	
129	-12.42	0.07617	0.0258543	0.0436445	-0.0227168	
130	-13.62	0.07617	0.0258543	0.0431513	-0.0227168	
131	-14.22	0.07617	0.0258543	0.0445653	-0.0227168	
132	-14.92	0.07617	0.0258543	0.0470973	-0.0227168	
133	-15.62	0.07617	0.0258543	0.0587053	-0.0227168	
134	-16.82	0.07617	0.0258543	0.0558116	-0.0227168	
135	-17.22	0.07617	0.0258543	0.0520957	-0.0227168	
136	-18.12	0.07617	0.0258543	0.0507146	-0.0227168	
137	-18.92	0.07617	0.0258543	0.0619609	-0.0227168	
138	-19.72	0.07617	0.0258543	0.0590342	-0.0227168	
139	-20.82	0.07617	0.0258543	0.0573571	-0.0227168	
140	-26.92	0.07617	0.0258543	0.0560089	-0.0227168	
141	-27.02	0.07617	0.0258543	0.0790934	-0.0227168	
142	-27.72	0.07617	0.0258543	0.0687349	-0.0227168	
143	-27.92	0.07617	0.0258543	0.0650191	-0.0227168	
144	-28.52	0.07617	0.0258543	0.0690309	-0.0227168	
145	-29.02	0.07617	0.0258543	0.0714643	-0.0227168	
146	-29.42	0.07617	0.0258543	0.0699516	-0.0227168	
147	-29.82	0.07617	0.0258543	0.0711026	-0.0227168	
148	-30.32	0.07617	0.0258543	0.0923127	-0.0227168	
149	-31.02	0.07617	0.0258543	0.0778109	-0.0227168	
150	-31.92	0.07617	0.0258543	0.0728454	-0.0227168	
151	-32.42	0.07617	0.0258543	0.0709053	-0.0227168	
152	-33.82	0.07617	0.0258543	0.0917208	-0.0227168	
153	-34.22	0.07617	0.0258543	0.0805402	-0.0227168	
154	-35.02	0.07617	0.0258543	0.0765284	-0.0227168	
155	-35.62	0.07617	0.0258543	0.0858017	-0.0227168	
156	-36.32	0.07617	0.0258543	0.0765613	-0.0227168	
157	-37.12	0.07617	0.0258543	0.0754104	-0.0227168	
158	-37.62	0.07617	0.0258543	0.074654	-0.0227168	
159	-38.62	0.07617	0.0258543	0.0866895	-0.0227168	
160	-38.82	0.07617	0.0258543	0.0774163	-0.0227168	
161	-40.02	0.07617	0.0258543	0.0779424	-0.0227168	
162	-40.92	0.07617	0.0258543	0.0883666	-0.0227168	
163	-42.02	0.07617	0.0258543	0.0778438	-0.0227168	
164	-42.72	0.07617	0.0258543	0.079488	-0.0227168	
165	-43.42	0.07617	0.0258543	0.0935952	-0.0227168	
166	-44.32	0.07617	0.0258543	0.0754104	-0.0227168	
167	-44.92	0.07617	0.0258543	0.103822	-0.0227168	
168	-45.72	0.07617	0.0258543	0.0894189	-0.0227168	
