# Title:	Delay with 18 V static at n=27, 10 dB on MW Attn, AM = 1.4.
# Note:	Delay scan at n=27 with +9 V Bot, -9 V Top applied static field. 10 dB on MW Attn, 31.5 dB on PM Attn, PM = 1.4. Low-frequency Stark state of 3d3/2 -> 27f targeted.
# Type:	Delay
# Hittite Freq:	19635.40 MHz
# Hittite: Power	14 dBm
# Laser Freq:	361361.2 GHz
# Laser Mod:	NaN
# Laser Mod Attn:	31.5 dB
# MW Attn:	10.5 dB
# Delay:	1000 ns
# MW Off:	NaN
# Top w/o Static:	-90 mV
# Static:	+9 V Bot, -9V Top
# Static Off:	NaN
i	d	n	nb	s	sb
246.000	86167.000	1.000	0.000	0.076	-0.016
247.000	85500.000	1.000	0.000	0.075	-0.016
248.000	84833.000	1.000	0.000	0.080	-0.016
249.000	84167.000	1.000	0.000	0.079	-0.016
250.000	83500.000	1.000	0.000	0.068	-0.016
251.000	82833.000	1.000	0.000	0.081	-0.016
252.000	82167.000	1.000	0.000	0.068	-0.016
253.000	81500.000	1.000	0.000	0.061	-0.016
254.000	80833.000	1.000	0.000	0.058	-0.016
255.000	80167.000	1.000	0.000	0.058	-0.016
256.000	79500.000	1.000	0.000	0.052	-0.016
257.000	78833.000	1.000	0.000	0.064	-0.016
258.000	78167.000	1.000	0.000	0.057	-0.016
259.000	77500.000	1.000	0.000	0.050	-0.016
260.000	76833.000	1.000	0.000	0.058	-0.016
261.000	76167.000	1.000	0.000	0.056	-0.016
262.000	75500.000	1.000	0.000	0.063	-0.016
263.000	74833.000	1.000	0.000	0.063	-0.016
264.000	74167.000	1.000	0.000	0.062	-0.016
265.000	73500.000	1.000	0.000	0.074	-0.016
266.000	72833.000	1.000	0.000	0.066	-0.016
267.000	72167.000	1.000	0.000	0.072	-0.016
268.000	71500.000	1.000	0.000	0.072	-0.016
269.000	70833.000	1.000	0.000	0.088	-0.016
270.000	70167.000	1.000	0.000	0.071	-0.016
271.000	69500.000	1.000	0.000	0.082	-0.016
272.000	68833.000	1.000	0.000	0.078	-0.016
