# Title: Dye Laser Frequency Scan, no MW or Modulation, 18 V static, looking for Stark States
# Note:	Frequency Scan at n=27. -9 V on Bot, +9 V on Top, no MW or PM. Looking for stark state transitions of 3d 3/2,5/2 -> 27f
# Type:	Frequency
# Hittite Freq:	19635.40 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	NaN
# MW Attn:	MAX
# Delay:	1000 ns
# MW Off:	NaN
# Top w/o Static:	-90 mV
# Static:	-9 V on Bot +9 V on Top
# Static Off:	NaN
i	f	n	nb	s	sb
0	-4522.62	1	0	0.000994137	-0.00845998	
1	-4523.02	1	0	0.000467995	-0.00845998	
2	-4522.92	1	0	0.00142163	-0.00845998	
3	-4522.82	1	0	0.0010599	-0.00845998	
4	-4522.72	1	0	0.00625556	-0.00845998	
5	-4522.72	1	0	0.0037235	-0.00845998	
6	-4522.62	1	0	0.00865608	-0.00845998	
7	-4522.62	1	0	0.0025068	-0.00845998	
8	-4522.52	1	0	0.00418387	-0.00845998	
9	-4522.52	1	0	0.00355908	-0.00845998	
10	-4522.42	1	0	0.00543346	-0.00845998	
11	-4522.32	1	0	0.000435111	-0.00845998	
12	-4522.32	1	0	-0.00084736	-0.00845998	
13	-4522.22	1	0	-0.000386986	-0.00845998	
14	-4522.22	1	0	0.00125721	-0.00845998	
15	-4522.12	1	0	-0.00176811	-0.00845998	
16	-4522.12	1	0	-0.00275463	-0.00845998	
17	-4522.02	1	0	0.00145451	-0.00845998	
18	-4522.02	1	0	0.00276987	-0.00845998	
19	-4521.92	1	0	0.00714342	-0.00845998	
20	-4521.92	1	0	0.00155316	-0.00845998	
21	-4521.92	1	0	-2.52634E-5	-0.00845998	
22	-4521.82	1	0	0.00355908	-0.00845998	
23	-4521.72	1	0	0.00401945	-0.00845998	
24	-4521.72	1	0	0.00184912	-0.00845998	
25	-4521.62	1	0	0.00247391	-0.00845998	
26	-4521.62	1	0	0.00336178	-0.00845998	
27	-4521.62	1	0	0.00286852	-0.00845998	
28	-4521.52	1	0	0.00234238	-0.00845998	
29	-4521.42	1	0	0.00346043	-0.00845998	
30	-4521.42	1	0	0.006979	-0.00845998	
31	-4521.42	1	0	0.00148739	-0.00845998	
32	-4521.32	1	0	0.00487443	-0.00845998	
33	-4521.32	1	0	0.00267121	-0.00845998	
34	-4521.22	1	0	0.000961253	-0.00845998	
35	-4521.12	1	0	0.00191489	-0.00845998	
36	-4521.02	1	0	0.00661728	-0.00845998	
37	-4521.02	1	0	0.0029014	-0.00845998	
38	-4520.92	1	0	0.00967548	-0.00845998	
39	-4520.92	1	0	0.00602537	-0.00845998	
40	-4520.82	1	0	0.00510462	-0.00845998	
41	-4520.72	1	0	0.00572942	-0.00845998	
42	-4520.72	1	0	0.00638709	-0.00845998	
43	-4520.62	1	0	0.00645286	-0.00845998	
44	-4520.62	1	0	0.00382215	-0.00845998	
45	-4520.52	1	0	0.00536769	-0.00845998	
46	-4520.42	1	0	0.0101687	-0.00845998	
47	-4520.32	1	0	0.00806417	-0.00845998	
48	-4520.22	1	0	0.0107935	-0.00845998	
