# Title:	Delay with 18 V static at n=27, 10 dB on MW Attn, AM = 1.4.
# Note:	Delay scan at n=27 with +9 V Bot, -9 V Top applied static field. 10 dB on MW Attn, 31.5 dB on PM Attn, PM = 1.4. Low-frequency Stark state of 3d5/2 -> 27f targeted.
# Type:	Delay
# Hittite Freq:	19635.40 MHz
# Hittite: Power	14 dBm
# Laser Freq:	361354.3 GHz
# Laser Mod:	NaN
# Laser Mod Attn:	31.5 dB
# MW Attn:	10.5 dB
# Delay:	1000 ns
# MW Off:	NaN
# Top w/o Static:	-90 mV
# Static:	+9 V Bot, -9V Top
# Static Off:	NaN
i	d	n	nb	s	sb
0.000	50000.000	1.000	0.000	0.076	-0.015
1.000	50667.000	1.000	0.000	0.078	-0.015
2.000	51333.000	1.000	0.000	0.071	-0.015
3.000	52000.000	1.000	0.000	0.077	-0.015
4.000	52667.000	1.000	0.000	0.073	-0.015
5.000	53333.000	1.000	0.000	0.065	-0.015
6.000	54000.000	1.000	0.000	0.069	-0.015
7.000	54667.000	1.000	0.000	0.064	-0.015
8.000	55333.000	1.000	0.000	0.064	-0.015
9.000	56000.000	1.000	0.000	0.060	-0.015
10.000	56667.000	1.000	0.000	0.059	-0.015
11.000	57333.000	1.000	0.000	0.074	-0.015
12.000	58000.000	1.000	0.000	0.072	-0.015
13.000	58667.000	1.000	0.000	0.073	-0.015
14.000	59333.000	1.000	0.000	0.086	-0.015
15.000	60000.000	1.000	0.000	0.093	-0.015
16.000	60667.000	1.000	0.000	0.097	-0.015
17.000	61333.000	1.000	0.000	0.077	-0.015
18.000	62000.000	1.000	0.000	0.074	-0.015
19.000	62667.000	1.000	0.000	0.083	-0.015
20.000	63333.000	1.000	0.000	0.080	-0.015
21.000	64000.000	1.000	0.000	0.081	-0.015
22.000	64667.000	1.000	0.000	0.082	-0.015
23.000	65333.000	1.000	0.000	0.080	-0.015
24.000	66000.000	1.000	0.000	0.082	-0.015
25.000	66667.000	1.000	0.000	0.072	-0.015
26.000	67333.000	1.000	0.000	0.066	-0.015
27.000	68000.000	1.000	0.000	0.074	-0.015
28.000	68667.000	1.000	0.000	0.080	-0.015
29.000	69333.000	1.000	0.000	0.068	-0.015
30.000	70000.000	1.000	0.000	0.053	-0.015
31.000	70667.000	1.000	0.000	0.061	-0.015
32.000	71333.000	1.000	0.000	0.063	-0.015
33.000	72000.000	1.000	0.000	0.064	-0.015
34.000	72667.000	1.000	0.000	0.063	-0.015
35.000	73333.000	1.000	0.000	0.066	-0.015
36.000	74000.000	1.000	0.000	0.062	-0.015
37.000	74667.000	1.000	0.000	0.070	-0.015
38.000	75333.000	1.000	0.000	0.077	-0.015
39.000	76000.000	1.000	0.000	0.075	-0.015
40.000	76667.000	1.000	0.000	0.088	-0.015
41.000	77333.000	1.000	0.000	0.082	-0.015
42.000	78000.000	1.000	0.000	0.093	-0.015
43.000	78667.000	1.000	0.000	0.077	-0.015
44.000	79333.000	1.000	0.000	0.077	-0.015
45.000	80000.000	1.000	0.000	0.086	-0.015
46.000	80667.000	1.000	0.000	0.083	-0.015
47.000	81333.000	1.000	0.000	0.077	-0.015
48.000	82000.000	1.000	0.000	0.071	-0.015
49.000	82667.000	1.000	0.000	0.075	-0.015
50.000	83333.000	1.000	0.000	0.070	-0.015
51.000	84000.000	1.000	0.000	0.069	-0.015
52.000	84667.000	1.000	0.000	0.076	-0.015
53.000	85333.000	1.000	0.000	0.080	-0.015
54.000	86000.000	1.000	0.000	0.069	-0.015
55.000	86667.000	1.000	0.000	0.067	-0.015
56.000	87333.000	1.000	0.000	0.072	-0.015
57.000	88000.000	1.000	0.000	0.068	-0.015
58.000	88667.000	1.000	0.000	0.069	-0.015
59.000	89333.000	1.000	0.000	0.070	-0.015
60.000	90000.000	1.000	0.000	0.077	-0.015
61.000	90667.000	1.000	0.000	0.083	-0.015
62.000	91333.000	1.000	0.000	0.082	-0.015
63.000	92000.000	1.000	0.000	0.077	-0.015
64.000	92667.000	1.000	0.000	0.087	-0.015
65.000	93333.000	1.000	0.000	0.099	-0.015
66.000	94000.000	1.000	0.000	0.103	-0.015
67.000	94667.000	1.000	0.000	0.078	-0.015
68.000	95333.000	1.000	0.000	0.086	-0.015
69.000	96000.000	1.000	0.000	0.081	-0.015
70.000	96667.000	1.000	0.000	0.073	-0.015
71.000	97333.000	1.000	0.000	0.070	-0.015
72.000	98000.000	1.000	0.000	0.078	-0.015
73.000	98667.000	1.000	0.000	0.078	-0.015
74.000	99333.000	1.000	0.000	0.068	-0.015
75.000	100000.000	1.000	0.000	0.060	-0.015
76.000	100667.000	1.000	0.000	0.075	-0.015
77.000	101333.000	1.000	0.000	0.073	-0.015
78.000	102000.000	1.000	0.000	0.063	-0.015
79.000	102667.000	1.000	0.000	0.067	-0.015
80.000	103333.000	1.000	0.000	0.063	-0.015
81.000	104000.000	1.000	0.000	0.074	-0.015
82.000	104667.000	1.000	0.000	0.079	-0.015
83.000	105333.000	1.000	0.000	0.076	-0.015
84.000	106000.000	1.000	0.000	0.091	-0.015
85.000	106667.000	1.000	0.000	0.092	-0.015
86.000	107333.000	1.000	0.000	0.084	-0.015
87.000	108000.000	1.000	0.000	0.089	-0.015
88.000	108667.000	1.000	0.000	0.083	-0.015
89.000	109333.000	1.000	0.000	0.092	-0.015
90.000	110000.000	1.000	0.000	0.088	-0.015
91.000	110667.000	1.000	0.000	0.083	-0.015
92.000	111333.000	1.000	0.000	0.073	-0.015
93.000	112000.000	1.000	0.000	0.078	-0.015
94.000	112667.000	1.000	0.000	0.077	-0.015
95.000	113333.000	1.000	0.000	0.054	-0.015
96.000	114000.000	1.000	0.000	0.067	-0.015
97.000	114667.000	1.000	0.000	0.076	-0.015
98.000	115333.000	1.000	0.000	0.060	-0.015
99.000	116000.000	1.000	0.000	0.065	-0.015
100.000	116667.000	1.000	0.000	0.070	-0.015
101.000	117333.000	1.000	0.000	0.059	-0.015
102.000	118000.000	1.000	0.000	0.066	-0.015
103.000	118667.000	1.000	0.000	0.080	-0.015
104.000	119333.000	1.000	0.000	0.078	-0.015
105.000	120000.000	1.000	0.000	0.060	-0.015
106.000	120667.000	1.000	0.000	0.074	-0.015
107.000	121333.000	1.000	0.000	0.084	-0.015
108.000	122000.000	1.000	0.000	0.082	-0.015
109.000	122667.000	1.000	0.000	0.078	-0.015
110.000	123333.000	1.000	0.000	0.087	-0.015
111.000	124000.000	1.000	0.000	0.089	-0.015
112.000	124667.000	1.000	0.000	0.093	-0.015
113.000	125333.000	1.000	0.000	0.078	-0.015
114.000	126000.000	1.000	0.000	0.076	-0.015
115.000	126667.000	1.000	0.000	0.080	-0.015
116.000	127333.000	1.000	0.000	0.074	-0.015
117.000	128000.000	1.000	0.000	0.065	-0.015
118.000	128667.000	1.000	0.000	0.066	-0.015
119.000	129333.000	1.000	0.000	0.062	-0.015
120.000	130000.000	1.000	0.000	0.066	-0.015
121.000	130667.000	1.000	0.000	0.068	-0.015
122.000	131333.000	1.000	0.000	0.064	-0.015
123.000	132000.000	1.000	0.000	0.071	-0.015
124.000	132667.000	1.000	0.000	0.064	-0.015
125.000	133333.000	1.000	0.000	0.064	-0.015
126.000	134000.000	1.000	0.000	0.072	-0.015
127.000	134667.000	1.000	0.000	0.068	-0.015
128.000	135333.000	1.000	0.000	0.078	-0.015
129.000	136000.000	1.000	0.000	0.084	-0.015
130.000	136667.000	1.000	0.000	0.074	-0.015
131.000	137333.000	1.000	0.000	0.081	-0.015
132.000	138000.000	1.000	0.000	0.086	-0.015
133.000	138667.000	1.000	0.000	0.084	-0.015
134.000	139333.000	1.000	0.000	0.089	-0.015
135.000	140000.000	1.000	0.000	0.085	-0.015
136.000	140667.000	1.000	0.000	0.074	-0.015
137.000	141333.000	1.000	0.000	0.067	-0.015
138.000	142000.000	1.000	0.000	0.067	-0.015
139.000	142667.000	1.000	0.000	0.060	-0.015
140.000	143333.000	1.000	0.000	0.062	-0.015
141.000	144000.000	1.000	0.000	0.055	-0.015
142.000	144667.000	1.000	0.000	0.069	-0.015
143.000	145333.000	1.000	0.000	0.068	-0.015
144.000	146000.000	1.000	0.000	0.062	-0.015
145.000	146667.000	1.000	0.000	0.064	-0.015
146.000	147333.000	1.000	0.000	0.060	-0.015
147.000	148000.000	1.000	0.000	0.074	-0.015
148.000	148667.000	1.000	0.000	0.075	-0.015
149.000	149333.000	1.000	0.000	0.072	-0.015
150.000	150000.000	1.000	0.000	0.070	-0.015
151.000	149500.000	1.000	0.000	0.064	-0.015
152.000	148833.000	1.000	0.000	0.078	-0.015
153.000	148167.000	1.000	0.000	0.056	-0.015
154.000	147500.000	1.000	0.000	0.061	-0.015
155.000	146833.000	1.000	0.000	0.065	-0.015
156.000	146167.000	1.000	0.000	0.069	-0.015
157.000	145500.000	1.000	0.000	0.069	-0.015
158.000	144833.000	1.000	0.000	0.070	-0.015
159.000	144167.000	1.000	0.000	0.067	-0.015
160.000	143500.000	1.000	0.000	0.070	-0.015
161.000	142833.000	1.000	0.000	0.065	-0.015
162.000	142167.000	1.000	0.000	0.071	-0.015
163.000	141500.000	1.000	0.000	0.061	-0.015
164.000	140833.000	1.000	0.000	0.076	-0.015
165.000	140167.000	1.000	0.000	0.071	-0.015
166.000	139500.000	1.000	0.000	0.088	-0.015
167.000	138833.000	1.000	0.000	0.082	-0.015
168.000	138167.000	1.000	0.000	0.086	-0.015
169.000	137500.000	1.000	0.000	0.083	-0.015
170.000	136833.000	1.000	0.000	0.087	-0.015
171.000	136167.000	1.000	0.000	0.078	-0.015
172.000	135500.000	1.000	0.000	0.083	-0.015
173.000	134833.000	1.000	0.000	0.086	-0.015
174.000	134167.000	1.000	0.000	0.070	-0.015
175.000	133500.000	1.000	0.000	0.064	-0.015
176.000	132833.000	1.000	0.000	0.061	-0.015
177.000	132167.000	1.000	0.000	0.065	-0.015
178.000	131500.000	1.000	0.000	0.063	-0.015
179.000	130833.000	1.000	0.000	0.065	-0.015
180.000	130167.000	1.000	0.000	0.062	-0.015
181.000	129500.000	1.000	0.000	0.061	-0.015
182.000	128833.000	1.000	0.000	0.061	-0.015
183.000	128167.000	1.000	0.000	0.071	-0.015
184.000	127500.000	1.000	0.000	0.070	-0.015
185.000	126833.000	1.000	0.000	0.060	-0.015
186.000	126167.000	1.000	0.000	0.059	-0.015
187.000	125500.000	1.000	0.000	0.078	-0.015
188.000	124833.000	1.000	0.000	0.069	-0.015
189.000	124167.000	1.000	0.000	0.072	-0.015
