# Delay scan
# PM at 1.0 (38 dB)
# MW at 19 dB, 18.5094 GHzs, 18.6 dBm
# 0 Resonance
# Laser at 365859.0 GHz
# Static at 40 mV
# No Mod:	0.0194091
# No Mod No MW:	0.051734
i	d	n	nb	s	sb
0.000	46804.000	0.456	-0.054	0.030	-0.002
1.000	47876.000	0.456	-0.054	0.030	-0.002
2.000	48948.000	0.456	-0.054	0.034	-0.002
3.000	50020.000	0.456	-0.054	0.031	-0.002
4.000	51092.000	0.456	-0.054	0.035	-0.002
5.000	52164.000	0.456	-0.054	0.039	-0.002
6.000	53236.000	0.456	-0.054	0.055	-0.002
7.000	54308.000	0.456	-0.054	0.045	-0.002
8.000	55380.000	0.456	-0.054	0.063	-0.002
9.000	56452.000	0.456	-0.054	0.049	-0.002
10.000	57524.000	0.456	-0.054	0.049	-0.002
11.000	58596.000	0.456	-0.054	0.039	-0.002
12.000	59668.000	0.456	-0.054	0.033	-0.002
13.000	60740.000	0.456	-0.054	0.032	-0.002
14.000	61812.000	0.456	-0.054	0.030	-0.002
15.000	62884.000	0.456	-0.054	0.034	-0.002
16.000	63956.000	0.456	-0.054	0.036	-0.002
17.000	65028.000	0.456	-0.054	0.034	-0.002
18.000	66099.000	0.456	-0.054	0.039	-0.002
19.000	67171.000	0.456	-0.054	0.041	-0.002
20.000	68243.000	0.456	-0.054	0.041	-0.002
21.000	69315.000	0.456	-0.054	0.051	-0.002
22.000	70387.000	0.456	-0.054	0.050	-0.002
23.000	71459.000	0.456	-0.054	0.061	-0.002
24.000	72531.000	0.456	-0.054	0.055	-0.002
25.000	73603.000	0.456	-0.054	0.040	-0.002
26.000	74675.000	0.456	-0.054	0.042	-0.002
27.000	75747.000	0.456	-0.054	0.028	-0.002
28.000	76819.000	0.456	-0.054	0.043	-0.002
29.000	77891.000	0.456	-0.054	0.040	-0.002
30.000	78963.000	0.456	-0.054	0.037	-0.002
31.000	80035.000	0.456	-0.054	0.030	-0.002
32.000	81107.000	0.456	-0.054	0.034	-0.002
33.000	82179.000	0.456	-0.054	0.028	-0.002
34.000	83251.000	0.456	-0.054	0.034	-0.002
35.000	84323.000	0.456	-0.054	0.042	-0.002
36.000	85395.000	0.456	-0.054	0.040	-0.002
37.000	86467.000	0.456	-0.054	0.038	-0.002
38.000	87539.000	0.456	-0.054	0.047	-0.002
39.000	88611.000	0.456	-0.054	0.037	-0.002
40.000	89682.000	0.456	-0.054	0.034	-0.002
41.000	90754.000	0.456	-0.054	0.023	-0.002
42.000	91826.000	0.456	-0.054	0.028	-0.002
43.000	92898.000	0.456	-0.054	0.023	-0.002
44.000	93970.000	0.456	-0.054	0.027	-0.002
45.000	95042.000	0.456	-0.054	0.020	-0.002
46.000	96114.000	0.456	-0.054	0.026	-0.002
47.000	97186.000	0.456	-0.054	0.020	-0.002
48.000	98258.000	0.456	-0.054	0.030	-0.002
49.000	99330.000	0.456	-0.054	0.027	-0.002
50.000	100402.000	0.456	-0.054	0.044	-0.002
51.000	101474.000	0.456	-0.054	0.043	-0.002
52.000	102546.000	0.456	-0.054	0.045	-0.002
53.000	103618.000	0.456	-0.054	0.056	-0.002
54.000	104690.000	0.456	-0.054	0.047	-0.002
55.000	105762.000	0.456	-0.054	0.042	-0.002
56.000	106834.000	0.456	-0.054	0.032	-0.002
57.000	107906.000	0.456	-0.054	0.039	-0.002
58.000	108978.000	0.456	-0.054	0.036	-0.002
59.000	110050.000	0.456	-0.054	0.029	-0.002
60.000	111122.000	0.456	-0.054	0.025	-0.002
61.000	112193.000	0.456	-0.054	0.018	-0.002
62.000	113265.000	0.456	-0.054	0.032	-0.002
63.000	114337.000	0.456	-0.054	0.041	-0.002
64.000	115409.000	0.456	-0.054	0.037	-0.002
65.000	116481.000	0.456	-0.054	0.032	-0.002
66.000	117553.000	0.456	-0.054	0.046	-0.002
67.000	118625.000	0.456	-0.054	0.046	-0.002
68.000	119697.000	0.456	-0.054	0.057	-0.002
69.000	120769.000	0.456	-0.054	0.058	-0.002
70.000	121841.000	0.456	-0.054	0.033	-0.002
71.000	122913.000	0.456	-0.054	0.037	-0.002
72.000	123985.000	0.456	-0.054	0.033	-0.002
73.000	125057.000	0.456	-0.054	0.024	-0.002
74.000	126129.000	0.456	-0.054	0.028	-0.002
75.000	127201.000	0.456	-0.054	0.030	-0.002
76.000	128273.000	0.456	-0.054	0.042	-0.002
77.000	129345.000	0.456	-0.054	0.028	-0.002
78.000	130417.000	0.456	-0.054	0.032	-0.002
