# Delay scan
# PM at 1.0 (38 dB)
# MW at 19 dB, 18.5094 GHzs, 18.6 dBm
# -1 Resonance
# Laser at 365859.0 GHz
# Static at 0 mV
# No Mod:	0.146834
# No Mod No MW:		0.396621
i	d	n	nb	s	sb
0.000	46804.000	0.587	-0.012	0.163	0.024
1.000	47876.000	0.587	-0.012	0.156	0.024
2.000	48948.000	0.587	-0.012	0.157	0.024
3.000	50020.000	0.587	-0.012	0.165	0.024
4.000	51092.000	0.587	-0.012	0.187	0.024
5.000	52164.000	0.587	-0.012	0.167	0.024
6.000	53236.000	0.587	-0.012	0.185	0.024
7.000	54308.000	0.587	-0.012	0.170	0.024
8.000	55380.000	0.587	-0.012	0.155	0.024
9.000	56452.000	0.587	-0.012	0.171	0.024
10.000	57524.000	0.587	-0.012	0.165	0.024
11.000	58596.000	0.587	-0.012	0.155	0.024
12.000	59668.000	0.587	-0.012	0.175	0.024
13.000	60740.000	0.587	-0.012	0.173	0.024
14.000	61812.000	0.587	-0.012	0.170	0.024
15.000	62884.000	0.587	-0.012	0.149	0.024
16.000	63956.000	0.587	-0.012	0.158	0.024
17.000	65028.000	0.587	-0.012	0.161	0.024
18.000	66099.000	0.587	-0.012	0.166	0.024
19.000	67171.000	0.587	-0.012	0.167	0.024
20.000	68243.000	0.587	-0.012	0.159	0.024
21.000	69315.000	0.587	-0.012	0.185	0.024
22.000	70387.000	0.587	-0.012	0.170	0.024
23.000	71459.000	0.587	-0.012	0.171	0.024
24.000	72531.000	0.587	-0.012	0.153	0.024
25.000	73603.000	0.587	-0.012	0.154	0.024
26.000	74675.000	0.587	-0.012	0.171	0.024
27.000	75747.000	0.587	-0.012	0.168	0.024
28.000	76819.000	0.587	-0.012	0.178	0.024
29.000	77891.000	0.587	-0.012	0.167	0.024
30.000	78963.000	0.587	-0.012	0.180	0.024
31.000	80035.000	0.587	-0.012	0.166	0.024
32.000	81107.000	0.587	-0.012	0.172	0.024
33.000	82179.000	0.587	-0.012	0.155	0.024
34.000	83251.000	0.587	-0.012	0.160	0.024
35.000	84323.000	0.587	-0.012	0.164	0.024
36.000	85395.000	0.587	-0.012	0.167	0.024
37.000	86467.000	0.587	-0.012	0.162	0.024
38.000	87539.000	0.587	-0.012	0.174	0.024
39.000	88611.000	0.587	-0.012	0.137	0.024
40.000	89682.000	0.587	-0.012	0.133	0.024
41.000	90754.000	0.587	-0.012	0.147	0.024
42.000	91826.000	0.587	-0.012	0.143	0.024
43.000	92898.000	0.587	-0.012	0.145	0.024
44.000	93970.000	0.587	-0.012	0.151	0.024
45.000	95042.000	0.587	-0.012	0.130	0.024
46.000	96114.000	0.587	-0.012	0.142	0.024
47.000	97186.000	0.587	-0.012	0.144	0.024
48.000	98258.000	0.587	-0.012	0.148	0.024
49.000	99330.000	0.587	-0.012	0.163	0.024
50.000	100402.000	0.587	-0.012	0.136	0.024
51.000	101474.000	0.587	-0.012	0.150	0.024
52.000	102546.000	0.587	-0.012	0.132	0.024
53.000	103618.000	0.587	-0.012	0.133	0.024
54.000	104690.000	0.587	-0.012	0.150	0.024
55.000	105762.000	0.587	-0.012	0.148	0.024
56.000	106834.000	0.587	-0.012	0.152	0.024
57.000	107906.000	0.587	-0.012	0.177	0.024
58.000	108978.000	0.587	-0.012	0.168	0.024
59.000	110050.000	0.587	-0.012	0.162	0.024
60.000	111122.000	0.587	-0.012	0.130	0.024
61.000	112193.000	0.587	-0.012	0.139	0.024
62.000	113265.000	0.587	-0.012	0.142	0.024
63.000	114337.000	0.587	-0.012	0.143	0.024
64.000	115409.000	0.587	-0.012	0.152	0.024
65.000	116481.000	0.587	-0.012	0.171	0.024
66.000	117553.000	0.587	-0.012	0.147	0.024
67.000	118625.000	0.587	-0.012	0.153	0.024
68.000	119697.000	0.587	-0.012	0.140	0.024
69.000	120769.000	0.587	-0.012	0.150	0.024
70.000	121841.000	0.587	-0.012	0.140	0.024
71.000	122913.000	0.587	-0.012	0.134	0.024
72.000	123985.000	0.587	-0.012	0.162	0.024
73.000	125057.000	0.587	-0.012	0.149	0.024
74.000	126129.000	0.587	-0.012	0.133	0.024
75.000	127201.000	0.587	-0.012	0.151	0.024
76.000	128273.000	0.587	-0.012	0.170	0.024
77.000	129345.000	0.587	-0.012	0.150	0.024
78.000	130417.000	0.587	-0.012	0.149	0.024
79.000	131489.000	0.587	-0.012	0.156	0.024
80.000	132561.000	0.587	-0.012	0.146	0.024
81.000	133633.000	0.587	-0.012	0.143	0.024
82.000	134704.000	0.587	-0.012	0.154	0.024
83.000	135776.000	0.587	-0.012	0.131	0.024
84.000	136848.000	0.587	-0.012	0.157	0.024
85.000	137920.000	0.587	-0.012	0.166	0.024
86.000	138992.000	0.587	-0.012	0.158	0.024
87.000	140064.000	0.587	-0.012	0.159	0.024
88.000	141136.000	0.587	-0.012	0.162	0.024
89.000	142208.000	0.587	-0.012	0.155	0.024
90.000	143280.000	0.587	-0.012	0.142	0.024
91.000	144352.000	0.587	-0.012	0.161	0.024
92.000	145424.000	0.587	-0.012	0.157	0.024
93.000	146496.000	0.587	-0.012	0.158	0.024
94.000	147568.000	0.587	-0.012	0.159	0.024
95.000	148640.000	0.587	-0.012	0.174	0.024
96.000	149712.000	0.587	-0.012	0.170	0.024
97.000	150784.000	0.587	-0.012	0.170	0.024
98.000	151856.000	0.587	-0.012	0.158	0.024
99.000	152928.000	0.587	-0.012	0.168	0.024
100.000	153196.000	0.587	-0.012	0.158	0.024
101.000	152124.000	0.587	-0.012	0.148	0.024
102.000	151052.000	0.587	-0.012	0.148	0.024
103.000	149980.000	0.587	-0.012	0.177	0.024
104.000	148908.000	0.587	-0.012	0.148	0.024
105.000	147836.000	0.587	-0.012	0.173	0.024
106.000	146764.000	0.587	-0.012	0.166	0.024
107.000	145692.000	0.587	-0.012	0.153	0.024
108.000	144620.000	0.587	-0.012	0.148	0.024
109.000	143548.000	0.587	-0.012	0.151	0.024
110.000	142476.000	0.587	-0.012	0.163	0.024
111.000	141404.000	0.587	-0.012	0.166	0.024
112.000	140332.000	0.587	-0.012	0.155	0.024
113.000	139260.000	0.587	-0.012	0.172	0.024
114.000	138188.000	0.587	-0.012	0.177	0.024
115.000	137116.000	0.587	-0.012	0.136	0.024
116.000	136044.000	0.587	-0.012	0.140	0.024
117.000	134972.000	0.587	-0.012	0.163	0.024
118.000	133901.000	0.587	-0.012	0.150	0.024
119.000	132829.000	0.587	-0.012	0.157	0.024
120.000	131757.000	0.587	-0.012	0.149	0.024
121.000	130685.000	0.587	-0.012	0.152	0.024
122.000	129613.000	0.587	-0.012	0.148	0.024
123.000	128541.000	0.587	-0.012	0.152	0.024
124.000	127469.000	0.587	-0.012	0.145	0.024
125.000	126397.000	0.587	-0.012	0.160	0.024
126.000	125325.000	0.587	-0.012	0.158	0.024
127.000	124253.000	0.587	-0.012	0.157	0.024
128.000	123181.000	0.587	-0.012	0.145	0.024
129.000	122109.000	0.587	-0.012	0.159	0.024
130.000	121037.000	0.587	-0.012	0.151	0.024
131.000	119965.000	0.587	-0.012	0.133	0.024
132.000	118893.000	0.587	-0.012	0.129	0.024
133.000	117821.000	0.587	-0.012	0.137	0.024
134.000	116749.000	0.587	-0.012	0.137	0.024
135.000	115677.000	0.587	-0.012	0.159	0.024
136.000	114605.000	0.587	-0.012	0.135	0.024
137.000	113533.000	0.587	-0.012	0.152	0.024
138.000	112461.000	0.587	-0.012	0.145	0.024
139.000	111389.000	0.587	-0.012	0.145	0.024
140.000	110318.000	0.587	-0.012	0.141	0.024
141.000	109246.000	0.587	-0.012	0.153	0.024
142.000	108174.000	0.587	-0.012	0.178	0.024
143.000	107102.000	0.587	-0.012	0.166	0.024
144.000	106030.000	0.587	-0.012	0.148	0.024
145.000	104958.000	0.587	-0.012	0.158	0.024
146.000	103886.000	0.587	-0.012	0.150	0.024
147.000	102814.000	0.587	-0.012	0.142	0.024
148.000	101742.000	0.587	-0.012	0.149	0.024
149.000	100670.000	0.587	-0.012	0.153	0.024
150.000	99598.000	0.587	-0.012	0.141	0.024
151.000	98526.000	0.587	-0.012	0.153	0.024
152.000	97454.000	0.587	-0.012	0.149	0.024
153.000	96382.000	0.587	-0.012	0.141	0.024
154.000	95310.000	0.587	-0.012	0.132	0.024
155.000	94238.000	0.587	-0.012	0.134	0.024
156.000	93166.000	0.587	-0.012	0.151	0.024
157.000	92094.000	0.587	-0.012	0.144	0.024
158.000	91022.000	0.587	-0.012	0.164	0.024
159.000	89950.000	0.587	-0.012	0.161	0.024
160.000	88878.000	0.587	-0.012	0.149	0.024
161.000	87807.000	0.587	-0.012	0.169	0.024
162.000	86735.000	0.587	-0.012	0.157	0.024
163.000	85663.000	0.587	-0.012	0.155	0.024
164.000	84591.000	0.587	-0.012	0.151	0.024
165.000	83519.000	0.587	-0.012	0.154	0.024
166.000	82447.000	0.587	-0.012	0.169	0.024
167.000	81375.000	0.587	-0.012	0.154	0.024
168.000	80303.000	0.587	-0.012	0.149	0.024
169.000	79231.000	0.587	-0.012	0.162	0.024
170.000	78159.000	0.587	-0.012	0.147	0.024
171.000	77087.000	0.587	-0.012	0.173	0.024
172.000	76015.000	0.587	-0.012	0.165	0.024
173.000	74943.000	0.587	-0.012	0.170	0.024
174.000	73871.000	0.587	-0.012	0.149	0.024
175.000	72799.000	0.587	-0.012	0.166	0.024
176.000	71727.000	0.587	-0.012	0.168	0.024
177.000	70655.000	0.587	-0.012	0.156	0.024
178.000	69583.000	0.587	-0.012	0.147	0.024
179.000	68511.000	0.587	-0.012	0.169	0.024
180.000	67439.000	0.587	-0.012	0.170	0.024
181.000	66367.000	0.587	-0.012	0.160	0.024
182.000	65296.000	0.587	-0.012	0.142	0.024
183.000	64224.000	0.587	-0.012	0.144	0.024
184.000	63152.000	0.587	-0.012	0.143	0.024
185.000	62080.000	0.587	-0.012	0.147	0.024
186.000	61008.000	0.587	-0.012	0.156	0.024
187.000	59936.000	0.587	-0.012	0.151	0.024
188.000	58864.000	0.587	-0.012	0.142	0.024
189.000	57792.000	0.587	-0.012	0.153	0.024
190.000	56720.000	0.587	-0.012	0.156	0.024
191.000	55648.000	0.587	-0.012	0.148	0.024
192.000	54576.000	0.587	-0.012	0.146	0.024
193.000	53504.000	0.587	-0.012	0.149	0.024
194.000	52432.000	0.587	-0.012	0.156	0.024
195.000	51360.000	0.587	-0.012	0.157	0.024
196.000	50288.000	0.587	-0.012	0.151	0.024
197.000	49216.000	0.587	-0.012	0.147	0.024
198.000	48144.000	0.587	-0.012	0.121	0.024
199.000	47072.000	0.587	-0.012	0.142	0.024
200.000	47340.000	0.587	-0.012	0.134	0.024
201.000	48412.000	0.587	-0.012	0.133	0.024
202.000	49484.000	0.587	-0.012	0.143	0.024
203.000	50556.000	0.587	-0.012	0.146	0.024
204.000	51628.000	0.587	-0.012	0.170	0.024
205.000	52700.000	0.587	-0.012	0.150	0.024
206.000	53772.000	0.587	-0.012	0.145	0.024
207.000	54844.000	0.587	-0.012	0.144	0.024
208.000	55916.000	0.587	-0.012	0.142	0.024
209.000	56988.000	0.587	-0.012	0.145	0.024
210.000	58060.000	0.587	-0.012	0.148	0.024
211.000	59132.000	0.587	-0.012	0.167	0.024
212.000	60204.000	0.587	-0.012	0.146	0.024
213.000	61276.000	0.587	-0.012	0.146	0.024
214.000	62348.000	0.587	-0.012	0.148	0.024
215.000	63420.000	0.587	-0.012	0.151	0.024
216.000	64492.000	0.587	-0.012	0.147	0.024
217.000	65564.000	0.587	-0.012	0.158	0.024
218.000	66635.000	0.587	-0.012	0.160	0.024
219.000	67707.000	0.587	-0.012	0.149	0.024
220.000	68779.000	0.587	-0.012	0.154	0.024
221.000	69851.000	0.587	-0.012	0.131	0.024
222.000	70923.000	0.587	-0.012	0.135	0.024
223.000	71995.000	0.587	-0.012	0.136	0.024
224.000	73067.000	0.587	-0.012	0.133	0.024
225.000	74139.000	0.587	-0.012	0.166	0.024
226.000	75211.000	0.587	-0.012	0.163	0.024
227.000	76283.000	0.587	-0.012	0.167	0.024
228.000	77355.000	0.587	-0.012	0.161	0.024
229.000	78427.000	0.587	-0.012	0.163	0.024
230.000	79499.000	0.587	-0.012	0.155	0.024
231.000	80571.000	0.587	-0.012	0.155	0.024
232.000	81643.000	0.587	-0.012	0.169	0.024
233.000	82715.000	0.587	-0.012	0.162	0.024
234.000	83787.000	0.587	-0.012	0.161	0.024
235.000	84859.000	0.587	-0.012	0.159	0.024
236.000	85931.000	0.587	-0.012	0.146	0.024
237.000	87003.000	0.587	-0.012	0.154	0.024
238.000	88075.000	0.587	-0.012	0.146	0.024
239.000	89146.000	0.587	-0.012	0.150	0.024
240.000	90218.000	0.587	-0.012	0.160	0.024
241.000	91290.000	0.587	-0.012	0.164	0.024
242.000	92362.000	0.587	-0.012	0.157	0.024
243.000	93434.000	0.587	-0.012	0.143	0.024
244.000	94506.000	0.587	-0.012	0.146	0.024
245.000	95578.000	0.587	-0.012	0.145	0.024
246.000	96650.000	0.587	-0.012	0.149	0.024
247.000	97722.000	0.587	-0.012	0.154	0.024
248.000	98794.000	0.587	-0.012	0.160	0.024
249.000	99866.000	0.587	-0.012	0.154	0.024
250.000	100938.000	0.587	-0.012	0.148	0.024
251.000	102010.000	0.587	-0.012	0.153	0.024
252.000	103082.000	0.587	-0.012	0.142	0.024
253.000	104154.000	0.587	-0.012	0.139	0.024
254.000	105226.000	0.587	-0.012	0.137	0.024
255.000	106298.000	0.587	-0.012	0.139	0.024
256.000	107370.000	0.587	-0.012	0.148	0.024
257.000	108442.000	0.587	-0.012	0.148	0.024
258.000	109514.000	0.587	-0.012	0.143	0.024
259.000	110586.000	0.587	-0.012	0.141	0.024
260.000	111657.000	0.587	-0.012	0.136	0.024
261.000	112729.000	0.587	-0.012	0.150	0.024
262.000	113801.000	0.587	-0.012	0.147	0.024
263.000	114873.000	0.587	-0.012	0.157	0.024
264.000	115945.000	0.587	-0.012	0.156	0.024
265.000	117017.000	0.587	-0.012	0.143	0.024
266.000	118089.000	0.587	-0.012	0.124	0.024
267.000	119161.000	0.587	-0.012	0.134	0.024
268.000	120233.000	0.587	-0.012	0.137	0.024
269.000	121305.000	0.587	-0.012	0.141	0.024
270.000	122377.000	0.587	-0.012	0.153	0.024
271.000	123449.000	0.587	-0.012	0.136	0.024
272.000	124521.000	0.587	-0.012	0.134	0.024
273.000	125593.000	0.587	-0.012	0.138	0.024
274.000	126665.000	0.587	-0.012	0.142	0.024
275.000	127737.000	0.587	-0.012	0.147	0.024
276.000	128809.000	0.587	-0.012	0.144	0.024
277.000	129881.000	0.587	-0.012	0.176	0.024
278.000	130953.000	0.587	-0.012	0.138	0.024
279.000	132025.000	0.587	-0.012	0.146	0.024
280.000	133097.000	0.587	-0.012	0.132	0.024
281.000	134168.000	0.587	-0.012	0.142	0.024
282.000	135240.000	0.587	-0.012	0.135	0.024
283.000	136312.000	0.587	-0.012	0.129	0.024
284.000	137384.000	0.587	-0.012	0.141	0.024
285.000	138456.000	0.587	-0.012	0.166	0.024
286.000	139528.000	0.587	-0.012	0.147	0.024
287.000	140600.000	0.587	-0.012	0.140	0.024
288.000	141672.000	0.587	-0.012	0.142	0.024
289.000	142744.000	0.587	-0.012	0.135	0.024
290.000	143816.000	0.587	-0.012	0.125	0.024
291.000	144888.000	0.587	-0.012	0.131	0.024
292.000	145960.000	0.587	-0.012	0.152	0.024
293.000	147032.000	0.587	-0.012	0.146	0.024
294.000	148104.000	0.587	-0.012	0.154	0.024
295.000	149176.000	0.587	-0.012	0.129	0.024
296.000	150248.000	0.587	-0.012	0.145	0.024
297.000	151320.000	0.587	-0.012	0.137	0.024
298.000	152392.000	0.587	-0.012	0.119	0.024
299.000	152660.000	0.587	-0.012	0.132	0.024
