# Delay scan
# PM at 1.0 (38 dB)
# MW at 19 dB, 18.5094 GHzs, 18.6 dBm
# -1 Resonance
# Laser at 365859.0 GHz
# Static at 0 mV
# No Mod:	
# No Mod No MW:		
i	d	n	nb	s	sb
110.000	142476.000	0.651	0.048	0.125	0.047
111.000	141404.000	0.651	0.048	0.105	0.047
112.000	140332.000	0.651	0.048	0.119	0.047
113.000	139260.000	0.651	0.048	0.108	0.047
114.000	138188.000	0.651	0.048	0.121	0.047
115.000	137116.000	0.651	0.048	0.122	0.047
116.000	136044.000	0.651	0.048	0.101	0.047
117.000	134972.000	0.651	0.048	0.116	0.047
118.000	133901.000	0.651	0.048	0.105	0.047
119.000	132829.000	0.651	0.048	0.108	0.047
120.000	131757.000	0.651	0.048	0.111	0.047
121.000	130685.000	0.651	0.048	0.099	0.047
122.000	129613.000	0.651	0.048	0.109	0.047
123.000	128541.000	0.651	0.048	0.101	0.047
124.000	127469.000	0.651	0.048	0.098	0.047
125.000	126397.000	0.651	0.048	0.106	0.047
126.000	125325.000	0.651	0.048	0.113	0.047
127.000	124253.000	0.651	0.048	0.113	0.047
128.000	123181.000	0.651	0.048	0.118	0.047
129.000	122109.000	0.651	0.048	0.109	0.047
130.000	121037.000	0.651	0.048	0.115	0.047
131.000	119965.000	0.651	0.048	0.107	0.047
132.000	118893.000	0.651	0.048	0.098	0.047
133.000	117821.000	0.651	0.048	0.118	0.047
134.000	116749.000	0.651	0.048	0.112	0.047
135.000	115677.000	0.651	0.048	0.107	0.047
136.000	114605.000	0.651	0.048	0.106	0.047
137.000	113533.000	0.651	0.048	0.104	0.047
138.000	112461.000	0.651	0.048	0.104	0.047
139.000	111389.000	0.651	0.048	0.102	0.047
140.000	110318.000	0.651	0.048	0.112	0.047
141.000	109246.000	0.651	0.048	0.112	0.047
142.000	108174.000	0.651	0.048	0.110	0.047
143.000	107102.000	0.651	0.048	0.119	0.047
144.000	106030.000	0.651	0.048	0.111	0.047
145.000	104958.000	0.651	0.048	0.104	0.047
146.000	103886.000	0.651	0.048	0.116	0.047
147.000	102814.000	0.651	0.048	0.111	0.047
148.000	101742.000	0.651	0.048	0.108	0.047
149.000	100670.000	0.651	0.048	0.100	0.047
150.000	99598.000	0.651	0.048	0.115	0.047
151.000	98526.000	0.651	0.048	0.111	0.047
152.000	97454.000	0.651	0.048	0.108	0.047
153.000	96382.000	0.651	0.048	0.102	0.047
154.000	95310.000	0.651	0.048	0.090	0.047
155.000	94238.000	0.651	0.048	0.113	0.047
156.000	93166.000	0.651	0.048	0.108	0.047
157.000	92094.000	0.651	0.048	0.114	0.047
158.000	91022.000	0.651	0.048	0.115	0.047
159.000	89950.000	0.651	0.048	0.103	0.047
160.000	88878.000	0.651	0.048	0.102	0.047
161.000	87807.000	0.651	0.048	0.110	0.047
162.000	86735.000	0.651	0.048	0.105	0.047
163.000	85663.000	0.651	0.048	0.112	0.047
164.000	84591.000	0.651	0.048	0.101	0.047
165.000	83519.000	0.651	0.048	0.108	0.047
166.000	82447.000	0.651	0.048	0.100	0.047
167.000	81375.000	0.651	0.048	0.098	0.047
168.000	80303.000	0.651	0.048	0.113	0.047
169.000	79231.000	0.651	0.048	0.094	0.047
170.000	78159.000	0.651	0.048	0.085	0.047
171.000	77087.000	0.651	0.048	0.103	0.047
172.000	76015.000	0.651	0.048	0.113	0.047
173.000	74943.000	0.651	0.048	0.108	0.047
174.000	73871.000	0.651	0.048	0.103	0.047
175.000	72799.000	0.651	0.048	0.108	0.047
176.000	71727.000	0.651	0.048	0.105	0.047
177.000	70655.000	0.651	0.048	0.108	0.047
178.000	69583.000	0.651	0.048	0.104	0.047
179.000	68511.000	0.651	0.048	0.118	0.047
180.000	67439.000	0.651	0.048	0.113	0.047
181.000	66367.000	0.651	0.048	0.107	0.047
182.000	65296.000	0.651	0.048	0.110	0.047
183.000	64224.000	0.651	0.048	0.099	0.047
184.000	63152.000	0.651	0.048	0.105	0.047
185.000	62080.000	0.651	0.048	0.091	0.047
186.000	61008.000	0.651	0.048	0.098	0.047
187.000	59936.000	0.651	0.048	0.105	0.047
188.000	58864.000	0.651	0.048	0.125	0.047
189.000	57792.000	0.651	0.048	0.110	0.047
190.000	56720.000	0.651	0.048	0.102	0.047
191.000	55648.000	0.651	0.048	0.101	0.047
192.000	54576.000	0.651	0.048	0.094	0.047
193.000	53504.000	0.651	0.048	0.102	0.047
194.000	52432.000	0.651	0.048	0.115	0.047
195.000	51360.000	0.651	0.048	0.108	0.047
196.000	50288.000	0.651	0.048	0.113	0.047
197.000	49216.000	0.651	0.048	0.109	0.047
198.000	48144.000	0.651	0.048	0.102	0.047
199.000	47072.000	0.651	0.048	0.096	0.047
200.000	47340.000	0.651	0.048	0.111	0.047
201.000	48412.000	0.651	0.048	0.101	0.047
202.000	49484.000	0.651	0.048	0.099	0.047
203.000	50556.000	0.651	0.048	0.100	0.047
204.000	51628.000	0.651	0.048	0.104	0.047
205.000	52700.000	0.651	0.048	0.120	0.047
206.000	53772.000	0.651	0.048	0.111	0.047
207.000	54844.000	0.651	0.048	0.099	0.047
208.000	55916.000	0.651	0.048	0.093	0.047
209.000	56988.000	0.651	0.048	0.103	0.047
210.000	58060.000	0.651	0.048	0.104	0.047
211.000	59132.000	0.651	0.048	0.105	0.047
212.000	60204.000	0.651	0.048	0.113	0.047
213.000	61276.000	0.651	0.048	0.102	0.047
214.000	62348.000	0.651	0.048	0.108	0.047
215.000	63420.000	0.651	0.048	0.096	0.047
216.000	64492.000	0.651	0.048	0.089	0.047
217.000	65564.000	0.651	0.048	0.103	0.047
218.000	66635.000	0.651	0.048	0.105	0.047
219.000	67707.000	0.651	0.048	0.104	0.047
220.000	68779.000	0.651	0.048	0.098	0.047
221.000	69851.000	0.651	0.048	0.107	0.047
222.000	70923.000	0.651	0.048	0.108	0.047
223.000	71995.000	0.651	0.048	0.104	0.047
224.000	73067.000	0.651	0.048	0.103	0.047
225.000	74139.000	0.651	0.048	0.106	0.047
226.000	75211.000	0.651	0.048	0.099	0.047
227.000	76283.000	0.651	0.048	0.106	0.047
228.000	77355.000	0.651	0.048	0.111	0.047
229.000	78427.000	0.651	0.048	0.114	0.047
230.000	79499.000	0.651	0.048	0.122	0.047
231.000	80571.000	0.651	0.048	0.110	0.047
232.000	81643.000	0.651	0.048	0.111	0.047
233.000	82715.000	0.651	0.048	0.107	0.047
234.000	83787.000	0.651	0.048	0.104	0.047
235.000	84859.000	0.651	0.048	0.122	0.047
236.000	85931.000	0.651	0.048	0.113	0.047
237.000	87003.000	0.651	0.048	0.111	0.047
238.000	88075.000	0.651	0.048	0.100	0.047
239.000	89146.000	0.651	0.048	0.102	0.047
240.000	90218.000	0.651	0.048	0.126	0.047
241.000	91290.000	0.651	0.048	0.107	0.047
242.000	92362.000	0.651	0.048	0.107	0.047
243.000	93434.000	0.651	0.048	0.118	0.047
244.000	94506.000	0.651	0.048	0.097	0.047
245.000	95578.000	0.651	0.048	0.109	0.047
246.000	96650.000	0.651	0.048	0.094	0.047
247.000	97722.000	0.651	0.048	0.108	0.047
248.000	98794.000	0.651	0.048	0.108	0.047
249.000	99866.000	0.651	0.048	0.115	0.047
250.000	100938.000	0.651	0.048	0.103	0.047
251.000	102010.000	0.651	0.048	0.097	0.047
252.000	103082.000	0.651	0.048	0.092	0.047
253.000	104154.000	0.651	0.048	0.093	0.047
254.000	105226.000	0.651	0.048	0.110	0.047
255.000	106298.000	0.651	0.048	0.096	0.047
256.000	107370.000	0.651	0.048	0.107	0.047
257.000	108442.000	0.651	0.048	0.098	0.047
258.000	109514.000	0.651	0.048	0.095	0.047
259.000	110586.000	0.651	0.048	0.096	0.047
260.000	111657.000	0.651	0.048	0.092	0.047
261.000	112729.000	0.651	0.048	0.096	0.047
262.000	113801.000	0.651	0.048	0.100	0.047
263.000	114873.000	0.651	0.048	0.101	0.047
264.000	115945.000	0.651	0.048	0.109	0.047
265.000	117017.000	0.651	0.048	0.100	0.047
266.000	118089.000	0.651	0.048	0.114	0.047
267.000	119161.000	0.651	0.048	0.102	0.047
268.000	120233.000	0.651	0.048	0.104	0.047
269.000	121305.000	0.651	0.048	0.108	0.047
270.000	122377.000	0.651	0.048	0.102	0.047
271.000	123449.000	0.651	0.048	0.108	0.047
272.000	124521.000	0.651	0.048	0.110	0.047
273.000	125593.000	0.651	0.048	0.104	0.047
274.000	126665.000	0.651	0.048	0.092	0.047
275.000	127737.000	0.651	0.048	0.099	0.047
276.000	128809.000	0.651	0.048	0.103	0.047
277.000	129881.000	0.651	0.048	0.101	0.047
278.000	130953.000	0.651	0.048	0.114	0.047
279.000	132025.000	0.651	0.048	0.091	0.047
280.000	133097.000	0.651	0.048	0.101	0.047
281.000	134168.000	0.651	0.048	0.117	0.047
282.000	135240.000	0.651	0.048	0.097	0.047
283.000	136312.000	0.651	0.048	0.101	0.047
284.000	137384.000	0.651	0.048	0.101	0.047
285.000	138456.000	0.651	0.048	0.109	0.047
286.000	139528.000	0.651	0.048	0.106	0.047
287.000	140600.000	0.651	0.048	0.106	0.047
288.000	141672.000	0.651	0.048	0.099	0.047
289.000	142744.000	0.651	0.048	0.091	0.047
290.000	143816.000	0.651	0.048	0.096	0.047
291.000	144888.000	0.651	0.048	0.098	0.047
292.000	145960.000	0.651	0.048	0.112	0.047
293.000	147032.000	0.651	0.048	0.092	0.047
294.000	148104.000	0.651	0.048	0.101	0.047
295.000	149176.000	0.651	0.048	0.100	0.047
296.000	150248.000	0.651	0.048	0.109	0.047
297.000	151320.000	0.651	0.048	0.085	0.047
298.000	152392.000	0.651	0.048	0.109	0.047
299.000	152660.000	0.651	0.048	0.092	0.047
300.000	151588.000	0.651	0.048	0.101	0.047
301.000	150516.000	0.651	0.048	0.102	0.047
302.000	149444.000	0.651	0.048	0.098	0.047
303.000	148372.000	0.651	0.048	0.102	0.047
304.000	147300.000	0.651	0.048	0.099	0.047
305.000	146228.000	0.651	0.048	0.098	0.047
306.000	145156.000	0.651	0.048	0.105	0.047
307.000	144084.000	0.651	0.048	0.096	0.047
308.000	143012.000	0.651	0.048	0.097	0.047
309.000	141940.000	0.651	0.048	0.098	0.047
310.000	140868.000	0.651	0.048	0.109	0.047
311.000	139796.000	0.651	0.048	0.101	0.047
312.000	138724.000	0.651	0.048	0.116	0.047
313.000	137652.000	0.651	0.048	0.119	0.047
314.000	136580.000	0.651	0.048	0.105	0.047
315.000	135508.000	0.651	0.048	0.101	0.047
316.000	134436.000	0.651	0.048	0.106	0.047
317.000	133365.000	0.651	0.048	0.100	0.047
318.000	132293.000	0.651	0.048	0.100	0.047
319.000	131221.000	0.651	0.048	0.100	0.047
320.000	130149.000	0.651	0.048	0.110	0.047
321.000	129077.000	0.651	0.048	0.103	0.047
322.000	128005.000	0.651	0.048	0.110	0.047
323.000	126933.000	0.651	0.048	0.100	0.047
324.000	125861.000	0.651	0.048	0.100	0.047
325.000	124789.000	0.651	0.048	0.105	0.047
326.000	123717.000	0.651	0.048	0.104	0.047
327.000	122645.000	0.651	0.048	0.112	0.047
328.000	121573.000	0.651	0.048	0.103	0.047
329.000	120501.000	0.651	0.048	0.104	0.047
330.000	119429.000	0.651	0.048	0.106	0.047
331.000	118357.000	0.651	0.048	0.100	0.047
332.000	117285.000	0.651	0.048	0.105	0.047
333.000	116213.000	0.651	0.048	0.097	0.047
334.000	115141.000	0.651	0.048	0.102	0.047
335.000	114069.000	0.651	0.048	0.094	0.047
336.000	112997.000	0.651	0.048	0.099	0.047
337.000	111925.000	0.651	0.048	0.106	0.047
338.000	110854.000	0.651	0.048	0.106	0.047
339.000	109782.000	0.651	0.048	0.099	0.047
340.000	108710.000	0.651	0.048	0.101	0.047
341.000	107638.000	0.651	0.048	0.110	0.047
342.000	106566.000	0.651	0.048	0.110	0.047
343.000	105494.000	0.651	0.048	0.101	0.047
344.000	104422.000	0.651	0.048	0.115	0.047
345.000	103350.000	0.651	0.048	0.117	0.047
346.000	102278.000	0.651	0.048	0.090	0.047
347.000	101206.000	0.651	0.048	0.098	0.047
348.000	100134.000	0.651	0.048	0.110	0.047
349.000	99062.000	0.651	0.048	0.110	0.047
350.000	97990.000	0.651	0.048	0.104	0.047
351.000	96918.000	0.651	0.048	0.109	0.047
352.000	95846.000	0.651	0.048	0.112	0.047
353.000	94774.000	0.651	0.048	0.106	0.047
354.000	93702.000	0.651	0.048	0.105	0.047
355.000	92630.000	0.651	0.048	0.102	0.047
356.000	91558.000	0.651	0.048	0.104	0.047
357.000	90486.000	0.651	0.048	0.106	0.047
358.000	89414.000	0.651	0.048	0.107	0.047
359.000	88343.000	0.651	0.048	0.104	0.047
360.000	87271.000	0.651	0.048	0.107	0.047
361.000	86199.000	0.651	0.048	0.108	0.047
362.000	85127.000	0.651	0.048	0.111	0.047
363.000	84055.000	0.651	0.048	0.091	0.047
364.000	82983.000	0.651	0.048	0.108	0.047
365.000	81911.000	0.651	0.048	0.113	0.047
366.000	80839.000	0.651	0.048	0.106	0.047
367.000	79767.000	0.651	0.048	0.097	0.047
368.000	78695.000	0.651	0.048	0.119	0.047
369.000	77623.000	0.651	0.048	0.104	0.047
370.000	76551.000	0.651	0.048	0.112	0.047
371.000	75479.000	0.651	0.048	0.098	0.047
372.000	74407.000	0.651	0.048	0.107	0.047
373.000	73335.000	0.651	0.048	0.097	0.047
374.000	72263.000	0.651	0.048	0.095	0.047
375.000	71191.000	0.651	0.048	0.097	0.047
376.000	70119.000	0.651	0.048	0.108	0.047
377.000	69047.000	0.651	0.048	0.112	0.047
378.000	67975.000	0.651	0.048	0.103	0.047
379.000	66903.000	0.651	0.048	0.106	0.047
380.000	65832.000	0.651	0.048	0.122	0.047
381.000	64760.000	0.651	0.048	0.107	0.047
382.000	63688.000	0.651	0.048	0.121	0.047
383.000	62616.000	0.651	0.048	0.107	0.047
384.000	61544.000	0.651	0.048	0.116	0.047
385.000	60472.000	0.651	0.048	0.103	0.047
386.000	59400.000	0.651	0.048	0.119	0.047
387.000	58328.000	0.651	0.048	0.119	0.047
388.000	57256.000	0.651	0.048	0.114	0.047
389.000	56184.000	0.651	0.048	0.110	0.047
390.000	55112.000	0.651	0.048	0.119	0.047
391.000	54040.000	0.651	0.048	0.119	0.047
392.000	52968.000	0.651	0.048	0.114	0.047
393.000	51896.000	0.651	0.048	0.121	0.047
394.000	50824.000	0.651	0.048	0.114	0.047
395.000	49752.000	0.651	0.048	0.115	0.047
396.000	48680.000	0.651	0.048	0.106	0.047
397.000	47608.000	0.651	0.048	0.116	0.047
