# Delay scan
# PM at 1.0 (38 dB)
# MW at 19 dB, 18.5094 GHzs, 18.6 dBm
# 0 Resonance
# Laser at 365819.0 GHz
# Static at 0 mV
# No Mod:	0.10152
# No Mod No MW:	0.27301
i	d	n	nb	s	sb
0.000	46804.000	0.206	0.223	0.104	0.001
1.000	47876.000	0.206	0.223	0.106	0.001
2.000	48948.000	0.206	0.223	0.087	0.001
3.000	50020.000	0.206	0.223	0.098	0.001
4.000	51092.000	0.206	0.223	0.098	0.001
5.000	52164.000	0.206	0.223	0.101	0.001
6.000	53236.000	0.206	0.223	0.099	0.001
7.000	54308.000	0.206	0.223	0.094	0.001
8.000	55380.000	0.206	0.223	0.105	0.001
9.000	56452.000	0.206	0.223	0.104	0.001
10.000	57524.000	0.206	0.223	0.097	0.001
11.000	58596.000	0.206	0.223	0.100	0.001
12.000	59668.000	0.206	0.223	0.116	0.001
13.000	60740.000	0.206	0.223	0.104	0.001
14.000	61812.000	0.206	0.223	0.086	0.001
15.000	62884.000	0.206	0.223	0.096	0.001
16.000	63956.000	0.206	0.223	0.102	0.001
17.000	65028.000	0.206	0.223	0.099	0.001
18.000	66099.000	0.206	0.223	0.099	0.001
19.000	67171.000	0.206	0.223	0.106	0.001
20.000	68243.000	0.206	0.223	0.114	0.001
21.000	69315.000	0.206	0.223	0.103	0.001
22.000	70387.000	0.206	0.223	0.106	0.001
23.000	71459.000	0.206	0.223	0.089	0.001
24.000	72531.000	0.206	0.223	0.105	0.001
25.000	73603.000	0.206	0.223	0.095	0.001
26.000	74675.000	0.206	0.223	0.109	0.001
27.000	75747.000	0.206	0.223	0.093	0.001
28.000	76819.000	0.206	0.223	0.106	0.001
29.000	77891.000	0.206	0.223	0.094	0.001
30.000	78963.000	0.206	0.223	0.100	0.001
31.000	80035.000	0.206	0.223	0.116	0.001
32.000	81107.000	0.206	0.223	0.094	0.001
33.000	82179.000	0.206	0.223	0.092	0.001
34.000	83251.000	0.206	0.223	0.102	0.001
35.000	84323.000	0.206	0.223	0.109	0.001
36.000	85395.000	0.206	0.223	0.083	0.001
37.000	86467.000	0.206	0.223	0.098	0.001
38.000	87539.000	0.206	0.223	0.098	0.001
39.000	88611.000	0.206	0.223	0.105	0.001
40.000	89682.000	0.206	0.223	0.107	0.001
41.000	90754.000	0.206	0.223	0.106	0.001
42.000	91826.000	0.206	0.223	0.107	0.001
43.000	92898.000	0.206	0.223	0.085	0.001
44.000	93970.000	0.206	0.223	0.108	0.001
45.000	95042.000	0.206	0.223	0.091	0.001
46.000	96114.000	0.206	0.223	0.095	0.001
47.000	97186.000	0.206	0.223	0.094	0.001
48.000	98258.000	0.206	0.223	0.110	0.001
49.000	99330.000	0.206	0.223	0.105	0.001
50.000	100402.000	0.206	0.223	0.093	0.001
51.000	101474.000	0.206	0.223	0.106	0.001
52.000	102546.000	0.206	0.223	0.087	0.001
53.000	103618.000	0.206	0.223	0.103	0.001
54.000	104690.000	0.206	0.223	0.113	0.001
55.000	105762.000	0.206	0.223	0.093	0.001
56.000	106834.000	0.206	0.223	0.106	0.001
57.000	107906.000	0.206	0.223	0.113	0.001
58.000	108978.000	0.206	0.223	0.087	0.001
59.000	110050.000	0.206	0.223	0.092	0.001
60.000	111122.000	0.206	0.223	0.097	0.001
61.000	112193.000	0.206	0.223	0.089	0.001
62.000	113265.000	0.206	0.223	0.104	0.001
63.000	114337.000	0.206	0.223	0.094	0.001
64.000	115409.000	0.206	0.223	0.117	0.001
65.000	116481.000	0.206	0.223	0.105	0.001
66.000	117553.000	0.206	0.223	0.087	0.001
67.000	118625.000	0.206	0.223	0.086	0.001
68.000	119697.000	0.206	0.223	0.083	0.001
69.000	120769.000	0.206	0.223	0.107	0.001
70.000	121841.000	0.206	0.223	0.108	0.001
71.000	122913.000	0.206	0.223	0.112	0.001
72.000	123985.000	0.206	0.223	0.105	0.001
73.000	125057.000	0.206	0.223	0.093	0.001
74.000	126129.000	0.206	0.223	0.093	0.001
75.000	127201.000	0.206	0.223	0.101	0.001
76.000	128273.000	0.206	0.223	0.107	0.001
77.000	129345.000	0.206	0.223	0.107	0.001
78.000	130417.000	0.206	0.223	0.102	0.001
79.000	131489.000	0.206	0.223	0.083	0.001
80.000	132561.000	0.206	0.223	0.102	0.001
81.000	133633.000	0.206	0.223	0.100	0.001
82.000	134704.000	0.206	0.223	0.088	0.001
83.000	135776.000	0.206	0.223	0.101	0.001
84.000	136848.000	0.206	0.223	0.100	0.001
85.000	137920.000	0.206	0.223	0.115	0.001
86.000	138992.000	0.206	0.223	0.094	0.001
87.000	140064.000	0.206	0.223	0.093	0.001
88.000	141136.000	0.206	0.223	0.109	0.001
89.000	142208.000	0.206	0.223	0.084	0.001
90.000	143280.000	0.206	0.223	0.093	0.001
91.000	144352.000	0.206	0.223	0.080	0.001
92.000	145424.000	0.206	0.223	0.095	0.001
93.000	146496.000	0.206	0.223	0.098	0.001
94.000	147568.000	0.206	0.223	0.098	0.001
95.000	148640.000	0.206	0.223	0.114	0.001
96.000	149712.000	0.206	0.223	0.077	0.001
97.000	150784.000	0.206	0.223	0.089	0.001
98.000	151856.000	0.206	0.223	0.095	0.001
99.000	152928.000	0.206	0.223	0.098	0.001
100.000	153196.000	0.206	0.223	0.098	0.001
101.000	152124.000	0.206	0.223	0.098	0.001
102.000	151052.000	0.206	0.223	0.084	0.001
103.000	149980.000	0.206	0.223	0.101	0.001
104.000	148908.000	0.206	0.223	0.102	0.001
105.000	147836.000	0.206	0.223	0.094	0.001
106.000	146764.000	0.206	0.223	0.097	0.001
107.000	145692.000	0.206	0.223	0.095	0.001
108.000	144620.000	0.206	0.223	0.087	0.001
109.000	143548.000	0.206	0.223	0.099	0.001
110.000	142476.000	0.206	0.223	0.095	0.001
111.000	141404.000	0.206	0.223	0.114	0.001
112.000	140332.000	0.206	0.223	0.113	0.001
113.000	139260.000	0.206	0.223	0.098	0.001
114.000	138188.000	0.206	0.223	0.082	0.001
115.000	137116.000	0.206	0.223	0.092	0.001
116.000	136044.000	0.206	0.223	0.080	0.001
117.000	134972.000	0.206	0.223	0.081	0.001
118.000	133901.000	0.206	0.223	0.080	0.001
119.000	132829.000	0.206	0.223	0.084	0.001
120.000	131757.000	0.206	0.223	0.099	0.001
121.000	130685.000	0.206	0.223	0.093	0.001
122.000	129613.000	0.206	0.223	0.096	0.001
123.000	128541.000	0.206	0.223	0.096	0.001
124.000	127469.000	0.206	0.223	0.087	0.001
125.000	126397.000	0.206	0.223	0.081	0.001
126.000	125325.000	0.206	0.223	0.105	0.001
127.000	124253.000	0.206	0.223	0.090	0.001
128.000	123181.000	0.206	0.223	0.099	0.001
129.000	122109.000	0.206	0.223	0.093	0.001
130.000	121037.000	0.206	0.223	0.087	0.001
131.000	119965.000	0.206	0.223	0.082	0.001
132.000	118893.000	0.206	0.223	0.084	0.001
133.000	117821.000	0.206	0.223	0.090	0.001
134.000	116749.000	0.206	0.223	0.085	0.001
135.000	115677.000	0.206	0.223	0.106	0.001
136.000	114605.000	0.206	0.223	0.086	0.001
137.000	113533.000	0.206	0.223	0.103	0.001
138.000	112461.000	0.206	0.223	0.089	0.001
139.000	111389.000	0.206	0.223	0.095	0.001
140.000	110318.000	0.206	0.223	0.088	0.001
141.000	109246.000	0.206	0.223	0.095	0.001
142.000	108174.000	0.206	0.223	0.106	0.001
143.000	107102.000	0.206	0.223	0.094	0.001
144.000	106030.000	0.206	0.223	0.101	0.001
145.000	104958.000	0.206	0.223	0.089	0.001
146.000	103886.000	0.206	0.223	0.094	0.001
147.000	102814.000	0.206	0.223	0.076	0.001
148.000	101742.000	0.206	0.223	0.102	0.001
149.000	100670.000	0.206	0.223	0.103	0.001
150.000	99598.000	0.206	0.223	0.099	0.001
151.000	98526.000	0.206	0.223	0.092	0.001
152.000	97454.000	0.206	0.223	0.100	0.001
153.000	96382.000	0.206	0.223	0.113	0.001
154.000	95310.000	0.206	0.223	0.087	0.001
155.000	94238.000	0.206	0.223	0.097	0.001
156.000	93166.000	0.206	0.223	0.101	0.001
157.000	92094.000	0.206	0.223	0.099	0.001
158.000	91022.000	0.206	0.223	0.101	0.001
159.000	89950.000	0.206	0.223	0.092	0.001
160.000	88878.000	0.206	0.223	0.106	0.001
161.000	87807.000	0.206	0.223	0.118	0.001
162.000	86735.000	0.206	0.223	0.106	0.001
163.000	85663.000	0.206	0.223	0.086	0.001
164.000	84591.000	0.206	0.223	0.093	0.001
165.000	83519.000	0.206	0.223	0.115	0.001
166.000	82447.000	0.206	0.223	0.098	0.001
167.000	81375.000	0.206	0.223	0.097	0.001
168.000	80303.000	0.206	0.223	0.096	0.001
169.000	79231.000	0.206	0.223	0.083	0.001
170.000	78159.000	0.206	0.223	0.104	0.001
171.000	77087.000	0.206	0.223	0.112	0.001
172.000	76015.000	0.206	0.223	0.107	0.001
173.000	74943.000	0.206	0.223	0.117	0.001
174.000	73871.000	0.206	0.223	0.098	0.001
175.000	72799.000	0.206	0.223	0.104	0.001
176.000	71727.000	0.206	0.223	0.097	0.001
177.000	70655.000	0.206	0.223	0.091	0.001
178.000	69583.000	0.206	0.223	0.103	0.001
179.000	68511.000	0.206	0.223	0.117	0.001
180.000	67439.000	0.206	0.223	0.108	0.001
181.000	66367.000	0.206	0.223	0.101	0.001
182.000	65296.000	0.206	0.223	0.094	0.001
183.000	64224.000	0.206	0.223	0.084	0.001
184.000	63152.000	0.206	0.223	0.101	0.001
185.000	62080.000	0.206	0.223	0.088	0.001
186.000	61008.000	0.206	0.223	0.103	0.001
187.000	59936.000	0.206	0.223	0.105	0.001
188.000	58864.000	0.206	0.223	0.112	0.001
189.000	57792.000	0.206	0.223	0.104	0.001
190.000	56720.000	0.206	0.223	0.103	0.001
191.000	55648.000	0.206	0.223	0.100	0.001
192.000	54576.000	0.206	0.223	0.089	0.001
193.000	53504.000	0.206	0.223	0.091	0.001
194.000	52432.000	0.206	0.223	0.111	0.001
195.000	51360.000	0.206	0.223	0.091	0.001
196.000	50288.000	0.206	0.223	0.114	0.001
197.000	49216.000	0.206	0.223	0.109	0.001
198.000	48144.000	0.206	0.223	0.103	0.001
199.000	47072.000	0.206	0.223	0.087	0.001
200.000	47340.000	0.206	0.223	0.096	0.001
201.000	48412.000	0.206	0.223	0.089	0.001
202.000	49484.000	0.206	0.223	0.101	0.001
203.000	50556.000	0.206	0.223	0.106	0.001
204.000	51628.000	0.206	0.223	0.108	0.001
205.000	52700.000	0.206	0.223	0.103	0.001
206.000	53772.000	0.206	0.223	0.100	0.001
207.000	54844.000	0.206	0.223	0.083	0.001
208.000	55916.000	0.206	0.223	0.095	0.001
209.000	56988.000	0.206	0.223	0.094	0.001
210.000	58060.000	0.206	0.223	0.102	0.001
