# Delay scan
# PM at 1.4 (35 dB)
# MW at 19 dB, 18.5094 GHzs, 18.6 dBm
# 0 Resonance
# Laser at 365859.0 GHz
# Static at 40 mV
# No Mod:	0.0260517
# No Mod No MW:	0.0410796
i	d	n	nb	s	sb
0.000	46804.000	0.518	-0.054	0.023	-0.006
1.000	47876.000	0.518	-0.054	0.032	-0.006
2.000	48948.000	0.518	-0.054	0.035	-0.006
3.000	50020.000	0.518	-0.054	0.034	-0.006
4.000	51092.000	0.518	-0.054	0.041	-0.006
5.000	52164.000	0.518	-0.054	0.041	-0.006
6.000	53236.000	0.518	-0.054	0.046	-0.006
7.000	54308.000	0.518	-0.054	0.065	-0.006
8.000	55380.000	0.518	-0.054	0.074	-0.006
9.000	56452.000	0.518	-0.054	0.043	-0.006
10.000	57524.000	0.518	-0.054	0.045	-0.006
11.000	58596.000	0.518	-0.054	0.036	-0.006
12.000	59668.000	0.518	-0.054	0.035	-0.006
13.000	60740.000	0.518	-0.054	0.033	-0.006
14.000	61812.000	0.518	-0.054	0.029	-0.006
15.000	62884.000	0.518	-0.054	0.024	-0.006
16.000	63956.000	0.518	-0.054	0.040	-0.006
17.000	65028.000	0.518	-0.054	0.033	-0.006
18.000	66099.000	0.518	-0.054	0.036	-0.006
19.000	67171.000	0.518	-0.054	0.041	-0.006
20.000	68243.000	0.518	-0.054	0.037	-0.006
21.000	69315.000	0.518	-0.054	0.053	-0.006
22.000	70387.000	0.518	-0.054	0.053	-0.006
23.000	71459.000	0.518	-0.054	0.050	-0.006
24.000	72531.000	0.518	-0.054	0.045	-0.006
25.000	73603.000	0.518	-0.054	0.044	-0.006
26.000	74675.000	0.518	-0.054	0.042	-0.006
27.000	75747.000	0.518	-0.054	0.030	-0.006
28.000	76819.000	0.518	-0.054	0.042	-0.006
29.000	77891.000	0.518	-0.054	0.030	-0.006
30.000	78963.000	0.518	-0.054	0.025	-0.006
31.000	80035.000	0.518	-0.054	0.032	-0.006
32.000	81107.000	0.518	-0.054	0.031	-0.006
33.000	82179.000	0.518	-0.054	0.038	-0.006
34.000	83251.000	0.518	-0.054	0.025	-0.006
35.000	84323.000	0.518	-0.054	0.030	-0.006
36.000	85395.000	0.518	-0.054	0.050	-0.006
37.000	86467.000	0.518	-0.054	0.058	-0.006
38.000	87539.000	0.518	-0.054	0.059	-0.006
39.000	88611.000	0.518	-0.054	0.048	-0.006
40.000	89682.000	0.518	-0.054	0.036	-0.006
41.000	90754.000	0.518	-0.054	0.041	-0.006
42.000	91826.000	0.518	-0.054	0.026	-0.006
43.000	92898.000	0.518	-0.054	0.027	-0.006
44.000	93970.000	0.518	-0.054	0.032	-0.006
45.000	95042.000	0.518	-0.054	0.032	-0.006
46.000	96114.000	0.518	-0.054	0.038	-0.006
47.000	97186.000	0.518	-0.054	0.039	-0.006
48.000	98258.000	0.518	-0.054	0.036	-0.006
49.000	99330.000	0.518	-0.054	0.029	-0.006
50.000	100402.000	0.518	-0.054	0.035	-0.006
51.000	101474.000	0.518	-0.054	0.041	-0.006
52.000	102546.000	0.518	-0.054	0.058	-0.006
53.000	103618.000	0.518	-0.054	0.058	-0.006
54.000	104690.000	0.518	-0.054	0.044	-0.006
55.000	105762.000	0.518	-0.054	0.039	-0.006
56.000	106834.000	0.518	-0.054	0.034	-0.006
57.000	107906.000	0.518	-0.054	0.027	-0.006
58.000	108978.000	0.518	-0.054	0.032	-0.006
59.000	110050.000	0.518	-0.054	0.039	-0.006
60.000	111122.000	0.518	-0.054	0.032	-0.006
61.000	112193.000	0.518	-0.054	0.028	-0.006
62.000	113265.000	0.518	-0.054	0.030	-0.006
63.000	114337.000	0.518	-0.054	0.030	-0.006
64.000	115409.000	0.518	-0.054	0.027	-0.006
65.000	116481.000	0.518	-0.054	0.035	-0.006
66.000	117553.000	0.518	-0.054	0.052	-0.006
67.000	118625.000	0.518	-0.054	0.041	-0.006
68.000	119697.000	0.518	-0.054	0.066	-0.006
69.000	120769.000	0.518	-0.054	0.052	-0.006
70.000	121841.000	0.518	-0.054	0.029	-0.006
71.000	122913.000	0.518	-0.054	0.034	-0.006
72.000	123985.000	0.518	-0.054	0.028	-0.006
73.000	125057.000	0.518	-0.054	0.031	-0.006
74.000	126129.000	0.518	-0.054	0.029	-0.006
75.000	127201.000	0.518	-0.054	0.039	-0.006
76.000	128273.000	0.518	-0.054	0.033	-0.006
77.000	129345.000	0.518	-0.054	0.025	-0.006
78.000	130417.000	0.518	-0.054	0.031	-0.006
79.000	131489.000	0.518	-0.054	0.030	-0.006
80.000	132561.000	0.518	-0.054	0.035	-0.006
81.000	133633.000	0.518	-0.054	0.063	-0.006
82.000	134704.000	0.518	-0.054	0.060	-0.006
83.000	135776.000	0.518	-0.054	0.052	-0.006
84.000	136848.000	0.518	-0.054	0.032	-0.006
85.000	137920.000	0.518	-0.054	0.033	-0.006
86.000	138992.000	0.518	-0.054	0.022	-0.006
87.000	140064.000	0.518	-0.054	0.036	-0.006
88.000	141136.000	0.518	-0.054	0.020	-0.006
89.000	142208.000	0.518	-0.054	0.035	-0.006
90.000	143280.000	0.518	-0.054	0.022	-0.006
91.000	144352.000	0.518	-0.054	0.031	-0.006
92.000	145424.000	0.518	-0.054	0.032	-0.006
93.000	146496.000	0.518	-0.054	0.021	-0.006
94.000	147568.000	0.518	-0.054	0.031	-0.006
95.000	148640.000	0.518	-0.054	0.045	-0.006
96.000	149712.000	0.518	-0.054	0.042	-0.006
97.000	150784.000	0.518	-0.054	0.039	-0.006
98.000	151856.000	0.518	-0.054	0.039	-0.006
99.000	152928.000	0.518	-0.054	0.044	-0.006
100.000	153196.000	0.518	-0.054	0.041	-0.006
101.000	152124.000	0.518	-0.054	0.048	-0.006
102.000	151052.000	0.518	-0.054	0.048	-0.006
103.000	149980.000	0.518	-0.054	0.055	-0.006
104.000	148908.000	0.518	-0.054	0.042	-0.006
105.000	147836.000	0.518	-0.054	0.038	-0.006
106.000	146764.000	0.518	-0.054	0.027	-0.006
107.000	145692.000	0.518	-0.054	0.030	-0.006
108.000	144620.000	0.518	-0.054	0.039	-0.006
109.000	143548.000	0.518	-0.054	0.026	-0.006
110.000	142476.000	0.518	-0.054	0.035	-0.006
111.000	141404.000	0.518	-0.054	0.036	-0.006
112.000	140332.000	0.518	-0.054	0.037	-0.006
113.000	139260.000	0.518	-0.054	0.030	-0.006
114.000	138188.000	0.518	-0.054	0.033	-0.006
