# Delay scan
# PM at 1.4 (35 dB)
# MW at 19 dB, 18.5094 GHzs, 18.6 dBm
# 0 Resonance
# Laser at 365859.0 GHz
# Static at 40 mV
i	d	n	nb	s	sb
0.000	48520.000	-0.012	-0.000	0.041	-0.000
1.000	49593.000	-0.012	-0.000	0.040	-0.000
2.000	50665.000	-0.012	-0.000	0.042	-0.000
3.000	51738.000	-0.012	-0.000	0.048	-0.000
4.000	52810.000	-0.012	-0.000	0.051	-0.000
5.000	53883.000	-0.012	-0.000	0.063	-0.000
6.000	54955.000	-0.012	-0.000	0.060	-0.000
7.000	56028.000	-0.012	-0.000	0.049	-0.000
8.000	57100.000	-0.012	-0.000	0.058	-0.000
9.000	58173.000	-0.012	-0.000	0.042	-0.000
10.000	59245.000	-0.012	-0.000	0.042	-0.000
11.000	60318.000	-0.012	-0.000	0.040	-0.000
12.000	61390.000	-0.012	-0.000	0.037	-0.000
13.000	62463.000	-0.012	-0.000	0.040	-0.000
14.000	63535.000	-0.012	-0.000	0.032	-0.000
15.000	64608.000	-0.012	-0.000	0.046	-0.000
16.000	65680.000	-0.012	-0.000	0.039	-0.000
17.000	66753.000	-0.012	-0.000	0.043	-0.000
18.000	67825.000	-0.012	-0.000	0.044	-0.000
19.000	68898.000	-0.012	-0.000	0.057	-0.000
20.000	69970.000	-0.012	-0.000	0.064	-0.000
21.000	71043.000	-0.012	-0.000	0.061	-0.000
22.000	72115.000	-0.012	-0.000	0.052	-0.000
23.000	73188.000	-0.012	-0.000	0.051	-0.000
24.000	74260.000	-0.012	-0.000	0.036	-0.000
25.000	75333.000	-0.012	-0.000	0.043	-0.000
26.000	76405.000	-0.012	-0.000	0.039	-0.000
27.000	77478.000	-0.012	-0.000	0.048	-0.000
28.000	78550.000	-0.012	-0.000	0.043	-0.000
29.000	79623.000	-0.012	-0.000	0.039	-0.000
30.000	80695.000	-0.012	-0.000	0.045	-0.000
31.000	81768.000	-0.012	-0.000	0.041	-0.000
32.000	82840.000	-0.012	-0.000	0.032	-0.000
33.000	83913.000	-0.012	-0.000	0.050	-0.000
34.000	84985.000	-0.012	-0.000	0.046	-0.000
35.000	86058.000	-0.012	-0.000	0.055	-0.000
36.000	87130.000	-0.012	-0.000	0.062	-0.000
37.000	88203.000	-0.012	-0.000	0.057	-0.000
38.000	89275.000	-0.012	-0.000	0.049	-0.000
39.000	90348.000	-0.012	-0.000	0.048	-0.000
40.000	91420.000	-0.012	-0.000	0.043	-0.000
41.000	92493.000	-0.012	-0.000	0.045	-0.000
42.000	93565.000	-0.012	-0.000	0.048	-0.000
43.000	94638.000	-0.012	-0.000	0.028	-0.000
44.000	95710.000	-0.012	-0.000	0.049	-0.000
45.000	96783.000	-0.012	-0.000	0.037	-0.000
46.000	97855.000	-0.012	-0.000	0.044	-0.000
47.000	98928.000	-0.012	-0.000	0.040	-0.000
48.000	100000.000	-0.012	-0.000	0.041	-0.000
49.000	101072.000	-0.012	-0.000	0.058	-0.000
50.000	102145.000	-0.012	-0.000	0.073	-0.000
