# Title: Dye Laser Frequency Scan, MW -8 dB, +50 V Static, Sideband strength vs. MW Power
# Note:	Dye Frequency Scan at n=27 +/- 3 f_MW , +50 V static, MW at -8 dB Attn. Looking for change in sideband strength with MW Power
# Type:	Frequency
# Hittite Freq:	18510.2 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	MAX
# MW Attn:	8.0 dB
# Delay:	1000 ns
# MW Off:	-200 to +100 ns
# Top w/o Static:	0
# Static:	0 V
# Static Off:	NaN
i	f	n	nb	s	sb
516.000	-4556.520	1.000	0.000	0.161	0.038
517.000	-4556.820	1.000	0.000	0.175	0.038
518.000	-4557.220	1.000	0.000	0.224	0.038
519.000	-4557.620	1.000	0.000	0.220	0.038
520.000	-4558.020	1.000	0.000	0.236	0.038
521.000	-4558.320	1.000	0.000	0.207	0.038
522.000	-4558.620	1.000	0.000	0.215	0.038
523.000	-4558.920	1.000	0.000	0.210	0.038
524.000	-4559.220	1.000	0.000	0.204	0.038
525.000	-4559.520	1.000	0.000	0.182	0.038
526.000	-4559.920	1.000	0.000	0.175	0.038
527.000	-4560.420	1.000	0.000	0.148	0.038
528.000	-4560.720	1.000	0.000	0.177	0.038
529.000	-4561.020	1.000	0.000	0.173	0.038
530.000	-4561.220	1.000	0.000	0.165	0.038
531.000	-4561.520	1.000	0.000	0.156	0.038
532.000	-4561.920	1.000	0.000	0.161	0.038
533.000	-4562.220	1.000	0.000	0.187	0.038
534.000	-4562.420	1.000	0.000	0.191	0.038
535.000	-4562.920	1.000	0.000	0.180	0.038
536.000	-4563.220	1.000	0.000	0.185	0.038
537.000	-4563.520	1.000	0.000	0.163	0.038
538.000	-4564.020	1.000	0.000	0.162	0.038
539.000	-4564.120	1.000	0.000	0.157	0.038
540.000	-4564.420	1.000	0.000	0.146	0.038
541.000	-4564.620	1.000	0.000	0.127	0.038
542.000	-4565.020	1.000	0.000	0.117	0.038
543.000	-4565.320	1.000	0.000	0.087	0.038
544.000	-4565.720	1.000	0.000	0.088	0.038
545.000	-4566.020	1.000	0.000	0.078	0.038
546.000	-4566.320	1.000	0.000	0.067	0.038
547.000	-4566.720	1.000	0.000	0.059	0.038
548.000	-4567.120	1.000	0.000	0.049	0.038
549.000	-4567.320	1.000	0.000	0.053	0.038
550.000	-4567.420	1.000	0.000	0.060	0.038
551.000	-4567.820	1.000	0.000	0.060	0.038
552.000	-4568.120	1.000	0.000	0.062	0.038
553.000	-4568.520	1.000	0.000	0.058	0.038
554.000	-4568.820	1.000	0.000	0.054	0.038
555.000	-4569.420	1.000	0.000	0.044	0.038
556.000	-4569.620	1.000	0.000	0.048	0.038
557.000	-4570.020	1.000	0.000	0.045	0.038
558.000	-4570.120	1.000	0.000	0.049	0.038
559.000	-4570.520	1.000	0.000	0.046	0.038
560.000	-4570.920	1.000	0.000	0.047	0.038
561.000	-4571.220	1.000	0.000	0.042	0.038
562.000	-4571.520	1.000	0.000	0.035	0.038
563.000	-4572.020	1.000	0.000	0.036	0.038
564.000	-4572.520	1.000	0.000	0.047	0.038
565.000	-4572.720	1.000	0.000	0.034	0.038
566.000	-4572.920	1.000	0.000	0.047	0.038
567.000	-4573.320	1.000	0.000	0.055	0.038
568.000	-4573.620	1.000	0.000	0.057	0.038
569.000	-4574.020	1.000	0.000	0.064	0.038
570.000	-4574.320	1.000	0.000	0.048	0.038
571.000	-4574.820	1.000	0.000	0.060	0.038
572.000	-4575.320	1.000	0.000	0.068	0.038
573.000	-4575.620	1.000	0.000	0.059	0.038
574.000	-4575.820	1.000	0.000	0.062	0.038
575.000	-4576.220	1.000	0.000	0.066	0.038
576.000	-4576.420	1.000	0.000	0.070	0.038
577.000	-4576.820	1.000	0.000	0.059	0.038
578.000	-4577.120	1.000	0.000	0.049	0.038
579.000	-4577.420	1.000	0.000	0.055	0.038
580.000	-4577.820	1.000	0.000	0.048	0.038
581.000	-4578.320	1.000	0.000	0.049	0.038
582.000	-4578.520	1.000	0.000	0.049	0.038
583.000	-4578.920	1.000	0.000	0.049	0.038
584.000	-4579.120	1.000	0.000	0.046	0.038
585.000	-4579.520	1.000	0.000	0.038	0.038
586.000	-4579.820	1.000	0.000	0.042	0.038
587.000	-4580.320	1.000	0.000	0.037	0.038
588.000	-4580.620	1.000	0.000	0.035	0.038
589.000	-4581.020	1.000	0.000	0.035	0.038
590.000	-4581.320	1.000	0.000	0.033	0.038
591.000	-4581.720	1.000	0.000	0.032	0.038
592.000	-4582.020	1.000	0.000	0.040	0.038
593.000	-4582.320	1.000	0.000	0.039	0.038
594.000	-4582.720	1.000	0.000	0.032	0.038
595.000	-4583.020	1.000	0.000	0.036	0.038
596.000	-4583.520	1.000	0.000	0.040	0.038
597.000	-4583.720	1.000	0.000	0.033	0.038
598.000	-4584.120	1.000	0.000	0.034	0.038
599.000	-4584.520	1.000	0.000	0.047	0.038
600.000	-4584.720	1.000	0.000	0.046	0.038
601.000	-4585.120	1.000	0.000	0.046	0.038
602.000	-4585.420	1.000	0.000	0.043	0.038
603.000	-4585.720	1.000	0.000	0.042	0.038
604.000	-4586.020	1.000	0.000	0.041	0.038
605.000	-4586.620	1.000	0.000	0.040	0.038
606.000	-4586.920	1.000	0.000	0.037	0.038
607.000	-4587.320	1.000	0.000	0.045	0.038
608.000	-4587.620	1.000	0.000	0.041	0.038
609.000	-4588.020	1.000	0.000	0.039	0.038
610.000	-4588.320	1.000	0.000	0.037	0.038
611.000	-4588.720	1.000	0.000	0.045	0.038
612.000	-4589.120	1.000	0.000	0.045	0.038
613.000	-4589.620	1.000	0.000	0.040	0.038
614.000	-4590.120	1.000	0.000	0.036	0.038
615.000	-4590.420	1.000	0.000	0.038	0.038
616.000	-4590.820	1.000	0.000	0.041	0.038
617.000	-4591.020	1.000	0.000	0.037	0.038
618.000	-4591.320	1.000	0.000	0.039	0.038
619.000	-4591.920	1.000	0.000	0.046	0.038
620.000	-4592.220	1.000	0.000	0.050	0.038
621.000	-4592.720	1.000	0.000	0.041	0.038
622.000	-4593.020	1.000	0.000	0.047	0.038
623.000	-4593.420	1.000	0.000	0.051	0.038
624.000	-4593.920	1.000	0.000	0.055	0.038
625.000	-4594.220	1.000	0.000	0.059	0.038
626.000	-4594.620	1.000	0.000	0.075	0.038
627.000	-4595.020	1.000	0.000	0.051	0.038
628.000	-4595.320	1.000	0.000	0.058	0.038
629.000	-4595.720	1.000	0.000	0.077	0.038
630.000	-4596.220	1.000	0.000	0.062	0.038
631.000	-4596.420	1.000	0.000	0.056	0.038
632.000	-4596.820	1.000	0.000	0.057	0.038
633.000	-4597.020	1.000	0.000	0.047	0.038
634.000	-4597.420	1.000	0.000	0.064	0.038
635.000	-4597.720	1.000	0.000	0.049	0.038
636.000	-4598.220	1.000	0.000	0.060	0.038
637.000	-4598.820	1.000	0.000	0.063	0.038
638.000	-4599.020	1.000	0.000	0.065	0.038
639.000	-4599.120	1.000	0.000	0.070	0.038
640.000	-4599.620	1.000	0.000	0.053	0.038
641.000	-4599.920	1.000	0.000	0.060	0.038
642.000	-4600.120	1.000	0.000	0.055	0.038
643.000	-4600.520	1.000	0.000	0.049	0.038
644.000	-4600.920	1.000	0.000	0.044	0.038
645.000	-4601.320	1.000	0.000	0.048	0.038
646.000	-4601.620	1.000	0.000	0.041	0.038
647.000	-4601.920	1.000	0.000	0.035	0.038
648.000	-4602.420	1.000	0.000	0.041	0.038
649.000	-4602.620	1.000	0.000	0.038	0.038
650.000	-4602.920	1.000	0.000	0.037	0.038
651.000	-4603.320	1.000	0.000	0.036	0.038
652.000	-4603.820	1.000	0.000	0.042	0.038
653.000	-4604.120	1.000	0.000	0.034	0.038
654.000	-4604.620	1.000	0.000	0.036	0.038
655.000	-4604.920	1.000	0.000	0.040	0.038
656.000	-4605.420	1.000	0.000	0.039	0.038
657.000	-4605.520	1.000	0.000	0.036	0.038
658.000	-4606.020	1.000	0.000	0.044	0.038
659.000	-4606.220	1.000	0.000	0.039	0.038
660.000	-4606.620	1.000	0.000	0.032	0.038
661.000	-4606.920	1.000	0.000	0.041	0.038
662.000	-4607.420	1.000	0.000	0.038	0.038
663.000	-4607.620	1.000	0.000	0.041	0.038
664.000	-4608.120	1.000	0.000	0.040	0.038
665.000	-4608.420	1.000	0.000	0.042	0.038
666.000	-4608.820	1.000	0.000	0.037	0.038
667.000	-4609.120	1.000	0.000	0.040	0.038
668.000	-4609.720	1.000	0.000	0.041	0.038
669.000	-4610.320	1.000	0.000	0.046	0.038
670.000	-4610.520	1.000	0.000	0.042	0.038
671.000	-4610.820	1.000	0.000	0.048	0.038
672.000	-4611.120	1.000	0.000	0.043	0.038
673.000	-4611.420	1.000	0.000	0.046	0.038
674.000	-4611.820	1.000	0.000	0.040	0.038
675.000	-4612.120	1.000	0.000	0.043	0.038
676.000	-4612.520	1.000	0.000	0.038	0.038
677.000	-4613.020	1.000	0.000	0.044	0.038
678.000	-4613.520	1.000	0.000	0.041	0.038
679.000	-4613.820	1.000	0.000	0.041	0.038
680.000	-4614.420	1.000	0.000	0.037	0.038
681.000	-4614.720	1.000	0.000	0.037	0.038
682.000	-4615.020	1.000	0.000	0.041	0.038
683.000	-4615.420	1.000	0.000	0.039	0.038
684.000	-4615.720	1.000	0.000	0.039	0.038
685.000	-4616.120	1.000	0.000	0.034	0.038
686.000	-4616.420	1.000	0.000	0.039	0.038
687.000	-4616.920	1.000	0.000	0.040	0.038
688.000	-4617.020	1.000	0.000	0.035	0.038
689.000	-4617.420	1.000	0.000	0.043	0.038
690.000	-4617.720	1.000	0.000	0.026	0.038
691.000	-4618.220	1.000	0.000	0.027	0.038
692.000	-4618.620	1.000	0.000	0.044	0.038
693.000	-4619.020	1.000	0.000	0.034	0.038
694.000	-4619.220	1.000	0.000	0.033	0.038
695.000	-4619.520	1.000	0.000	0.034	0.038
696.000	-4619.920	1.000	0.000	0.041	0.038
697.000	-4620.220	1.000	0.000	0.031	0.038
698.000	-4620.520	1.000	0.000	0.039	0.038
699.000	-4620.920	1.000	0.000	0.033	0.038
700.000	-4621.320	1.000	0.000	0.028	0.038
701.000	-4621.820	1.000	0.000	0.030	0.038
702.000	-4622.320	1.000	0.000	0.033	0.038
703.000	-4622.420	1.000	0.000	0.027	0.038
704.000	-4622.720	1.000	0.000	0.037	0.038
705.000	-4623.120	1.000	0.000	0.038	0.038
706.000	-4623.420	1.000	0.000	0.032	0.038
707.000	-4624.020	1.000	0.000	0.037	0.038
708.000	-4624.320	1.000	0.000	0.032	0.038
709.000	-4624.920	1.000	0.000	0.032	0.038
710.000	-4625.220	1.000	0.000	0.035	0.038
711.000	-4625.420	1.000	0.000	0.036	0.038
712.000	-4625.820	1.000	0.000	0.032	0.038
713.000	-4626.220	1.000	0.000	0.033	0.038
714.000	-4626.420	1.000	0.000	0.037	0.038
715.000	-4626.720	1.000	0.000	0.041	0.038
716.000	-4627.120	1.000	0.000	0.031	0.038
717.000	-4627.720	1.000	0.000	0.035	0.038
718.000	-4628.120	1.000	0.000	0.038	0.038
719.000	-4628.420	1.000	0.000	0.031	0.038
720.000	-4628.720	1.000	0.000	0.032	0.038
721.000	-4628.920	1.000	0.000	0.037	0.038
722.000	-4629.120	1.000	0.000	0.030	0.038
723.000	-4629.620	1.000	0.000	0.035	0.038
724.000	-4630.120	1.000	0.000	0.039	0.038
725.000	-4630.320	1.000	0.000	0.036	0.038
726.000	-4630.920	1.000	0.000	0.035	0.038
727.000	-4631.220	1.000	0.000	0.030	0.038
728.000	-4631.420	1.000	0.000	0.034	0.038
729.000	-4631.720	1.000	0.000	0.040	0.038
730.000	-4632.120	1.000	0.000	0.031	0.038
731.000	-4632.320	1.000	0.000	0.037	0.038
732.000	-4632.620	1.000	0.000	0.035	0.038
733.000	-4633.120	1.000	0.000	0.034	0.038
734.000	-4633.520	1.000	0.000	0.030	0.038
735.000	-4633.920	1.000	0.000	0.038	0.038
736.000	-4634.220	1.000	0.000	0.028	0.038
