# Title: Dye Laser Frequency Scan, MW -26 dB, +50 V Static, Sideband strength vs. MW Power
# Note:	Dye Frequency Scan at n=27 +/- 3 f_MW , +50 V static, MW at -26 dB Attn. Looking for change in sideband strength with MW Power
# Type:	Frequency
# Hittite Freq:	18510.2 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	MAX
# MW Attn:	26.0 dB
# Delay:	1000 ns
# MW Off:	-200 to +100 ns
# Top w/o Static:	0
# Static:	50 V
# Static Off:	NaN
i	f	n	nb	s	sb
69.000	-4616.520	1.000	0.000	0.033	0.037
70.000	-4616.220	1.000	0.000	0.044	0.037
71.000	-4615.920	1.000	0.000	0.029	0.037
72.000	-4615.520	1.000	0.000	0.038	0.037
73.000	-4615.020	1.000	0.000	0.041	0.037
74.000	-4614.520	1.000	0.000	0.037	0.037
75.000	-4614.220	1.000	0.000	0.039	0.037
76.000	-4613.820	1.000	0.000	0.037	0.037
77.000	-4613.620	1.000	0.000	0.031	0.037
78.000	-4613.320	1.000	0.000	0.037	0.037
79.000	-4612.920	1.000	0.000	0.036	0.037
80.000	-4612.520	1.000	0.000	0.042	0.037
81.000	-4612.120	1.000	0.000	0.034	0.037
82.000	-4611.820	1.000	0.000	0.036	0.037
83.000	-4611.420	1.000	0.000	0.036	0.037
84.000	-4611.120	1.000	0.000	0.044	0.037
85.000	-4610.820	1.000	0.000	0.044	0.037
86.000	-4610.520	1.000	0.000	0.038	0.037
87.000	-4610.220	1.000	0.000	0.030	0.037
88.000	-4609.720	1.000	0.000	0.031	0.037
89.000	-4609.320	1.000	0.000	0.037	0.037
90.000	-4608.920	1.000	0.000	0.037	0.037
91.000	-4608.520	1.000	0.000	0.037	0.037
92.000	-4608.320	1.000	0.000	0.034	0.037
93.000	-4607.920	1.000	0.000	0.032	0.037
94.000	-4607.620	1.000	0.000	0.035	0.037
95.000	-4607.320	1.000	0.000	0.041	0.037
96.000	-4606.920	1.000	0.000	0.031	0.037
97.000	-4606.420	1.000	0.000	0.041	0.037
98.000	-4606.120	1.000	0.000	0.042	0.037
99.000	-4605.720	1.000	0.000	0.046	0.037
100.000	-4605.520	1.000	0.000	0.034	0.037
101.000	-4604.920	1.000	0.000	0.049	0.037
102.000	-4604.720	1.000	0.000	0.042	0.037
103.000	-4604.220	1.000	0.000	0.041	0.037
104.000	-4603.920	1.000	0.000	0.040	0.037
105.000	-4603.320	1.000	0.000	0.041	0.037
106.000	-4602.920	1.000	0.000	0.046	0.037
107.000	-4602.520	1.000	0.000	0.044	0.037
108.000	-4602.220	1.000	0.000	0.036	0.037
109.000	-4601.920	1.000	0.000	0.045	0.037
110.000	-4601.620	1.000	0.000	0.043	0.037
111.000	-4601.320	1.000	0.000	0.045	0.037
112.000	-4600.820	1.000	0.000	0.036	0.037
113.000	-4600.220	1.000	0.000	0.041	0.037
114.000	-4600.120	1.000	0.000	0.044	0.037
115.000	-4599.620	1.000	0.000	0.036	0.037
116.000	-4599.320	1.000	0.000	0.034	0.037
117.000	-4599.020	1.000	0.000	0.039	0.037
118.000	-4598.620	1.000	0.000	0.034	0.037
119.000	-4598.320	1.000	0.000	0.038	0.037
120.000	-4598.120	1.000	0.000	0.044	0.037
121.000	-4597.620	1.000	0.000	0.035	0.037
122.000	-4597.320	1.000	0.000	0.040	0.037
123.000	-4596.820	1.000	0.000	0.029	0.037
124.000	-4596.620	1.000	0.000	0.034	0.037
125.000	-4596.220	1.000	0.000	0.034	0.037
126.000	-4595.820	1.000	0.000	0.045	0.037
127.000	-4595.720	1.000	0.000	0.044	0.037
128.000	-4595.320	1.000	0.000	0.045	0.037
129.000	-4594.920	1.000	0.000	0.045	0.037
130.000	-4594.620	1.000	0.000	0.032	0.037
131.000	-4594.320	1.000	0.000	0.037	0.037
132.000	-4593.820	1.000	0.000	0.050	0.037
133.000	-4593.620	1.000	0.000	0.053	0.037
134.000	-4593.320	1.000	0.000	0.040	0.037
135.000	-4593.020	1.000	0.000	0.042	0.037
136.000	-4592.620	1.000	0.000	0.045	0.037
137.000	-4592.320	1.000	0.000	0.032	0.037
138.000	-4592.020	1.000	0.000	0.037	0.037
139.000	-4591.520	1.000	0.000	0.034	0.037
140.000	-4591.120	1.000	0.000	0.029	0.037
141.000	-4590.820	1.000	0.000	0.034	0.037
142.000	-4590.420	1.000	0.000	0.037	0.037
143.000	-4590.220	1.000	0.000	0.039	0.037
144.000	-4589.920	1.000	0.000	0.039	0.037
145.000	-4589.520	1.000	0.000	0.036	0.037
146.000	-4589.220	1.000	0.000	0.028	0.037
147.000	-4588.520	1.000	0.000	0.039	0.037
148.000	-4588.220	1.000	0.000	0.032	0.037
149.000	-4587.820	1.000	0.000	0.027	0.037
150.000	-4587.520	1.000	0.000	0.044	0.037
151.000	-4587.120	1.000	0.000	0.034	0.037
152.000	-4587.020	1.000	0.000	0.039	0.037
153.000	-4586.620	1.000	0.000	0.034	0.037
154.000	-4586.120	1.000	0.000	0.034	0.037
155.000	-4585.620	1.000	0.000	0.044	0.037
156.000	-4585.220	1.000	0.000	0.033	0.037
157.000	-4584.820	1.000	0.000	0.036	0.037
158.000	-4584.520	1.000	0.000	0.040	0.037
159.000	-4584.220	1.000	0.000	0.036	0.037
160.000	-4583.820	1.000	0.000	0.038	0.037
161.000	-4583.420	1.000	0.000	0.038	0.037
162.000	-4583.120	1.000	0.000	0.038	0.037
163.000	-4582.420	1.000	0.000	0.038	0.037
164.000	-4582.120	1.000	0.000	0.032	0.037
165.000	-4581.620	1.000	0.000	0.042	0.037
166.000	-4581.420	1.000	0.000	0.032	0.037
167.000	-4580.920	1.000	0.000	0.037	0.037
168.000	-4580.720	1.000	0.000	0.036	0.037
169.000	-4580.320	1.000	0.000	0.035	0.037
170.000	-4579.720	1.000	0.000	0.031	0.037
171.000	-4579.420	1.000	0.000	0.036	0.037
172.000	-4579.020	1.000	0.000	0.028	0.037
173.000	-4578.620	1.000	0.000	0.037	0.037
174.000	-4578.420	1.000	0.000	0.037	0.037
175.000	-4578.020	1.000	0.000	0.040	0.037
176.000	-4577.620	1.000	0.000	0.041	0.037
177.000	-4577.320	1.000	0.000	0.044	0.037
178.000	-4576.820	1.000	0.000	0.038	0.037
179.000	-4576.420	1.000	0.000	0.037	0.037
180.000	-4576.120	1.000	0.000	0.042	0.037
181.000	-4575.820	1.000	0.000	0.037	0.037
182.000	-4575.420	1.000	0.000	0.033	0.037
183.000	-4575.120	1.000	0.000	0.041	0.037
184.000	-4574.820	1.000	0.000	0.047	0.037
185.000	-4574.720	1.000	0.000	0.039	0.037
186.000	-4574.020	1.000	0.000	0.040	0.037
187.000	-4573.620	1.000	0.000	0.038	0.037
188.000	-4573.120	1.000	0.000	0.037	0.037
189.000	-4572.820	1.000	0.000	0.036	0.037
190.000	-4572.620	1.000	0.000	0.036	0.037
191.000	-4572.320	1.000	0.000	0.037	0.037
192.000	-4571.920	1.000	0.000	0.041	0.037
193.000	-4571.520	1.000	0.000	0.039	0.037
194.000	-4571.120	1.000	0.000	0.048	0.037
195.000	-4570.720	1.000	0.000	0.041	0.037
196.000	-4570.220	1.000	0.000	0.035	0.037
197.000	-4570.020	1.000	0.000	0.036	0.037
198.000	-4569.520	1.000	0.000	0.033	0.037
199.000	-4569.320	1.000	0.000	0.036	0.037
200.000	-4568.920	1.000	0.000	0.040	0.037
201.000	-4568.520	1.000	0.000	0.031	0.037
202.000	-4568.220	1.000	0.000	0.038	0.037
203.000	-4567.720	1.000	0.000	0.034	0.037
204.000	-4567.420	1.000	0.000	0.038	0.037
205.000	-4566.920	1.000	0.000	0.037	0.037
206.000	-4566.620	1.000	0.000	0.049	0.037
207.000	-4566.420	1.000	0.000	0.045	0.037
208.000	-4565.920	1.000	0.000	0.047	0.037
209.000	-4565.520	1.000	0.000	0.037	0.037
210.000	-4565.120	1.000	0.000	0.043	0.037
211.000	-4564.720	1.000	0.000	0.050	0.037
212.000	-4564.420	1.000	0.000	0.039	0.037
213.000	-4564.020	1.000	0.000	0.043	0.037
214.000	-4563.720	1.000	0.000	0.039	0.037
215.000	-4563.420	1.000	0.000	0.041	0.037
216.000	-4563.120	1.000	0.000	0.042	0.037
217.000	-4562.720	1.000	0.000	0.046	0.037
218.000	-4562.220	1.000	0.000	0.042	0.037
219.000	-4561.920	1.000	0.000	0.038	0.037
220.000	-4561.620	1.000	0.000	0.042	0.037
221.000	-4561.220	1.000	0.000	0.045	0.037
222.000	-4560.920	1.000	0.000	0.037	0.037
223.000	-4560.620	1.000	0.000	0.045	0.037
224.000	-4560.420	1.000	0.000	0.041	0.037
225.000	-4560.020	1.000	0.000	0.035	0.037
226.000	-4559.420	1.000	0.000	0.034	0.037
227.000	-4559.120	1.000	0.000	0.045	0.037
228.000	-4558.820	1.000	0.000	0.047	0.037
229.000	-4558.520	1.000	0.000	0.046	0.037
230.000	-4558.220	1.000	0.000	0.049	0.037
231.000	-4557.920	1.000	0.000	0.043	0.037
232.000	-4557.720	1.000	0.000	0.051	0.037
233.000	-4557.420	1.000	0.000	0.043	0.037
234.000	-4557.020	1.000	0.000	0.052	0.037
235.000	-4556.620	1.000	0.000	0.047	0.037
236.000	-4556.220	1.000	0.000	0.040	0.037
237.000	-4555.920	1.000	0.000	0.046	0.037
238.000	-4555.620	1.000	0.000	0.043	0.037
239.000	-4555.320	1.000	0.000	0.041	0.037
240.000	-4555.020	1.000	0.000	0.047	0.037
241.000	-4554.720	1.000	0.000	0.043	0.037
242.000	-4554.520	1.000	0.000	0.043	0.037
243.000	-4554.220	1.000	0.000	0.041	0.037
244.000	-4553.820	1.000	0.000	0.039	0.037
245.000	-4553.420	1.000	0.000	0.034	0.037
246.000	-4553.120	1.000	0.000	0.037	0.037
247.000	-4552.720	1.000	0.000	0.045	0.037
248.000	-4552.320	1.000	0.000	0.042	0.037
249.000	-4552.120	1.000	0.000	0.037	0.037
250.000	-4551.720	1.000	0.000	0.041	0.037
251.000	-4551.320	1.000	0.000	0.039	0.037
252.000	-4551.020	1.000	0.000	0.044	0.037
253.000	-4550.720	1.000	0.000	0.034	0.037
254.000	-4550.120	1.000	0.000	0.040	0.037
255.000	-4549.920	1.000	0.000	0.031	0.037
256.000	-4549.520	1.000	0.000	0.035	0.037
257.000	-4549.320	1.000	0.000	0.034	0.037
258.000	-4549.020	1.000	0.000	0.032	0.037
259.000	-4548.720	1.000	0.000	0.033	0.037
260.000	-4548.320	1.000	0.000	0.034	0.037
261.000	-4547.920	1.000	0.000	0.038	0.037
262.000	-4547.420	1.000	0.000	0.029	0.037
263.000	-4547.020	1.000	0.000	0.045	0.037
264.000	-4546.620	1.000	0.000	0.041	0.037
265.000	-4546.420	1.000	0.000	0.042	0.037
266.000	-4546.020	1.000	0.000	0.041	0.037
267.000	-4545.720	1.000	0.000	0.033	0.037
268.000	-4545.220	1.000	0.000	0.038	0.037
269.000	-4544.720	1.000	0.000	0.037	0.037
270.000	-4544.420	1.000	0.000	0.037	0.037
271.000	-4543.920	1.000	0.000	0.045	0.037
272.000	-4543.720	1.000	0.000	0.038	0.037
273.000	-4543.320	1.000	0.000	0.034	0.037
274.000	-4543.020	1.000	0.000	0.053	0.037
275.000	-4542.620	1.000	0.000	0.043	0.037
276.000	-4542.320	1.000	0.000	0.041	0.037
277.000	-4541.920	1.000	0.000	0.043	0.037
278.000	-4541.420	1.000	0.000	0.045	0.037
279.000	-4541.120	1.000	0.000	0.040	0.037
280.000	-4540.720	1.000	0.000	0.044	0.037
281.000	-4540.520	1.000	0.000	0.052	0.037
282.000	-4540.220	1.000	0.000	0.046	0.037
283.000	-4539.720	1.000	0.000	0.050	0.037
284.000	-4539.220	1.000	0.000	0.049	0.037
285.000	-4538.920	1.000	0.000	0.054	0.037
286.000	-4538.520	1.000	0.000	0.054	0.037
287.000	-4538.120	1.000	0.000	0.055	0.037
288.000	-4537.820	1.000	0.000	0.045	0.037
289.000	-4537.520	1.000	0.000	0.049	0.037
290.000	-4537.120	1.000	0.000	0.053	0.037
291.000	-4536.720	1.000	0.000	0.065	0.037
292.000	-4536.320	1.000	0.000	0.065	0.037
293.000	-4535.920	1.000	0.000	0.078	0.037
294.000	-4535.520	1.000	0.000	0.076	0.037
295.000	-4535.120	1.000	0.000	0.070	0.037
296.000	-4534.720	1.000	0.000	0.077	0.037
297.000	-4534.420	1.000	0.000	0.076	0.037
298.000	-4534.320	1.000	0.000	0.084	0.037
299.000	-4533.520	1.000	0.000	0.094	0.037
300.000	-4533.220	1.000	0.000	0.094	0.037
301.000	-4532.720	1.000	0.000	0.109	0.037
302.000	-4532.220	1.000	0.000	0.121	0.037
303.000	-4531.920	1.000	0.000	0.155	0.037
304.000	-4531.620	1.000	0.000	0.187	0.037
305.000	-4531.320	1.000	0.000	0.212	0.037
306.000	-4531.120	1.000	0.000	0.251	0.037
307.000	-4530.620	1.000	0.000	0.271	0.037
308.000	-4530.120	1.000	0.000	0.302	0.037
309.000	-4529.720	1.000	0.000	0.313	0.037
310.000	-4529.320	1.000	0.000	0.296	0.037
311.000	-4528.920	1.000	0.000	0.291	0.037
312.000	-4528.620	1.000	0.000	0.295	0.037
313.000	-4528.320	1.000	0.000	0.281	0.037
314.000	-4527.920	1.000	0.000	0.303	0.037
315.000	-4527.520	1.000	0.000	0.277	0.037
316.000	-4526.920	1.000	0.000	0.224	0.037
317.000	-4526.720	1.000	0.000	0.198	0.037
318.000	-4526.220	1.000	0.000	0.182	0.037
319.000	-4526.120	1.000	0.000	0.165	0.037
320.000	-4525.720	1.000	0.000	0.177	0.037
321.000	-4525.420	1.000	0.000	0.171	0.037
322.000	-4525.020	1.000	0.000	0.185	0.037
323.000	-4524.620	1.000	0.000	0.241	0.037
324.000	-4524.120	1.000	0.000	0.220	0.037
325.000	-4523.920	1.000	0.000	0.259	0.037
326.000	-4523.520	1.000	0.000	0.307	0.037
327.000	-4523.220	1.000	0.000	0.295	0.037
328.000	-4523.020	1.000	0.000	0.310	0.037
329.000	-4522.720	1.000	0.000	0.351	0.037
330.000	-4522.320	1.000	0.000	0.330	0.037
331.000	-4522.020	1.000	0.000	0.321	0.037
332.000	-4521.620	1.000	0.000	0.393	0.037
333.000	-4521.320	1.000	0.000	0.330	0.037
334.000	-4520.920	1.000	0.000	0.348	0.037
335.000	-4520.620	1.000	0.000	0.341	0.037
336.000	-4520.220	1.000	0.000	0.307	0.037
337.000	-4520.020	1.000	0.000	0.292	0.037
338.000	-4519.620	1.000	0.000	0.281	0.037
339.000	-4519.520	1.000	0.000	0.242	0.037
340.000	-4518.920	1.000	0.000	0.238	0.037
341.000	-4518.520	1.000	0.000	0.232	0.037
342.000	-4518.120	1.000	0.000	0.230	0.037
343.000	-4517.720	1.000	0.000	0.224	0.037
344.000	-4517.420	1.000	0.000	0.203	0.037
345.000	-4517.220	1.000	0.000	0.230	0.037
346.000	-4516.820	1.000	0.000	0.201	0.037
347.000	-4516.420	1.000	0.000	0.203	0.037
348.000	-4516.120	1.000	0.000	0.197	0.037
349.000	-4515.720	1.000	0.000	0.182	0.037
350.000	-4515.320	1.000	0.000	0.177	0.037
351.000	-4515.020	1.000	0.000	0.155	0.037
352.000	-4514.620	1.000	0.000	0.158	0.037
353.000	-4514.220	1.000	0.000	0.149	0.037
354.000	-4513.920	1.000	0.000	0.139	0.037
355.000	-4513.520	1.000	0.000	0.133	0.037
356.000	-4513.020	1.000	0.000	0.138	0.037
357.000	-4512.720	1.000	0.000	0.134	0.037
358.000	-4512.220	1.000	0.000	0.125	0.037
359.000	-4511.820	1.000	0.000	0.123	0.037
360.000	-4511.420	1.000	0.000	0.121	0.037
361.000	-4511.120	1.000	0.000	0.141	0.037
362.000	-4510.720	1.000	0.000	0.126	0.037
363.000	-4510.320	1.000	0.000	0.143	0.037
364.000	-4509.920	1.000	0.000	0.142	0.037
365.000	-4509.320	1.000	0.000	0.169	0.037
366.000	-4508.920	1.000	0.000	0.193	0.037
367.000	-4508.620	1.000	0.000	0.212	0.037
368.000	-4508.320	1.000	0.000	0.236	0.037
369.000	-4508.020	1.000	0.000	0.227	0.037
370.000	-4507.720	1.000	0.000	0.283	0.037
371.000	-4507.220	1.000	0.000	0.281	0.037
372.000	-4506.720	1.000	0.000	0.288	0.037
373.000	-4506.320	1.000	0.000	0.335	0.037
374.000	-4505.920	1.000	0.000	0.323	0.037
375.000	-4505.620	1.000	0.000	0.352	0.037
376.000	-4505.320	1.000	0.000	0.369	0.037
377.000	-4504.920	1.000	0.000	0.371	0.037
378.000	-4504.520	1.000	0.000	0.386	0.037
379.000	-4504.020	1.000	0.000	0.426	0.037
380.000	-4503.720	1.000	0.000	0.430	0.037
381.000	-4503.220	1.000	0.000	0.393	0.037
382.000	-4502.920	1.000	0.000	0.418	0.037
383.000	-4502.520	1.000	0.000	0.365	0.037
384.000	-4502.320	1.000	0.000	0.371	0.037
385.000	-4502.020	1.000	0.000	0.349	0.037
386.000	-4501.520	1.000	0.000	0.335	0.037
387.000	-4501.020	1.000	0.000	0.302	0.037
388.000	-4500.520	1.000	0.000	0.291	0.037
389.000	-4500.220	1.000	0.000	0.240	0.037
390.000	-4499.820	1.000	0.000	0.226	0.037
391.000	-4499.520	1.000	0.000	0.173	0.037
392.000	-4499.320	1.000	0.000	0.174	0.037
393.000	-4498.920	1.000	0.000	0.148	0.037
394.000	-4498.420	1.000	0.000	0.131	0.037
395.000	-4497.920	1.000	0.000	0.112	0.037
396.000	-4497.620	1.000	0.000	0.097	0.037
397.000	-4497.120	1.000	0.000	0.097	0.037
398.000	-4496.820	1.000	0.000	0.086	0.037
399.000	-4496.520	1.000	0.000	0.082	0.037
400.000	-4496.220	1.000	0.000	0.063	0.037
401.000	-4495.820	1.000	0.000	0.063	0.037
402.000	-4495.420	1.000	0.000	0.046	0.037
403.000	-4494.920	1.000	0.000	0.041	0.037
404.000	-4494.520	1.000	0.000	0.044	0.037
405.000	-4494.120	1.000	0.000	0.041	0.037
406.000	-4493.820	1.000	0.000	0.051	0.037
407.000	-4493.420	1.000	0.000	0.043	0.037
408.000	-4493.120	1.000	0.000	0.044	0.037
409.000	-4492.720	1.000	0.000	0.044	0.037
410.000	-4492.120	1.000	0.000	0.041	0.037
411.000	-4491.820	1.000	0.000	0.042	0.037
412.000	-4491.520	1.000	0.000	0.041	0.037
413.000	-4491.120	1.000	0.000	0.050	0.037
414.000	-4490.620	1.000	0.000	0.043	0.037
415.000	-4490.320	1.000	0.000	0.037	0.037
416.000	-4490.020	1.000	0.000	0.040	0.037
417.000	-4489.720	1.000	0.000	0.038	0.037
418.000	-4489.220	1.000	0.000	0.041	0.037
419.000	-4488.720	1.000	0.000	0.035	0.037
420.000	-4488.420	1.000	0.000	0.036	0.037
421.000	-4487.920	1.000	0.000	0.046	0.037
422.000	-4487.820	1.000	0.000	0.043	0.037
423.000	-4487.420	1.000	0.000	0.035	0.037
424.000	-4487.120	1.000	0.000	0.033	0.037
425.000	-4486.820	1.000	0.000	0.040	0.037
426.000	-4486.420	1.000	0.000	0.046	0.037
427.000	-4485.920	1.000	0.000	0.038	0.037
428.000	-4485.520	1.000	0.000	0.043	0.037
429.000	-4485.320	1.000	0.000	0.042	0.037
430.000	-4484.720	1.000	0.000	0.046	0.037
431.000	-4484.420	1.000	0.000	0.053	0.037
432.000	-4484.320	1.000	0.000	0.045	0.037
433.000	-4483.920	1.000	0.000	0.053	0.037
434.000	-4483.620	1.000	0.000	0.044	0.037
435.000	-4483.120	1.000	0.000	0.043	0.037
436.000	-4483.020	1.000	0.000	0.047	0.037
437.000	-4482.520	1.000	0.000	0.048	0.037
438.000	-4482.320	1.000	0.000	0.053	0.037
439.000	-4481.920	1.000	0.000	0.047	0.037
440.000	-4481.620	1.000	0.000	0.047	0.037
441.000	-4481.320	1.000	0.000	0.045	0.037
442.000	-4481.020	1.000	0.000	0.042	0.037
443.000	-4480.520	1.000	0.000	0.043	0.037
444.000	-4480.120	1.000	0.000	0.037	0.037
445.000	-4479.820	1.000	0.000	0.031	0.037
446.000	-4479.520	1.000	0.000	0.040	0.037
447.000	-4479.120	1.000	0.000	0.044	0.037
448.000	-4478.720	1.000	0.000	0.035	0.037
449.000	-4478.420	1.000	0.000	0.034	0.037
450.000	-4478.120	1.000	0.000	0.038	0.037
451.000	-4477.820	1.000	0.000	0.037	0.037
452.000	-4477.220	1.000	0.000	0.026	0.037
453.000	-4476.820	1.000	0.000	0.036	0.037
454.000	-4476.620	1.000	0.000	0.041	0.037
455.000	-4476.220	1.000	0.000	0.036	0.037
456.000	-4475.920	1.000	0.000	0.039	0.037
457.000	-4475.720	1.000	0.000	0.034	0.037
458.000	-4475.320	1.000	0.000	0.033	0.037
459.000	-4474.820	1.000	0.000	0.041	0.037
460.000	-4474.520	1.000	0.000	0.036	0.037
461.000	-4474.120	1.000	0.000	0.038	0.037
462.000	-4473.820	1.000	0.000	0.029	0.037
463.000	-4473.420	1.000	0.000	0.039	0.037
464.000	-4473.020	1.000	0.000	0.041	0.037
465.000	-4472.620	1.000	0.000	0.043	0.037
466.000	-4472.220	1.000	0.000	0.044	0.037
467.000	-4471.820	1.000	0.000	0.048	0.037
468.000	-4471.320	1.000	0.000	0.039	0.037
469.000	-4471.120	1.000	0.000	0.039	0.037
470.000	-4470.720	1.000	0.000	0.047	0.037
471.000	-4470.220	1.000	0.000	0.043	0.037
472.000	-4469.920	1.000	0.000	0.031	0.037
473.000	-4469.620	1.000	0.000	0.043	0.037
474.000	-4469.020	1.000	0.000	0.035	0.037
475.000	-4468.520	1.000	0.000	0.033	0.037
476.000	-4468.320	1.000	0.000	0.050	0.037
477.000	-4467.920	1.000	0.000	0.042	0.037
478.000	-4467.720	1.000	0.000	0.041	0.037
479.000	-4467.120	1.000	0.000	0.038	0.037
480.000	-4466.820	1.000	0.000	0.035	0.037
481.000	-4466.620	1.000	0.000	0.040	0.037
482.000	-4466.120	1.000	0.000	0.047	0.037
483.000	-4465.720	1.000	0.000	0.043	0.037
484.000	-4465.320	1.000	0.000	0.048	0.037
485.000	-4464.920	1.000	0.000	0.045	0.037
486.000	-4464.720	1.000	0.000	0.053	0.037
487.000	-4464.320	1.000	0.000	0.042	0.037
488.000	-4463.820	1.000	0.000	0.046	0.037
489.000	-4463.420	1.000	0.000	0.046	0.037
490.000	-4463.120	1.000	0.000	0.038	0.037
491.000	-4462.620	1.000	0.000	0.041	0.037
492.000	-4462.320	1.000	0.000	0.046	0.037
493.000	-4462.120	1.000	0.000	0.041	0.037
494.000	-4461.620	1.000	0.000	0.039	0.037
495.000	-4461.020	1.000	0.000	0.032	0.037
496.000	-4460.820	1.000	0.000	0.030	0.037
497.000	-4460.420	1.000	0.000	0.037	0.037
498.000	-4460.220	1.000	0.000	0.038	0.037
499.000	-4459.820	1.000	0.000	0.035	0.037
500.000	-4459.320	1.000	0.000	0.028	0.037
501.000	-4459.020	1.000	0.000	0.045	0.037
502.000	-4458.620	1.000	0.000	0.037	0.037
503.000	-4458.320	1.000	0.000	0.037	0.037
504.000	-4457.820	1.000	0.000	0.030	0.037
505.000	-4457.620	1.000	0.000	0.035	0.037
506.000	-4457.120	1.000	0.000	0.038	0.037
507.000	-4456.820	1.000	0.000	0.034	0.037
508.000	-4456.420	1.000	0.000	0.039	0.037
509.000	-4455.920	1.000	0.000	0.043	0.037
510.000	-4455.620	1.000	0.000	0.048	0.037
511.000	-4455.320	1.000	0.000	0.036	0.037
512.000	-4455.020	1.000	0.000	0.041	0.037
513.000	-4454.320	1.000	0.000	0.050	0.037
514.000	-4454.120	1.000	0.000	0.039	0.037
515.000	-4453.720	1.000	0.000	0.039	0.037
