# Title: Dye Laser Frequency Scan, MW -14 dB, +50 V Static, Sideband strength vs. MW Power
# Note:	Dye Frequency Scan at n=27 +/- 3 f_MW , +50 V static, MW at -14 dB Attn. Looking for change in sideband strength with MW Power
# Type:	Frequency
# Hittite Freq:	18510.2 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	MAX
# MW Attn:	14.0 dB
# Delay:	1000 ns
# MW Off:	-200 to +100 ns
# Top w/o Static:	0
# Static:	0 V
# Static Off:	NaN
i	f	n	nb	s	sb
78.000	-4422.120	1.000	0.000	0.038	0.038
79.000	-4422.620	1.000	0.000	0.033	0.038
80.000	-4422.920	1.000	0.000	0.036	0.038
81.000	-4423.220	1.000	0.000	0.037	0.038
82.000	-4423.620	1.000	0.000	0.031	0.038
83.000	-4423.820	1.000	0.000	0.029	0.038
84.000	-4424.220	1.000	0.000	0.036	0.038
85.000	-4424.420	1.000	0.000	0.028	0.038
86.000	-4424.620	1.000	0.000	0.040	0.038
87.000	-4425.020	1.000	0.000	0.037	0.038
88.000	-4425.320	1.000	0.000	0.042	0.038
89.000	-4425.920	1.000	0.000	0.038	0.038
90.000	-4426.120	1.000	0.000	0.039	0.038
91.000	-4426.520	1.000	0.000	0.038	0.038
92.000	-4426.820	1.000	0.000	0.037	0.038
93.000	-4427.120	1.000	0.000	0.038	0.038
94.000	-4427.220	1.000	0.000	0.046	0.038
95.000	-4427.520	1.000	0.000	0.050	0.038
96.000	-4427.820	1.000	0.000	0.034	0.038
97.000	-4428.220	1.000	0.000	0.040	0.038
98.000	-4428.620	1.000	0.000	0.038	0.038
99.000	-4429.120	1.000	0.000	0.034	0.038
100.000	-4429.320	1.000	0.000	0.035	0.038
101.000	-4429.720	1.000	0.000	0.029	0.038
102.000	-4429.920	1.000	0.000	0.037	0.038
103.000	-4430.220	1.000	0.000	0.031	0.038
104.000	-4430.620	1.000	0.000	0.036	0.038
105.000	-4430.920	1.000	0.000	0.035	0.038
106.000	-4431.220	1.000	0.000	0.030	0.038
107.000	-4431.720	1.000	0.000	0.035	0.038
108.000	-4432.220	1.000	0.000	0.036	0.038
109.000	-4432.420	1.000	0.000	0.041	0.038
110.000	-4432.720	1.000	0.000	0.035	0.038
111.000	-4433.120	1.000	0.000	0.032	0.038
112.000	-4433.320	1.000	0.000	0.038	0.038
113.000	-4433.820	1.000	0.000	0.033	0.038
114.000	-4434.020	1.000	0.000	0.035	0.038
115.000	-4434.620	1.000	0.000	0.035	0.038
116.000	-4434.920	1.000	0.000	0.043	0.038
117.000	-4435.320	1.000	0.000	0.037	0.038
118.000	-4435.520	1.000	0.000	0.036	0.038
119.000	-4435.920	1.000	0.000	0.038	0.038
120.000	-4436.120	1.000	0.000	0.038	0.038
121.000	-4436.620	1.000	0.000	0.041	0.038
122.000	-4437.020	1.000	0.000	0.042	0.038
123.000	-4437.420	1.000	0.000	0.035	0.038
124.000	-4437.820	1.000	0.000	0.037	0.038
125.000	-4438.220	1.000	0.000	0.037	0.038
126.000	-4438.520	1.000	0.000	0.035	0.038
127.000	-4438.720	1.000	0.000	0.041	0.038
128.000	-4439.120	1.000	0.000	0.039	0.038
129.000	-4439.520	1.000	0.000	0.040	0.038
130.000	-4439.720	1.000	0.000	0.034	0.038
131.000	-4440.120	1.000	0.000	0.034	0.038
132.000	-4440.520	1.000	0.000	0.031	0.038
133.000	-4440.920	1.000	0.000	0.035	0.038
134.000	-4441.120	1.000	0.000	0.030	0.038
135.000	-4441.520	1.000	0.000	0.032	0.038
136.000	-4441.820	1.000	0.000	0.036	0.038
137.000	-4442.320	1.000	0.000	0.034	0.038
138.000	-4442.720	1.000	0.000	0.036	0.038
139.000	-4442.820	1.000	0.000	0.027	0.038
140.000	-4443.420	1.000	0.000	0.031	0.038
141.000	-4443.820	1.000	0.000	0.030	0.038
142.000	-4444.020	1.000	0.000	0.036	0.038
143.000	-4444.420	1.000	0.000	0.037	0.038
144.000	-4444.720	1.000	0.000	0.037	0.038
145.000	-4445.020	1.000	0.000	0.032	0.038
146.000	-4445.620	1.000	0.000	0.036	0.038
147.000	-4445.920	1.000	0.000	0.034	0.038
148.000	-4446.420	1.000	0.000	0.035	0.038
149.000	-4446.920	1.000	0.000	0.043	0.038
150.000	-4447.320	1.000	0.000	0.038	0.038
151.000	-4447.620	1.000	0.000	0.040	0.038
152.000	-4447.820	1.000	0.000	0.035	0.038
153.000	-4448.120	1.000	0.000	0.032	0.038
154.000	-4448.720	1.000	0.000	0.047	0.038
155.000	-4449.220	1.000	0.000	0.041	0.038
156.000	-4449.620	1.000	0.000	0.036	0.038
157.000	-4450.020	1.000	0.000	0.037	0.038
158.000	-4450.320	1.000	0.000	0.034	0.038
159.000	-4450.720	1.000	0.000	0.036	0.038
160.000	-4451.120	1.000	0.000	0.042	0.038
161.000	-4451.420	1.000	0.000	0.045	0.038
162.000	-4451.920	1.000	0.000	0.047	0.038
163.000	-4452.220	1.000	0.000	0.043	0.038
164.000	-4452.620	1.000	0.000	0.051	0.038
165.000	-4453.120	1.000	0.000	0.049	0.038
166.000	-4453.320	1.000	0.000	0.049	0.038
167.000	-4453.720	1.000	0.000	0.036	0.038
168.000	-4453.920	1.000	0.000	0.051	0.038
169.000	-4454.220	1.000	0.000	0.056	0.038
170.000	-4454.620	1.000	0.000	0.050	0.038
171.000	-4454.920	1.000	0.000	0.044	0.038
172.000	-4455.420	1.000	0.000	0.045	0.038
173.000	-4455.720	1.000	0.000	0.038	0.038
174.000	-4456.120	1.000	0.000	0.042	0.038
175.000	-4456.420	1.000	0.000	0.045	0.038
176.000	-4456.620	1.000	0.000	0.039	0.038
177.000	-4456.920	1.000	0.000	0.042	0.038
178.000	-4457.320	1.000	0.000	0.042	0.038
179.000	-4457.520	1.000	0.000	0.042	0.038
180.000	-4458.120	1.000	0.000	0.047	0.038
181.000	-4458.420	1.000	0.000	0.045	0.038
182.000	-4458.820	1.000	0.000	0.041	0.038
183.000	-4459.120	1.000	0.000	0.050	0.038
184.000	-4459.420	1.000	0.000	0.052	0.038
185.000	-4459.520	1.000	0.000	0.038	0.038
186.000	-4459.820	1.000	0.000	0.047	0.038
187.000	-4460.120	1.000	0.000	0.041	0.038
188.000	-4460.720	1.000	0.000	0.046	0.038
189.000	-4461.020	1.000	0.000	0.050	0.038
190.000	-4461.420	1.000	0.000	0.055	0.038
191.000	-4461.720	1.000	0.000	0.054	0.038
192.000	-4461.920	1.000	0.000	0.063	0.038
193.000	-4462.220	1.000	0.000	0.084	0.038
194.000	-4462.620	1.000	0.000	0.093	0.038
195.000	-4462.920	1.000	0.000	0.097	0.038
196.000	-4463.420	1.000	0.000	0.119	0.038
197.000	-4463.720	1.000	0.000	0.108	0.038
198.000	-4464.120	1.000	0.000	0.118	0.038
199.000	-4464.720	1.000	0.000	0.105	0.038
200.000	-4464.820	1.000	0.000	0.127	0.038
201.000	-4465.120	1.000	0.000	0.118	0.038
202.000	-4465.420	1.000	0.000	0.120	0.038
203.000	-4465.720	1.000	0.000	0.123	0.038
204.000	-4466.120	1.000	0.000	0.105	0.038
205.000	-4466.320	1.000	0.000	0.098	0.038
206.000	-4467.020	1.000	0.000	0.102	0.038
207.000	-4467.420	1.000	0.000	0.098	0.038
208.000	-4467.820	1.000	0.000	0.090	0.038
209.000	-4468.120	1.000	0.000	0.097	0.038
210.000	-4468.420	1.000	0.000	0.075	0.038
211.000	-4468.820	1.000	0.000	0.080	0.038
212.000	-4469.120	1.000	0.000	0.075	0.038
213.000	-4469.720	1.000	0.000	0.057	0.038
214.000	-4470.020	1.000	0.000	0.058	0.038
215.000	-4470.520	1.000	0.000	0.053	0.038
216.000	-4470.720	1.000	0.000	0.053	0.038
217.000	-4471.120	1.000	0.000	0.049	0.038
218.000	-4471.320	1.000	0.000	0.044	0.038
219.000	-4471.820	1.000	0.000	0.043	0.038
220.000	-4472.020	1.000	0.000	0.044	0.038
221.000	-4472.620	1.000	0.000	0.044	0.038
222.000	-4472.920	1.000	0.000	0.044	0.038
223.000	-4473.320	1.000	0.000	0.053	0.038
224.000	-4473.620	1.000	0.000	0.043	0.038
225.000	-4474.020	1.000	0.000	0.043	0.038
226.000	-4474.220	1.000	0.000	0.046	0.038
227.000	-4474.620	1.000	0.000	0.034	0.038
228.000	-4474.920	1.000	0.000	0.040	0.038
229.000	-4475.420	1.000	0.000	0.048	0.038
230.000	-4475.820	1.000	0.000	0.038	0.038
231.000	-4476.020	1.000	0.000	0.040	0.038
232.000	-4476.420	1.000	0.000	0.055	0.038
233.000	-4477.220	1.000	0.000	0.045	0.038
234.000	-4477.520	1.000	0.000	0.042	0.038
235.000	-4477.620	1.000	0.000	0.052	0.038
236.000	-4477.920	1.000	0.000	0.056	0.038
237.000	-4478.320	1.000	0.000	0.054	0.038
238.000	-4478.920	1.000	0.000	0.056	0.038
239.000	-4479.220	1.000	0.000	0.056	0.038
240.000	-4479.420	1.000	0.000	0.057	0.038
241.000	-4479.820	1.000	0.000	0.055	0.038
242.000	-4480.120	1.000	0.000	0.061	0.038
243.000	-4480.420	1.000	0.000	0.062	0.038
244.000	-4480.720	1.000	0.000	0.074	0.038
245.000	-4481.020	1.000	0.000	0.080	0.038
246.000	-4481.420	1.000	0.000	0.081	0.038
247.000	-4481.920	1.000	0.000	0.092	0.038
248.000	-4482.320	1.000	0.000	0.099	0.038
249.000	-4482.820	1.000	0.000	0.096	0.038
250.000	-4482.920	1.000	0.000	0.105	0.038
251.000	-4483.220	1.000	0.000	0.113	0.038
252.000	-4483.620	1.000	0.000	0.121	0.038
253.000	-4484.020	1.000	0.000	0.107	0.038
254.000	-4484.420	1.000	0.000	0.113	0.038
255.000	-4484.720	1.000	0.000	0.125	0.038
256.000	-4485.120	1.000	0.000	0.115	0.038
257.000	-4485.420	1.000	0.000	0.116	0.038
258.000	-4485.720	1.000	0.000	0.094	0.038
259.000	-4486.020	1.000	0.000	0.078	0.038
260.000	-4486.420	1.000	0.000	0.064	0.038
261.000	-4486.720	1.000	0.000	0.081	0.038
262.000	-4487.020	1.000	0.000	0.066	0.038
263.000	-4487.520	1.000	0.000	0.062	0.038
264.000	-4488.020	1.000	0.000	0.048	0.038
265.000	-4488.220	1.000	0.000	0.044	0.038
266.000	-4488.520	1.000	0.000	0.052	0.038
267.000	-4488.720	1.000	0.000	0.054	0.038
268.000	-4489.120	1.000	0.000	0.057	0.038
269.000	-4489.320	1.000	0.000	0.055	0.038
270.000	-4489.820	1.000	0.000	0.066	0.038
271.000	-4490.420	1.000	0.000	0.066	0.038
272.000	-4490.720	1.000	0.000	0.069	0.038
273.000	-4490.920	1.000	0.000	0.061	0.038
274.000	-4491.220	1.000	0.000	0.055	0.038
275.000	-4491.420	1.000	0.000	0.048	0.038
276.000	-4491.720	1.000	0.000	0.049	0.038
277.000	-4492.120	1.000	0.000	0.053	0.038
278.000	-4492.320	1.000	0.000	0.044	0.038
279.000	-4492.720	1.000	0.000	0.049	0.038
280.000	-4493.120	1.000	0.000	0.049	0.038
281.000	-4493.420	1.000	0.000	0.045	0.038
282.000	-4493.820	1.000	0.000	0.043	0.038
283.000	-4494.020	1.000	0.000	0.042	0.038
284.000	-4494.420	1.000	0.000	0.044	0.038
285.000	-4494.620	1.000	0.000	0.060	0.038
286.000	-4495.020	1.000	0.000	0.060	0.038
287.000	-4495.220	1.000	0.000	0.062	0.038
288.000	-4495.520	1.000	0.000	0.077	0.038
289.000	-4495.920	1.000	0.000	0.086	0.038
290.000	-4496.420	1.000	0.000	0.093	0.038
291.000	-4496.620	1.000	0.000	0.099	0.038
292.000	-4497.020	1.000	0.000	0.109	0.038
293.000	-4497.420	1.000	0.000	0.110	0.038
294.000	-4497.520	1.000	0.000	0.120	0.038
295.000	-4497.820	1.000	0.000	0.117	0.038
296.000	-4498.220	1.000	0.000	0.141	0.038
297.000	-4498.520	1.000	0.000	0.142	0.038
298.000	-4499.020	1.000	0.000	0.179	0.038
299.000	-4499.320	1.000	0.000	0.185	0.038
300.000	-4499.720	1.000	0.000	0.217	0.038
301.000	-4499.920	1.000	0.000	0.214	0.038
302.000	-4500.320	1.000	0.000	0.313	0.038
303.000	-4500.620	1.000	0.000	0.267	0.038
304.000	-4500.920	1.000	0.000	0.286	0.038
305.000	-4501.320	1.000	0.000	0.282	0.038
306.000	-4501.720	1.000	0.000	0.344	0.038
307.000	-4502.120	1.000	0.000	0.349	0.038
308.000	-4502.320	1.000	0.000	0.339	0.038
309.000	-4502.920	1.000	0.000	0.356	0.038
310.000	-4503.220	1.000	0.000	0.372	0.038
311.000	-4503.420	1.000	0.000	0.333	0.038
312.000	-4503.920	1.000	0.000	0.340	0.038
313.000	-4504.320	1.000	0.000	0.332	0.038
314.000	-4504.520	1.000	0.000	0.330	0.038
315.000	-4504.920	1.000	0.000	0.328	0.038
316.000	-4505.520	1.000	0.000	0.347	0.038
317.000	-4505.820	1.000	0.000	0.307	0.038
318.000	-4506.020	1.000	0.000	0.293	0.038
319.000	-4506.320	1.000	0.000	0.309	0.038
320.000	-4506.620	1.000	0.000	0.286	0.038
321.000	-4507.020	1.000	0.000	0.269	0.038
322.000	-4507.320	1.000	0.000	0.245	0.038
323.000	-4507.720	1.000	0.000	0.249	0.038
324.000	-4508.120	1.000	0.000	0.208	0.038
325.000	-4508.320	1.000	0.000	0.207	0.038
326.000	-4508.620	1.000	0.000	0.201	0.038
327.000	-4508.920	1.000	0.000	0.193	0.038
328.000	-4509.320	1.000	0.000	0.159	0.038
329.000	-4509.420	1.000	0.000	0.144	0.038
330.000	-4509.720	1.000	0.000	0.138	0.038
331.000	-4510.020	1.000	0.000	0.126	0.038
332.000	-4510.520	1.000	0.000	0.124	0.038
333.000	-4511.020	1.000	0.000	0.094	0.038
334.000	-4511.320	1.000	0.000	0.100	0.038
335.000	-4511.520	1.000	0.000	0.095	0.038
336.000	-4511.920	1.000	0.000	0.097	0.038
337.000	-4512.220	1.000	0.000	0.110	0.038
338.000	-4512.520	1.000	0.000	0.105	0.038
339.000	-4513.020	1.000	0.000	0.113	0.038
340.000	-4513.320	1.000	0.000	0.113	0.038
341.000	-4513.520	1.000	0.000	0.116	0.038
342.000	-4514.020	1.000	0.000	0.128	0.038
343.000	-4514.320	1.000	0.000	0.146	0.038
344.000	-4514.720	1.000	0.000	0.149	0.038
345.000	-4514.920	1.000	0.000	0.157	0.038
346.000	-4515.420	1.000	0.000	0.155	0.038
347.000	-4515.720	1.000	0.000	0.166	0.038
348.000	-4516.020	1.000	0.000	0.187	0.038
349.000	-4516.320	1.000	0.000	0.198	0.038
350.000	-4516.920	1.000	0.000	0.216	0.038
351.000	-4517.320	1.000	0.000	0.208	0.038
352.000	-4517.620	1.000	0.000	0.228	0.038
353.000	-4517.920	1.000	0.000	0.222	0.038
354.000	-4518.320	1.000	0.000	0.234	0.038
355.000	-4518.620	1.000	0.000	0.248	0.038
356.000	-4519.020	1.000	0.000	0.264	0.038
357.000	-4519.520	1.000	0.000	0.283	0.038
358.000	-4520.020	1.000	0.000	0.290	0.038
359.000	-4520.320	1.000	0.000	0.325	0.038
360.000	-4520.420	1.000	0.000	0.325	0.038
361.000	-4520.920	1.000	0.000	0.309	0.038
362.000	-4521.320	1.000	0.000	0.342	0.038
363.000	-4521.620	1.000	0.000	0.311	0.038
364.000	-4522.320	1.000	0.000	0.293	0.038
365.000	-4522.720	1.000	0.000	0.295	0.038
366.000	-4523.220	1.000	0.000	0.267	0.038
367.000	-4523.420	1.000	0.000	0.273	0.038
368.000	-4523.720	1.000	0.000	0.224	0.038
369.000	-4524.020	1.000	0.000	0.175	0.038
370.000	-4524.520	1.000	0.000	0.180	0.038
371.000	-4524.820	1.000	0.000	0.158	0.038
372.000	-4525.320	1.000	0.000	0.169	0.038
373.000	-4525.620	1.000	0.000	0.195	0.038
374.000	-4526.020	1.000	0.000	0.192	0.038
375.000	-4526.320	1.000	0.000	0.250	0.038
376.000	-4526.620	1.000	0.000	0.269	0.038
377.000	-4526.820	1.000	0.000	0.261	0.038
378.000	-4527.120	1.000	0.000	0.248	0.038
379.000	-4527.320	1.000	0.000	0.238	0.038
380.000	-4527.820	1.000	0.000	0.258	0.038
381.000	-4528.020	1.000	0.000	0.262	0.038
382.000	-4528.420	1.000	0.000	0.277	0.038
383.000	-4529.020	1.000	0.000	0.261	0.038
384.000	-4529.320	1.000	0.000	0.199	0.038
385.000	-4529.820	1.000	0.000	0.199	0.038
386.000	-4530.020	1.000	0.000	0.161	0.038
387.000	-4530.320	1.000	0.000	0.145	0.038
388.000	-4530.520	1.000	0.000	0.117	0.038
389.000	-4530.820	1.000	0.000	0.096	0.038
390.000	-4531.220	1.000	0.000	0.093	0.038
391.000	-4531.520	1.000	0.000	0.070	0.038
392.000	-4532.020	1.000	0.000	0.061	0.038
393.000	-4532.220	1.000	0.000	0.072	0.038
394.000	-4532.520	1.000	0.000	0.074	0.038
395.000	-4532.820	1.000	0.000	0.083	0.038
396.000	-4533.220	1.000	0.000	0.082	0.038
397.000	-4533.520	1.000	0.000	0.077	0.038
398.000	-4534.020	1.000	0.000	0.077	0.038
399.000	-4534.220	1.000	0.000	0.083	0.038
400.000	-4534.820	1.000	0.000	0.072	0.038
401.000	-4535.120	1.000	0.000	0.073	0.038
402.000	-4535.420	1.000	0.000	0.080	0.038
403.000	-4535.720	1.000	0.000	0.081	0.038
404.000	-4536.120	1.000	0.000	0.094	0.038
405.000	-4536.320	1.000	0.000	0.096	0.038
406.000	-4536.720	1.000	0.000	0.090	0.038
407.000	-4537.120	1.000	0.000	0.116	0.038
408.000	-4537.720	1.000	0.000	0.134	0.038
409.000	-4538.120	1.000	0.000	0.118	0.038
410.000	-4538.420	1.000	0.000	0.121	0.038
411.000	-4538.620	1.000	0.000	0.118	0.038
412.000	-4539.020	1.000	0.000	0.113	0.038
413.000	-4539.420	1.000	0.000	0.121	0.038
414.000	-4539.720	1.000	0.000	0.114	0.038
415.000	-4540.320	1.000	0.000	0.121	0.038
416.000	-4540.720	1.000	0.000	0.097	0.038
417.000	-4541.120	1.000	0.000	0.105	0.038
418.000	-4541.320	1.000	0.000	0.095	0.038
419.000	-4541.820	1.000	0.000	0.080	0.038
420.000	-4542.120	1.000	0.000	0.092	0.038
421.000	-4542.520	1.000	0.000	0.076	0.038
422.000	-4543.420	1.000	0.000	0.070	0.038
423.000	-4543.620	1.000	0.000	0.079	0.038
424.000	-4543.820	1.000	0.000	0.069	0.038
425.000	-4544.220	1.000	0.000	0.071	0.038
426.000	-4544.420	1.000	0.000	0.065	0.038
427.000	-4544.820	1.000	0.000	0.058	0.038
428.000	-4545.020	1.000	0.000	0.055	0.038
429.000	-4545.520	1.000	0.000	0.054	0.038
430.000	-4546.220	1.000	0.000	0.046	0.038
431.000	-4546.320	1.000	0.000	0.052	0.038
432.000	-4546.820	1.000	0.000	0.047	0.038
433.000	-4547.020	1.000	0.000	0.043	0.038
434.000	-4547.420	1.000	0.000	0.045	0.038
435.000	-4547.920	1.000	0.000	0.042	0.038
436.000	-4548.120	1.000	0.000	0.041	0.038
437.000	-4548.520	1.000	0.000	0.034	0.038
438.000	-4548.920	1.000	0.000	0.042	0.038
439.000	-4549.620	1.000	0.000	0.043	0.038
440.000	-4549.620	1.000	0.000	0.039	0.038
441.000	-4549.920	1.000	0.000	0.039	0.038
442.000	-4550.420	1.000	0.000	0.041	0.038
443.000	-4550.620	1.000	0.000	0.045	0.038
444.000	-4550.920	1.000	0.000	0.039	0.038
445.000	-4551.320	1.000	0.000	0.045	0.038
446.000	-4551.920	1.000	0.000	0.048	0.038
447.000	-4552.320	1.000	0.000	0.054	0.038
448.000	-4552.620	1.000	0.000	0.055	0.038
449.000	-4553.020	1.000	0.000	0.067	0.038
450.000	-4553.420	1.000	0.000	0.059	0.038
451.000	-4553.620	1.000	0.000	0.067	0.038
452.000	-4554.020	1.000	0.000	0.071	0.038
453.000	-4554.420	1.000	0.000	0.070	0.038
454.000	-4554.720	1.000	0.000	0.073	0.038
455.000	-4555.220	1.000	0.000	0.075	0.038
456.000	-4555.420	1.000	0.000	0.091	0.038
457.000	-4555.820	1.000	0.000	0.079	0.038
458.000	-4556.120	1.000	0.000	0.096	0.038
459.000	-4556.420	1.000	0.000	0.103	0.038
460.000	-4556.520	1.000	0.000	0.097	0.038
461.000	-4557.020	1.000	0.000	0.115	0.038
462.000	-4557.520	1.000	0.000	0.121	0.038
463.000	-4557.920	1.000	0.000	0.123	0.038
464.000	-4558.320	1.000	0.000	0.127	0.038
465.000	-4558.520	1.000	0.000	0.121	0.038
466.000	-4558.920	1.000	0.000	0.102	0.038
467.000	-4559.220	1.000	0.000	0.080	0.038
468.000	-4559.520	1.000	0.000	0.093	0.038
469.000	-4559.820	1.000	0.000	0.075	0.038
470.000	-4560.220	1.000	0.000	0.073	0.038
471.000	-4560.520	1.000	0.000	0.063	0.038
472.000	-4561.120	1.000	0.000	0.056	0.038
473.000	-4561.420	1.000	0.000	0.047	0.038
474.000	-4561.620	1.000	0.000	0.055	0.038
475.000	-4561.820	1.000	0.000	0.055	0.038
476.000	-4562.220	1.000	0.000	0.064	0.038
477.000	-4562.420	1.000	0.000	0.061	0.038
478.000	-4562.720	1.000	0.000	0.077	0.038
479.000	-4563.220	1.000	0.000	0.083	0.038
480.000	-4563.620	1.000	0.000	0.087	0.038
481.000	-4563.820	1.000	0.000	0.104	0.038
482.000	-4564.220	1.000	0.000	0.101	0.038
483.000	-4564.420	1.000	0.000	0.098	0.038
484.000	-4564.820	1.000	0.000	0.106	0.038
485.000	-4565.020	1.000	0.000	0.094	0.038
486.000	-4565.320	1.000	0.000	0.089	0.038
487.000	-4565.620	1.000	0.000	0.097	0.038
488.000	-4565.920	1.000	0.000	0.082	0.038
489.000	-4566.420	1.000	0.000	0.066	0.038
490.000	-4566.720	1.000	0.000	0.069	0.038
491.000	-4567.020	1.000	0.000	0.047	0.038
492.000	-4567.320	1.000	0.000	0.057	0.038
493.000	-4567.520	1.000	0.000	0.050	0.038
494.000	-4567.920	1.000	0.000	0.034	0.038
495.000	-4568.120	1.000	0.000	0.044	0.038
496.000	-4568.620	1.000	0.000	0.041	0.038
497.000	-4568.820	1.000	0.000	0.043	0.038
498.000	-4569.320	1.000	0.000	0.044	0.038
499.000	-4569.720	1.000	0.000	0.041	0.038
500.000	-4570.020	1.000	0.000	0.038	0.038
501.000	-4570.320	1.000	0.000	0.039	0.038
502.000	-4570.720	1.000	0.000	0.039	0.038
503.000	-4571.020	1.000	0.000	0.041	0.038
504.000	-4571.320	1.000	0.000	0.042	0.038
505.000	-4571.820	1.000	0.000	0.036	0.038
506.000	-4572.220	1.000	0.000	0.043	0.038
507.000	-4572.620	1.000	0.000	0.037	0.038
508.000	-4572.820	1.000	0.000	0.043	0.038
509.000	-4573.320	1.000	0.000	0.040	0.038
510.000	-4573.620	1.000	0.000	0.034	0.038
511.000	-4573.820	1.000	0.000	0.041	0.038
512.000	-4574.220	1.000	0.000	0.039	0.038
513.000	-4574.520	1.000	0.000	0.043	0.038
514.000	-4574.820	1.000	0.000	0.034	0.038
515.000	-4575.420	1.000	0.000	0.032	0.038
