# Title: Dye Laser Frequency Scan, MW -20 dB, +50 V Static, Sideband strength vs. MW Power
# Note:	Dye Frequency Scan at n=27 +/- 3 f_MW , +50 V static, MW at -20 dB Attn. Looking for change in sideband strength with MW Power
# Type:	Frequency
# Hittite Freq:	18510.2 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	MAX
# MW Attn:	20.0 dB
# Delay:	1000 ns
# MW Off:	-200 to +100 ns
# Top w/o Static:	0
# Static:	0 V
# Static Off:	NaN
i	f	n	nb	s	sb
505.000	-4569.820	1.000	0.000	0.042	0.033
506.000	-4570.220	1.000	0.000	0.040	0.033
507.000	-4570.420	1.000	0.000	0.033	0.033
508.000	-4570.820	1.000	0.000	0.043	0.033
509.000	-4571.020	1.000	0.000	0.032	0.033
510.000	-4571.420	1.000	0.000	0.036	0.033
511.000	-4571.620	1.000	0.000	0.036	0.033
512.000	-4572.020	1.000	0.000	0.040	0.033
513.000	-4572.520	1.000	0.000	0.032	0.033
514.000	-4572.920	1.000	0.000	0.042	0.033
515.000	-4573.220	1.000	0.000	0.033	0.033
516.000	-4573.620	1.000	0.000	0.044	0.033
517.000	-4573.820	1.000	0.000	0.037	0.033
518.000	-4574.320	1.000	0.000	0.028	0.033
519.000	-4574.520	1.000	0.000	0.034	0.033
520.000	-4574.820	1.000	0.000	0.028	0.033
521.000	-4575.420	1.000	0.000	0.044	0.033
522.000	-4575.720	1.000	0.000	0.044	0.033
523.000	-4576.220	1.000	0.000	0.039	0.033
524.000	-4576.320	1.000	0.000	0.039	0.033
525.000	-4576.720	1.000	0.000	0.036	0.033
526.000	-4577.020	1.000	0.000	0.030	0.033
527.000	-4577.120	1.000	0.000	0.043	0.033
528.000	-4577.620	1.000	0.000	0.037	0.033
529.000	-4577.920	1.000	0.000	0.037	0.033
530.000	-4578.420	1.000	0.000	0.042	0.033
531.000	-4578.820	1.000	0.000	0.043	0.033
532.000	-4579.120	1.000	0.000	0.033	0.033
533.000	-4579.220	1.000	0.000	0.043	0.033
534.000	-4579.620	1.000	0.000	0.036	0.033
535.000	-4579.920	1.000	0.000	0.040	0.033
536.000	-4580.320	1.000	0.000	0.031	0.033
537.000	-4580.620	1.000	0.000	0.032	0.033
538.000	-4580.920	1.000	0.000	0.034	0.033
539.000	-4581.420	1.000	0.000	0.037	0.033
540.000	-4581.720	1.000	0.000	0.034	0.033
541.000	-4582.120	1.000	0.000	0.041	0.033
542.000	-4582.420	1.000	0.000	0.034	0.033
543.000	-4582.720	1.000	0.000	0.035	0.033
544.000	-4583.120	1.000	0.000	0.036	0.033
545.000	-4583.420	1.000	0.000	0.032	0.033
546.000	-4583.820	1.000	0.000	0.031	0.033
547.000	-4584.220	1.000	0.000	0.031	0.033
548.000	-4584.820	1.000	0.000	0.031	0.033
549.000	-4585.020	1.000	0.000	0.042	0.033
550.000	-4585.320	1.000	0.000	0.033	0.033
551.000	-4585.620	1.000	0.000	0.037	0.033
552.000	-4586.020	1.000	0.000	0.034	0.033
553.000	-4586.420	1.000	0.000	0.040	0.033
554.000	-4587.020	1.000	0.000	0.035	0.033
555.000	-4587.320	1.000	0.000	0.032	0.033
556.000	-4587.720	1.000	0.000	0.034	0.033
557.000	-4588.020	1.000	0.000	0.034	0.033
558.000	-4588.420	1.000	0.000	0.035	0.033
559.000	-4588.820	1.000	0.000	0.036	0.033
560.000	-4589.120	1.000	0.000	0.039	0.033
561.000	-4589.520	1.000	0.000	0.034	0.033
562.000	-4589.920	1.000	0.000	0.043	0.033
563.000	-4590.220	1.000	0.000	0.034	0.033
564.000	-4590.720	1.000	0.000	0.033	0.033
565.000	-4591.220	1.000	0.000	0.036	0.033
566.000	-4591.420	1.000	0.000	0.031	0.033
567.000	-4592.320	1.000	0.000	0.037	0.033
568.000	-4592.520	1.000	0.000	0.034	0.033
569.000	-4592.920	1.000	0.000	0.036	0.033
570.000	-4593.120	1.000	0.000	0.042	0.033
571.000	-4593.520	1.000	0.000	0.032	0.033
572.000	-4593.920	1.000	0.000	0.040	0.033
573.000	-4594.220	1.000	0.000	0.025	0.033
574.000	-4594.520	1.000	0.000	0.037	0.033
575.000	-4594.820	1.000	0.000	0.030	0.033
576.000	-4595.120	1.000	0.000	0.032	0.033
577.000	-4595.420	1.000	0.000	0.040	0.033
578.000	-4595.920	1.000	0.000	0.034	0.033
579.000	-4596.420	1.000	0.000	0.041	0.033
580.000	-4596.620	1.000	0.000	0.035	0.033
581.000	-4596.920	1.000	0.000	0.032	0.033
582.000	-4597.120	1.000	0.000	0.034	0.033
583.000	-4597.520	1.000	0.000	0.040	0.033
584.000	-4597.720	1.000	0.000	0.034	0.033
585.000	-4598.120	1.000	0.000	0.039	0.033
586.000	-4598.320	1.000	0.000	0.030	0.033
587.000	-4598.820	1.000	0.000	0.031	0.033
588.000	-4599.120	1.000	0.000	0.042	0.033
589.000	-4599.620	1.000	0.000	0.038	0.033
590.000	-4599.920	1.000	0.000	0.027	0.033
591.000	-4600.120	1.000	0.000	0.038	0.033
592.000	-4600.320	1.000	0.000	0.034	0.033
593.000	-4600.720	1.000	0.000	0.032	0.033
594.000	-4601.020	1.000	0.000	0.032	0.033
595.000	-4601.620	1.000	0.000	0.037	0.033
596.000	-4601.920	1.000	0.000	0.023	0.033
597.000	-4602.420	1.000	0.000	0.030	0.033
598.000	-4602.720	1.000	0.000	0.025	0.033
599.000	-4603.120	1.000	0.000	0.032	0.033
600.000	-4603.220	1.000	0.000	0.023	0.033
601.000	-4603.620	1.000	0.000	0.023	0.033
602.000	-4604.020	1.000	0.000	0.030	0.033
603.000	-4604.420	1.000	0.000	0.037	0.033
604.000	-4604.820	1.000	0.000	0.033	0.033
605.000	-4605.220	1.000	0.000	0.029	0.033
606.000	-4605.720	1.000	0.000	0.030	0.033
607.000	-4605.920	1.000	0.000	0.035	0.033
608.000	-4606.120	1.000	0.000	0.032	0.033
609.000	-4606.620	1.000	0.000	0.028	0.033
610.000	-4607.120	1.000	0.000	0.034	0.033
611.000	-4607.620	1.000	0.000	0.033	0.033
612.000	-4607.820	1.000	0.000	0.031	0.033
613.000	-4608.220	1.000	0.000	0.031	0.033
614.000	-4608.620	1.000	0.000	0.029	0.033
615.000	-4609.020	1.000	0.000	0.035	0.033
616.000	-4609.220	1.000	0.000	0.038	0.033
617.000	-4609.720	1.000	0.000	0.034	0.033
618.000	-4610.320	1.000	0.000	0.034	0.033
619.000	-4610.620	1.000	0.000	0.034	0.033
620.000	-4610.820	1.000	0.000	0.037	0.033
621.000	-4611.220	1.000	0.000	0.034	0.033
622.000	-4611.720	1.000	0.000	0.031	0.033
623.000	-4612.020	1.000	0.000	0.036	0.033
624.000	-4612.320	1.000	0.000	0.043	0.033
625.000	-4612.620	1.000	0.000	0.024	0.033
626.000	-4613.120	1.000	0.000	0.023	0.033
627.000	-4613.320	1.000	0.000	0.037	0.033
628.000	-4613.920	1.000	0.000	0.032	0.033
629.000	-4614.420	1.000	0.000	0.039	0.033
630.000	-4614.620	1.000	0.000	0.036	0.033
631.000	-4615.120	1.000	0.000	0.028	0.033
632.000	-4615.320	1.000	0.000	0.026	0.033
633.000	-4615.520	1.000	0.000	0.027	0.033
634.000	-4616.120	1.000	0.000	0.033	0.033
635.000	-4616.520	1.000	0.000	0.029	0.033
636.000	-4616.920	1.000	0.000	0.036	0.033
637.000	-4617.120	1.000	0.000	0.034	0.033
638.000	-4617.520	1.000	0.000	0.037	0.033
639.000	-4617.820	1.000	0.000	0.032	0.033
640.000	-4618.320	1.000	0.000	0.042	0.033
641.000	-4618.420	1.000	0.000	0.042	0.033
642.000	-4619.120	1.000	0.000	0.036	0.033
643.000	-4619.720	1.000	0.000	0.036	0.033
644.000	-4619.920	1.000	0.000	0.035	0.033
645.000	-4620.220	1.000	0.000	0.031	0.033
646.000	-4620.520	1.000	0.000	0.036	0.033
647.000	-4620.920	1.000	0.000	0.039	0.033
648.000	-4621.220	1.000	0.000	0.031	0.033
649.000	-4621.520	1.000	0.000	0.033	0.033
650.000	-4622.020	1.000	0.000	0.032	0.033
651.000	-4622.520	1.000	0.000	0.031	0.033
652.000	-4622.820	1.000	0.000	0.029	0.033
653.000	-4623.220	1.000	0.000	0.026	0.033
654.000	-4623.420	1.000	0.000	0.024	0.033
655.000	-4623.820	1.000	0.000	0.032	0.033
656.000	-4624.120	1.000	0.000	0.026	0.033
657.000	-4624.520	1.000	0.000	0.038	0.033
658.000	-4624.920	1.000	0.000	0.028	0.033
659.000	-4625.420	1.000	0.000	0.032	0.033
660.000	-4625.720	1.000	0.000	0.026	0.033
661.000	-4626.020	1.000	0.000	0.035	0.033
662.000	-4626.320	1.000	0.000	0.039	0.033
663.000	-4626.720	1.000	0.000	0.034	0.033
664.000	-4626.920	1.000	0.000	0.033	0.033
665.000	-4627.420	1.000	0.000	0.033	0.033
666.000	-4627.920	1.000	0.000	0.045	0.033
667.000	-4628.120	1.000	0.000	0.031	0.033
668.000	-4628.720	1.000	0.000	0.034	0.033
669.000	-4628.920	1.000	0.000	0.036	0.033
670.000	-4629.320	1.000	0.000	0.028	0.033
671.000	-4629.520	1.000	0.000	0.034	0.033
672.000	-4629.920	1.000	0.000	0.030	0.033
673.000	-4630.220	1.000	0.000	0.031	0.033
674.000	-4630.720	1.000	0.000	0.033	0.033
675.000	-4631.120	1.000	0.000	0.036	0.033
676.000	-4631.520	1.000	0.000	0.041	0.033
677.000	-4631.720	1.000	0.000	0.028	0.033
678.000	-4632.020	1.000	0.000	0.027	0.033
679.000	-4632.220	1.000	0.000	0.032	0.033
680.000	-4632.620	1.000	0.000	0.027	0.033
681.000	-4632.920	1.000	0.000	0.035	0.033
682.000	-4633.320	1.000	0.000	0.028	0.033
683.000	-4633.720	1.000	0.000	0.031	0.033
684.000	-4633.820	1.000	0.000	0.031	0.033
685.000	-4634.420	1.000	0.000	0.027	0.033
686.000	-4634.820	1.000	0.000	0.029	0.033
687.000	-4635.020	1.000	0.000	0.026	0.033
688.000	-4635.320	1.000	0.000	0.037	0.033
689.000	-4635.520	1.000	0.000	0.036	0.033
690.000	-4635.920	1.000	0.000	0.028	0.033
