# Title: Dye Laser Frequency Scan, MW Off, +50 V Static, Sideband strength vs. MW Power
# Note:	Dye Frequency Scan at n=27 +/- 3 f_MW , +50 V static, MW Off. Looking for change in sideband strength with MW Power
# Type:	Frequency
# Hittite Freq:	18510.2 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	MAX
# MW Attn:	MAX
# Delay:	1000 ns
# MW Off:	-200 to +100 ns
# Top w/o Static:	0
# Static:	50 V
# Static Off:	NaN
i	f	n	nb	s	sb
474.000	-4478.420	1.000	0.000	0.042	0.040
475.000	-4478.120	1.000	0.000	0.039	0.040
476.000	-4477.720	1.000	0.000	0.039	0.040
477.000	-4477.220	1.000	0.000	0.037	0.040
478.000	-4477.020	1.000	0.000	0.037	0.040
479.000	-4476.520	1.000	0.000	0.038	0.040
480.000	-4476.320	1.000	0.000	0.034	0.040
481.000	-4475.920	1.000	0.000	0.033	0.040
482.000	-4475.620	1.000	0.000	0.034	0.040
483.000	-4475.320	1.000	0.000	0.039	0.040
484.000	-4475.020	1.000	0.000	0.042	0.040
485.000	-4474.520	1.000	0.000	0.034	0.040
486.000	-4473.920	1.000	0.000	0.031	0.040
487.000	-4473.520	1.000	0.000	0.035	0.040
488.000	-4473.120	1.000	0.000	0.039	0.040
489.000	-4472.820	1.000	0.000	0.037	0.040
490.000	-4472.520	1.000	0.000	0.037	0.040
491.000	-4472.220	1.000	0.000	0.045	0.040
492.000	-4471.820	1.000	0.000	0.049	0.040
493.000	-4471.620	1.000	0.000	0.043	0.040
494.000	-4471.020	1.000	0.000	0.044	0.040
495.000	-4470.620	1.000	0.000	0.041	0.040
496.000	-4470.320	1.000	0.000	0.045	0.040
497.000	-4470.220	1.000	0.000	0.042	0.040
498.000	-4469.720	1.000	0.000	0.038	0.040
499.000	-4469.320	1.000	0.000	0.031	0.040
500.000	-4469.020	1.000	0.000	0.045	0.040
501.000	-4468.620	1.000	0.000	0.044	0.040
502.000	-4468.120	1.000	0.000	0.042	0.040
503.000	-4467.620	1.000	0.000	0.038	0.040
504.000	-4467.320	1.000	0.000	0.050	0.040
505.000	-4467.020	1.000	0.000	0.042	0.040
506.000	-4466.720	1.000	0.000	0.038	0.040
507.000	-4466.320	1.000	0.000	0.033	0.040
508.000	-4466.020	1.000	0.000	0.041	0.040
509.000	-4463.720	1.000	0.000	0.037	0.040
510.000	-4463.820	1.000	0.000	0.037	0.040
511.000	-4463.620	1.000	0.000	0.044	0.040
512.000	-4463.520	1.000	0.000	0.048	0.040
513.000	-4463.220	1.000	0.000	0.043	0.040
514.000	-4463.120	1.000	0.000	0.044	0.040
515.000	-4462.820	1.000	0.000	0.039	0.040
516.000	-4462.520	1.000	0.000	0.039	0.040
517.000	-4462.220	1.000	0.000	0.036	0.040
518.000	-4462.020	1.000	0.000	0.048	0.040
519.000	-4461.620	1.000	0.000	0.036	0.040
520.000	-4461.420	1.000	0.000	0.043	0.040
521.000	-4461.020	1.000	0.000	0.038	0.040
522.000	-4460.720	1.000	0.000	0.045	0.040
523.000	-4460.320	1.000	0.000	0.043	0.040
524.000	-4460.020	1.000	0.000	0.039	0.040
525.000	-4459.520	1.000	0.000	0.042	0.040
526.000	-4459.220	1.000	0.000	0.042	0.040
527.000	-4458.820	1.000	0.000	0.044	0.040
528.000	-4458.520	1.000	0.000	0.034	0.040
529.000	-4457.820	1.000	0.000	0.041	0.040
530.000	-4457.620	1.000	0.000	0.028	0.040
531.000	-4457.220	1.000	0.000	0.035	0.040
532.000	-4456.920	1.000	0.000	0.037	0.040
533.000	-4456.520	1.000	0.000	0.035	0.040
534.000	-4456.020	1.000	0.000	0.038	0.040
535.000	-4455.620	1.000	0.000	0.036	0.040
536.000	-4455.420	1.000	0.000	0.051	0.040
537.000	-4455.020	1.000	0.000	0.038	0.040
538.000	-4454.720	1.000	0.000	0.043	0.040
539.000	-4454.220	1.000	0.000	0.033	0.040
540.000	-4453.820	1.000	0.000	0.035	0.040
541.000	-4453.420	1.000	0.000	0.030	0.040
542.000	-4453.120	1.000	0.000	0.037	0.040
543.000	-4452.620	1.000	0.000	0.043	0.040
544.000	-4452.320	1.000	0.000	0.035	0.040
545.000	-4452.020	1.000	0.000	0.051	0.040
546.000	-4451.720	1.000	0.000	0.038	0.040
547.000	-4451.320	1.000	0.000	0.043	0.040
548.000	-4451.020	1.000	0.000	0.041	0.040
549.000	-4450.720	1.000	0.000	0.052	0.040
550.000	-4450.320	1.000	0.000	0.041	0.040
551.000	-4449.920	1.000	0.000	0.041	0.040
552.000	-4449.620	1.000	0.000	0.043	0.040
553.000	-4449.220	1.000	0.000	0.042	0.040
554.000	-4449.020	1.000	0.000	0.037	0.040
555.000	-4448.720	1.000	0.000	0.043	0.040
556.000	-4448.420	1.000	0.000	0.040	0.040
557.000	-4448.020	1.000	0.000	0.042	0.040
558.000	-4447.520	1.000	0.000	0.041	0.040
559.000	-4447.120	1.000	0.000	0.039	0.040
560.000	-4446.920	1.000	0.000	0.032	0.040
561.000	-4446.520	1.000	0.000	0.039	0.040
562.000	-4446.220	1.000	0.000	0.040	0.040
563.000	-4446.020	1.000	0.000	0.044	0.040
564.000	-4445.720	1.000	0.000	0.043	0.040
565.000	-4445.620	1.000	0.000	0.043	0.040
566.000	-4444.920	1.000	0.000	0.043	0.040
567.000	-4444.620	1.000	0.000	0.044	0.040
568.000	-4444.120	1.000	0.000	0.039	0.040
569.000	-4443.820	1.000	0.000	0.043	0.040
570.000	-4443.320	1.000	0.000	0.044	0.040
571.000	-4443.120	1.000	0.000	0.043	0.040
572.000	-4442.620	1.000	0.000	0.044	0.040
573.000	-4442.220	1.000	0.000	0.042	0.040
574.000	-4441.820	1.000	0.000	0.040	0.040
575.000	-4441.420	1.000	0.000	0.044	0.040
576.000	-4441.020	1.000	0.000	0.049	0.040
577.000	-4440.620	1.000	0.000	0.042	0.040
578.000	-4440.220	1.000	0.000	0.042	0.040
579.000	-4439.920	1.000	0.000	0.037	0.040
580.000	-4439.520	1.000	0.000	0.039	0.040
581.000	-4439.020	1.000	0.000	0.048	0.040
582.000	-4438.520	1.000	0.000	0.040	0.040
583.000	-4438.020	1.000	0.000	0.035	0.040
584.000	-4437.920	1.000	0.000	0.034	0.040
585.000	-4437.620	1.000	0.000	0.036	0.040
586.000	-4437.020	1.000	0.000	0.035	0.040
587.000	-4436.820	1.000	0.000	0.030	0.040
588.000	-4436.220	1.000	0.000	0.034	0.040
589.000	-4435.720	1.000	0.000	0.035	0.040
590.000	-4435.320	1.000	0.000	0.036	0.040
591.000	-4435.020	1.000	0.000	0.038	0.040
592.000	-4434.720	1.000	0.000	0.035	0.040
593.000	-4434.520	1.000	0.000	0.037	0.040
594.000	-4434.020	1.000	0.000	0.030	0.040
595.000	-4433.620	1.000	0.000	0.040	0.040
596.000	-4433.120	1.000	0.000	0.044	0.040
597.000	-4432.820	1.000	0.000	0.038	0.040
598.000	-4432.320	1.000	0.000	0.040	0.040
599.000	-4431.920	1.000	0.000	0.049	0.040
600.000	-4431.620	1.000	0.000	0.048	0.040
601.000	-4431.420	1.000	0.000	0.041	0.040
602.000	-4430.920	1.000	0.000	0.038	0.040
603.000	-4430.620	1.000	0.000	0.042	0.040
604.000	-4428.720	1.000	0.000	0.038	0.040
605.000	-4428.620	1.000	0.000	0.033	0.040
606.000	-4428.520	1.000	0.000	0.038	0.040
607.000	-4428.320	1.000	0.000	0.035	0.040
608.000	-4428.220	1.000	0.000	0.036	0.040
609.000	-4427.820	1.000	0.000	0.037	0.040
610.000	-4427.520	1.000	0.000	0.044	0.040
611.000	-4426.920	1.000	0.000	0.033	0.040
612.000	-4426.720	1.000	0.000	0.038	0.040
613.000	-4426.320	1.000	0.000	0.038	0.040
614.000	-4426.020	1.000	0.000	0.037	0.040
615.000	-4425.720	1.000	0.000	0.038	0.040
616.000	-4425.420	1.000	0.000	0.043	0.040
617.000	-4425.120	1.000	0.000	0.044	0.040
618.000	-4424.820	1.000	0.000	0.043	0.040
619.000	-4423.920	1.000	0.000	0.040	0.040
620.000	-4423.620	1.000	0.000	0.042	0.040
621.000	-4423.220	1.000	0.000	0.038	0.040
622.000	-4422.920	1.000	0.000	0.047	0.040
623.000	-4422.720	1.000	0.000	0.033	0.040
624.000	-4422.320	1.000	0.000	0.049	0.040
625.000	-4421.820	1.000	0.000	0.046	0.040
626.000	-4421.320	1.000	0.000	0.047	0.040
627.000	-4421.020	1.000	0.000	0.038	0.040
628.000	-4420.520	1.000	0.000	0.040	0.040
629.000	-4420.220	1.000	0.000	0.046	0.040
630.000	-4419.820	1.000	0.000	0.044	0.040
631.000	-4419.520	1.000	0.000	0.036	0.040
632.000	-4419.120	1.000	0.000	0.040	0.040
633.000	-4418.620	1.000	0.000	0.039	0.040
634.000	-4418.120	1.000	0.000	0.039	0.040
635.000	-4417.820	1.000	0.000	0.039	0.040
636.000	-4417.520	1.000	0.000	0.042	0.040
637.000	-4417.120	1.000	0.000	0.040	0.040
638.000	-4416.820	1.000	0.000	0.037	0.040
639.000	-4416.520	1.000	0.000	0.041	0.040
640.000	-4416.020	1.000	0.000	0.038	0.040
641.000	-4415.620	1.000	0.000	0.036	0.040
642.000	-4415.220	1.000	0.000	0.032	0.040
643.000	-4414.920	1.000	0.000	0.042	0.040
644.000	-4414.420	1.000	0.000	0.036	0.040
645.000	-4414.320	1.000	0.000	0.038	0.040
646.000	-4413.920	1.000	0.000	0.034	0.040
647.000	-4413.620	1.000	0.000	0.043	0.040
648.000	-4413.320	1.000	0.000	0.043	0.040
649.000	-4412.920	1.000	0.000	0.042	0.040
650.000	-4412.420	1.000	0.000	0.047	0.040
651.000	-4412.120	1.000	0.000	0.041	0.040
652.000	-4411.720	1.000	0.000	0.048	0.040
653.000	-4411.520	1.000	0.000	0.041	0.040
654.000	-4411.020	1.000	0.000	0.044	0.040
655.000	-4410.720	1.000	0.000	0.055	0.040
656.000	-4410.620	1.000	0.000	0.033	0.040
657.000	-4410.320	1.000	0.000	0.042	0.040
658.000	-4409.820	1.000	0.000	0.041	0.040
659.000	-4409.420	1.000	0.000	0.041	0.040
660.000	-4409.020	1.000	0.000	0.033	0.040
661.000	-4408.720	1.000	0.000	0.037	0.040
662.000	-4408.420	1.000	0.000	0.042	0.040
663.000	-4408.120	1.000	0.000	0.032	0.040
664.000	-4407.920	1.000	0.000	0.038	0.040
665.000	-4407.620	1.000	0.000	0.038	0.040
666.000	-4407.020	1.000	0.000	0.039	0.040
667.000	-4406.820	1.000	0.000	0.040	0.040
668.000	-4406.420	1.000	0.000	0.032	0.040
669.000	-4406.020	1.000	0.000	0.038	0.040
670.000	-4405.720	1.000	0.000	0.039	0.040
671.000	-4405.420	1.000	0.000	0.043	0.040
672.000	-4405.120	1.000	0.000	0.041	0.040
673.000	-4404.720	1.000	0.000	0.043	0.040
674.000	-4404.520	1.000	0.000	0.040	0.040
675.000	-4404.020	1.000	0.000	0.045	0.040
676.000	-4403.420	1.000	0.000	0.042	0.040
677.000	-4403.020	1.000	0.000	0.036	0.040
678.000	-4402.720	1.000	0.000	0.042	0.040
679.000	-4402.420	1.000	0.000	0.043	0.040
680.000	-4402.220	1.000	0.000	0.048	0.040
681.000	-4401.820	1.000	0.000	0.035	0.040
682.000	-4401.520	1.000	0.000	0.045	0.040
683.000	-4401.120	1.000	0.000	0.049	0.040
684.000	-4400.720	1.000	0.000	0.037	0.040
685.000	-4400.220	1.000	0.000	0.043	0.040
686.000	-4399.820	1.000	0.000	0.047	0.040
687.000	-4399.520	1.000	0.000	0.040	0.040
688.000	-4399.220	1.000	0.000	0.035	0.040
689.000	-4398.720	1.000	0.000	0.043	0.040
690.000	-4398.420	1.000	0.000	0.036	0.040
691.000	-4398.120	1.000	0.000	0.035	0.040
692.000	-4397.520	1.000	0.000	0.042	0.040
693.000	-4397.120	1.000	0.000	0.043	0.040
694.000	-4396.920	1.000	0.000	0.040	0.040
695.000	-4396.520	1.000	0.000	0.036	0.040
696.000	-4396.220	1.000	0.000	0.040	0.040
697.000	-4395.920	1.000	0.000	0.050	0.040
698.000	-4395.620	1.000	0.000	0.039	0.040
699.000	-4395.320	1.000	0.000	0.046	0.040
700.000	-4394.820	1.000	0.000	0.046	0.040
701.000	-4394.520	1.000	0.000	0.043	0.040
702.000	-4394.020	1.000	0.000	0.041	0.040
703.000	-4393.720	1.000	0.000	0.044	0.040
704.000	-4393.420	1.000	0.000	0.038	0.040
705.000	-4393.220	1.000	0.000	0.038	0.040
706.000	-4392.720	1.000	0.000	0.038	0.040
707.000	-4392.520	1.000	0.000	0.040	0.040
708.000	-4392.120	1.000	0.000	0.044	0.040
709.000	-4391.720	1.000	0.000	0.048	0.040
710.000	-4391.220	1.000	0.000	0.035	0.040
711.000	-4390.920	1.000	0.000	0.036	0.040
712.000	-4390.420	1.000	0.000	0.041	0.040
713.000	-4390.320	1.000	0.000	0.045	0.040
714.000	-4389.920	1.000	0.000	0.027	0.040
715.000	-4388.120	1.000	0.000	0.043	0.040
716.000	-4388.020	1.000	0.000	0.039	0.040
717.000	-4387.920	1.000	0.000	0.046	0.040
718.000	-4387.620	1.000	0.000	0.041	0.040
719.000	-4387.420	1.000	0.000	0.041	0.040
720.000	-4387.120	1.000	0.000	0.047	0.040
721.000	-4386.620	1.000	0.000	0.041	0.040
722.000	-4386.420	1.000	0.000	0.042	0.040
723.000	-4385.920	1.000	0.000	0.051	0.040
724.000	-4385.520	1.000	0.000	0.042	0.040
725.000	-4385.120	1.000	0.000	0.044	0.040
726.000	-4384.720	1.000	0.000	0.041	0.040
727.000	-4384.420	1.000	0.000	0.039	0.040
728.000	-4384.120	1.000	0.000	0.040	0.040
729.000	-4383.820	1.000	0.000	0.039	0.040
730.000	-4383.420	1.000	0.000	0.042	0.040
731.000	-4382.920	1.000	0.000	0.035	0.040
732.000	-4382.620	1.000	0.000	0.041	0.040
733.000	-4382.220	1.000	0.000	0.042	0.040
734.000	-4381.720	1.000	0.000	0.040	0.040
735.000	-4381.520	1.000	0.000	0.039	0.040
736.000	-4381.220	1.000	0.000	0.036	0.040
737.000	-4380.920	1.000	0.000	0.042	0.040
738.000	-4380.520	1.000	0.000	0.041	0.040
739.000	-4379.920	1.000	0.000	0.041	0.040
740.000	-4379.720	1.000	0.000	0.036	0.040
741.000	-4379.220	1.000	0.000	0.045	0.040
742.000	-4378.920	1.000	0.000	0.041	0.040
743.000	-4378.620	1.000	0.000	0.042	0.040
744.000	-4378.220	1.000	0.000	0.042	0.040
745.000	-4377.920	1.000	0.000	0.038	0.040
746.000	-4377.620	1.000	0.000	0.036	0.040
747.000	-4377.220	1.000	0.000	0.033	0.040
748.000	-4376.820	1.000	0.000	0.044	0.040
749.000	-4376.520	1.000	0.000	0.036	0.040
750.000	-4376.120	1.000	0.000	0.043	0.040
751.000	-4375.820	1.000	0.000	0.038	0.040
752.000	-4375.620	1.000	0.000	0.036	0.040
753.000	-4375.220	1.000	0.000	0.040	0.040
754.000	-4374.920	1.000	0.000	0.036	0.040
755.000	-4374.420	1.000	0.000	0.031	0.040
756.000	-4374.120	1.000	0.000	0.031	0.040
757.000	-4373.620	1.000	0.000	0.033	0.040
758.000	-4373.420	1.000	0.000	0.043	0.040
759.000	-4373.120	1.000	0.000	0.041	0.040
760.000	-4372.720	1.000	0.000	0.036	0.040
761.000	-4372.420	1.000	0.000	0.026	0.040
762.000	-4372.120	1.000	0.000	0.038	0.040
763.000	-4371.820	1.000	0.000	0.045	0.040
764.000	-4371.320	1.000	0.000	0.053	0.040
765.000	-4370.920	1.000	0.000	0.048	0.040
766.000	-4370.420	1.000	0.000	0.044	0.040
767.000	-4370.220	1.000	0.000	0.042	0.040
768.000	-4369.920	1.000	0.000	0.041	0.040
769.000	-4369.620	1.000	0.000	0.037	0.040
770.000	-4369.020	1.000	0.000	0.037	0.040
771.000	-4368.720	1.000	0.000	0.038	0.040
772.000	-4368.220	1.000	0.000	0.038	0.040
773.000	-4367.920	1.000	0.000	0.041	0.040
774.000	-4367.420	1.000	0.000	0.036	0.040
775.000	-4367.220	1.000	0.000	0.034	0.040
776.000	-4366.720	1.000	0.000	0.042	0.040
777.000	-4366.420	1.000	0.000	0.034	0.040
778.000	-4366.020	1.000	0.000	0.039	0.040
