# Title: Dye Laser Frequency Scan, MW Off, +0 V Static, Sideband strength vs. MW Power
# Note:	Dye Frequency Scan at n=27 +/- 3 f_MW , +0 V static, MW Off. Looking for change in sideband strength with MW Power
# Type:	Frequency
# Hittite Freq:	18510.2 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	MAX
# MW Attn:	MAX
# Delay:	1000 ns
# MW Off:	-200 to +100 ns
# Top w/o Static:	0
# Static:	0 V
# Static Off:	NaN
i	f	n	nb	s	sb
515.000	-4571.020	1.000	0.000	0.002	0.003
516.000	-4571.420	1.000	0.000	0.007	0.003
517.000	-4571.820	1.000	0.000	0.005	0.003
518.000	-4572.120	1.000	0.000	0.003	0.003
519.000	-4572.420	1.000	0.000	0.006	0.003
520.000	-4572.620	1.000	0.000	0.004	0.003
521.000	-4573.020	1.000	0.000	0.008	0.003
522.000	-4573.420	1.000	0.000	0.010	0.003
523.000	-4573.720	1.000	0.000	0.006	0.003
524.000	-4574.220	1.000	0.000	0.004	0.003
525.000	-4574.520	1.000	0.000	0.003	0.003
526.000	-4574.920	1.000	0.000	0.005	0.003
527.000	-4575.320	1.000	0.000	0.001	0.003
528.000	-4575.620	1.000	0.000	0.004	0.003
529.000	-4575.820	1.000	0.000	0.002	0.003
530.000	-4576.120	1.000	0.000	0.001	0.003
531.000	-4576.420	1.000	0.000	0.002	0.003
532.000	-4576.920	1.000	0.000	0.003	0.003
533.000	-4577.220	1.000	0.000	0.003	0.003
534.000	-4577.620	1.000	0.000	0.002	0.003
535.000	-4577.920	1.000	0.000	0.003	0.003
536.000	-4578.420	1.000	0.000	0.002	0.003
537.000	-4578.620	1.000	0.000	0.004	0.003
538.000	-4578.920	1.000	0.000	0.003	0.003
539.000	-4579.220	1.000	0.000	0.004	0.003
540.000	-4579.520	1.000	0.000	0.006	0.003
541.000	-4579.920	1.000	0.000	0.007	0.003
542.000	-4580.320	1.000	0.000	0.003	0.003
543.000	-4580.720	1.000	0.000	0.005	0.003
544.000	-4581.020	1.000	0.000	0.004	0.003
545.000	-4581.420	1.000	0.000	0.005	0.003
546.000	-4581.720	1.000	0.000	0.006	0.003
547.000	-4582.020	1.000	0.000	0.004	0.003
548.000	-4582.220	1.000	0.000	0.005	0.003
549.000	-4582.820	1.000	0.000	0.000	0.003
550.000	-4583.220	1.000	0.000	0.003	0.003
551.000	-4583.620	1.000	0.000	0.004	0.003
552.000	-4583.820	1.000	0.000	0.003	0.003
553.000	-4584.120	1.000	0.000	0.001	0.003
554.000	-4584.420	1.000	0.000	0.005	0.003
555.000	-4584.720	1.000	0.000	0.005	0.003
556.000	-4584.920	1.000	0.000	0.007	0.003
557.000	-4585.420	1.000	0.000	0.002	0.003
558.000	-4585.720	1.000	0.000	0.002	0.003
559.000	-4586.220	1.000	0.000	0.006	0.003
560.000	-4586.520	1.000	0.000	0.005	0.003
561.000	-4586.920	1.000	0.000	0.002	0.003
562.000	-4587.120	1.000	0.000	0.008	0.003
563.000	-4587.520	1.000	0.000	-0.000	0.003
564.000	-4587.720	1.000	0.000	0.003	0.003
565.000	-4588.120	1.000	0.000	0.004	0.003
566.000	-4588.420	1.000	0.000	0.002	0.003
567.000	-4588.920	1.000	0.000	0.005	0.003
568.000	-4589.320	1.000	0.000	0.004	0.003
569.000	-4589.720	1.000	0.000	0.005	0.003
570.000	-4590.220	1.000	0.000	0.001	0.003
571.000	-4590.420	1.000	0.000	0.001	0.003
572.000	-4590.820	1.000	0.000	0.001	0.003
573.000	-4591.120	1.000	0.000	0.004	0.003
574.000	-4591.620	1.000	0.000	0.002	0.003
575.000	-4592.020	1.000	0.000	0.005	0.003
576.000	-4592.420	1.000	0.000	0.003	0.003
577.000	-4592.720	1.000	0.000	0.007	0.003
578.000	-4593.120	1.000	0.000	0.008	0.003
579.000	-4593.520	1.000	0.000	0.003	0.003
580.000	-4593.820	1.000	0.000	0.008	0.003
581.000	-4594.320	1.000	0.000	-0.001	0.003
582.000	-4594.620	1.000	0.000	0.005	0.003
583.000	-4595.320	1.000	0.000	0.005	0.003
584.000	-4595.420	1.000	0.000	0.005	0.003
585.000	-4595.920	1.000	0.000	0.006	0.003
586.000	-4596.020	1.000	0.000	0.009	0.003
587.000	-4596.420	1.000	0.000	0.008	0.003
588.000	-4596.920	1.000	0.000	0.006	0.003
589.000	-4597.220	1.000	0.000	0.006	0.003
590.000	-4598.320	1.000	0.000	0.002	0.003
591.000	-4598.320	1.000	0.000	0.004	0.003
592.000	-4598.520	1.000	0.000	0.002	0.003
593.000	-4598.820	1.000	0.000	0.005	0.003
594.000	-4599.120	1.000	0.000	0.004	0.003
595.000	-4599.420	1.000	0.000	0.005	0.003
596.000	-4599.820	1.000	0.000	0.005	0.003
597.000	-4600.120	1.000	0.000	0.006	0.003
598.000	-4600.620	1.000	0.000	0.004	0.003
599.000	-4600.820	1.000	0.000	0.003	0.003
600.000	-4601.320	1.000	0.000	0.002	0.003
601.000	-4601.520	1.000	0.000	0.003	0.003
602.000	-4601.920	1.000	0.000	0.004	0.003
603.000	-4602.020	1.000	0.000	0.006	0.003
604.000	-4602.420	1.000	0.000	0.001	0.003
605.000	-4602.620	1.000	0.000	0.006	0.003
606.000	-4603.020	1.000	0.000	0.004	0.003
607.000	-4603.620	1.000	0.000	0.003	0.003
608.000	-4603.820	1.000	0.000	0.004	0.003
609.000	-4604.020	1.000	0.000	0.007	0.003
610.000	-4604.520	1.000	0.000	0.004	0.003
611.000	-4604.820	1.000	0.000	0.002	0.003
612.000	-4605.020	1.000	0.000	0.005	0.003
613.000	-4605.620	1.000	0.000	0.003	0.003
614.000	-4605.720	1.000	0.000	0.005	0.003
615.000	-4606.320	1.000	0.000	0.001	0.003
616.000	-4606.620	1.000	0.000	0.002	0.003
617.000	-4607.020	1.000	0.000	0.005	0.003
618.000	-4607.320	1.000	0.000	-0.000	0.003
619.000	-4607.720	1.000	0.000	0.003	0.003
620.000	-4607.920	1.000	0.000	0.000	0.003
621.000	-4608.420	1.000	0.000	0.002	0.003
622.000	-4608.620	1.000	0.000	0.004	0.003
623.000	-4609.120	1.000	0.000	0.003	0.003
624.000	-4609.720	1.000	0.000	0.003	0.003
625.000	-4610.120	1.000	0.000	0.004	0.003
626.000	-4610.520	1.000	0.000	0.003	0.003
