# Title: Dye Laser Frequency Scan, MW -8 dB, +0 V Static, Sideband strength vs. MW Power
# Note:	Dye Frequency Scan at n=27 +/- 3 f_MW , +0 V static, MW at -8 dB Attn. Looking for change in sideband strength with MW Power
# Type:	Frequency
# Hittite Freq:	18510.2 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	MAX
# MW Attn:	8.0 dB
# Delay:	1000 ns
# MW Off:	-200 to +100 ns
# Top w/o Static:	0
# Static:	0 V
# Static Off:	NaN
i	f	n	nb	s	sb
314.000	-4535.320	1.000	0.000	0.006	0.002
315.000	-4535.020	1.000	0.000	0.004	0.002
316.000	-4534.720	1.000	0.000	0.003	0.002
317.000	-4534.520	1.000	0.000	0.001	0.002
318.000	-4533.920	1.000	0.000	0.002	0.002
319.000	-4533.420	1.000	0.000	-0.002	0.002
320.000	-4533.020	1.000	0.000	0.006	0.002
321.000	-4532.620	1.000	0.000	0.003	0.002
322.000	-4532.320	1.000	0.000	0.002	0.002
323.000	-4531.920	1.000	0.000	0.007	0.002
324.000	-4531.720	1.000	0.000	0.008	0.002
325.000	-4531.220	1.000	0.000	0.010	0.002
326.000	-4530.820	1.000	0.000	0.007	0.002
327.000	-4530.320	1.000	0.000	0.013	0.002
328.000	-4529.720	1.000	0.000	0.004	0.002
329.000	-4529.520	1.000	0.000	0.006	0.002
330.000	-4529.220	1.000	0.000	0.008	0.002
331.000	-4528.920	1.000	0.000	0.015	0.002
332.000	-4528.720	1.000	0.000	0.010	0.002
333.000	-4528.220	1.000	0.000	0.016	0.002
334.000	-4527.820	1.000	0.000	0.010	0.002
335.000	-4527.420	1.000	0.000	0.017	0.002
336.000	-4526.920	1.000	0.000	0.029	0.002
337.000	-4526.320	1.000	0.000	0.021	0.002
338.000	-4526.220	1.000	0.000	0.036	0.002
339.000	-4525.920	1.000	0.000	0.040	0.002
340.000	-4525.620	1.000	0.000	0.045	0.002
341.000	-4525.120	1.000	0.000	0.037	0.002
342.000	-4524.720	1.000	0.000	0.045	0.002
343.000	-4524.420	1.000	0.000	0.049	0.002
344.000	-4524.020	1.000	0.000	0.053	0.002
345.000	-4523.820	1.000	0.000	0.053	0.002
346.000	-4523.520	1.000	0.000	0.050	0.002
347.000	-4523.220	1.000	0.000	0.045	0.002
348.000	-4522.820	1.000	0.000	0.044	0.002
349.000	-4522.620	1.000	0.000	0.032	0.002
350.000	-4522.320	1.000	0.000	0.030	0.002
351.000	-4521.720	1.000	0.000	0.028	0.002
352.000	-4521.420	1.000	0.000	0.030	0.002
353.000	-4521.120	1.000	0.000	0.020	0.002
354.000	-4520.920	1.000	0.000	0.014	0.002
355.000	-4520.420	1.000	0.000	0.019	0.002
356.000	-4520.120	1.000	0.000	0.021	0.002
357.000	-4519.820	1.000	0.000	0.015	0.002
358.000	-4519.620	1.000	0.000	0.019	0.002
359.000	-4519.120	1.000	0.000	0.018	0.002
360.000	-4518.620	1.000	0.000	0.021	0.002
361.000	-4518.320	1.000	0.000	0.024	0.002
362.000	-4518.020	1.000	0.000	0.027	0.002
363.000	-4517.720	1.000	0.000	0.032	0.002
364.000	-4517.420	1.000	0.000	0.026	0.002
365.000	-4517.220	1.000	0.000	0.030	0.002
366.000	-4516.820	1.000	0.000	0.030	0.002
367.000	-4516.420	1.000	0.000	0.037	0.002
368.000	-4515.920	1.000	0.000	0.048	0.002
369.000	-4515.520	1.000	0.000	0.068	0.002
370.000	-4515.020	1.000	0.000	0.078	0.002
371.000	-4514.820	1.000	0.000	0.084	0.002
372.000	-4514.420	1.000	0.000	0.121	0.002
373.000	-4514.120	1.000	0.000	0.157	0.002
374.000	-4513.720	1.000	0.000	0.158	0.002
375.000	-4513.320	1.000	0.000	0.185	0.002
376.000	-4512.920	1.000	0.000	0.181	0.002
377.000	-4512.420	1.000	0.000	0.163	0.002
378.000	-4512.020	1.000	0.000	0.154	0.002
379.000	-4511.620	1.000	0.000	0.192	0.002
380.000	-4511.420	1.000	0.000	0.153	0.002
381.000	-4511.020	1.000	0.000	0.131	0.002
382.000	-4510.620	1.000	0.000	0.111	0.002
383.000	-4510.220	1.000	0.000	0.105	0.002
384.000	-4509.620	1.000	0.000	0.086	0.002
385.000	-4509.320	1.000	0.000	0.069	0.002
386.000	-4508.920	1.000	0.000	0.066	0.002
387.000	-4508.620	1.000	0.000	0.066	0.002
388.000	-4508.120	1.000	0.000	0.074	0.002
389.000	-4507.920	1.000	0.000	0.077	0.002
390.000	-4507.420	1.000	0.000	0.073	0.002
391.000	-4507.120	1.000	0.000	0.065	0.002
392.000	-4506.520	1.000	0.000	0.056	0.002
393.000	-4506.120	1.000	0.000	0.041	0.002
394.000	-4505.820	1.000	0.000	0.035	0.002
395.000	-4505.520	1.000	0.000	0.016	0.002
396.000	-4505.320	1.000	0.000	0.009	0.002
397.000	-4504.920	1.000	0.000	0.008	0.002
398.000	-4504.320	1.000	0.000	0.009	0.002
399.000	-4504.020	1.000	0.000	0.004	0.002
400.000	-4503.520	1.000	0.000	0.004	0.002
401.000	-4503.120	1.000	0.000	-0.002	0.002
402.000	-4502.820	1.000	0.000	-0.000	0.002
403.000	-4502.520	1.000	0.000	0.006	0.002
404.000	-4502.220	1.000	0.000	0.005	0.002
405.000	-4501.820	1.000	0.000	0.006	0.002
406.000	-4501.420	1.000	0.000	0.003	0.002
407.000	-4501.020	1.000	0.000	0.005	0.002
408.000	-4500.520	1.000	0.000	0.005	0.002
409.000	-4500.220	1.000	0.000	0.005	0.002
410.000	-4499.920	1.000	0.000	0.007	0.002
411.000	-4499.620	1.000	0.000	0.007	0.002
412.000	-4499.220	1.000	0.000	0.005	0.002
413.000	-4498.920	1.000	0.000	0.007	0.002
414.000	-4498.420	1.000	0.000	0.005	0.002
415.000	-4498.020	1.000	0.000	0.003	0.002
416.000	-4497.520	1.000	0.000	0.006	0.002
417.000	-4497.120	1.000	0.000	0.006	0.002
418.000	-4496.820	1.000	0.000	0.007	0.002
419.000	-4496.520	1.000	0.000	0.007	0.002
420.000	-4496.120	1.000	0.000	0.004	0.002
421.000	-4495.620	1.000	0.000	0.000	0.002
422.000	-4495.220	1.000	0.000	0.005	0.002
423.000	-4494.620	1.000	0.000	0.007	0.002
424.000	-4494.420	1.000	0.000	0.003	0.002
425.000	-4494.020	1.000	0.000	0.006	0.002
426.000	-4493.720	1.000	0.000	0.002	0.002
427.000	-4493.220	1.000	0.000	0.005	0.002
428.000	-4492.820	1.000	0.000	0.006	0.002
429.000	-4492.420	1.000	0.000	0.005	0.002
430.000	-4491.920	1.000	0.000	0.002	0.002
431.000	-4491.720	1.000	0.000	0.003	0.002
432.000	-4491.220	1.000	0.000	0.005	0.002
433.000	-4490.920	1.000	0.000	0.003	0.002
434.000	-4490.620	1.000	0.000	0.005	0.002
435.000	-4490.320	1.000	0.000	0.005	0.002
436.000	-4489.920	1.000	0.000	0.003	0.002
437.000	-4489.420	1.000	0.000	0.004	0.002
438.000	-4489.020	1.000	0.000	0.003	0.002
439.000	-4488.720	1.000	0.000	0.003	0.002
440.000	-4488.320	1.000	0.000	0.005	0.002
441.000	-4488.020	1.000	0.000	0.001	0.002
442.000	-4487.620	1.000	0.000	0.005	0.002
443.000	-4487.320	1.000	0.000	0.000	0.002
444.000	-4487.120	1.000	0.000	0.003	0.002
445.000	-4486.620	1.000	0.000	0.005	0.002
446.000	-4486.320	1.000	0.000	0.001	0.002
447.000	-4485.820	1.000	0.000	0.002	0.002
448.000	-4485.520	1.000	0.000	0.004	0.002
449.000	-4485.120	1.000	0.000	0.012	0.002
450.000	-4484.920	1.000	0.000	0.021	0.002
451.000	-4484.520	1.000	0.000	0.020	0.002
452.000	-4484.220	1.000	0.000	0.018	0.002
453.000	-4483.920	1.000	0.000	0.018	0.002
454.000	-4483.420	1.000	0.000	0.021	0.002
455.000	-4483.020	1.000	0.000	0.023	0.002
456.000	-4482.820	1.000	0.000	0.028	0.002
457.000	-4482.320	1.000	0.000	0.034	0.002
458.000	-4481.920	1.000	0.000	0.034	0.002
459.000	-4481.720	1.000	0.000	0.038	0.002
460.000	-4481.420	1.000	0.000	0.044	0.002
461.000	-4481.120	1.000	0.000	0.060	0.002
462.000	-4480.620	1.000	0.000	0.075	0.002
463.000	-4480.520	1.000	0.000	0.094	0.002
464.000	-4480.020	1.000	0.000	0.114	0.002
465.000	-4479.620	1.000	0.000	0.141	0.002
466.000	-4479.420	1.000	0.000	0.171	0.002
467.000	-4479.020	1.000	0.000	0.198	0.002
468.000	-4478.620	1.000	0.000	0.205	0.002
469.000	-4478.420	1.000	0.000	0.183	0.002
470.000	-4477.720	1.000	0.000	0.204	0.002
471.000	-4477.420	1.000	0.000	0.210	0.002
472.000	-4476.920	1.000	0.000	0.219	0.002
473.000	-4476.720	1.000	0.000	0.210	0.002
474.000	-4476.420	1.000	0.000	0.214	0.002
475.000	-4476.020	1.000	0.000	0.203	0.002
476.000	-4475.720	1.000	0.000	0.193	0.002
477.000	-4475.420	1.000	0.000	0.156	0.002
478.000	-4475.020	1.000	0.000	0.134	0.002
479.000	-4474.620	1.000	0.000	0.120	0.002
480.000	-4474.220	1.000	0.000	0.112	0.002
481.000	-4473.820	1.000	0.000	0.098	0.002
482.000	-4473.520	1.000	0.000	0.101	0.002
483.000	-4473.320	1.000	0.000	0.073	0.002
484.000	-4472.820	1.000	0.000	0.071	0.002
485.000	-4472.520	1.000	0.000	0.076	0.002
486.000	-4472.020	1.000	0.000	0.046	0.002
487.000	-4471.720	1.000	0.000	0.033	0.002
488.000	-4471.220	1.000	0.000	0.021	0.002
489.000	-4470.920	1.000	0.000	0.026	0.002
490.000	-4470.520	1.000	0.000	0.019	0.002
491.000	-4470.220	1.000	0.000	0.018	0.002
492.000	-4469.820	1.000	0.000	0.019	0.002
493.000	-4469.520	1.000	0.000	0.017	0.002
494.000	-4469.220	1.000	0.000	0.003	0.002
495.000	-4468.620	1.000	0.000	0.006	0.002
496.000	-4468.320	1.000	0.000	0.004	0.002
497.000	-4467.920	1.000	0.000	0.001	0.002
498.000	-4467.720	1.000	0.000	0.002	0.002
499.000	-4467.320	1.000	0.000	0.006	0.002
500.000	-4466.920	1.000	0.000	0.001	0.002
501.000	-4466.520	1.000	0.000	0.004	0.002
502.000	-4466.220	1.000	0.000	0.001	0.002
503.000	-4465.820	1.000	0.000	0.004	0.002
504.000	-4465.320	1.000	0.000	0.001	0.002
505.000	-4465.120	1.000	0.000	0.003	0.002
506.000	-4464.720	1.000	0.000	0.004	0.002
507.000	-4464.520	1.000	0.000	0.003	0.002
508.000	-4464.020	1.000	0.000	0.005	0.002
509.000	-4463.720	1.000	0.000	0.004	0.002
510.000	-4463.220	1.000	0.000	0.006	0.002
511.000	-4462.820	1.000	0.000	0.006	0.002
512.000	-4462.420	1.000	0.000	0.001	0.002
513.000	-4462.120	1.000	0.000	0.008	0.002
514.000	-4461.720	1.000	0.000	0.003	0.002
