# Title: Dye Laser Frequency Scan, MW -26 dB, +0 V Static, Sideband strength vs. MW Power
# Note:	Dye Frequency Scan at n=27 +/- 3 f_MW , +0 V static, MW at -26 dB Attn. Looking for change in sideband strength with MW Power
# Type:	Frequency
# Hittite Freq:	18510.2 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	MAX
# MW Attn:	26.0 dB
# Delay:	1000 ns
# MW Off:	-200 to +100 ns
# Top w/o Static:	0
# Static:	0 V
# Static Off:	NaN
i	f	n	nb	s	sb
30.000	-4400.320	1.000	0.000	0.001	0.004
31.000	-4400.720	1.000	0.000	-0.003	0.004
32.000	-4401.020	1.000	0.000	0.001	0.004
33.000	-4401.420	1.000	0.000	0.001	0.004
34.000	-4401.920	1.000	0.000	0.000	0.004
35.000	-4402.120	1.000	0.000	0.003	0.004
36.000	-4402.320	1.000	0.000	0.003	0.004
37.000	-4402.720	1.000	0.000	0.002	0.004
38.000	-4402.920	1.000	0.000	0.002	0.004
39.000	-4403.320	1.000	0.000	0.004	0.004
40.000	-4403.520	1.000	0.000	0.001	0.004
41.000	-4403.920	1.000	0.000	-0.001	0.004
42.000	-4404.520	1.000	0.000	0.004	0.004
43.000	-4404.820	1.000	0.000	0.004	0.004
44.000	-4405.120	1.000	0.000	-0.002	0.004
45.000	-4405.420	1.000	0.000	0.001	0.004
46.000	-4405.920	1.000	0.000	0.000	0.004
47.000	-4406.220	1.000	0.000	0.003	0.004
48.000	-4406.320	1.000	0.000	0.003	0.004
49.000	-4406.720	1.000	0.000	0.004	0.004
50.000	-4407.320	1.000	0.000	-0.001	0.004
51.000	-4407.520	1.000	0.000	0.000	0.004
52.000	-4407.920	1.000	0.000	0.003	0.004
53.000	-4408.320	1.000	0.000	0.001	0.004
54.000	-4408.620	1.000	0.000	0.005	0.004
55.000	-4408.820	1.000	0.000	0.002	0.004
56.000	-4409.220	1.000	0.000	-0.000	0.004
57.000	-4409.420	1.000	0.000	0.004	0.004
58.000	-4409.920	1.000	0.000	0.005	0.004
59.000	-4410.320	1.000	0.000	-0.000	0.004
60.000	-4410.720	1.000	0.000	0.002	0.004
61.000	-4411.220	1.000	0.000	0.000	0.004
62.000	-4411.320	1.000	0.000	0.001	0.004
63.000	-4411.620	1.000	0.000	0.003	0.004
64.000	-4411.820	1.000	0.000	0.003	0.004
65.000	-4412.120	1.000	0.000	-0.001	0.004
66.000	-4412.420	1.000	0.000	-0.001	0.004
67.000	-4413.120	1.000	0.000	0.000	0.004
68.000	-4413.520	1.000	0.000	-0.001	0.004
69.000	-4414.020	1.000	0.000	0.005	0.004
70.000	-4414.320	1.000	0.000	0.001	0.004
71.000	-4414.520	1.000	0.000	0.001	0.004
72.000	-4414.920	1.000	0.000	0.003	0.004
73.000	-4415.120	1.000	0.000	0.002	0.004
74.000	-4415.620	1.000	0.000	0.001	0.004
75.000	-4415.820	1.000	0.000	0.006	0.004
76.000	-4416.220	1.000	0.000	0.004	0.004
77.000	-4416.520	1.000	0.000	0.003	0.004
78.000	-4417.020	1.000	0.000	0.003	0.004
79.000	-4417.420	1.000	0.000	0.003	0.004
80.000	-4417.620	1.000	0.000	0.002	0.004
81.000	-4417.820	1.000	0.000	0.001	0.004
82.000	-4418.320	1.000	0.000	0.004	0.004
83.000	-4418.620	1.000	0.000	0.003	0.004
84.000	-4419.020	1.000	0.000	0.000	0.004
85.000	-4419.320	1.000	0.000	0.003	0.004
86.000	-4419.720	1.000	0.000	0.003	0.004
87.000	-4420.220	1.000	0.000	0.000	0.004
88.000	-4420.520	1.000	0.000	-0.001	0.004
89.000	-4420.620	1.000	0.000	0.004	0.004
90.000	-4420.920	1.000	0.000	0.002	0.004
91.000	-4421.420	1.000	0.000	0.005	0.004
92.000	-4421.620	1.000	0.000	0.001	0.004
93.000	-4422.120	1.000	0.000	0.004	0.004
94.000	-4422.820	1.000	0.000	0.005	0.004
95.000	-4422.820	1.000	0.000	0.000	0.004
96.000	-4423.220	1.000	0.000	0.001	0.004
97.000	-4423.620	1.000	0.000	0.004	0.004
98.000	-4423.720	1.000	0.000	0.003	0.004
99.000	-4424.020	1.000	0.000	0.002	0.004
100.000	-4424.220	1.000	0.000	0.002	0.004
101.000	-4424.620	1.000	0.000	0.004	0.004
102.000	-4424.920	1.000	0.000	0.004	0.004
103.000	-4425.420	1.000	0.000	0.004	0.004
104.000	-4425.620	1.000	0.000	0.003	0.004
105.000	-4425.820	1.000	0.000	0.002	0.004
106.000	-4426.220	1.000	0.000	0.003	0.004
107.000	-4426.420	1.000	0.000	0.005	0.004
108.000	-4426.720	1.000	0.000	0.003	0.004
109.000	-4427.020	1.000	0.000	-0.000	0.004
110.000	-4427.320	1.000	0.000	0.002	0.004
111.000	-4427.720	1.000	0.000	-0.000	0.004
112.000	-4428.220	1.000	0.000	0.001	0.004
113.000	-4428.420	1.000	0.000	0.002	0.004
114.000	-4428.720	1.000	0.000	-0.001	0.004
115.000	-4429.020	1.000	0.000	0.004	0.004
116.000	-4429.420	1.000	0.000	0.002	0.004
117.000	-4429.820	1.000	0.000	0.004	0.004
118.000	-4430.020	1.000	0.000	0.003	0.004
119.000	-4430.420	1.000	0.000	0.005	0.004
120.000	-4430.720	1.000	0.000	0.003	0.004
121.000	-4431.420	1.000	0.000	-0.000	0.004
122.000	-4431.520	1.000	0.000	-0.000	0.004
123.000	-4431.820	1.000	0.000	0.000	0.004
124.000	-4432.020	1.000	0.000	0.003	0.004
125.000	-4432.420	1.000	0.000	-0.001	0.004
126.000	-4432.720	1.000	0.000	0.001	0.004
127.000	-4433.120	1.000	0.000	0.005	0.004
128.000	-4433.620	1.000	0.000	0.003	0.004
129.000	-4433.820	1.000	0.000	0.004	0.004
130.000	-4434.320	1.000	0.000	0.003	0.004
131.000	-4434.620	1.000	0.000	-0.001	0.004
132.000	-4434.920	1.000	0.000	-0.001	0.004
133.000	-4435.220	1.000	0.000	0.005	0.004
134.000	-4435.620	1.000	0.000	0.002	0.004
135.000	-4435.820	1.000	0.000	0.003	0.004
136.000	-4436.220	1.000	0.000	-0.001	0.004
137.000	-4436.520	1.000	0.000	-0.000	0.004
138.000	-4437.020	1.000	0.000	-0.000	0.004
139.000	-4437.320	1.000	0.000	-0.001	0.004
140.000	-4437.720	1.000	0.000	0.006	0.004
141.000	-4437.820	1.000	0.000	0.003	0.004
142.000	-4438.320	1.000	0.000	-0.000	0.004
143.000	-4438.520	1.000	0.000	0.003	0.004
144.000	-4438.920	1.000	0.000	0.002	0.004
145.000	-4439.120	1.000	0.000	0.006	0.004
146.000	-4439.620	1.000	0.000	0.000	0.004
147.000	-4440.120	1.000	0.000	-0.006	0.004
148.000	-4440.520	1.000	0.000	-0.001	0.004
149.000	-4440.720	1.000	0.000	0.005	0.004
150.000	-4441.020	1.000	0.000	0.001	0.004
151.000	-4441.220	1.000	0.000	0.002	0.004
152.000	-4441.620	1.000	0.000	0.002	0.004
153.000	-4442.020	1.000	0.000	0.003	0.004
154.000	-4442.520	1.000	0.000	0.002	0.004
155.000	-4443.020	1.000	0.000	0.003	0.004
156.000	-4443.320	1.000	0.000	0.002	0.004
157.000	-4443.620	1.000	0.000	0.004	0.004
158.000	-4443.920	1.000	0.000	0.003	0.004
159.000	-4444.120	1.000	0.000	0.003	0.004
160.000	-4444.620	1.000	0.000	0.004	0.004
161.000	-4444.920	1.000	0.000	0.004	0.004
162.000	-4445.420	1.000	0.000	0.000	0.004
163.000	-4445.720	1.000	0.000	0.003	0.004
164.000	-4446.220	1.000	0.000	0.005	0.004
165.000	-4446.620	1.000	0.000	0.003	0.004
166.000	-4446.820	1.000	0.000	0.002	0.004
167.000	-4447.220	1.000	0.000	0.001	0.004
168.000	-4447.620	1.000	0.000	0.001	0.004
169.000	-4448.020	1.000	0.000	0.001	0.004
170.000	-4448.420	1.000	0.000	0.001	0.004
171.000	-4448.720	1.000	0.000	0.004	0.004
172.000	-4449.220	1.000	0.000	0.002	0.004
173.000	-4449.320	1.000	0.000	0.003	0.004
174.000	-4449.820	1.000	0.000	0.002	0.004
175.000	-4450.020	1.000	0.000	-0.000	0.004
176.000	-4450.420	1.000	0.000	0.004	0.004
177.000	-4450.820	1.000	0.000	0.005	0.004
178.000	-4451.420	1.000	0.000	0.004	0.004
179.000	-4451.920	1.000	0.000	0.004	0.004
180.000	-4452.120	1.000	0.000	0.001	0.004
181.000	-4452.520	1.000	0.000	0.001	0.004
182.000	-4452.820	1.000	0.000	0.003	0.004
183.000	-4453.120	1.000	0.000	0.000	0.004
184.000	-4453.320	1.000	0.000	0.002	0.004
185.000	-4453.920	1.000	0.000	0.003	0.004
186.000	-4454.220	1.000	0.000	0.000	0.004
187.000	-4454.720	1.000	0.000	-0.001	0.004
188.000	-4454.920	1.000	0.000	0.003	0.004
189.000	-4455.420	1.000	0.000	-0.000	0.004
190.000	-4455.620	1.000	0.000	0.003	0.004
191.000	-4456.220	1.000	0.000	0.001	0.004
192.000	-4456.320	1.000	0.000	-0.000	0.004
193.000	-4456.620	1.000	0.000	0.000	0.004
194.000	-4457.020	1.000	0.000	0.001	0.004
195.000	-4457.420	1.000	0.000	-0.002	0.004
196.000	-4457.820	1.000	0.000	0.002	0.004
197.000	-4458.020	1.000	0.000	-0.000	0.004
198.000	-4458.420	1.000	0.000	-0.002	0.004
199.000	-4458.720	1.000	0.000	0.006	0.004
200.000	-4459.220	1.000	0.000	-0.003	0.004
201.000	-4459.420	1.000	0.000	-0.000	0.004
202.000	-4459.720	1.000	0.000	-0.002	0.004
203.000	-4459.920	1.000	0.000	0.003	0.004
204.000	-4460.320	1.000	0.000	0.002	0.004
205.000	-4460.820	1.000	0.000	0.000	0.004
206.000	-4461.020	1.000	0.000	0.005	0.004
207.000	-4461.220	1.000	0.000	0.005	0.004
208.000	-4461.420	1.000	0.000	-0.001	0.004
209.000	-4461.620	1.000	0.000	0.004	0.004
210.000	-4462.020	1.000	0.000	0.002	0.004
211.000	-4462.420	1.000	0.000	0.002	0.004
212.000	-4462.920	1.000	0.000	0.002	0.004
213.000	-4463.320	1.000	0.000	0.002	0.004
214.000	-4463.320	1.000	0.000	0.002	0.004
215.000	-4463.920	1.000	0.000	0.001	0.004
216.000	-4464.320	1.000	0.000	0.001	0.004
217.000	-4464.520	1.000	0.000	0.001	0.004
218.000	-4464.820	1.000	0.000	0.001	0.004
219.000	-4465.120	1.000	0.000	-0.002	0.004
220.000	-4465.420	1.000	0.000	-0.000	0.004
221.000	-4465.820	1.000	0.000	0.003	0.004
222.000	-4466.220	1.000	0.000	0.001	0.004
223.000	-4466.520	1.000	0.000	0.002	0.004
224.000	-4466.920	1.000	0.000	0.001	0.004
225.000	-4467.220	1.000	0.000	0.002	0.004
226.000	-4467.620	1.000	0.000	0.004	0.004
227.000	-4467.920	1.000	0.000	0.001	0.004
228.000	-4468.220	1.000	0.000	0.004	0.004
229.000	-4468.720	1.000	0.000	0.003	0.004
230.000	-4469.020	1.000	0.000	0.006	0.004
231.000	-4469.520	1.000	0.000	0.009	0.004
232.000	-4469.820	1.000	0.000	0.002	0.004
233.000	-4470.220	1.000	0.000	0.007	0.004
234.000	-4470.520	1.000	0.000	0.005	0.004
235.000	-4470.720	1.000	0.000	0.006	0.004
236.000	-4471.020	1.000	0.000	0.004	0.004
237.000	-4471.220	1.000	0.000	0.007	0.004
238.000	-4472.020	1.000	0.000	-0.000	0.004
239.000	-4472.420	1.000	0.000	0.011	0.004
240.000	-4472.920	1.000	0.000	0.011	0.004
241.000	-4473.120	1.000	0.000	0.019	0.004
242.000	-4473.420	1.000	0.000	0.028	0.004
243.000	-4473.820	1.000	0.000	0.030	0.004
244.000	-4474.620	1.000	0.000	0.013	0.004
245.000	-4474.920	1.000	0.000	0.029	0.004
246.000	-4475.320	1.000	0.000	0.026	0.004
247.000	-4475.520	1.000	0.000	0.018	0.004
248.000	-4475.820	1.000	0.000	0.020	0.004
249.000	-4476.220	1.000	0.000	0.020	0.004
250.000	-4476.520	1.000	0.000	0.008	0.004
251.000	-4476.720	1.000	0.000	0.008	0.004
252.000	-4477.220	1.000	0.000	0.005	0.004
253.000	-4477.620	1.000	0.000	0.010	0.004
254.000	-4477.920	1.000	0.000	0.006	0.004
255.000	-4478.420	1.000	0.000	0.010	0.004
256.000	-4478.720	1.000	0.000	0.005	0.004
257.000	-4479.020	1.000	0.000	0.005	0.004
258.000	-4479.220	1.000	0.000	0.010	0.004
259.000	-4479.620	1.000	0.000	0.006	0.004
260.000	-4479.720	1.000	0.000	0.001	0.004
261.000	-4480.420	1.000	0.000	0.006	0.004
262.000	-4480.720	1.000	0.000	0.007	0.004
263.000	-4481.020	1.000	0.000	0.011	0.004
264.000	-4481.520	1.000	0.000	0.002	0.004
265.000	-4481.820	1.000	0.000	0.005	0.004
266.000	-4482.120	1.000	0.000	0.005	0.004
267.000	-4482.520	1.000	0.000	0.006	0.004
268.000	-4482.720	1.000	0.000	0.002	0.004
269.000	-4483.120	1.000	0.000	0.005	0.004
270.000	-4483.420	1.000	0.000	0.003	0.004
271.000	-4484.020	1.000	0.000	-0.002	0.004
272.000	-4484.220	1.000	0.000	0.001	0.004
273.000	-4484.620	1.000	0.000	0.001	0.004
274.000	-4484.920	1.000	0.000	-0.001	0.004
275.000	-4485.220	1.000	0.000	0.002	0.004
276.000	-4485.520	1.000	0.000	0.004	0.004
277.000	-4485.820	1.000	0.000	0.000	0.004
278.000	-4486.220	1.000	0.000	0.005	0.004
279.000	-4486.620	1.000	0.000	0.001	0.004
280.000	-4487.020	1.000	0.000	-0.004	0.004
281.000	-4487.320	1.000	0.000	-0.000	0.004
282.000	-4487.720	1.000	0.000	0.003	0.004
283.000	-4488.020	1.000	0.000	-0.002	0.004
284.000	-4488.220	1.000	0.000	0.001	0.004
285.000	-4488.620	1.000	0.000	-0.000	0.004
286.000	-4488.820	1.000	0.000	-0.006	0.004
287.000	-4489.320	1.000	0.000	-0.002	0.004
288.000	-4489.820	1.000	0.000	-0.001	0.004
289.000	-4490.220	1.000	0.000	-0.002	0.004
290.000	-4490.520	1.000	0.000	0.001	0.004
291.000	-4490.820	1.000	0.000	0.000	0.004
292.000	-4491.120	1.000	0.000	0.000	0.004
293.000	-4491.520	1.000	0.000	0.001	0.004
294.000	-4491.720	1.000	0.000	0.002	0.004
295.000	-4492.720	1.000	0.000	0.003	0.004
296.000	-4492.820	1.000	0.000	0.002	0.004
297.000	-4493.120	1.000	0.000	0.004	0.004
298.000	-4493.420	1.000	0.000	-0.001	0.004
299.000	-4493.620	1.000	0.000	0.002	0.004
300.000	-4493.920	1.000	0.000	-0.001	0.004
301.000	-4494.120	1.000	0.000	0.001	0.004
302.000	-4494.320	1.000	0.000	0.001	0.004
303.000	-4494.620	1.000	0.000	0.001	0.004
304.000	-4495.020	1.000	0.000	-0.002	0.004
305.000	-4495.420	1.000	0.000	0.001	0.004
306.000	-4495.920	1.000	0.000	0.001	0.004
307.000	-4496.020	1.000	0.000	0.001	0.004
308.000	-4496.420	1.000	0.000	-0.003	0.004
309.000	-4496.620	1.000	0.000	0.002	0.004
310.000	-4497.020	1.000	0.000	0.004	0.004
311.000	-4497.120	1.000	0.000	0.005	0.004
312.000	-4497.520	1.000	0.000	0.007	0.004
313.000	-4497.920	1.000	0.000	-0.002	0.004
314.000	-4498.320	1.000	0.000	0.003	0.004
315.000	-4498.620	1.000	0.000	0.002	0.004
316.000	-4498.820	1.000	0.000	0.002	0.004
317.000	-4499.220	1.000	0.000	-0.001	0.004
318.000	-4499.520	1.000	0.000	0.002	0.004
319.000	-4499.820	1.000	0.000	-0.002	0.004
320.000	-4500.220	1.000	0.000	0.005	0.004
321.000	-4500.520	1.000	0.000	0.001	0.004
322.000	-4500.720	1.000	0.000	0.004	0.004
323.000	-4501.220	1.000	0.000	0.003	0.004
324.000	-4501.520	1.000	0.000	0.003	0.004
325.000	-4501.920	1.000	0.000	0.003	0.004
326.000	-4502.220	1.000	0.000	0.008	0.004
327.000	-4502.520	1.000	0.000	0.005	0.004
328.000	-4502.820	1.000	0.000	0.005	0.004
329.000	-4503.220	1.000	0.000	0.005	0.004
330.000	-4503.420	1.000	0.000	0.007	0.004
331.000	-4503.820	1.000	0.000	0.007	0.004
332.000	-4504.120	1.000	0.000	0.007	0.004
333.000	-4504.520	1.000	0.000	0.019	0.004
334.000	-4505.020	1.000	0.000	0.027	0.004
335.000	-4505.420	1.000	0.000	0.036	0.004
336.000	-4505.520	1.000	0.000	0.054	0.004
337.000	-4506.020	1.000	0.000	0.058	0.004
338.000	-4506.420	1.000	0.000	0.067	0.004
339.000	-4506.720	1.000	0.000	0.085	0.004
340.000	-4506.920	1.000	0.000	0.088	0.004
341.000	-4507.320	1.000	0.000	0.081	0.004
342.000	-4507.820	1.000	0.000	0.092	0.004
343.000	-4508.120	1.000	0.000	0.080	0.004
344.000	-4508.320	1.000	0.000	0.082	0.004
345.000	-4508.520	1.000	0.000	0.088	0.004
346.000	-4508.920	1.000	0.000	0.091	0.004
347.000	-4509.220	1.000	0.000	0.097	0.004
348.000	-4509.420	1.000	0.000	0.115	0.004
349.000	-4510.020	1.000	0.000	0.145	0.004
350.000	-4510.520	1.000	0.000	0.165	0.004
351.000	-4510.820	1.000	0.000	0.160	0.004
352.000	-4510.920	1.000	0.000	0.164	0.004
353.000	-4511.720	1.000	0.000	0.181	0.004
354.000	-4511.820	1.000	0.000	0.168	0.004
355.000	-4512.220	1.000	0.000	0.184	0.004
356.000	-4512.520	1.000	0.000	0.196	0.004
357.000	-4512.820	1.000	0.000	0.190	0.004
358.000	-4513.120	1.000	0.000	0.158	0.004
359.000	-4513.520	1.000	0.000	0.129	0.004
360.000	-4513.820	1.000	0.000	0.117	0.004
361.000	-4514.120	1.000	0.000	0.100	0.004
362.000	-4514.420	1.000	0.000	0.094	0.004
363.000	-4514.820	1.000	0.000	0.066	0.004
364.000	-4515.220	1.000	0.000	0.056	0.004
365.000	-4515.420	1.000	0.000	0.045	0.004
366.000	-4515.920	1.000	0.000	0.041	0.004
367.000	-4516.220	1.000	0.000	0.038	0.004
368.000	-4516.620	1.000	0.000	0.036	0.004
369.000	-4517.020	1.000	0.000	0.030	0.004
370.000	-4517.220	1.000	0.000	0.026	0.004
371.000	-4517.620	1.000	0.000	0.029	0.004
372.000	-4517.920	1.000	0.000	0.023	0.004
373.000	-4518.520	1.000	0.000	0.028	0.004
374.000	-4518.920	1.000	0.000	0.024	0.004
375.000	-4519.120	1.000	0.000	0.016	0.004
376.000	-4519.520	1.000	0.000	0.007	0.004
377.000	-4519.820	1.000	0.000	0.010	0.004
378.000	-4520.220	1.000	0.000	0.010	0.004
379.000	-4520.420	1.000	0.000	0.013	0.004
380.000	-4520.820	1.000	0.000	0.027	0.004
381.000	-4521.120	1.000	0.000	0.054	0.004
382.000	-4521.720	1.000	0.000	0.046	0.004
383.000	-4522.020	1.000	0.000	0.046	0.004
384.000	-4522.620	1.000	0.000	0.042	0.004
385.000	-4523.020	1.000	0.000	0.033	0.004
386.000	-4523.320	1.000	0.000	0.046	0.004
387.000	-4523.820	1.000	0.000	0.061	0.004
388.000	-4524.120	1.000	0.000	0.054	0.004
389.000	-4524.420	1.000	0.000	0.094	0.004
390.000	-4524.920	1.000	0.000	0.120	0.004
391.000	-4525.120	1.000	0.000	0.159	0.004
392.000	-4525.620	1.000	0.000	0.154	0.004
393.000	-4525.920	1.000	0.000	0.174	0.004
394.000	-4526.120	1.000	0.000	0.222	0.004
395.000	-4526.520	1.000	0.000	0.256	0.004
396.000	-4526.920	1.000	0.000	0.202	0.004
397.000	-4527.420	1.000	0.000	0.190	0.004
398.000	-4527.820	1.000	0.000	0.206	0.004
399.000	-4528.220	1.000	0.000	0.166	0.004
400.000	-4528.420	1.000	0.000	0.180	0.004
401.000	-4528.720	1.000	0.000	0.106	0.004
402.000	-4529.220	1.000	0.000	0.104	0.004
403.000	-4529.320	1.000	0.000	0.058	0.004
404.000	-4529.620	1.000	0.000	0.062	0.004
405.000	-4529.920	1.000	0.000	0.047	0.004
406.000	-4530.220	1.000	0.000	0.037	0.004
407.000	-4530.620	1.000	0.000	0.030	0.004
408.000	-4531.120	1.000	0.000	0.030	0.004
409.000	-4531.320	1.000	0.000	0.032	0.004
410.000	-4531.620	1.000	0.000	0.031	0.004
411.000	-4531.820	1.000	0.000	0.023	0.004
412.000	-4532.220	1.000	0.000	0.022	0.004
413.000	-4532.420	1.000	0.000	0.022	0.004
414.000	-4532.820	1.000	0.000	0.020	0.004
415.000	-4533.220	1.000	0.000	0.014	0.004
416.000	-4533.620	1.000	0.000	0.018	0.004
417.000	-4533.920	1.000	0.000	0.010	0.004
418.000	-4534.020	1.000	0.000	0.007	0.004
419.000	-4534.720	1.000	0.000	0.003	0.004
420.000	-4534.920	1.000	0.000	0.006	0.004
421.000	-4535.320	1.000	0.000	0.004	0.004
422.000	-4535.520	1.000	0.000	0.001	0.004
423.000	-4536.020	1.000	0.000	0.003	0.004
424.000	-4536.320	1.000	0.000	0.004	0.004
425.000	-4536.920	1.000	0.000	-0.001	0.004
426.000	-4537.120	1.000	0.000	-0.000	0.004
427.000	-4537.520	1.000	0.000	0.005	0.004
428.000	-4537.820	1.000	0.000	-0.002	0.004
429.000	-4538.120	1.000	0.000	0.003	0.004
430.000	-4538.520	1.000	0.000	0.005	0.004
431.000	-4538.720	1.000	0.000	0.006	0.004
432.000	-4539.420	1.000	0.000	0.003	0.004
433.000	-4539.820	1.000	0.000	0.005	0.004
434.000	-4540.220	1.000	0.000	0.001	0.004
435.000	-4540.520	1.000	0.000	0.005	0.004
436.000	-4540.920	1.000	0.000	0.003	0.004
437.000	-4541.220	1.000	0.000	-0.000	0.004
438.000	-4541.720	1.000	0.000	0.003	0.004
439.000	-4541.920	1.000	0.000	0.002	0.004
440.000	-4542.420	1.000	0.000	0.000	0.004
441.000	-4542.820	1.000	0.000	0.005	0.004
442.000	-4543.220	1.000	0.000	0.004	0.004
443.000	-4543.420	1.000	0.000	0.002	0.004
444.000	-4543.920	1.000	0.000	0.006	0.004
445.000	-4544.220	1.000	0.000	0.005	0.004
446.000	-4544.620	1.000	0.000	0.005	0.004
447.000	-4545.120	1.000	0.000	0.005	0.004
448.000	-4545.520	1.000	0.000	0.007	0.004
449.000	-4545.920	1.000	0.000	0.005	0.004
450.000	-4546.320	1.000	0.000	0.007	0.004
451.000	-4546.520	1.000	0.000	0.014	0.004
452.000	-4546.920	1.000	0.000	0.022	0.004
453.000	-4547.220	1.000	0.000	0.026	0.004
454.000	-4547.620	1.000	0.000	0.033	0.004
455.000	-4548.320	1.000	0.000	0.033	0.004
456.000	-4548.620	1.000	0.000	0.044	0.004
457.000	-4548.820	1.000	0.000	0.023	0.004
458.000	-4549.320	1.000	0.000	0.022	0.004
459.000	-4549.420	1.000	0.000	0.025	0.004
460.000	-4549.720	1.000	0.000	0.025	0.004
461.000	-4550.020	1.000	0.000	0.019	0.004
462.000	-4550.820	1.000	0.000	0.012	0.004
463.000	-4550.920	1.000	0.000	0.008	0.004
464.000	-4551.620	1.000	0.000	0.006	0.004
465.000	-4551.820	1.000	0.000	0.005	0.004
466.000	-4552.120	1.000	0.000	0.013	0.004
467.000	-4554.220	1.000	0.000	0.002	0.004
468.000	-4554.120	1.000	0.000	0.005	0.004
469.000	-4554.420	1.000	0.000	0.003	0.004
470.000	-4554.520	1.000	0.000	0.007	0.004
471.000	-4554.820	1.000	0.000	0.004	0.004
472.000	-4554.820	1.000	0.000	0.003	0.004
473.000	-4555.120	1.000	0.000	0.002	0.004
474.000	-4555.320	1.000	0.000	0.006	0.004
475.000	-4555.620	1.000	0.000	0.001	0.004
476.000	-4555.720	1.000	0.000	0.004	0.004
477.000	-4556.020	1.000	0.000	0.001	0.004
478.000	-4556.520	1.000	0.000	0.003	0.004
479.000	-4556.720	1.000	0.000	0.000	0.004
480.000	-4557.220	1.000	0.000	0.001	0.004
481.000	-4557.420	1.000	0.000	0.003	0.004
482.000	-4557.720	1.000	0.000	0.001	0.004
483.000	-4558.020	1.000	0.000	0.004	0.004
484.000	-4558.220	1.000	0.000	0.004	0.004
485.000	-4558.520	1.000	0.000	0.000	0.004
486.000	-4558.720	1.000	0.000	0.005	0.004
487.000	-4559.220	1.000	0.000	0.002	0.004
488.000	-4559.520	1.000	0.000	0.003	0.004
489.000	-4559.920	1.000	0.000	0.001	0.004
490.000	-4560.220	1.000	0.000	0.001	0.004
491.000	-4560.620	1.000	0.000	0.002	0.004
492.000	-4560.820	1.000	0.000	-0.001	0.004
493.000	-4561.120	1.000	0.000	0.003	0.004
494.000	-4561.320	1.000	0.000	-0.000	0.004
495.000	-4561.720	1.000	0.000	0.003	0.004
496.000	-4561.920	1.000	0.000	-0.001	0.004
497.000	-4562.220	1.000	0.000	-0.004	0.004
498.000	-4562.620	1.000	0.000	-0.001	0.004
499.000	-4563.220	1.000	0.000	-0.002	0.004
500.000	-4563.320	1.000	0.000	0.004	0.004
501.000	-4563.720	1.000	0.000	-0.000	0.004
502.000	-4564.020	1.000	0.000	-0.001	0.004
503.000	-4564.220	1.000	0.000	0.002	0.004
504.000	-4564.420	1.000	0.000	0.001	0.004
505.000	-4564.820	1.000	0.000	-0.000	0.004
506.000	-4565.320	1.000	0.000	0.004	0.004
507.000	-4565.420	1.000	0.000	0.003	0.004
508.000	-4565.920	1.000	0.000	0.003	0.004
509.000	-4566.220	1.000	0.000	-0.001	0.004
510.000	-4566.520	1.000	0.000	0.005	0.004
511.000	-4566.720	1.000	0.000	0.002	0.004
512.000	-4567.120	1.000	0.000	0.005	0.004
