# Title: Dye Laser Frequency Scan, Depressed Limit
# Note:	Dye laser frequency scan to find the depressed ionization limit. HP 214B. Short (250 ns) integration gate.
# Type:	Frequency
# Hittite Freq:	18513.1 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	NaN
# MW Attn:	MAX
# Delay:	1000 ns
# MW Off:	20 ns
# Top w/o Static:	NaN
# Static:	NaN
# Static Off:	NaN
i	f	n	nb	s	sb
0	70.48	0.0172618	0.00148411	0.00513751	-0.00550207	
1	70.08	0.0172618	0.00148411	0.00480867	-0.00550207	
2	69.78	0.0172618	0.00148411	0.00349331	-0.00550207	
3	69.58	0.0172618	0.00148411	0.00342754	-0.00550207	
4	69.38	0.0172618	0.00148411	0.00293429	-0.00550207	
5	69.18	0.0172618	0.00148411	0.00132298	-0.00550207	
6	69.08	0.0172618	0.00148411	-0.000189683	-0.00550207	
7	68.78	0.0172618	0.00148411	-0.00176811	-0.00550207	
8	68.58	0.0172618	0.00148411	0.00211219	-0.00550207	
9	68.18	0.0172618	0.00148411	0.00349331	-0.00550207	
10	67.98	0.0172618	0.00148411	0.00283563	-0.00550207	
11	67.68	0.0172618	0.00148411	0.0030987	-0.00550207	
12	67.08	0.0172618	0.00148411	-0.000485638	-0.00550207	
13	66.78	0.0172618	0.00148411	-0.000551405	-0.00550207	
14	66.28	0.0172618	0.00148411	0.00533481	-0.00550207	
15	65.88	0.0172618	0.00148411	0.00323024	-0.00550207	
16	65.58	0.0172618	0.00148411	0.00326312	-0.00550207	
17	65.08	0.0172618	0.00148411	0.00293429	-0.00550207	
18	64.48	0.0172618	0.00148411	0.0020793	-0.00550207	
19	63.78	0.0172618	0.00148411	0.00336178	-0.00550207	
20	63.28	0.0172618	0.00148411	0.00484155	-0.00550207	
21	62.98	0.0172618	0.00148411	0.00740649	-0.00550207	
22	62.38	0.0172618	0.00148411	0.00480867	-0.00550207	
23	61.78	0.0172618	0.00148411	0.00520327	-0.00550207	
24	61.08	0.0172618	0.00148411	0.0116814	-0.00550207	
25	60.48	0.0172618	0.00148411	0.00859031	-0.00550207	
26	59.78	0.0172618	0.00148411	0.00711054	-0.00550207	
27	59.08	0.0172618	0.00148411	0.0100043	-0.00550207	
28	58.48	0.0172618	0.00148411	0.0107278	-0.00550207	
29	57.88	0.0172618	0.00148411	0.00622267	-0.00550207	
