# Title: Diode laser frequency scan at 0 V, looking for Stark splitting of n=27.
# Note:	Diode laser frequency scan to find stark splitting at n=27. 0 V applied Top to Bot. SFIP with 750 ns integration gate.
# Type:	Frequency
# Hittite Freq:	18400.0 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	NaN
# MW Attn:	MAX
# Delay:	1000 ns
# MW Off:	300 - 600 ns
# Top w/o Static:	Top: -0.002, Bot: +0.016 V
# Static:	0 V
# Static Off:	NaN
# Pulse: 153 VDC on SFIP
i	f	n	nb	s	sb
0	-4513.52	1	0	0.000237808	0.00292113	
1	-4513.52	1	0	0.00434829	0.00292113	
2	-4513.52	1	0	0.000270691	0.00292113	
3	-4513.52	1	0	0.00487443	0.00292113	
4	-4513.52	1	0	0.00401945	0.00292113	
5	-4513.52	1	0	0.00234238	0.00292113	
6	-4513.42	1	0	0.00773533	0.00292113	
7	-4513.42	1	0	0.00171758	0.00292113	
8	-4513.42	1	0	0.00467713	0.00292113	
9	-4513.42	1	0	0.00316447	0.00292113	
10	-4513.42	1	0	0.00645286	0.00292113	
11	-4513.32	1	0	0.00651863	0.00292113	
12	-4513.32	1	0	0.000994137	0.00292113	
13	-4513.32	1	0	0.00480867	0.00292113	
14	-4513.32	1	0	0.00572942	0.00292113	
15	-4513.32	1	0	0.00336178	0.00292113	
16	-4513.32	1	0	0.00743938	0.00292113	
17	-4513.22	1	0	0.00553211	0.00292113	
18	-4513.22	1	0	0.0049402	0.00292113	
19	-4513.22	1	0	0.00273698	0.00292113	
20	-4513.22	1	0	0.00826147	0.00292113	
21	-4513.22	1	0	0.00806417	0.00292113	
22	-4513.12	1	0	0.00783398	0.00292113	
23	-4513.12	1	0	0.00665016	0.00292113	
24	-4513.12	1	0	0.00306582	0.00292113	
25	-4513.12	1	0	0.00076395	0.00292113	
26	-4513.02	1	0	0.0067817	0.00292113	
27	-4513.02	1	0	0.00513751	0.00292113	
28	-4513.02	1	0	0.00408522	0.00292113	
29	-4513.02	1	0	0.00543346	0.00292113	
30	-4513.02	1	0	0.00957683	0.00292113	
31	-4512.92	1	0	0.00346043	0.00292113	
32	-4512.92	1	0	0.00632133	0.00292113	
33	-4512.92	1	0	0.00688035	0.00292113	
34	-4512.92	1	0	0.00405234	0.00292113	
35	-4512.82	1	0	0.00605825	0.00292113	
36	-4512.82	1	0	0.00563076	0.00292113	
37	-4512.82	1	0	0.00447983	0.00292113	
38	-4512.82	1	0	0.0088205	0.00292113	
39	-4512.82	1	0	0.00609114	0.00292113	
40	-4512.72	1	0	0.00944529	0.00292113	
41	-4512.72	1	0	0.00609114	0.00292113	
42	-4512.72	1	0	0.0059596	0.00292113	
43	-4512.72	1	0	0.00438118	0.00292113	
44	-4512.72	1	0	0.00789975	0.00292113	
45	-4512.62	1	0	0.00586095	0.00292113	
46	-4512.62	1	0	0.00401945	0.00292113	
47	-4512.62	1	0	0.00618979	0.00292113	
48	-4512.62	1	0	0.00615691	0.00292113	
49	-4512.52	1	0	0.00129009	0.00292113	
50	-4512.52	1	0	0.00342754	0.00292113	
51	-4512.52	1	0	0.00401945	0.00292113	
52	-4512.52	1	0	0.00510462	0.00292113	
53	-4512.42	1	0	0.00513751	0.00292113	
54	-4512.42	1	0	0.0049402	0.00292113	
55	-4512.42	1	0	0.00451271	0.00292113	
56	-4512.42	1	0	0.0029014	0.00292113	
57	-4512.32	1	0	0.00563076	0.00292113	
58	-4512.32	1	0	0.00612402	0.00292113	
59	-4512.32	1	0	0.00553211	0.00292113	
60	-4512.32	1	0	0.00500597	0.00292113	
61	-4512.22	1	0	0.0047429	0.00292113	
62	-4512.22	1	0	0.0047429	0.00292113	
63	-4512.22	1	0	-9.10312E-5	0.00292113	
64	-4512.12	1	0	0.00743938	0.00292113	
65	-4512.12	1	0	0.00875473	0.00292113	
66	-4512.12	1	0	0.00359196	0.00292113	
67	-4512.12	1	0	0.00783398	0.00292113	
68	-4512.02	1	0	0.00836013	0.00292113	
69	-4512.02	1	0	0.0100043	0.00292113	
70	-4512.02	1	0	0.00997144	0.00292113	
71	-4511.92	1	0	0.0096426	0.00292113	
72	-4511.92	1	0	0.00993855	0.00292113	
73	-4511.92	1	0	0.00908357	0.00292113	
74	-4511.82	1	0	0.00921511	0.00292113	
75	-4511.82	1	0	0.0067817	0.00292113	
76	-4511.72	1	0	0.0187843	0.00292113	
77	-4511.72	1	0	0.014904	0.00292113	
