# Title: Dye Laser Frequency Scan, 1.0 dB on Var Attn, n=27 and sidebands.
# Note:	Frequency Scan at n=27, 1.0 dB on Var Attn, looking for Sidebands.
# Type:	Frequency
# Hittite Freq:	18512.2 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	NaN
# MW Attn:	1.0 dB
# Delay:	1000 ns
# MW Off:	220 ns
# Top w/o Static:	0.00 V
# Static:	0 V
# Static Off:	NaN
i	f	n	nb	s	sb
0	-4400.42	0.157617	0.157017	-0.00229425	-0.00170563	
1	-4400.62	0.157617	0.157017	-0.000551405	-0.00170563	
2	-4400.62	0.157617	0.157017	-0.00291904	-0.00170563	
3	-4400.62	0.157617	0.157017	-0.0034123	-0.00170563	
4	-4400.72	0.157617	0.157017	-0.000123915	-0.00170563	
5	-4400.92	0.157617	0.157017	-0.0019983	-0.00170563	
6	-4400.92	0.157617	0.157017	-0.00298481	-0.00170563	
7	-4401.02	0.157617	0.157017	-0.00298481	-0.00170563	
8	-4401.12	0.157617	0.157017	-0.00189964	-0.00170563	
9	-4401.42	0.157617	0.157017	-0.00229425	-0.00170563	
10	-4401.42	0.157617	0.157017	-0.000354102	-0.00170563	
11	-4401.72	0.157617	0.157017	-0.00285328	-0.00170563	
12	-4401.92	0.157617	0.157017	-0.00522092	-0.00170563	
13	-4401.72	0.157617	0.157017	-0.00351095	-0.00170563	
14	-4401.92	0.157617	0.157017	-0.00469477	-0.00170563	
15	-4402.22	0.157617	0.157017	-0.00591148	-0.00170563	
16	-4402.32	0.157617	0.157017	-0.0064705	-0.00170563	
17	-4402.32	0.157617	0.157017	-0.00163657	-0.00170563	
18	-4402.52	0.157617	0.157017	-0.0050565	-0.00170563	
19	-4402.72	0.157617	0.157017	-0.00446459	-0.00170563	
20	-4402.92	0.157617	0.157017	-0.00278751	-0.00170563	
21	-4403.22	0.157617	0.157017	-0.00535245	-0.00170563	
22	-4403.42	0.157617	0.157017	-0.000814477	-0.00170563	
23	-4403.62	0.157617	0.157017	-0.0044317	-0.00170563	
24	-4403.72	0.157617	0.157017	-0.00216272	-0.00170563	
25	-4403.82	0.157617	0.157017	-0.00084736	-0.00170563	
26	-4404.12	0.157617	0.157017	-0.00288616	-0.00170563	
27	-4404.42	0.157617	0.157017	-0.0034123	-0.00170563	
28	-4404.72	0.157617	0.157017	-0.00370826	-0.00170563	
29	-4404.72	0.157617	0.157017	0.00286852	-0.00170563	
30	-4405.02	0.157617	0.157017	-0.0050565	-0.00170563	
31	-4405.12	0.157617	0.157017	-0.00160369	-0.00170563	
32	-4405.42	0.157617	0.157017	-0.00150504	-0.00170563	
33	-4405.82	0.157617	0.157017	-0.00393844	-0.00170563	
34	-4406.12	0.157617	0.157017	-0.00209695	-0.00170563	
35	-4406.32	0.157617	0.157017	-0.00186676	-0.00170563	
36	-4406.62	0.157617	0.157017	-0.00597725	-0.00170563	
37	-4406.92	0.157617	0.157017	-0.00183388	-0.00170563	
38	-4407.02	0.157617	0.157017	-0.00170234	-0.00170563	
39	-4407.22	0.157617	0.157017	-0.00180099	-0.00170563	
40	-4407.32	0.157617	0.157017	-0.00150504	-0.00170563	
41	-4407.52	0.157617	0.157017	-0.000978896	-0.00170563	
42	-4408.02	0.157617	0.157017	-0.000880244	-0.00170563	
43	-4408.22	0.157617	0.157017	-0.000321218	-0.00170563	
44	-4408.52	0.157617	0.157017	-0.00127485	-0.00170563	
45	-4408.82	0.157617	0.157017	-0.00262309	-0.00170563	
46	-4408.92	0.157617	0.157017	-0.00120908	-0.00170563	
47	-4409.22	0.157617	0.157017	-0.00601013	-0.00170563	
