# Title: Dye Laser Frequency Scan, 1.0 dB on Var Attn, 40 V Top to Bot, n=27 looking for sidebands.
# Note:	Frequency Scan at n=27, 1.0 dB on Var Attn, 40 V Top to Bot, looking for Sidebands.
# Type:	Frequency
# Hittite Freq:	18512.2 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	NaN
# MW Attn:	1.0 dB
# Delay:	1000 ns
# MW Off:	220 ns
# Top w/o Static:	0.00 V
# Static:	40 V
# Static Off:	NaN
i	f	n	nb	s	sb
0	-4605.02	0.153421	0.154508	-0.000156799	-0.00148038	
1	-4605.12	0.153421	0.154508	-0.00107755	-0.00148038	
2	-4605.22	0.153421	0.154508	-0.00249155	-0.00148038	
3	-4604.82	0.153421	0.154508	-0.000781593	-0.00148038	
4	-4604.62	0.153421	0.154508	-0.000321218	-0.00148038	
5	-4604.42	0.153421	0.154508	-0.00328077	-0.00148038	
6	-4604.12	0.153421	0.154508	-0.00288616	-0.00148038	
7	-4603.92	0.153421	0.154508	-0.000288334	-0.00148038	
8	-4603.32	0.153421	0.154508	4.05043E-5	-0.00148038	
9	-4603.12	0.153421	0.154508	-0.00282039	-0.00148038	
10	-4603.02	0.153421	0.154508	-0.00262309	-0.00148038	
11	-4603.02	0.153421	0.154508	0.001882	-0.00148038	
12	-4602.42	0.153421	0.154508	-0.00354384	-0.00148038	
13	-4602.32	0.153421	0.154508	-0.0019983	-0.00148038	
14	-4601.82	0.153421	0.154508	-0.00041987	-0.00148038	
15	-4601.42	0.153421	0.154508	0.00165181	-0.00148038	
16	-4601.02	0.153421	0.154508	0.00132298	-0.00148038	
17	-4600.92	0.153421	0.154508	-0.000650057	-0.00148038	
18	-4600.62	0.153421	0.154508	-0.00242579	-0.00148038	
19	-4600.42	0.153421	0.154508	0.00191489	-0.00148038	
20	-4600.02	0.153421	0.154508	0.000665298	-0.00148038	
21	-4599.82	0.153421	0.154508	-0.00502361	-0.00148038	
22	-4599.32	0.153421	0.154508	0.00224372	-0.00148038	
23	-4598.92	0.153421	0.154508	-0.00226137	-0.00148038	
24	-4598.42	0.153421	0.154508	0.00102702	-0.00148038	
25	-4598.22	0.153421	0.154508	-0.00229425	-0.00148038	
26	-4597.82	0.153421	0.154508	-0.00347807	-0.00148038	
27	-4597.82	0.153421	0.154508	4.05043E-5	-0.00148038	
28	-4597.52	0.153421	0.154508	-0.0011762	-0.00148038	
29	-4596.82	0.153421	0.154508	-0.00180099	-0.00148038	
30	-4596.42	0.153421	0.154508	-0.000978896	-0.00148038	
31	-4596.12	0.153421	0.154508	0.000369343	-0.00148038	
32	-4595.22	0.153421	0.154508	0.00240814	-0.00148038	
33	-4594.82	0.153421	0.154508	-0.00653627	-0.00148038	
34	-4594.62	0.153421	0.154508	0.00158605	-0.00148038	
35	-4594.42	0.153421	0.154508	-0.00262309	-0.00148038	
36	-4593.72	0.153421	0.154508	-0.0030177	-0.00148038	
37	-4593.42	0.153421	0.154508	-0.00134062	-0.00148038	
38	-4593.02	0.153421	0.154508	-0.00272174	-0.00148038	
39	-4592.62	0.153421	0.154508	0.000928369	-0.00148038	
40	-4591.82	0.153421	0.154508	-0.000321218	-0.00148038	
41	-4591.52	0.153421	0.154508	-0.000946012	-0.00148038	
42	-4591.32	0.153421	0.154508	-0.00140639	-0.00148038	
43	-4590.92	0.153421	0.154508	-0.00176811	-0.00148038	
44	-4590.22	0.153421	0.154508	-0.00150504	-0.00148038	
45	-4589.82	0.153421	0.154508	-0.000386986	-0.00148038	
46	-4589.62	0.153421	0.154508	0.00076395	-0.00148038	
47	-4589.22	0.153421	0.154508	-0.00232713	-0.00148038	
48	-4588.92	0.153421	0.154508	-0.000452754	-0.00148038	
49	-4588.62	0.153421	0.154508	0.0010599	-0.00148038	
50	-4588.02	0.153421	0.154508	-0.00160369	-0.00148038	
51	-4587.92	0.153421	0.154508	0.000139156	-0.00148038	
52	-4587.22	0.153421	0.154508	-0.00305058	-0.00148038	
53	-4587.12	0.153421	0.154508	0.00129009	-0.00148038	
54	-4586.62	0.153421	0.154508	0.000369343	-0.00148038	
55	-4586.52	0.153421	0.154508	-0.000814477	-0.00148038	
56	-4585.82	0.153421	0.154508	-0.00041987	-0.00148038	
