# Title: Dye Laser Frequency Scan, MAX on Var Attn, 40 V Top to Bot, n=27 looking for sidebands.
# Note:	Frequency Scan at n=27, MAX on Var Attn, 40 V Top to Bot, looking for Sidebands.
# Type:	Frequency
# Hittite Freq:	18512.2 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	NaN
# MW Attn:	MAX
# Delay:	1000 ns
# MW Off:	220 ns
# Top w/o Static:	0.00 V
# Static:	40 V
# Static Off:	NaN
i	f	n	nb	s	sb
0	-4601.62	0.153901	0.154836	0.00165181	-0.000429735	
1	-4601.52	0.153901	0.154836	-0.00502361	-0.000429735	
2	-4601.42	0.153901	0.154836	-0.00456324	-0.000429735	
3	-4601.12	0.153901	0.154836	-2.52634E-5	-0.000429735	
4	-4600.72	0.153901	0.154836	0.000862601	-0.000429735	
5	-4600.52	0.153901	0.154836	-0.000288334	-0.000429735	
6	-4600.42	0.153901	0.154836	0.000566646	-0.000429735	
7	-4600.22	0.153901	0.154836	0.00145451	-0.000429735	
8	-4599.82	0.153901	0.154836	0.000336459	-0.000429735	
9	-4599.82	0.153901	0.154836	-0.00147215	-0.000429735	
10	-4599.42	0.153901	0.154836	-0.00147215	-0.000429735	
11	-4599.22	0.153901	0.154836	-0.00314923	-0.000429735	
12	-4598.92	0.153901	0.154836	0.00184912	-0.000429735	
13	-4598.62	0.153901	0.154836	0.000204924	-0.000429735	
14	-4598.32	0.153901	0.154836	-0.000354102	-0.000429735	
15	-4597.92	0.153901	0.154836	-5.81473E-5	-0.000429735	
16	-4597.32	0.153901	0.154836	0.000961253	-0.000429735	
17	-4597.32	0.153901	0.154836	-0.000189683	-0.000429735	
18	-4595.52	0.153901	0.154836	0.00204642	-0.000429735	
19	-4595.52	0.153901	0.154836	0.00191489	-0.000429735	
20	-4595.22	0.153901	0.154836	0.00129009	-0.000429735	
21	-4595.22	0.153901	0.154836	-0.00351095	-0.000429735	
22	-4595.12	0.153901	0.154836	-0.000748709	-0.000429735	
23	-4594.22	0.153901	0.154836	0.00181623	-0.000429735	
24	-4594.52	0.153901	0.154836	0.00145451	-0.000429735	
25	-4594.32	0.153901	0.154836	0.000139156	-0.000429735	
26	-4593.92	0.153901	0.154836	0.00286852	-0.000429735	
27	-4593.62	0.153901	0.154836	0.00418387	-0.000429735	
28	-4593.32	0.153901	0.154836	0.00191489	-0.000429735	
29	-4592.92	0.153901	0.154836	0.00017204	-0.000429735	
30	-4592.52	0.153901	0.154836	0.00740649	-0.000429735	
31	-4592.22	0.153901	0.154836	0.00125721	-0.000429735	
32	-4592.12	0.153901	0.154836	0.00566365	-0.000429735	
33	-4591.62	0.153901	0.154836	0.0039208	-0.000429735	
34	-4591.22	0.153901	0.154836	0.00447983	-0.000429735	
35	-4591.02	0.153901	0.154836	-5.81473E-5	-0.000429735	
36	-4590.82	0.153901	0.154836	0.00283563	-0.000429735	
37	-4590.52	0.153901	0.154836	0.00641998	-0.000429735	
38	-4590.32	0.153901	0.154836	0.00273698	-0.000429735	
39	-4589.72	0.153901	0.154836	0.00444694	-0.000429735	
40	-4589.52	0.153901	0.154836	0.00316447	-0.000429735	
41	-4589.02	0.153901	0.154836	0.00500597	-0.000429735	
42	-4588.82	0.153901	0.154836	0.0030987	-0.000429735	
43	-4588.52	0.153901	0.154836	0.00339466	-0.000429735	
44	-4587.92	0.153901	0.154836	0.00408522	-0.000429735	
45	-4587.72	0.153901	0.154836	-0.00272174	-0.000429735	
46	-4587.52	0.153901	0.154836	0.000533762	-0.000429735	
47	-4586.92	0.153901	0.154836	0.00273698	-0.000429735	
48	-4586.62	0.153901	0.154836	0.00237526	-0.000429735	
49	-4586.22	0.153901	0.154836	0.00125721	-0.000429735	
50	-4586.32	0.153901	0.154836	-0.00328077	-0.000429735	
51	-4585.62	0.153901	0.154836	-0.00163657	-0.000429735	
52	-4585.12	0.153901	0.154836	0.00230949	-0.000429735	
53	-4584.82	0.153901	0.154836	0.00204642	-0.000429735	
54	-4584.32	0.153901	0.154836	0.000204924	-0.000429735	
55	-4584.22	0.153901	0.154836	-0.00245867	-0.000429735	
56	-4583.92	0.153901	0.154836	-0.00101178	-0.000429735	
57	-4583.52	0.153901	0.154836	0.00536769	-0.000429735	
58	-4583.22	0.153901	0.154836	0.00421676	-0.000429735	
59	-4582.82	0.153901	0.154836	0.00076395	-0.000429735	
60	-4582.72	0.153901	0.154836	0.000961253	-0.000429735	
61	-4582.22	0.153901	0.154836	-0.00265597	-0.000429735	
62	-4581.82	0.153901	0.154836	0.00227661	-0.000429735	
63	-4581.52	0.153901	0.154836	0.00546634	-0.000429735	
64	-4581.32	0.153901	0.154836	0.00224372	-0.000429735	
65	-4580.82	0.153901	0.154836	0.000665298	-0.000429735	
66	-4580.52	0.153901	0.154836	0.00424964	-0.000429735	
67	-4580.12	0.153901	0.154836	-0.00482631	-0.000429735	
68	-4579.92	0.153901	0.154836	0.00217796	-0.000429735	
69	-4579.72	0.153901	0.154836	-0.00173523	-0.000429735	
70	-4579.42	0.153901	0.154836	0.000303575	-0.000429735	
71	-4578.62	0.153901	0.154836	-0.00134062	-0.000429735	
72	-4578.42	0.153901	0.154836	0.000961253	-0.000429735	
73	-4578.12	0.153901	0.154836	0.00161893	-0.000429735	
74	-4577.72	0.153901	0.154836	0.00355908	-0.000429735	
75	-4577.42	0.153901	0.154836	-0.00245867	-0.000429735	
76	-4576.92	0.153901	0.154836	0.00237526	-0.000429735	
77	-4576.72	0.153901	0.154836	0.00224372	-0.000429735	
78	-4576.42	0.153901	0.154836	-0.00180099	-0.000429735	
79	-4576.12	0.153901	0.154836	0.00204642	-0.000429735	
80	-4575.52	0.153901	0.154836	0.0037235	-0.000429735	
81	-4575.32	0.153901	0.154836	0.0039208	-0.000429735	
82	-4574.62	0.153901	0.154836	-0.00130773	-0.000429735	
83	-4574.42	0.153901	0.154836	0.00138874	-0.000429735	
84	-4574.42	0.153901	0.154836	0.00329601	-0.000429735	
85	-4573.92	0.153901	0.154836	-0.00229425	-0.000429735	
86	-4573.52	0.153901	0.154836	0.00487443	-0.000429735	
87	-4573.32	0.153901	0.154836	0.000698182	-0.000429735	
88	-4572.92	0.153901	0.154836	0.00135586	-0.000429735	
89	-4572.42	0.153901	0.154836	0.00017204	-0.000429735	
90	-4572.32	0.153901	0.154836	0.00194777	-0.000429735	
91	-4571.72	0.153901	0.154836	0.0049402	-0.000429735	
92	-4571.42	0.153901	0.154836	-0.00268886	-0.000429735	
93	-4571.02	0.153901	0.154836	0.0039208	-0.000429735	
94	-4570.72	0.153901	0.154836	0.00415099	-0.000429735	
95	-4570.22	0.153901	0.154836	0.00257256	-0.000429735	
96	-4569.82	0.153901	0.154836	0.00296717	-0.000429735	
97	-4569.82	0.153901	0.154836	0.00227661	-0.000429735	
98	-4569.42	0.153901	0.154836	0.00388792	-0.000429735	
99	-4568.92	0.153901	0.154836	-0.00189964	-0.000429735	
100	-4568.62	0.153901	0.154836	0.00415099	-0.000429735	
101	-4568.32	0.153901	0.154836	0.00286852	-0.000429735	
102	-4568.12	0.153901	0.154836	0.00540058	-0.000429735	
103	-4567.72	0.153901	0.154836	-0.0021956	-0.000429735	
104	-4567.52	0.153901	0.154836	0.00342754	-0.000429735	
105	-4567.02	0.153901	0.154836	0.00201354	-0.000429735	
106	-4566.82	0.153901	0.154836	0.00464425	-0.000429735	
107	-4566.42	0.153901	0.154836	0.000204924	-0.000429735	
108	-4566.22	0.153901	0.154836	0.00346043	-0.000429735	
109	-4565.72	0.153901	0.154836	0.00395369	-0.000429735	
110	-4565.62	0.153901	0.154836	0.00247391	-0.000429735	
111	-4565.22	0.153901	0.154836	0.00152028	-0.000429735	
112	-4564.82	0.153901	0.154836	0.00336178	-0.000429735	
113	-4564.32	0.153901	0.154836	-0.0013735	-0.000429735	
114	-4564.12	0.153901	0.154836	-0.00130773	-0.000429735	
115	-4563.62	0.153901	0.154836	0.00109279	-0.000429735	
116	-4563.52	0.153901	0.154836	0.00257256	-0.000429735	
117	-4563.02	0.153901	0.154836	-0.000189683	-0.000429735	
118	-4562.62	0.153901	0.154836	0.00017204	-0.000429735	
119	-4562.22	0.153901	0.154836	0.00296717	-0.000429735	
120	-4561.92	0.153901	0.154836	-0.00212983	-0.000429735	
121	-4561.82	0.153901	0.154836	0.0016847	-0.000429735	
122	-4561.42	0.153901	0.154836	0.00355908	-0.000429735	
123	-4561.02	0.153901	0.154836	0.00257256	-0.000429735	
124	-4560.52	0.153901	0.154836	0.00109279	-0.000429735	
125	-4560.42	0.153901	0.154836	0.00267121	-0.000429735	
126	-4559.92	0.153901	0.154836	0.00401945	-0.000429735	
127	-4559.62	0.153901	0.154836	0.00204642	-0.000429735	
128	-4559.52	0.153901	0.154836	0.00217796	-0.000429735	
129	-4559.12	0.153901	0.154836	-0.000255451	-0.000429735	
130	-4558.92	0.153901	0.154836	0.00181623	-0.000429735	
131	-4558.42	0.153901	0.154836	-0.00163657	-0.000429735	
132	-4558.02	0.153901	0.154836	-0.00176811	-0.000429735	
133	-4557.62	0.153901	0.154836	-0.000255451	-0.000429735	
134	-4557.42	0.153901	0.154836	-0.000321218	-0.000429735	
135	-4556.92	0.153901	0.154836	0.00161893	-0.000429735	
136	-4556.62	0.153901	0.154836	0.00401945	-0.000429735	
137	-4556.42	0.153901	0.154836	0.00313159	-0.000429735	
138	-4556.22	0.153901	0.154836	0.000698182	-0.000429735	
139	-4556.02	0.153901	0.154836	0.00184912	-0.000429735	
140	-4555.52	0.153901	0.154836	0.000566646	-0.000429735	
141	-4555.32	0.153901	0.154836	0.000270691	-0.000429735	
142	-4554.72	0.153901	0.154836	0.000303575	-0.000429735	
143	-4554.72	0.153901	0.154836	0.00155316	-0.000429735	
144	-4554.22	0.153901	0.154836	0.00165181	-0.000429735	
145	-4553.82	0.153901	0.154836	-0.00416863	-0.000429735	
146	-4554.02	0.153901	0.154836	-0.00236002	-0.000429735	
147	-4553.52	0.153901	0.154836	0.000632414	-0.000429735	
148	-4553.12	0.153901	0.154836	0.00378927	-0.000429735	
149	-4552.92	0.153901	0.154836	0.00313159	-0.000429735	
150	-4552.52	0.153901	0.154836	0.000698182	-0.000429735	
151	-4552.22	0.153901	0.154836	-0.000321218	-0.000429735	
152	-4552.12	0.153901	0.154836	0.0029014	-0.000429735	
153	-4551.72	0.153901	0.154836	-0.000123915	-0.000429735	
154	-4551.22	0.153901	0.154836	-0.000222567	-0.000429735	
155	-4551.12	0.153901	0.154836	0.00260545	-0.000429735	
156	-4550.82	0.153901	0.154836	-0.000781593	-0.000429735	
157	-4550.12	0.153901	0.154836	-0.000288334	-0.000429735	
158	-4550.22	0.153901	0.154836	0.00109279	-0.000429735	
159	-4549.72	0.153901	0.154836	0.000632414	-0.000429735	
160	-4549.42	0.153901	0.154836	0.00280275	-0.000429735	
161	-4549.12	0.153901	0.154836	0.00109279	-0.000429735	
162	-4548.72	0.153901	0.154836	-0.00410286	-0.000429735	
163	-4548.42	0.153901	0.154836	0.00221084	-0.000429735	
164	-4548.12	0.153901	0.154836	-9.10312E-5	-0.000429735	
165	-4547.92	0.153901	0.154836	0.00217796	-0.000429735	
166	-4547.42	0.153901	0.154836	-0.00084736	-0.000429735	
