# Title: Diode laser frequency scan at 200 V, looking for Stark splitting of n=27.
# Note:	Diode laser frequency scan to find stark splitting at n=27. +200 V applied Top to Bot. SFIP with long (1500 ns) integration gate.
# Type:	Frequency
# Hittite Freq:	NaN
# Hittite: Power	NaN
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	NaN
# MW Attn:	MAX
# Delay:	1000 ns
# MW Off:	NaN
# Top w/o Static:	0 V
# Static:	+200 V
# Static Off:	NaN
i	f	n	nb	s	sb
0	-4525.42	1	0	0.0336149	0.0352822	
1	-4525.92	1	0	0.0359168	0.0352822	
2	-4525.92	1	0	0.0346343	0.0352822	
3	-4525.82	1	0	0.0360155	0.0352822	
4	-4525.82	1	0	0.0359497	0.0352822	
5	-4525.72	1	0	0.0310829	0.0352822	
6	-4525.82	1	0	0.0362457	0.0352822	
7	-4525.72	1	0	0.0365745	0.0352822	
8	-4525.72	1	0	0.0326613	0.0352822	
9	-4525.62	1	0	0.0372322	0.0352822	
10	-4525.62	1	0	0.0425922	0.0352822	
11	-4525.52	1	0	0.0366074	0.0352822	
12	-4525.52	1	0	0.0412769	0.0352822	
13	-4525.52	1	0	0.0420661	0.0352822	
14	-4525.42	1	0	0.0452558	0.0352822	
15	-4525.42	1	0	0.0514051	0.0352822	
16	-4525.42	1	0	0.0470973	0.0352822	
17	-4525.42	1	0	0.0469	0.0352822	
18	-4525.32	1	0	0.0349632	0.0352822	
19	-4525.32	1	0	0.0458477	0.0352822	
20	-4525.32	1	0	0.045486	0.0352822	
21	-4525.32	1	0	0.0372651	0.0352822	
22	-4525.22	1	0	0.0350947	0.0352822	
23	-4525.22	1	0	0.0373637	0.0352822	
24	-4525.22	1	0	0.0402904	0.0352822	
25	-4525.22	1	0	0.0335163	0.0352822	
26	-4525.12	1	0	0.0364101	0.0352822	
27	-4525.12	1	0	0.036147	0.0352822	
28	-4525.12	1	0	0.0365087	0.0352822	
29	-4525.12	1	0	0.0410796	0.0352822	
30	-4525.02	1	0	0.0344699	0.0352822	
31	-4525.02	1	0	0.0381858	0.0352822	
32	-4525.02	1	0	0.039271	0.0352822	
33	-4525.02	1	0	0.0344042	0.0352822	
34	-4524.92	1	0	0.0391394	0.0352822	
35	-4524.92	1	0	0.0380214	0.0352822	
36	-4524.92	1	0	0.0416057	0.0352822	
37	-4524.82	1	0	0.0383502	0.0352822	
38	-4524.82	1	0	0.0365416	0.0352822	
39	-4524.82	1	0	0.0369033	0.0352822	
40	-4524.82	1	0	0.0384489	0.0352822	
41	-4524.72	1	0	0.0341411	0.0352822	
42	-4524.72	1	0	0.0369362	0.0352822	
43	-4524.72	1	0	0.0354236	0.0352822	
44	-4524.72	1	0	0.0395012	0.0352822	
45	-4524.72	1	0	0.036443	0.0352822	
46	-4524.62	1	0	0.0385804	0.0352822	
47	-4524.62	1	0	0.0345686	0.0352822	
48	-4524.62	1	0	0.037002	0.0352822	
49	-4524.62	1	0	0.0376597	0.0352822	
50	-4524.52	1	0	0.0409152	0.0352822	
51	-4524.52	1	0	0.0372322	0.0352822	
