# Title: Diode laser frequency scan at 20 V, looking for Stark splitting of n=27.
# Note:	Diode laser frequency scan to find stark splitting at n=27. +20 V applied Top to Bot. SFIP with long (1500 ns) integration gate.
# Type:	Frequency
# Hittite Freq:	NaN
# Hittite: Power	NaN
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	NaN
# MW Attn:	MAX
# Delay:	1000 ns
# MW Off:	NaN
# Top w/o Static:	0 V
# Static:	+20 V
# Static Off:	NaN
i	f	n	nb	s	sb
0	-4525.32	1	0	0.0334176	0.0327238	
1	-4525.72	1	0	0.0348645	0.0327238	
2	-4525.72	1	0	0.0365416	0.0327238	
3	-4525.62	1	0	0.0361799	0.0327238	
4	-4525.62	1	0	0.0323325	0.0327238	
5	-4525.62	1	0	0.0312802	0.0327238	
6	-4525.62	1	0	0.033878	0.0327238	
7	-4525.52	1	0	0.0354893	0.0327238	
8	-4525.52	1	0	0.0348645	0.0327238	
9	-4525.52	1	0	0.0351605	0.0327238	
10	-4525.42	1	0	0.0349632	0.0327238	
11	-4525.42	1	0	0.0339767	0.0327238	
12	-4525.32	1	0	0.033319	0.0327238	
13	-4525.32	1	0	0.0311158	0.0327238	
14	-4525.32	1	0	0.037857	0.0327238	
15	-4525.32	1	0	0.0330888	0.0327238	
16	-4525.32	1	0	0.0345357	0.0327238	
17	-4525.32	1	0	0.0316419	0.0327238	
18	-4525.22	1	0	0.0353907	0.0327238	
19	-4525.22	1	0	0.0322996	0.0327238	
20	-4525.22	1	0	0.0354236	0.0327238	
21	-4525.22	1	0	0.0351934	0.0327238	
22	-4525.12	1	0	0.0346672	0.0327238	
23	-4525.12	1	0	0.030195	0.0327238	
24	-4525.02	1	0	0.0335821	0.0327238	
25	-4525.12	1	0	0.0329573	0.0327238	
26	-4525.02	1	0	0.0342726	0.0327238	
27	-4525.02	1	0	0.0342726	0.0327238	
28	-4525.02	1	0	0.0347988	0.0327238	
29	-4524.92	1	0	0.035292	0.0327238	
30	-4524.92	1	0	0.0331217	0.0327238	
31	-4524.92	1	0	0.0336478	0.0327238	
32	-4524.92	1	0	0.0296031	0.0327238	
33	-4524.92	1	0	0.0275314	0.0327238	
34	-4524.82	1	0	0.03105	0.0327238	
35	-4524.82	1	0	0.0335821	0.0327238	
36	-4524.82	1	0	0.0339109	0.0327238	
37	-4524.72	1	0	0.0294387	0.0327238	
38	-4524.72	1	0	0.0337794	0.0327238	
39	-4524.72	1	0	0.0300306	0.0327238	
40	-4524.62	1	0	0.0351605	0.0327238	
41	-4524.62	1	0	0.0368704	0.0327238	
42	-4524.62	1	0	0.03105	0.0327238	
43	-4524.62	1	0	0.0309514	0.0327238	
44	-4524.52	1	0	0.0262818	0.0327238	
45	-4524.52	1	0	0.0329244	0.0327238	
46	-4524.52	1	0	0.0353578	0.0327238	
47	-4524.42	1	0	0.0349961	0.0327238	
48	-4524.42	1	0	0.0306225	0.0327238	
49	-4524.42	1	0	0.0304581	0.0327238	
50	-4524.42	1	0	0.0330888	0.0327238	
51	-4524.32	1	0	0.0332861	0.0327238	
52	-4524.32	1	0	0.0328915	0.0327238	
53	-4524.32	1	0	0.0284851	0.0327238	
54	-4524.22	1	0	0.0292085	0.0327238	
55	-4524.22	1	0	0.0261503	0.0327238	
56	-4524.22	1	0	0.0372651	0.0327238	
57	-4524.12	1	0	0.0300964	0.0327238	
58	-4524.12	1	0	0.0340753	0.0327238	
59	-4524.12	1	0	0.0380214	0.0327238	
60	-4524.12	1	0	0.0330888	0.0327238	
61	-4524.02	1	0	0.0303923	0.0327238	
62	-4524.02	1	0	0.0323982	0.0327238	
63	-4523.92	1	0	0.0274657	0.0327238	
64	-4523.92	1	0	0.0316748	0.0327238	
65	-4523.92	1	0	0.0334834	0.0327238	
66	-4523.82	1	0	0.0329244	0.0327238	
67	-4523.82	1	0	0.0337465	0.0327238	
68	-4523.82	1	0	0.0311158	0.0327238	
69	-4523.72	1	0	0.0267093	0.0327238	
70	-4523.72	1	0	0.0289783	0.0327238	
71	-4523.72	1	0	0.0289454	0.0327238	
72	-4523.62	1	0	0.0323982	0.0327238	
73	-4523.62	1	0	0.0335492	0.0327238	
74	-4523.62	1	0	0.0340753	0.0327238	
75	-4523.52	1	0	0.0334834	0.0327238	
76	-4523.52	1	0	0.0324311	0.0327238	
77	-4523.42	1	0	0.0337465	0.0327238	
78	-4523.42	1	0	0.0326284	0.0327238	
79	-4523.42	1	0	0.0343384	0.0327238	
80	-4523.32	1	0	0.0295373	0.0327238	
81	-4523.32	1	0	0.0347659	0.0327238	
82	-4523.22	1	0	0.0360812	0.0327238	
83	-4523.22	1	0	0.0347988	0.0327238	
84	-4523.12	1	0	0.0361799	0.0327238	
85	-4523.12	1	0	0.0337136	0.0327238	
86	-4523.12	1	0	0.0284522	0.0327238	
87	-4523.02	1	0	0.033319	0.0327238	
88	-4523.02	1	0	0.0347659	0.0327238	
89	-4523.02	1	0	0.0361141	0.0327238	
90	-4522.92	1	0	0.0317734	0.0327238	
91	-4522.92	1	0	0.0315761	0.0327238	
92	-4522.82	1	0	0.0280576	0.0327238	
93	-4522.82	1	0	0.0347988	0.0327238	
94	-4522.82	1	0	0.0328586	0.0327238	
95	-4522.72	1	0	0.035292	0.0327238	
96	-4522.72	1	0	0.0349303	0.0327238	
97	-4522.72	1	0	0.0314446	0.0327238	
98	-4522.72	1	0	0.0340424	0.0327238	
99	-4522.72	1	0	0.0340096	0.0327238	
100	-4522.62	1	0	0.0348316	0.0327238	
101	-4522.62	1	0	0.0327271	0.0327238	
102	-4522.62	1	0	0.0357853	0.0327238	
103	-4522.52	1	0	0.0332532	0.0327238	
104	-4522.52	1	0	0.0334505	0.0327238	
105	-4522.52	1	0	0.0360155	0.0327238	
106	-4522.42	1	0	0.0295373	0.0327238	
107	-4522.42	1	0	0.0341411	0.0327238	
108	-4522.42	1	0	0.0302608	0.0327238	
109	-4522.42	1	0	0.0304252	0.0327238	
110	-4522.32	1	0	0.0310829	0.0327238	
111	-4522.32	1	0	0.0333848	0.0327238	
112	-4522.32	1	0	0.0328915	0.0327238	
113	-4522.22	1	0	0.0315433	0.0327238	
114	-4522.22	1	0	0.0329244	0.0327238	
115	-4522.22	1	0	0.0332532	0.0327238	
116	-4522.12	1	0	0.0298004	0.0327238	
117	-4522.12	1	0	0.0290441	0.0327238	
118	-4522.12	1	0	0.0332532	0.0327238	
119	-4522.12	1	0	0.0367389	0.0327238	
120	-4522.12	1	0	0.0358182	0.0327238	
121	-4522.02	1	0	0.0323654	0.0327238	
122	-4522.02	1	0	0.0350618	0.0327238	
123	-4521.92	1	0	0.0305567	0.0327238	
124	-4521.92	1	0	0.0329573	0.0327238	
125	-4521.92	1	0	0.0328915	0.0327238	
126	-4521.82	1	0	0.0314775	0.0327238	
127	-4521.82	1	0	0.0324311	0.0327238	
128	-4521.82	1	0	0.0351605	0.0327238	
129	-4521.82	1	0	0.0302937	0.0327238	
130	-4521.82	1	0	0.0340753	0.0327238	
131	-4521.82	1	0	0.0360484	0.0327238	
132	-4521.72	1	0	0.0352263	0.0327238	
133	-4521.72	1	0	0.0299648	0.0327238	
134	-4521.62	1	0	0.035588	0.0327238	
135	-4521.62	1	0	0.031905	0.0327238	
136	-4521.62	1	0	0.0365416	0.0327238	
137	-4521.62	1	0	0.0335492	0.0327238	
138	-4521.52	1	0	0.0353907	0.0327238	
139	-4521.52	1	0	0.0339438	0.0327238	
140	-4521.52	1	0	0.0320036	0.0327238	
141	-4521.52	1	0	0.036443	0.0327238	
142	-4521.42	1	0	0.0323325	0.0327238	
143	-4521.42	1	0	0.0334834	0.0327238	
144	-4521.32	1	0	0.0328257	0.0327238	
145	-4521.32	1	0	0.03105	0.0327238	
146	-4521.32	1	0	0.0332203	0.0327238	
147	-4521.32	1	0	0.0310829	0.0327238	
148	-4521.22	1	0	0.0314117	0.0327238	
149	-4521.22	1	0	0.0323654	0.0327238	
150	-4521.22	1	0	0.0339767	0.0327238	
151	-4521.22	1	0	0.0322338	0.0327238	
152	-4521.12	1	0	0.0329244	0.0327238	
153	-4521.12	1	0	0.034174	0.0327238	
154	-4521.12	1	0	0.0315104	0.0327238	
155	-4521.02	1	0	0.0318721	0.0327238	
156	-4521.02	1	0	0.0361141	0.0327238	
157	-4520.92	1	0	0.0329573	0.0327238	
158	-4520.92	1	0	0.0312802	0.0327238	
159	-4520.92	1	0	0.0337136	0.0327238	
160	-4520.82	1	0	0.0342069	0.0327238	
161	-4520.82	1	0	0.0327271	0.0327238	
162	-4520.82	1	0	0.0318721	0.0327238	
163	-4520.72	1	0	0.0336807	0.0327238	
164	-4520.72	1	0	0.0295702	0.0327238	
165	-4520.72	1	0	0.0320694	0.0327238	
166	-4520.62	1	0	0.0318392	0.0327238	
167	-4520.62	1	0	0.0337794	0.0327238	
168	-4520.52	1	0	0.036147	0.0327238	
169	-4520.52	1	0	0.0347988	0.0327238	
170	-4520.42	1	0	0.0337136	0.0327238	
171	-4520.42	1	0	0.0346015	0.0327238	
172	-4520.42	1	0	0.0349961	0.0327238	
173	-4520.32	1	0	0.0433486	0.0327238	
174	-4520.32	1	0	0.0532466	0.0327238	
175	-4520.22	1	0	0.051997	0.0327238	
176	-4520.22	1	0	0.0511749	0.0327238	
177	-4520.12	1	0	0.0393367	0.0327238	
178	-4520.12	1	0	0.0351934	0.0327238	
179	-4520.02	1	0	0.0360812	0.0327238	
180	-4520.02	1	0	0.0360155	0.0327238	
181	-4519.92	1	0	0.0434801	0.0327238	
182	-4519.92	1	0	0.0362785	0.0327238	
183	-4519.92	1	0	0.0382187	0.0327238	
184	-4519.82	1	0	0.0395669	0.0327238	
185	-4519.82	1	0	0.0478208	0.0327238	
186	-4519.82	1	0	0.0554498	0.0327238	
187	-4519.72	1	0	0.0498596	0.0327238	
188	-4519.72	1	0	0.0353907	0.0327238	
189	-4519.62	1	0	0.0379556	0.0327238	
190	-4519.62	1	0	0.0339109	0.0327238	
191	-4519.52	1	0	0.0341411	0.0327238	
192	-4519.52	1	0	0.0337794	0.0327238	
193	-4519.52	1	0	0.0362785	0.0327238	
194	-4519.52	1	0	0.035029	0.0327238	
195	-4519.42	1	0	0.0404219	0.0327238	
196	-4519.42	1	0	0.0528191	0.0327238	
197	-4519.42	1	0	0.0568967	0.0327238	
198	-4519.32	1	0	0.0384489	0.0327238	
199	-4519.32	1	0	0.0329902	0.0327238	
200	-4519.32	1	0	0.0349632	0.0327238	
201	-4519.22	1	0	0.0333519	0.0327238	
202	-4519.22	1	0	0.0387777	0.0327238	
203	-4519.22	1	0	0.0391723	0.0327238	
204	-4519.22	1	0	0.0400931	0.0327238	
205	-4519.12	1	0	0.039271	0.0327238	
206	-4519.12	1	0	0.0417044	0.0327238	
207	-4519.12	1	0	0.0587382	0.0327238	
208	-4519.02	1	0	0.058508	0.0327238	
209	-4519.02	1	0	0.0374952	0.0327238	
210	-4519.02	1	0	0.03983	0.0327238	
211	-4519.02	1	0	0.0389421	0.0327238	
212	-4518.92	1	0	0.0332861	0.0327238	
213	-4518.92	1	0	0.0332861	0.0327238	
214	-4518.92	1	0	0.0296031	0.0327238	
215	-4518.82	1	0	0.0330559	0.0327238	
216	-4518.82	1	0	0.0364758	0.0327238	
217	-4518.82	1	0	0.045486	0.0327238	
218	-4518.82	1	0	0.057094	0.0327238	
219	-4518.72	1	0	0.0479852	0.0327238	
220	-4518.72	1	0	0.0377912	0.0327238	
221	-4518.62	1	0	0.0378898	0.0327238	
222	-4518.62	1	0	0.0386133	0.0327238	
223	-4518.62	1	0	0.0311815	0.0327238	
224	-4518.62	1	0	0.0357195	0.0327238	
225	-4518.52	1	0	0.0381858	0.0327238	
226	-4518.52	1	0	0.0346343	0.0327238	
227	-4518.52	1	0	0.0367389	0.0327238	
228	-4518.52	1	0	0.0524903	0.0327238	
229	-4518.42	1	0	0.0577517	0.0327238	
230	-4518.42	1	0	0.0400602	0.0327238	
231	-4518.32	1	0	0.0407179	0.0327238	
232	-4518.32	1	0	0.0363443	0.0327238	
233	-4518.32	1	0	0.0357195	0.0327238	
234	-4518.22	1	0	0.0383502	0.0327238	
235	-4518.22	1	0	0.0331875	0.0327238	
236	-4518.22	1	0	0.0379556	0.0327238	
237	-4518.22	1	0	0.0395998	0.0327238	
238	-4518.12	1	0	0.0326942	0.0327238	
239	-4518.12	1	0	0.0570283	0.0327238	
240	-4518.12	1	0	0.042954	0.0327238	
241	-4518.02	1	0	0.0363443	0.0327238	
242	-4518.02	1	0	0.0356866	0.0327238	
243	-4517.92	1	0	0.0355222	0.0327238	
244	-4517.92	1	0	0.0380872	0.0327238	
245	-4517.92	1	0	0.035292	0.0327238	
246	-4517.92	1	0	0.0338122	0.0327238	
247	-4517.82	1	0	0.0342726	0.0327238	
248	-4517.82	1	0	0.0334176	0.0327238	
249	-4517.72	1	0	0.0440391	0.0327238	
250	-4517.72	1	0	0.0421319	0.0327238	
251	-4517.62	1	0	0.0328586	0.0327238	
252	-4517.62	1	0	0.0315433	0.0327238	
253	-4517.62	1	0	0.027926	0.0327238	
254	-4517.52	1	0	0.0330888	0.0327238	
255	-4517.52	1	0	0.0345686	0.0327238	
256	-4517.52	1	0	0.0289126	0.0327238	
257	-4517.42	1	0	0.0346672	0.0327238	
258	-4517.32	1	0	0.0313131	0.0327238	
259	-4517.32	1	0	0.0404548	0.0327238	
260	-4517.32	1	0	0.0455189	0.0327238	
261	-4517.22	1	0	0.0407179	0.0327238	
262	-4517.22	1	0	0.0362128	0.0327238	
