# Title: Diode Laser Delay Scan, 0.1 dB on Var Attn, 0 V applied, n=27 looking for 2x MWF modulation.
# Note:	Diode Laser Delay Scan, 0.1 dB on Var Attn, 0 V applied, n=27 looking for 2x MWF modulation.
# Type:	Delay
# Hittite Freq:	18511.9 MHz
# Hittite: Power	14 dBm
# Laser Freq:	361359.4 GHz
# Laser Mod:	1.4
# Laser Mod Attn:	35.0 dB
# MW Attn:	0.1 dB
# Delay:	1000 ns
# MW Off:	NaN
# Top w/o Static:	0.00 V
# Static:	0 V
# Static Off:	NaN
i	d	n	nb	s	sb
0.000	46805.000	1.000	0.000	0.271	0.041
1.000	47877.000	1.000	0.000	0.277	0.041
2.000	48949.000	1.000	0.000	0.292	0.041
3.000	50021.000	1.000	0.000	0.299	0.041
4.000	51093.000	1.000	0.000	0.291	0.041
5.000	52165.000	1.000	0.000	0.271	0.041
6.000	53237.000	1.000	0.000	0.283	0.041
7.000	54309.000	1.000	0.000	0.297	0.041
8.000	55380.000	1.000	0.000	0.273	0.041
9.000	56452.000	1.000	0.000	0.289	0.041
10.000	57524.000	1.000	0.000	0.294	0.041
11.000	58596.000	1.000	0.000	0.288	0.041
12.000	59668.000	1.000	0.000	0.301	0.041
13.000	60740.000	1.000	0.000	0.278	0.041
14.000	61812.000	1.000	0.000	0.264	0.041
15.000	62884.000	1.000	0.000	0.279	0.041
16.000	63956.000	1.000	0.000	0.274	0.041
17.000	65028.000	1.000	0.000	0.292	0.041
18.000	66100.000	1.000	0.000	0.282	0.041
19.000	67172.000	1.000	0.000	0.283	0.041
20.000	68244.000	1.000	0.000	0.281	0.041
21.000	69316.000	1.000	0.000	0.265	0.041
22.000	70388.000	1.000	0.000	0.261	0.041
23.000	71460.000	1.000	0.000	0.291	0.041
24.000	72532.000	1.000	0.000	0.286	0.041
25.000	73603.000	1.000	0.000	0.285	0.041
26.000	74675.000	1.000	0.000	0.278	0.041
27.000	75747.000	1.000	0.000	0.273	0.041
28.000	76819.000	1.000	0.000	0.298	0.041
29.000	77891.000	1.000	0.000	0.287	0.041
30.000	78963.000	1.000	0.000	0.292	0.041
31.000	80035.000	1.000	0.000	0.279	0.041
32.000	81107.000	1.000	0.000	0.259	0.041
33.000	82179.000	1.000	0.000	0.289	0.041
34.000	83251.000	1.000	0.000	0.277	0.041
35.000	84323.000	1.000	0.000	0.288	0.041
36.000	85395.000	1.000	0.000	0.266	0.041
37.000	86467.000	1.000	0.000	0.279	0.041
38.000	87539.000	1.000	0.000	0.294	0.041
39.000	88611.000	1.000	0.000	0.296	0.041
40.000	89683.000	1.000	0.000	0.279	0.041
41.000	90755.000	1.000	0.000	0.279	0.041
42.000	91826.000	1.000	0.000	0.283	0.041
43.000	92898.000	1.000	0.000	0.276	0.041
44.000	93970.000	1.000	0.000	0.266	0.041
45.000	95042.000	1.000	0.000	0.285	0.041
46.000	96114.000	1.000	0.000	0.264	0.041
47.000	97186.000	1.000	0.000	0.292	0.041
48.000	98258.000	1.000	0.000	0.278	0.041
49.000	99330.000	1.000	0.000	0.284	0.041
50.000	100402.000	1.000	0.000	0.257	0.041
51.000	101474.000	1.000	0.000	0.259	0.041
52.000	102546.000	1.000	0.000	0.265	0.041
53.000	103618.000	1.000	0.000	0.273	0.041
54.000	104690.000	1.000	0.000	0.271	0.041
55.000	105762.000	1.000	0.000	0.306	0.041
56.000	106834.000	1.000	0.000	0.275	0.041
57.000	107906.000	1.000	0.000	0.287	0.041
58.000	108978.000	1.000	0.000	0.267	0.041
59.000	110049.000	1.000	0.000	0.264	0.041
60.000	111121.000	1.000	0.000	0.278	0.041
61.000	112193.000	1.000	0.000	0.283	0.041
62.000	113265.000	1.000	0.000	0.281	0.041
63.000	114337.000	1.000	0.000	0.289	0.041
64.000	115409.000	1.000	0.000	0.273	0.041
65.000	116481.000	1.000	0.000	0.282	0.041
66.000	117553.000	1.000	0.000	0.261	0.041
67.000	118625.000	1.000	0.000	0.279	0.041
68.000	119697.000	1.000	0.000	0.291	0.041
69.000	120769.000	1.000	0.000	0.291	0.041
70.000	121841.000	1.000	0.000	0.289	0.041
71.000	122913.000	1.000	0.000	0.267	0.041
72.000	123985.000	1.000	0.000	0.300	0.041
73.000	125057.000	1.000	0.000	0.263	0.041
74.000	126129.000	1.000	0.000	0.260	0.041
75.000	127201.000	1.000	0.000	0.270	0.041
76.000	128272.000	1.000	0.000	0.274	0.041
77.000	129344.000	1.000	0.000	0.268	0.041
78.000	130416.000	1.000	0.000	0.290	0.041
79.000	131488.000	1.000	0.000	0.283	0.041
80.000	132560.000	1.000	0.000	0.282	0.041
81.000	133632.000	1.000	0.000	0.283	0.041
82.000	134704.000	1.000	0.000	0.270	0.041
83.000	135776.000	1.000	0.000	0.277	0.041
84.000	136848.000	1.000	0.000	0.278	0.041
85.000	137920.000	1.000	0.000	0.288	0.041
86.000	138992.000	1.000	0.000	0.281	0.041
87.000	140064.000	1.000	0.000	0.279	0.041
88.000	141136.000	1.000	0.000	0.266	0.041
89.000	142208.000	1.000	0.000	0.273	0.041
90.000	143280.000	1.000	0.000	0.291	0.041
91.000	144352.000	1.000	0.000	0.279	0.041
92.000	145424.000	1.000	0.000	0.306	0.041
93.000	146495.000	1.000	0.000	0.292	0.041
94.000	147567.000	1.000	0.000	0.291	0.041
95.000	148639.000	1.000	0.000	0.278	0.041
96.000	149711.000	1.000	0.000	0.278	0.041
97.000	150783.000	1.000	0.000	0.293	0.041
98.000	151855.000	1.000	0.000	0.297	0.041
99.000	152927.000	1.000	0.000	0.284	0.041
100.000	153195.000	1.000	0.000	0.281	0.041
101.000	152123.000	1.000	0.000	0.294	0.041
102.000	151051.000	1.000	0.000	0.272	0.041
103.000	149979.000	1.000	0.000	0.270	0.041
104.000	148907.000	1.000	0.000	0.285	0.041
105.000	147835.000	1.000	0.000	0.283	0.041
106.000	146763.000	1.000	0.000	0.300	0.041
107.000	145691.000	1.000	0.000	0.300	0.041
108.000	144620.000	1.000	0.000	0.289	0.041
109.000	143548.000	1.000	0.000	0.290	0.041
110.000	142476.000	1.000	0.000	0.280	0.041
111.000	141404.000	1.000	0.000	0.270	0.041
112.000	140332.000	1.000	0.000	0.299	0.041
113.000	139260.000	1.000	0.000	0.281	0.041
114.000	138188.000	1.000	0.000	0.285	0.041
115.000	137116.000	1.000	0.000	0.273	0.041
116.000	136044.000	1.000	0.000	0.285	0.041
117.000	134972.000	1.000	0.000	0.274	0.041
118.000	133900.000	1.000	0.000	0.265	0.041
119.000	132828.000	1.000	0.000	0.265	0.041
120.000	131756.000	1.000	0.000	0.275	0.041
121.000	130684.000	1.000	0.000	0.280	0.041
122.000	129612.000	1.000	0.000	0.283	0.041
123.000	128540.000	1.000	0.000	0.290	0.041
124.000	127468.000	1.000	0.000	0.290	0.041
125.000	126397.000	1.000	0.000	0.259	0.041
126.000	125325.000	1.000	0.000	0.276	0.041
127.000	124253.000	1.000	0.000	0.273	0.041
128.000	123181.000	1.000	0.000	0.282	0.041
129.000	122109.000	1.000	0.000	0.287	0.041
130.000	121037.000	1.000	0.000	0.292	0.041
131.000	119965.000	1.000	0.000	0.284	0.041
132.000	118893.000	1.000	0.000	0.279	0.041
133.000	117821.000	1.000	0.000	0.281	0.041
134.000	116749.000	1.000	0.000	0.271	0.041
135.000	115677.000	1.000	0.000	0.293	0.041
136.000	114605.000	1.000	0.000	0.291	0.041
137.000	113533.000	1.000	0.000	0.308	0.041
138.000	112461.000	1.000	0.000	0.289	0.041
139.000	111389.000	1.000	0.000	0.272	0.041
140.000	110317.000	1.000	0.000	0.273	0.041
141.000	109245.000	1.000	0.000	0.269	0.041
142.000	108174.000	1.000	0.000	0.303	0.041
143.000	107102.000	1.000	0.000	0.285	0.041
144.000	106030.000	1.000	0.000	0.287	0.041
145.000	104958.000	1.000	0.000	0.291	0.041
146.000	103886.000	1.000	0.000	0.294	0.041
147.000	102814.000	1.000	0.000	0.282	0.041
148.000	101742.000	1.000	0.000	0.283	0.041
149.000	100670.000	1.000	0.000	0.280	0.041
150.000	99598.000	1.000	0.000	0.270	0.041
151.000	98526.000	1.000	0.000	0.290	0.041
152.000	97454.000	1.000	0.000	0.281	0.041
153.000	96382.000	1.000	0.000	0.279	0.041
154.000	95310.000	1.000	0.000	0.291	0.041
155.000	94238.000	1.000	0.000	0.272	0.041
156.000	93166.000	1.000	0.000	0.269	0.041
157.000	92094.000	1.000	0.000	0.280	0.041
158.000	91022.000	1.000	0.000	0.268	0.041
159.000	89951.000	1.000	0.000	0.279	0.041
160.000	88879.000	1.000	0.000	0.270	0.041
161.000	87807.000	1.000	0.000	0.258	0.041
162.000	86735.000	1.000	0.000	0.258	0.041
163.000	85663.000	1.000	0.000	0.273	0.041
164.000	84591.000	1.000	0.000	0.277	0.041
165.000	83519.000	1.000	0.000	0.288	0.041
166.000	82447.000	1.000	0.000	0.260	0.041
167.000	81375.000	1.000	0.000	0.283	0.041
168.000	80303.000	1.000	0.000	0.274	0.041
169.000	79231.000	1.000	0.000	0.267	0.041
170.000	78159.000	1.000	0.000	0.267	0.041
171.000	77087.000	1.000	0.000	0.264	0.041
172.000	76015.000	1.000	0.000	0.279	0.041
173.000	74943.000	1.000	0.000	0.270	0.041
174.000	73871.000	1.000	0.000	0.305	0.041
175.000	72799.000	1.000	0.000	0.300	0.041
176.000	71728.000	1.000	0.000	0.268	0.041
177.000	70656.000	1.000	0.000	0.288	0.041
178.000	69584.000	1.000	0.000	0.279	0.041
179.000	68512.000	1.000	0.000	0.278	0.041
180.000	67440.000	1.000	0.000	0.296	0.041
181.000	66368.000	1.000	0.000	0.275	0.041
182.000	65296.000	1.000	0.000	0.287	0.041
183.000	64224.000	1.000	0.000	0.280	0.041
184.000	63152.000	1.000	0.000	0.277	0.041
185.000	62080.000	1.000	0.000	0.276	0.041
186.000	61008.000	1.000	0.000	0.272	0.041
187.000	59936.000	1.000	0.000	0.278	0.041
188.000	58864.000	1.000	0.000	0.295	0.041
189.000	57792.000	1.000	0.000	0.284	0.041
190.000	56720.000	1.000	0.000	0.277	0.041
191.000	55648.000	1.000	0.000	0.277	0.041
192.000	54576.000	1.000	0.000	0.261	0.041
193.000	53505.000	1.000	0.000	0.269	0.041
194.000	52433.000	1.000	0.000	0.270	0.041
195.000	51361.000	1.000	0.000	0.288	0.041
196.000	50289.000	1.000	0.000	0.291	0.041
197.000	49217.000	1.000	0.000	0.291	0.041
198.000	48145.000	1.000	0.000	0.281	0.041
199.000	47073.000	1.000	0.000	0.280	0.041
200.000	47341.000	1.000	0.000	0.264	0.041
201.000	48413.000	1.000	0.000	0.286	0.041
202.000	49485.000	1.000	0.000	0.285	0.041
203.000	50557.000	1.000	0.000	0.258	0.041
204.000	51629.000	1.000	0.000	0.272	0.041
205.000	52701.000	1.000	0.000	0.257	0.041
206.000	53773.000	1.000	0.000	0.271	0.041
207.000	54844.000	1.000	0.000	0.266	0.041
208.000	55916.000	1.000	0.000	0.282	0.041
209.000	56988.000	1.000	0.000	0.277	0.041
210.000	58060.000	1.000	0.000	0.282	0.041
211.000	59132.000	1.000	0.000	0.301	0.041
212.000	60204.000	1.000	0.000	0.287	0.041
213.000	61276.000	1.000	0.000	0.280	0.041
214.000	62348.000	1.000	0.000	0.261	0.041
215.000	63420.000	1.000	0.000	0.279	0.041
216.000	64492.000	1.000	0.000	0.270	0.041
217.000	65564.000	1.000	0.000	0.290	0.041
218.000	66636.000	1.000	0.000	0.290	0.041
219.000	67708.000	1.000	0.000	0.269	0.041
220.000	68780.000	1.000	0.000	0.251	0.041
221.000	69852.000	1.000	0.000	0.260	0.041
222.000	70924.000	1.000	0.000	0.268	0.041
223.000	71996.000	1.000	0.000	0.287	0.041
224.000	73067.000	1.000	0.000	0.301	0.041
225.000	74139.000	1.000	0.000	0.292	0.041
226.000	75211.000	1.000	0.000	0.290	0.041
227.000	76283.000	1.000	0.000	0.290	0.041
228.000	77355.000	1.000	0.000	0.274	0.041
229.000	78427.000	1.000	0.000	0.271	0.041
