# Title: Diode Laser Delay Scan, 7.0 dB on Var Attn, 0 V applied, n=27 looking for 2x MWF modulation.
# Note:	Diode Laser Delay Scan, 7.0 dB on Var Attn, 0 V applied, n=27 looking for 2x MWF modulation.
# Type:	Delay
# Hittite Freq:	18511.9 MHz
# Hittite: Power	14 dBm
# Laser Freq:	361359.4 GHz
# Laser Mod:	1.4
# Laser Mod Attn:	35.0 dB
# MW Attn:	7.0 dB
# Delay:	1000 ns
# MW Off:	NaN
# Top w/o Static:	0.00 V
# Static:	0 V
# Static Off:	NaN
i	d	n	nb	s	sb
0.000	46805.000	1.000	0.000	0.279	0.043
1.000	47877.000	1.000	0.000	0.274	0.043
2.000	48949.000	1.000	0.000	0.282	0.043
3.000	50021.000	1.000	0.000	0.276	0.043
4.000	51093.000	1.000	0.000	0.274	0.043
5.000	52165.000	1.000	0.000	0.273	0.043
6.000	53237.000	1.000	0.000	0.280	0.043
7.000	54309.000	1.000	0.000	0.295	0.043
8.000	55380.000	1.000	0.000	0.279	0.043
9.000	56452.000	1.000	0.000	0.291	0.043
10.000	57524.000	1.000	0.000	0.283	0.043
11.000	58596.000	1.000	0.000	0.289	0.043
12.000	59668.000	1.000	0.000	0.302	0.043
13.000	60740.000	1.000	0.000	0.300	0.043
14.000	61812.000	1.000	0.000	0.304	0.043
15.000	62884.000	1.000	0.000	0.309	0.043
16.000	63956.000	1.000	0.000	0.287	0.043
17.000	65028.000	1.000	0.000	0.280	0.043
18.000	66100.000	1.000	0.000	0.280	0.043
19.000	67172.000	1.000	0.000	0.294	0.043
20.000	68244.000	1.000	0.000	0.288	0.043
21.000	69316.000	1.000	0.000	0.284	0.043
22.000	70388.000	1.000	0.000	0.304	0.043
23.000	71460.000	1.000	0.000	0.294	0.043
24.000	72532.000	1.000	0.000	0.277	0.043
25.000	73603.000	1.000	0.000	0.319	0.043
26.000	74675.000	1.000	0.000	0.304	0.043
27.000	75747.000	1.000	0.000	0.310	0.043
28.000	76819.000	1.000	0.000	0.301	0.043
29.000	77891.000	1.000	0.000	0.282	0.043
30.000	78963.000	1.000	0.000	0.295	0.043
31.000	80035.000	1.000	0.000	0.279	0.043
32.000	81107.000	1.000	0.000	0.308	0.043
33.000	82179.000	1.000	0.000	0.304	0.043
34.000	83251.000	1.000	0.000	0.323	0.043
35.000	84323.000	1.000	0.000	0.298	0.043
36.000	85395.000	1.000	0.000	0.294	0.043
37.000	86467.000	1.000	0.000	0.293	0.043
38.000	87539.000	1.000	0.000	0.309	0.043
39.000	88611.000	1.000	0.000	0.312	0.043
40.000	89683.000	1.000	0.000	0.313	0.043
41.000	90755.000	1.000	0.000	0.301	0.043
42.000	91826.000	1.000	0.000	0.306	0.043
43.000	92898.000	1.000	0.000	0.305	0.043
44.000	93970.000	1.000	0.000	0.299	0.043
45.000	95042.000	1.000	0.000	0.280	0.043
46.000	96114.000	1.000	0.000	0.312	0.043
47.000	97186.000	1.000	0.000	0.307	0.043
48.000	98258.000	1.000	0.000	0.296	0.043
49.000	99330.000	1.000	0.000	0.288	0.043
50.000	100402.000	1.000	0.000	0.296	0.043
51.000	101474.000	1.000	0.000	0.284	0.043
52.000	102546.000	1.000	0.000	0.301	0.043
53.000	103618.000	1.000	0.000	0.292	0.043
54.000	104690.000	1.000	0.000	0.304	0.043
55.000	105762.000	1.000	0.000	0.310	0.043
56.000	106834.000	1.000	0.000	0.315	0.043
57.000	107906.000	1.000	0.000	0.313	0.043
58.000	108978.000	1.000	0.000	0.298	0.043
59.000	110049.000	1.000	0.000	0.309	0.043
60.000	111121.000	1.000	0.000	0.291	0.043
61.000	112193.000	1.000	0.000	0.303	0.043
62.000	113265.000	1.000	0.000	0.300	0.043
63.000	114337.000	1.000	0.000	0.336	0.043
64.000	115409.000	1.000	0.000	0.308	0.043
65.000	116481.000	1.000	0.000	0.300	0.043
66.000	117553.000	1.000	0.000	0.306	0.043
67.000	118625.000	1.000	0.000	0.322	0.043
68.000	119697.000	1.000	0.000	0.300	0.043
69.000	120769.000	1.000	0.000	0.303	0.043
70.000	121841.000	1.000	0.000	0.308	0.043
71.000	122913.000	1.000	0.000	0.315	0.043
72.000	123985.000	1.000	0.000	0.329	0.043
73.000	125057.000	1.000	0.000	0.307	0.043
74.000	126129.000	1.000	0.000	0.317	0.043
75.000	127201.000	1.000	0.000	0.308	0.043
76.000	128272.000	1.000	0.000	0.301	0.043
77.000	129344.000	1.000	0.000	0.301	0.043
78.000	130416.000	1.000	0.000	0.306	0.043
79.000	131488.000	1.000	0.000	0.300	0.043
80.000	132560.000	1.000	0.000	0.292	0.043
81.000	133632.000	1.000	0.000	0.312	0.043
82.000	134704.000	1.000	0.000	0.309	0.043
83.000	135776.000	1.000	0.000	0.306	0.043
84.000	136848.000	1.000	0.000	0.312	0.043
85.000	137920.000	1.000	0.000	0.315	0.043
86.000	138992.000	1.000	0.000	0.306	0.043
87.000	140064.000	1.000	0.000	0.302	0.043
88.000	141136.000	1.000	0.000	0.286	0.043
89.000	142208.000	1.000	0.000	0.301	0.043
90.000	143280.000	1.000	0.000	0.302	0.043
91.000	144352.000	1.000	0.000	0.298	0.043
92.000	145424.000	1.000	0.000	0.302	0.043
93.000	146495.000	1.000	0.000	0.284	0.043
94.000	147567.000	1.000	0.000	0.301	0.043
95.000	148639.000	1.000	0.000	0.316	0.043
96.000	149711.000	1.000	0.000	0.284	0.043
97.000	150783.000	1.000	0.000	0.305	0.043
98.000	151855.000	1.000	0.000	0.298	0.043
99.000	152927.000	1.000	0.000	0.307	0.043
100.000	153195.000	1.000	0.000	0.323	0.043
101.000	152123.000	1.000	0.000	0.304	0.043
102.000	151051.000	1.000	0.000	0.298	0.043
103.000	149979.000	1.000	0.000	0.303	0.043
104.000	148907.000	1.000	0.000	0.309	0.043
105.000	147835.000	1.000	0.000	0.302	0.043
106.000	146763.000	1.000	0.000	0.314	0.043
107.000	145691.000	1.000	0.000	0.303	0.043
108.000	144620.000	1.000	0.000	0.299	0.043
109.000	143548.000	1.000	0.000	0.315	0.043
110.000	142476.000	1.000	0.000	0.307	0.043
111.000	141404.000	1.000	0.000	0.301	0.043
112.000	140332.000	1.000	0.000	0.306	0.043
113.000	139260.000	1.000	0.000	0.306	0.043
114.000	138188.000	1.000	0.000	0.301	0.043
115.000	137116.000	1.000	0.000	0.303	0.043
116.000	136044.000	1.000	0.000	0.306	0.043
117.000	134972.000	1.000	0.000	0.294	0.043
118.000	133900.000	1.000	0.000	0.306	0.043
119.000	132828.000	1.000	0.000	0.299	0.043
120.000	131756.000	1.000	0.000	0.292	0.043
121.000	130684.000	1.000	0.000	0.319	0.043
122.000	129612.000	1.000	0.000	0.312	0.043
123.000	128540.000	1.000	0.000	0.303	0.043
124.000	127468.000	1.000	0.000	0.287	0.043
125.000	126397.000	1.000	0.000	0.300	0.043
126.000	125325.000	1.000	0.000	0.301	0.043
127.000	124253.000	1.000	0.000	0.296	0.043
128.000	123181.000	1.000	0.000	0.312	0.043
129.000	122109.000	1.000	0.000	0.292	0.043
130.000	121037.000	1.000	0.000	0.302	0.043
131.000	119965.000	1.000	0.000	0.293	0.043
132.000	118893.000	1.000	0.000	0.308	0.043
133.000	117821.000	1.000	0.000	0.291	0.043
134.000	116749.000	1.000	0.000	0.319	0.043
135.000	115677.000	1.000	0.000	0.297	0.043
136.000	114605.000	1.000	0.000	0.285	0.043
137.000	113533.000	1.000	0.000	0.295	0.043
