# Title: Diode Laser Delay Scan with MW, Static, and PM
# Note:	Diode Laser Delay Scan w/ Norm, 17.0 dB on MW Var Attn, 40 V applied, 35 dB on PM Var Attn (1.4), n=27 looking for modulation at the MW period. Laser tuned to Bluest Stark State, looking at smaller field expecting smaller modulation at 1x.
# Type:	Delay
# Hittite Freq:	18510.2 MHz
# Hittite: Power	14 dBm
# Laser Freq:	361368.2 GHz
# Laser Mod:	NaN
# Laser Mod Attn:	35 dB
# MW Attn:	11.0 dB
# Delay:	1000 ns
# MW Off:	NaN
# Top w/o Static:	-0.033 V
# Static:	40 V
# Static Off:	NaN
i	d	n	nb	s	sb
0.000	46807.000	1.000	0.000	0.072	0.057
1.000	47879.000	1.000	0.000	0.065	0.057
2.000	48950.000	1.000	0.000	0.083	0.057
3.000	50022.000	1.000	0.000	0.109	0.057
4.000	51094.000	1.000	0.000	0.146	0.057
5.000	52166.000	1.000	0.000	0.168	0.057
6.000	53238.000	1.000	0.000	0.187	0.057
7.000	54310.000	1.000	0.000	0.209	0.057
8.000	55382.000	1.000	0.000	0.195	0.057
9.000	56454.000	1.000	0.000	0.177	0.057
10.000	57526.000	1.000	0.000	0.152	0.057
11.000	58598.000	1.000	0.000	0.106	0.057
12.000	59670.000	1.000	0.000	0.078	0.057
13.000	60741.000	1.000	0.000	0.070	0.057
14.000	61813.000	1.000	0.000	0.076	0.057
15.000	62885.000	1.000	0.000	0.067	0.057
16.000	63957.000	1.000	0.000	0.059	0.057
17.000	65029.000	1.000	0.000	0.090	0.057
18.000	66101.000	1.000	0.000	0.126	0.057
19.000	67173.000	1.000	0.000	0.150	0.057
20.000	68245.000	1.000	0.000	0.163	0.057
21.000	69317.000	1.000	0.000	0.179	0.057
22.000	70389.000	1.000	0.000	0.199	0.057
23.000	71460.000	1.000	0.000	0.188	0.057
24.000	72532.000	1.000	0.000	0.164	0.057
25.000	73604.000	1.000	0.000	0.143	0.057
26.000	74676.000	1.000	0.000	0.109	0.057
27.000	75748.000	1.000	0.000	0.078	0.057
28.000	76820.000	1.000	0.000	0.074	0.057
29.000	77892.000	1.000	0.000	0.071	0.057
30.000	78964.000	1.000	0.000	0.069	0.057
31.000	80036.000	1.000	0.000	0.066	0.057
32.000	81108.000	1.000	0.000	0.098	0.057
33.000	82180.000	1.000	0.000	0.120	0.057
34.000	83251.000	1.000	0.000	0.158	0.057
35.000	84323.000	1.000	0.000	0.188	0.057
36.000	85395.000	1.000	0.000	0.201	0.057
37.000	86467.000	1.000	0.000	0.185	0.057
38.000	87539.000	1.000	0.000	0.179	0.057
39.000	88611.000	1.000	0.000	0.164	0.057
40.000	89683.000	1.000	0.000	0.138	0.057
41.000	90755.000	1.000	0.000	0.099	0.057
42.000	91827.000	1.000	0.000	0.069	0.057
43.000	92899.000	1.000	0.000	0.064	0.057
44.000	93971.000	1.000	0.000	0.067	0.057
45.000	95042.000	1.000	0.000	0.060	0.057
46.000	96114.000	1.000	0.000	0.063	0.057
47.000	97186.000	1.000	0.000	0.098	0.057
48.000	98258.000	1.000	0.000	0.135	0.057
49.000	99330.000	1.000	0.000	0.161	0.057
50.000	100402.000	1.000	0.000	0.176	0.057
51.000	101474.000	1.000	0.000	0.188	0.057
52.000	102546.000	1.000	0.000	0.202	0.057
53.000	103618.000	1.000	0.000	0.184	0.057
54.000	104690.000	1.000	0.000	0.155	0.057
55.000	105761.000	1.000	0.000	0.130	0.057
56.000	106833.000	1.000	0.000	0.097	0.057
57.000	107905.000	1.000	0.000	0.076	0.057
58.000	108977.000	1.000	0.000	0.076	0.057
59.000	110049.000	1.000	0.000	0.075	0.057
60.000	111121.000	1.000	0.000	0.066	0.057
61.000	112193.000	1.000	0.000	0.064	0.057
62.000	113265.000	1.000	0.000	0.099	0.057
63.000	114337.000	1.000	0.000	0.133	0.057
64.000	115409.000	1.000	0.000	0.153	0.057
65.000	116481.000	1.000	0.000	0.185	0.057
66.000	117552.000	1.000	0.000	0.192	0.057
67.000	118624.000	1.000	0.000	0.198	0.057
68.000	119696.000	1.000	0.000	0.186	0.057
69.000	120768.000	1.000	0.000	0.158	0.057
70.000	121840.000	1.000	0.000	0.130	0.057
71.000	122912.000	1.000	0.000	0.097	0.057
72.000	123984.000	1.000	0.000	0.074	0.057
73.000	125056.000	1.000	0.000	0.070	0.057
74.000	126128.000	1.000	0.000	0.070	0.057
75.000	127200.000	1.000	0.000	0.063	0.057
76.000	128272.000	1.000	0.000	0.071	0.057
77.000	129343.000	1.000	0.000	0.111	0.057
78.000	130415.000	1.000	0.000	0.148	0.057
79.000	131487.000	1.000	0.000	0.155	0.057
80.000	132559.000	1.000	0.000	0.188	0.057
81.000	133631.000	1.000	0.000	0.200	0.057
82.000	134703.000	1.000	0.000	0.202	0.057
83.000	135775.000	1.000	0.000	0.183	0.057
84.000	136847.000	1.000	0.000	0.170	0.057
85.000	137919.000	1.000	0.000	0.116	0.057
86.000	138991.000	1.000	0.000	0.090	0.057
87.000	140063.000	1.000	0.000	0.076	0.057
88.000	141134.000	1.000	0.000	0.069	0.057
89.000	142206.000	1.000	0.000	0.074	0.057
90.000	143278.000	1.000	0.000	0.064	0.057
91.000	144350.000	1.000	0.000	0.074	0.057
92.000	145422.000	1.000	0.000	0.127	0.057
93.000	146494.000	1.000	0.000	0.142	0.057
94.000	147566.000	1.000	0.000	0.166	0.057
95.000	148638.000	1.000	0.000	0.190	0.057
96.000	149710.000	1.000	0.000	0.192	0.057
97.000	150782.000	1.000	0.000	0.184	0.057
98.000	151853.000	1.000	0.000	0.168	0.057
99.000	152925.000	1.000	0.000	0.163	0.057
100.000	153193.000	1.000	0.000	0.144	0.057
101.000	152121.000	1.000	0.000	0.164	0.057
102.000	151050.000	1.000	0.000	0.199	0.057
103.000	149978.000	1.000	0.000	0.205	0.057
104.000	148906.000	1.000	0.000	0.199	0.057
105.000	147834.000	1.000	0.000	0.163	0.057
106.000	146762.000	1.000	0.000	0.148	0.057
107.000	145690.000	1.000	0.000	0.121	0.057
108.000	144618.000	1.000	0.000	0.092	0.057
109.000	143546.000	1.000	0.000	0.062	0.057
110.000	142474.000	1.000	0.000	0.068	0.057
111.000	141402.000	1.000	0.000	0.072	0.057
112.000	140330.000	1.000	0.000	0.071	0.057
113.000	139259.000	1.000	0.000	0.084	0.057
114.000	138187.000	1.000	0.000	0.112	0.057
115.000	137115.000	1.000	0.000	0.156	0.057
116.000	136043.000	1.000	0.000	0.169	0.057
117.000	134971.000	1.000	0.000	0.211	0.057
118.000	133899.000	1.000	0.000	0.219	0.057
119.000	132827.000	1.000	0.000	0.201	0.057
120.000	131755.000	1.000	0.000	0.176	0.057
121.000	130683.000	1.000	0.000	0.136	0.057
122.000	129611.000	1.000	0.000	0.113	0.057
123.000	128540.000	1.000	0.000	0.077	0.057
124.000	127468.000	1.000	0.000	0.055	0.057
125.000	126396.000	1.000	0.000	0.066	0.057
126.000	125324.000	1.000	0.000	0.072	0.057
127.000	124252.000	1.000	0.000	0.069	0.057
128.000	123180.000	1.000	0.000	0.093	0.057
129.000	122108.000	1.000	0.000	0.126	0.057
130.000	121036.000	1.000	0.000	0.150	0.057
131.000	119964.000	1.000	0.000	0.179	0.057
132.000	118892.000	1.000	0.000	0.193	0.057
133.000	117820.000	1.000	0.000	0.191	0.057
134.000	116749.000	1.000	0.000	0.188	0.057
135.000	115677.000	1.000	0.000	0.156	0.057
136.000	114605.000	1.000	0.000	0.143	0.057
137.000	113533.000	1.000	0.000	0.119	0.057
138.000	112461.000	1.000	0.000	0.080	0.057
139.000	111389.000	1.000	0.000	0.059	0.057
140.000	110317.000	1.000	0.000	0.066	0.057
141.000	109245.000	1.000	0.000	0.066	0.057
142.000	108173.000	1.000	0.000	0.075	0.057
143.000	107101.000	1.000	0.000	0.096	0.057
144.000	106029.000	1.000	0.000	0.125	0.057
145.000	104958.000	1.000	0.000	0.152	0.057
146.000	103886.000	1.000	0.000	0.168	0.057
147.000	102814.000	1.000	0.000	0.176	0.057
148.000	101742.000	1.000	0.000	0.198	0.057
149.000	100670.000	1.000	0.000	0.162	0.057
150.000	99598.000	1.000	0.000	0.161	0.057
151.000	98526.000	1.000	0.000	0.137	0.057
152.000	97454.000	1.000	0.000	0.101	0.057
153.000	96382.000	1.000	0.000	0.076	0.057
154.000	95310.000	1.000	0.000	0.067	0.057
155.000	94239.000	1.000	0.000	0.066	0.057
156.000	93167.000	1.000	0.000	0.067	0.057
157.000	92095.000	1.000	0.000	0.075	0.057
158.000	91023.000	1.000	0.000	0.101	0.057
159.000	89951.000	1.000	0.000	0.140	0.057
160.000	88879.000	1.000	0.000	0.166	0.057
161.000	87807.000	1.000	0.000	0.170	0.057
162.000	86735.000	1.000	0.000	0.201	0.057
163.000	85663.000	1.000	0.000	0.197	0.057
164.000	84591.000	1.000	0.000	0.185	0.057
165.000	83519.000	1.000	0.000	0.157	0.057
166.000	82448.000	1.000	0.000	0.133	0.057
167.000	81376.000	1.000	0.000	0.096	0.057
168.000	80304.000	1.000	0.000	0.067	0.057
169.000	79232.000	1.000	0.000	0.058	0.057
170.000	78160.000	1.000	0.000	0.071	0.057
