# Delay Scan
# Diode Laser at 365899 GHz
# PM at 35 dB (Coeff is 1.4) (Cooled Amp has different characteristics)
# MW Attn at 19 dB, off at Lasers + 30 ns
# Hittite at 18.5106 GHz and 18.6 dBm
# +0 mV Static applied to Top, until Lasers + 30 ns
i	d	n	nb	s	sb
0.000	82841.000	1.000	0.000	0.070	0.016
1.000	83914.000	1.000	0.000	0.064	0.016
2.000	84986.000	1.000	0.000	0.048	0.016
3.000	86058.000	1.000	0.000	0.046	0.016
4.000	87131.000	1.000	0.000	0.047	0.016
5.000	88203.000	1.000	0.000	0.048	0.016
6.000	89276.000	1.000	0.000	0.057	0.016
7.000	90348.000	1.000	0.000	0.051	0.016
8.000	91421.000	1.000	0.000	0.059	0.016
9.000	92493.000	1.000	0.000	0.046	0.016
10.000	93565.000	1.000	0.000	0.046	0.016
11.000	94638.000	1.000	0.000	0.049	0.016
12.000	95710.000	1.000	0.000	0.052	0.016
13.000	96783.000	1.000	0.000	0.051	0.016
14.000	97855.000	1.000	0.000	0.057	0.016
15.000	98928.000	1.000	0.000	0.068	0.016
16.000	100000.000	1.000	0.000	0.049	0.016
17.000	101072.000	1.000	0.000	0.050	0.016
18.000	102145.000	1.000	0.000	0.047	0.016
19.000	103217.000	1.000	0.000	0.042	0.016
20.000	104290.000	1.000	0.000	0.046	0.016
21.000	105362.000	1.000	0.000	0.055	0.016
22.000	106435.000	1.000	0.000	0.061	0.016
23.000	107507.000	1.000	0.000	0.054	0.016
24.000	108579.000	1.000	0.000	0.071	0.016
25.000	109652.000	1.000	0.000	0.052	0.016
26.000	110724.000	1.000	0.000	0.039	0.016
27.000	111797.000	1.000	0.000	0.058	0.016
28.000	112869.000	1.000	0.000	0.048	0.016
29.000	113942.000	1.000	0.000	0.055	0.016
30.000	115014.000	1.000	0.000	0.065	0.016
31.000	116086.000	1.000	0.000	0.057	0.016
32.000	117159.000	1.000	0.000	0.055	0.016
33.000	116354.000	1.000	0.000	0.052	0.016
34.000	115282.000	1.000	0.000	0.059	0.016
35.000	114210.000	1.000	0.000	0.055	0.016
36.000	113137.000	1.000	0.000	0.056	0.016
37.000	112065.000	1.000	0.000	0.049	0.016
38.000	110992.000	1.000	0.000	0.049	0.016
39.000	109920.000	1.000	0.000	0.041	0.016
40.000	108847.000	1.000	0.000	0.045	0.016
41.000	107775.000	1.000	0.000	0.055	0.016
42.000	106703.000	1.000	0.000	0.047	0.016
43.000	105630.000	1.000	0.000	0.065	0.016
44.000	104558.000	1.000	0.000	0.053	0.016
45.000	103485.000	1.000	0.000	0.050	0.016
46.000	102413.000	1.000	0.000	0.048	0.016
47.000	101341.000	1.000	0.000	0.059	0.016
48.000	100268.000	1.000	0.000	0.056	0.016
49.000	99196.000	1.000	0.000	0.051	0.016
