# Delay Scan
# Diode Laser at 365819 GHz
# PM at 35 dB (Coeff is 1.4) (Cooled Amp has different characteristics)
# MW Attn at 19 dB, off at Lasers + 30 ns
# Hittite at 18.5106 GHz and 18.6 dBm
# 120 mV Static applied to Top, until Lasers + 30 ns
i	d	n	nb	s	sb
0.000	82841.000	1.000	0.000	0.079	0.010
1.000	83914.000	1.000	0.000	0.079	0.010
2.000	84986.000	1.000	0.000	0.064	0.010
3.000	86058.000	1.000	0.000	0.080	0.010
4.000	87131.000	1.000	0.000	0.084	0.010
5.000	88203.000	1.000	0.000	0.058	0.010
6.000	89276.000	1.000	0.000	0.073	0.010
7.000	90348.000	1.000	0.000	0.073	0.010
8.000	91421.000	1.000	0.000	0.061	0.010
9.000	92493.000	1.000	0.000	0.064	0.010
10.000	93565.000	1.000	0.000	0.058	0.010
11.000	94638.000	1.000	0.000	0.075	0.010
12.000	95710.000	1.000	0.000	0.071	0.010
13.000	96783.000	1.000	0.000	0.069	0.010
14.000	97855.000	1.000	0.000	0.092	0.010
15.000	98928.000	1.000	0.000	0.073	0.010
16.000	100000.000	1.000	0.000	0.098	0.010
17.000	101072.000	1.000	0.000	0.077	0.010
18.000	102145.000	1.000	0.000	0.070	0.010
19.000	103217.000	1.000	0.000	0.067	0.010
20.000	104290.000	1.000	0.000	0.079	0.010
21.000	105362.000	1.000	0.000	0.072	0.010
22.000	106435.000	1.000	0.000	0.076	0.010
23.000	107507.000	1.000	0.000	0.068	0.010
24.000	108579.000	1.000	0.000	0.062	0.010
25.000	109652.000	1.000	0.000	0.062	0.010
26.000	110724.000	1.000	0.000	0.065	0.010
27.000	111797.000	1.000	0.000	0.065	0.010
28.000	112869.000	1.000	0.000	0.077	0.010
29.000	113942.000	1.000	0.000	0.075	0.010
30.000	115014.000	1.000	0.000	0.074	0.010
31.000	116086.000	1.000	0.000	0.072	0.010
32.000	117159.000	1.000	0.000	0.074	0.010
33.000	116354.000	1.000	0.000	0.083	0.010
34.000	115282.000	1.000	0.000	0.078	0.010
35.000	114210.000	1.000	0.000	0.077	0.010
36.000	113137.000	1.000	0.000	0.075	0.010
37.000	112065.000	1.000	0.000	0.069	0.010
38.000	110992.000	1.000	0.000	0.074	0.010
39.000	109920.000	1.000	0.000	0.066	0.010
40.000	108847.000	1.000	0.000	0.066	0.010
41.000	107775.000	1.000	0.000	0.077	0.010
42.000	106703.000	1.000	0.000	0.074	0.010
43.000	105630.000	1.000	0.000	0.074	0.010
44.000	104558.000	1.000	0.000	0.065	0.010
45.000	103485.000	1.000	0.000	0.077	0.010
46.000	102413.000	1.000	0.000	0.080	0.010
47.000	101341.000	1.000	0.000	0.077	0.010
48.000	100268.000	1.000	0.000	0.075	0.010
49.000	99196.000	1.000	0.000	0.081	0.010
50.000	98123.000	1.000	0.000	0.070	0.010
51.000	97051.000	1.000	0.000	0.075	0.010
52.000	95978.000	1.000	0.000	0.069	0.010
53.000	94906.000	1.000	0.000	0.058	0.010
54.000	93834.000	1.000	0.000	0.070	0.010
55.000	92761.000	1.000	0.000	0.067	0.010
56.000	91689.000	1.000	0.000	0.075	0.010
57.000	90616.000	1.000	0.000	0.062	0.010
58.000	89544.000	1.000	0.000	0.075	0.010
59.000	88471.000	1.000	0.000	0.076	0.010
60.000	87399.000	1.000	0.000	0.073	0.010
61.000	86327.000	1.000	0.000	0.076	0.010
62.000	85254.000	1.000	0.000	0.068	0.010
63.000	84182.000	1.000	0.000	0.084	0.010
64.000	83109.000	1.000	0.000	0.076	0.010
65.000	83377.000	1.000	0.000	0.079	0.010
66.000	84450.000	1.000	0.000	0.087	0.010
67.000	85522.000	1.000	0.000	0.083	0.010
68.000	86595.000	1.000	0.000	0.061	0.010
69.000	87667.000	1.000	0.000	0.069	0.010
70.000	88740.000	1.000	0.000	0.060	0.010
71.000	89812.000	1.000	0.000	0.062	0.010
72.000	90884.000	1.000	0.000	0.064	0.010
73.000	91957.000	1.000	0.000	0.066	0.010
74.000	93029.000	1.000	0.000	0.066	0.010
75.000	94102.000	1.000	0.000	0.070	0.010
76.000	95174.000	1.000	0.000	0.065	0.010
77.000	96247.000	1.000	0.000	0.061	0.010
78.000	97319.000	1.000	0.000	0.072	0.010
79.000	98391.000	1.000	0.000	0.064	0.010
80.000	99464.000	1.000	0.000	0.078	0.010
81.000	100536.000	1.000	0.000	0.075	0.010
82.000	101609.000	1.000	0.000	0.073	0.010
83.000	102681.000	1.000	0.000	0.076	0.010
84.000	103753.000	1.000	0.000	0.072	0.010
85.000	104826.000	1.000	0.000	0.064	0.010
86.000	105898.000	1.000	0.000	0.070	0.010
87.000	106971.000	1.000	0.000	0.063	0.010
88.000	108043.000	1.000	0.000	0.068	0.010
89.000	109116.000	1.000	0.000	0.062	0.010
90.000	110188.000	1.000	0.000	0.060	0.010
91.000	111260.000	1.000	0.000	0.064	0.010
92.000	112333.000	1.000	0.000	0.075	0.010
93.000	113405.000	1.000	0.000	0.070	0.010
94.000	114478.000	1.000	0.000	0.073	0.010
95.000	115550.000	1.000	0.000	0.084	0.010
96.000	116623.000	1.000	0.000	0.067	0.010
97.000	116891.000	1.000	0.000	0.075	0.010
98.000	115818.000	1.000	0.000	0.083	0.010
99.000	114746.000	1.000	0.000	0.077	0.010
100.000	113673.000	1.000	0.000	0.074	0.010
101.000	112601.000	1.000	0.000	0.068	0.010
102.000	111529.000	1.000	0.000	0.077	0.010
103.000	110456.000	1.000	0.000	0.068	0.010
104.000	109384.000	1.000	0.000	0.058	0.010
105.000	108311.000	1.000	0.000	0.061	0.010
106.000	107239.000	1.000	0.000	0.070	0.010
107.000	106166.000	1.000	0.000	0.073	0.010
108.000	105094.000	1.000	0.000	0.065	0.010
109.000	104022.000	1.000	0.000	0.078	0.010
110.000	102949.000	1.000	0.000	0.078	0.010
111.000	101877.000	1.000	0.000	0.073	0.010
112.000	100804.000	1.000	0.000	0.079	0.010
113.000	99732.000	1.000	0.000	0.067	0.010
114.000	98659.000	1.000	0.000	0.067	0.010
115.000	97587.000	1.000	0.000	0.069	0.010
116.000	96515.000	1.000	0.000	0.074	0.010
117.000	95442.000	1.000	0.000	0.064	0.010
118.000	94370.000	1.000	0.000	0.069	0.010
119.000	93297.000	1.000	0.000	0.064	0.010
