# Delay Scan
# Diode Laser at 365819 GHz
# PM at 38 dB (Coeff is 1) (Cooled Amp has different characteristics)
# MW Attn at 19 dB, off at Lasers + 30 ns
# Hittite at 18.5106 GHz and 18.6 dBm
# 40 mV Static applied to Top, until Lasers + 30 ns
i	d	n	nb	s	sb
79.000	98391.000	1.000	0.000	0.169	0.018
80.000	99464.000	1.000	0.000	0.146	0.018
81.000	100536.000	1.000	0.000	0.141	0.018
82.000	101609.000	1.000	0.000	0.157	0.018
83.000	102681.000	1.000	0.000	0.158	0.018
84.000	103753.000	1.000	0.000	0.165	0.018
85.000	104826.000	1.000	0.000	0.173	0.018
86.000	105898.000	1.000	0.000	0.188	0.018
87.000	106971.000	1.000	0.000	0.192	0.018
88.000	108043.000	1.000	0.000	0.216	0.018
89.000	109116.000	1.000	0.000	0.194	0.018
90.000	110188.000	1.000	0.000	0.195	0.018
91.000	111260.000	1.000	0.000	0.178	0.018
92.000	112333.000	1.000	0.000	0.186	0.018
93.000	113405.000	1.000	0.000	0.156	0.018
94.000	114478.000	1.000	0.000	0.164	0.018
95.000	115550.000	1.000	0.000	0.162	0.018
96.000	116623.000	1.000	0.000	0.168	0.018
97.000	116891.000	1.000	0.000	0.176	0.018
98.000	115818.000	1.000	0.000	0.159	0.018
99.000	114746.000	1.000	0.000	0.160	0.018
100.000	113673.000	1.000	0.000	0.161	0.018
101.000	112601.000	1.000	0.000	0.186	0.018
102.000	111529.000	1.000	0.000	0.160	0.018
103.000	110456.000	1.000	0.000	0.196	0.018
104.000	109384.000	1.000	0.000	0.180	0.018
105.000	108311.000	1.000	0.000	0.216	0.018
106.000	107239.000	1.000	0.000	0.194	0.018
107.000	106166.000	1.000	0.000	0.199	0.018
108.000	105094.000	1.000	0.000	0.191	0.018
109.000	104022.000	1.000	0.000	0.168	0.018
110.000	102949.000	1.000	0.000	0.168	0.018
111.000	101877.000	1.000	0.000	0.139	0.018
112.000	100804.000	1.000	0.000	0.161	0.018
113.000	99732.000	1.000	0.000	0.154	0.018
114.000	98659.000	1.000	0.000	0.169	0.018
115.000	97587.000	1.000	0.000	0.169	0.018
116.000	96515.000	1.000	0.000	0.182	0.018
117.000	95442.000	1.000	0.000	0.178	0.018
118.000	94370.000	1.000	0.000	0.180	0.018
119.000	93297.000	1.000	0.000	0.173	0.018
120.000	92225.000	1.000	0.000	0.207	0.018
121.000	91153.000	1.000	0.000	0.204	0.018
122.000	90080.000	1.000	0.000	0.200	0.018
123.000	89008.000	1.000	0.000	0.200	0.018
124.000	87935.000	1.000	0.000	0.171	0.018
125.000	86863.000	1.000	0.000	0.163	0.018
126.000	85790.000	1.000	0.000	0.139	0.018
127.000	84718.000	1.000	0.000	0.135	0.018
128.000	83646.000	1.000	0.000	0.154	0.018
