# Delay Scan
# Diode Laser at 365859 GHz
# PM at 39 dB (Coeff is 0: 0.64, 1: 0.67)
# MW Attn at 19 dB, off at Lasers + 30 ns
# Hittite at 18.5106 GHz and 18.6 dBm
# +46 mV Static applied to Top, until Lasers + 30 ns
i	d	n	nb	s	sb
0.000	82840.000	1.000	0.000	0.051	0.039
1.000	83913.000	1.000	0.000	0.063	0.039
2.000	84985.000	1.000	0.000	0.063	0.039
3.000	86058.000	1.000	0.000	0.078	0.039
4.000	87130.000	1.000	0.000	0.075	0.039
5.000	88203.000	1.000	0.000	0.102	0.039
6.000	89275.000	1.000	0.000	0.084	0.039
7.000	90348.000	1.000	0.000	0.081	0.039
8.000	91420.000	1.000	0.000	0.066	0.039
9.000	92493.000	1.000	0.000	0.072	0.039
10.000	93565.000	1.000	0.000	0.063	0.039
11.000	94638.000	1.000	0.000	0.066	0.039
12.000	95710.000	1.000	0.000	0.059	0.039
13.000	96783.000	1.000	0.000	0.070	0.039
14.000	97855.000	1.000	0.000	0.058	0.039
15.000	98928.000	1.000	0.000	0.061	0.039
16.000	100000.000	1.000	0.000	0.066	0.039
17.000	101072.000	1.000	0.000	0.072	0.039
18.000	102145.000	1.000	0.000	0.079	0.039
19.000	103217.000	1.000	0.000	0.076	0.039
20.000	104290.000	1.000	0.000	0.089	0.039
21.000	105362.000	1.000	0.000	0.079	0.039
22.000	106435.000	1.000	0.000	0.078	0.039
23.000	107507.000	1.000	0.000	0.068	0.039
24.000	108580.000	1.000	0.000	0.061	0.039
25.000	109652.000	1.000	0.000	0.068	0.039
26.000	110725.000	1.000	0.000	0.067	0.039
27.000	111797.000	1.000	0.000	0.062	0.039
28.000	112870.000	1.000	0.000	0.052	0.039
29.000	113942.000	1.000	0.000	0.061	0.039
30.000	115015.000	1.000	0.000	0.065	0.039
31.000	116087.000	1.000	0.000	0.063	0.039
32.000	117160.000	1.000	0.000	0.060	0.039
33.000	116355.000	1.000	0.000	0.069	0.039
34.000	115283.000	1.000	0.000	0.067	0.039
35.000	114210.000	1.000	0.000	0.068	0.039
36.000	113138.000	1.000	0.000	0.062	0.039
37.000	112065.000	1.000	0.000	0.054	0.039
38.000	110993.000	1.000	0.000	0.063	0.039
39.000	109920.000	1.000	0.000	0.075	0.039
40.000	108848.000	1.000	0.000	0.066	0.039
41.000	107775.000	1.000	0.000	0.070	0.039
42.000	106703.000	1.000	0.000	0.064	0.039
43.000	105631.000	1.000	0.000	0.094	0.039
44.000	104558.000	1.000	0.000	0.069	0.039
45.000	103486.000	1.000	0.000	0.074	0.039
46.000	102413.000	1.000	0.000	0.077	0.039
47.000	101341.000	1.000	0.000	0.076	0.039
48.000	100268.000	1.000	0.000	0.084	0.039
49.000	99196.000	1.000	0.000	0.066	0.039
50.000	98123.000	1.000	0.000	0.060	0.039
51.000	97051.000	1.000	0.000	0.055	0.039
52.000	95978.000	1.000	0.000	0.074	0.039
53.000	94906.000	1.000	0.000	0.055	0.039
54.000	93833.000	1.000	0.000	0.050	0.039
55.000	92761.000	1.000	0.000	0.060	0.039
56.000	91688.000	1.000	0.000	0.068	0.039
57.000	90616.000	1.000	0.000	0.078	0.039
58.000	89543.000	1.000	0.000	0.083	0.039
59.000	88471.000	1.000	0.000	0.084	0.039
60.000	87398.000	1.000	0.000	0.071	0.039
61.000	86326.000	1.000	0.000	0.071	0.039
62.000	85253.000	1.000	0.000	0.067	0.039
63.000	84181.000	1.000	0.000	0.070	0.039
64.000	83108.000	1.000	0.000	0.071	0.039
65.000	83377.000	1.000	0.000	0.053	0.039
66.000	84449.000	1.000	0.000	0.072	0.039
67.000	85521.000	1.000	0.000	0.060	0.039
68.000	86594.000	1.000	0.000	0.082	0.039
69.000	87666.000	1.000	0.000	0.093	0.039
70.000	88739.000	1.000	0.000	0.093	0.039
71.000	89811.000	1.000	0.000	0.083	0.039
72.000	90884.000	1.000	0.000	0.071	0.039
73.000	91956.000	1.000	0.000	0.070	0.039
74.000	93029.000	1.000	0.000	0.062	0.039
75.000	94101.000	1.000	0.000	0.064	0.039
76.000	95174.000	1.000	0.000	0.071	0.039
77.000	96246.000	1.000	0.000	0.055	0.039
78.000	97319.000	1.000	0.000	0.063	0.039
79.000	98391.000	1.000	0.000	0.058	0.039
80.000	99464.000	1.000	0.000	0.054	0.039
81.000	100536.000	1.000	0.000	0.065	0.039
82.000	101609.000	1.000	0.000	0.076	0.039
83.000	102681.000	1.000	0.000	0.086	0.039
84.000	103754.000	1.000	0.000	0.093	0.039
