# Title: Diode Laser Delay Scan, 20 dB MW, phase of min signal.
# Note:	Diode Laser Delay Scan, 20 dB on Var Attn, 35 dB PM, 40 V Top to Bot, 27f. Using a small microwave field and modulation over a short phase delay to find the phase of minimum signal.
# Type:	Delay
# Hittite Freq:	18509.6 MHz
# Hittite: Power	14 dBm
# Laser Freq:	361351.8 GHz
# Target:	n=27, l=f, blue f-s of 2nd lowest stark state after 27d
# Laser Mod:	1.02 (0th band amplitude of 0.57 = J_0(1.02)^2)
# Laser Mod Attn:	35 dB
# MW Attn:	20 dB
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	-0.0054 V
# Static:	+40 V
# Static Off:	NaN
i	d	n	nb	s	sb
0.000	89705.000	1.000	0.000	0.191	-0.000
1.000	90775.000	1.000	0.000	0.191	-0.000
2.000	91844.000	1.000	0.000	0.181	-0.000
3.000	92914.000	1.000	0.000	0.168	-0.000
4.000	93984.000	1.000	0.000	0.166	-0.000
5.000	95053.000	1.000	0.000	0.149	-0.000
6.000	96123.000	1.000	0.000	0.147	-0.000
7.000	97192.000	1.000	0.000	0.174	-0.000
8.000	98262.000	1.000	0.000	0.166	-0.000
9.000	99332.000	1.000	0.000	0.173	-0.000
10.000	100401.000	1.000	0.000	0.192	-0.000
11.000	101471.000	1.000	0.000	0.207	-0.000
12.000	102540.000	1.000	0.000	0.199	-0.000
13.000	103610.000	1.000	0.000	0.198	-0.000
14.000	104679.000	1.000	0.000	0.208	-0.000
15.000	105749.000	1.000	0.000	0.203	-0.000
16.000	106819.000	1.000	0.000	0.182	-0.000
17.000	107888.000	1.000	0.000	0.175	-0.000
18.000	108958.000	1.000	0.000	0.169	-0.000
19.000	110027.000	1.000	0.000	0.165	-0.000
20.000	110295.000	1.000	0.000	0.151	-0.000
21.000	109225.000	1.000	0.000	0.145	-0.000
22.000	108156.000	1.000	0.000	0.167	-0.000
23.000	107086.000	1.000	0.000	0.182	-0.000
24.000	106016.000	1.000	0.000	0.202	-0.000
25.000	104947.000	1.000	0.000	0.203	-0.000
26.000	103877.000	1.000	0.000	0.215	-0.000
27.000	102808.000	1.000	0.000	0.211	-0.000
28.000	101738.000	1.000	0.000	0.216	-0.000
29.000	100668.000	1.000	0.000	0.195	-0.000
30.000	99599.000	1.000	0.000	0.188	-0.000
31.000	98529.000	1.000	0.000	0.180	-0.000
32.000	97460.000	1.000	0.000	0.153	-0.000
33.000	96390.000	1.000	0.000	0.153	-0.000
34.000	95321.000	1.000	0.000	0.154	-0.000
35.000	94251.000	1.000	0.000	0.148	-0.000
36.000	93181.000	1.000	0.000	0.167	-0.000
37.000	92112.000	1.000	0.000	0.169	-0.000
38.000	91042.000	1.000	0.000	0.186	-0.000
39.000	89973.000	1.000	0.000	0.197	-0.000
40.000	90240.000	1.000	0.000	0.189	-0.000
41.000	91310.000	1.000	0.000	0.176	-0.000
42.000	92379.000	1.000	0.000	0.184	-0.000
43.000	93449.000	1.000	0.000	0.167	-0.000
44.000	94518.000	1.000	0.000	0.164	-0.000
45.000	95588.000	1.000	0.000	0.155	-0.000
46.000	96658.000	1.000	0.000	0.168	-0.000
47.000	97727.000	1.000	0.000	0.156	-0.000
48.000	98797.000	1.000	0.000	0.167	-0.000
49.000	99866.000	1.000	0.000	0.179	-0.000
50.000	100936.000	1.000	0.000	0.210	-0.000
51.000	102005.000	1.000	0.000	0.217	-0.000
52.000	103075.000	1.000	0.000	0.221	-0.000
53.000	104145.000	1.000	0.000	0.218	-0.000
54.000	105214.000	1.000	0.000	0.196	-0.000
55.000	106284.000	1.000	0.000	0.187	-0.000
56.000	107353.000	1.000	0.000	0.179	-0.000
57.000	108423.000	1.000	0.000	0.185	-0.000
58.000	109492.000	1.000	0.000	0.161	-0.000
59.000	109760.000	1.000	0.000	0.151	-0.000
60.000	108690.000	1.000	0.000	0.165	-0.000
61.000	107621.000	1.000	0.000	0.168	-0.000
62.000	106551.000	1.000	0.000	0.185	-0.000
63.000	105482.000	1.000	0.000	0.194	-0.000
64.000	104412.000	1.000	0.000	0.207	-0.000
65.000	103342.000	1.000	0.000	0.222	-0.000
66.000	102273.000	1.000	0.000	0.196	-0.000
67.000	101203.000	1.000	0.000	0.201	-0.000
68.000	100134.000	1.000	0.000	0.197	-0.000
69.000	99064.000	1.000	0.000	0.170	-0.000
70.000	97995.000	1.000	0.000	0.174	-0.000
71.000	96925.000	1.000	0.000	0.165	-0.000
72.000	95855.000	1.000	0.000	0.136	-0.000
73.000	94786.000	1.000	0.000	0.155	-0.000
74.000	93716.000	1.000	0.000	0.148	-0.000
75.000	92647.000	1.000	0.000	0.177	-0.000
76.000	91577.000	1.000	0.000	0.172	-0.000
77.000	90508.000	1.000	0.000	0.189	0.001
