# Title: Diode Laser Delay Scan, 8 dB MW, phase of min signal.
# Note:	Diode Laser Delay Scan, 8 dB on Var Attn, 40 dB PM, 40 V Top to Bot, 27f. Using a small microwave field and modulation over a short phase delay to find the phase of minimum signal.
# Type:	Delay
# Hittite Freq:	18509.6 MHz
# Hittite: Power	14 dBm
# Laser Freq:	361351.5 GHz
# Target:	n=27, l=f, blue f-s of 2nd lowest stark state after 27d
# Laser Mod:	0.47 (0th band amplitude of 0.47 = J_0(0.80)^2)
# Laser Mod Attn:	40 dB
# MW Attn:	8 dB
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	-0.0054 V
# Static:	+40 V
# Static Off:	NaN
i	d	n	nb	s	sb
0.000	89705.000	1.000	0.000	0.279	0.002
1.000	90775.000	1.000	0.000	0.217	0.002
2.000	91844.000	1.000	0.000	0.188	0.002
3.000	92914.000	1.000	0.000	0.168	0.002
4.000	93984.000	1.000	0.000	0.136	0.002
5.000	95053.000	1.000	0.000	0.131	0.002
6.000	96123.000	1.000	0.000	0.133	0.002
7.000	97192.000	1.000	0.000	0.164	0.002
8.000	98262.000	1.000	0.000	0.181	0.002
9.000	99332.000	1.000	0.000	0.200	0.002
10.000	100401.000	1.000	0.000	0.237	0.002
11.000	101471.000	1.000	0.000	0.283	0.002
12.000	102540.000	1.000	0.000	0.291	0.002
13.000	103610.000	1.000	0.000	0.327	0.002
14.000	104679.000	1.000	0.000	0.279	0.002
15.000	105749.000	1.000	0.000	0.269	0.002
16.000	106819.000	1.000	0.000	0.254	0.002
17.000	107888.000	1.000	0.000	0.195	0.002
18.000	108958.000	1.000	0.000	0.175	0.002
19.000	110027.000	1.000	0.000	0.143	0.002
20.000	110295.000	1.000	0.000	0.134	0.002
21.000	109225.000	1.000	0.000	0.143	0.002
22.000	108156.000	1.000	0.000	0.207	0.002
23.000	107086.000	1.000	0.000	0.220	0.002
24.000	106016.000	1.000	0.000	0.260	0.002
25.000	104947.000	1.000	0.000	0.296	0.002
26.000	103877.000	1.000	0.000	0.305	0.002
27.000	102808.000	1.000	0.000	0.302	0.002
28.000	101738.000	1.000	0.000	0.288	0.002
29.000	100668.000	1.000	0.000	0.243	0.002
30.000	99599.000	1.000	0.000	0.231	0.002
31.000	98529.000	1.000	0.000	0.197	0.002
32.000	97460.000	1.000	0.000	0.156	0.002
33.000	96390.000	1.000	0.000	0.129	0.002
34.000	95321.000	1.000	0.000	0.128	0.002
35.000	94251.000	1.000	0.000	0.133	0.002
36.000	93181.000	1.000	0.000	0.157	0.002
37.000	92112.000	1.000	0.000	0.195	0.002
38.000	91042.000	1.000	0.000	0.239	0.002
39.000	89973.000	1.000	0.000	0.266	0.002
40.000	90240.000	1.000	0.000	0.254	0.002
41.000	91310.000	1.000	0.000	0.236	0.002
42.000	92379.000	1.000	0.000	0.200	0.002
43.000	93449.000	1.000	0.000	0.144	0.002
44.000	94518.000	1.000	0.000	0.130	0.002
45.000	95588.000	1.000	0.000	0.116	0.002
46.000	96658.000	1.000	0.000	0.145	0.002
47.000	97727.000	1.000	0.000	0.154	0.002
48.000	98797.000	1.000	0.000	0.196	0.002
49.000	99866.000	1.000	0.000	0.246	0.002
50.000	100936.000	1.000	0.000	0.268	0.002
51.000	102005.000	1.000	0.000	0.290	0.002
52.000	103075.000	1.000	0.000	0.273	0.002
53.000	104145.000	1.000	0.000	0.311	0.002
54.000	105214.000	1.000	0.000	0.271	0.002
55.000	106284.000	1.000	0.000	0.246	0.002
56.000	107353.000	1.000	0.000	0.224	0.002
57.000	108423.000	1.000	0.000	0.192	0.002
58.000	109492.000	1.000	0.000	0.154	0.002
59.000	109760.000	1.000	0.000	0.150	0.002
60.000	108690.000	1.000	0.000	0.185	0.002
61.000	107621.000	1.000	0.000	0.211	0.002
62.000	106551.000	1.000	0.000	0.254	0.002
63.000	105482.000	1.000	0.000	0.281	0.002
64.000	104412.000	1.000	0.000	0.297	0.002
65.000	103342.000	1.000	0.000	0.311	0.002
66.000	102273.000	1.000	0.000	0.310	0.002
67.000	101203.000	1.000	0.000	0.289	0.002
68.000	100134.000	1.000	0.000	0.236	0.002
69.000	99064.000	1.000	0.000	0.224	0.002
70.000	97995.000	1.000	0.000	0.184	0.002
71.000	96925.000	1.000	0.000	0.153	0.002
72.000	95855.000	1.000	0.000	0.140	0.002
73.000	94786.000	1.000	0.000	0.134	0.002
74.000	93716.000	1.000	0.000	0.151	0.002
75.000	92647.000	1.000	0.000	0.187	0.002
76.000	91577.000	1.000	0.000	0.220	0.002
77.000	90508.000	1.000	0.000	0.251	0.002
