# Title: Diode Laser Delay Scan, 10 dB MW, phase of min signal.
# Note:	Diode Laser Delay Scan, 10 dB on Var Attn, 38 dB PM, 40 V Top to Bot, 27f. Using a small microwave field and modulation over a short phase delay to find the phase of minimum signal.
# Type:	Delay
# Hittite Freq:	18509.6 MHz
# Hittite: Power	14 dBm
# Laser Freq:	361351.6 GHz
# Target:	n=27, l=f, blue f-s of 2nd lowest stark state after 27d
# Laser Mod:	0.73 (0th band amplitude of 0.76 = J_0(0.73)^2)
# Laser Mod Attn:	38 dB
# MW Attn:	10 dB
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	-0.0054 V
# Static:	+40 V
# Static Off:	NaN
i	d	n	nb	s	sb
0.000	89705.000	1.000	0.000	0.229	0.001
1.000	90775.000	1.000	0.000	0.209	0.001
2.000	91844.000	1.000	0.000	0.167	0.001
3.000	92914.000	1.000	0.000	0.144	0.001
4.000	93984.000	1.000	0.000	0.116	0.001
5.000	95053.000	1.000	0.000	0.096	0.001
6.000	96123.000	1.000	0.000	0.105	0.001
7.000	97192.000	1.000	0.000	0.137	0.001
8.000	98262.000	1.000	0.000	0.148	0.001
9.000	99332.000	1.000	0.000	0.188	0.001
10.000	100401.000	1.000	0.000	0.207	0.001
11.000	101471.000	1.000	0.000	0.247	0.001
12.000	102540.000	1.000	0.000	0.261	0.001
13.000	103610.000	1.000	0.000	0.250	0.001
14.000	104679.000	1.000	0.000	0.249	0.001
15.000	105749.000	1.000	0.000	0.215	0.001
16.000	106819.000	1.000	0.000	0.216	0.001
17.000	107888.000	1.000	0.000	0.167	0.001
18.000	108958.000	1.000	0.000	0.154	0.001
19.000	110027.000	1.000	0.000	0.115	0.001
20.000	110295.000	1.000	0.000	0.121	0.001
21.000	109225.000	1.000	0.000	0.139	0.001
22.000	108156.000	1.000	0.000	0.161	0.001
23.000	107086.000	1.000	0.000	0.204	0.001
24.000	106016.000	1.000	0.000	0.243	0.001
25.000	104947.000	1.000	0.000	0.248	0.001
26.000	103877.000	1.000	0.000	0.254	0.001
27.000	102808.000	1.000	0.000	0.257	0.001
28.000	101738.000	1.000	0.000	0.243	0.001
29.000	100668.000	1.000	0.000	0.233	0.001
30.000	99599.000	1.000	0.000	0.186	0.001
31.000	98529.000	1.000	0.000	0.171	0.001
32.000	97460.000	1.000	0.000	0.140	0.001
33.000	96390.000	1.000	0.000	0.117	0.001
34.000	95321.000	1.000	0.000	0.098	0.001
35.000	94251.000	1.000	0.000	0.122	0.001
36.000	93181.000	1.000	0.000	0.130	0.001
37.000	92112.000	1.000	0.000	0.172	0.001
38.000	91042.000	1.000	0.000	0.191	0.001
39.000	89973.000	1.000	0.000	0.226	0.001
40.000	90240.000	1.000	0.000	0.219	0.001
41.000	91310.000	1.000	0.000	0.190	0.001
42.000	92379.000	1.000	0.000	0.165	0.001
43.000	93449.000	1.000	0.000	0.129	0.001
44.000	94518.000	1.000	0.000	0.111	0.001
45.000	95588.000	1.000	0.000	0.111	0.001
46.000	96658.000	1.000	0.000	0.125	0.001
47.000	97727.000	1.000	0.000	0.150	0.001
48.000	98797.000	1.000	0.000	0.163	0.001
49.000	99866.000	1.000	0.000	0.189	0.001
50.000	100936.000	1.000	0.000	0.226	0.001
51.000	102005.000	1.000	0.000	0.259	0.001
52.000	103075.000	1.000	0.000	0.269	0.001
53.000	104145.000	1.000	0.000	0.272	0.001
54.000	105214.000	1.000	0.000	0.235	0.001
55.000	106284.000	1.000	0.000	0.195	0.001
56.000	107353.000	1.000	0.000	0.192	0.001
57.000	108423.000	1.000	0.000	0.154	0.001
58.000	109492.000	1.000	0.000	0.142	0.001
59.000	109760.000	1.000	0.000	0.133	0.001
60.000	108690.000	1.000	0.000	0.151	0.001
61.000	107621.000	1.000	0.000	0.179	0.001
62.000	106551.000	1.000	0.000	0.213	0.001
63.000	105482.000	1.000	0.000	0.233	0.001
64.000	104412.000	1.000	0.000	0.270	0.001
65.000	103342.000	1.000	0.000	0.257	0.001
66.000	102273.000	1.000	0.000	0.255	0.001
67.000	101203.000	1.000	0.000	0.231	0.001
68.000	100134.000	1.000	0.000	0.232	0.001
69.000	99064.000	1.000	0.000	0.197	0.001
70.000	97995.000	1.000	0.000	0.157	0.001
71.000	96925.000	1.000	0.000	0.130	0.001
72.000	95855.000	1.000	0.000	0.118	0.001
73.000	94786.000	1.000	0.000	0.119	0.001
74.000	93716.000	1.000	0.000	0.133	0.001
75.000	92647.000	1.000	0.000	0.167	0.001
76.000	91577.000	1.000	0.000	0.175	0.001
77.000	90508.000	1.000	0.000	0.212	0.001
