# Title: -9 dB Phase Modulation at Min Phase (95359 steps)
# Laser 0 PM amplitude at 108 mV, zero at 3 mV
mwa	norm	0	pm	val	sig	lfreq
-9	-290	14	-33.4	44.8	-8
-9	-290	14	-34.5	56.0	-25
-9	-290	14	-32.5	36.8	-17
-9	-290	14	-35.0	62.4	-40
-9	-290	14	-29.0	6.4	-124
-9	-290	14	-40.0	92.0	-155
-9	-290	14	-37.0	78.4	-90
-9	-290	14	-50.0	106	-245
-9	-290	14	-31.0	19.2	-60
-9	-290	14	-45	105	-200
-9	-290	14	-31.5	24	-44
